t,value
1504310402,1
1504310412,8
1504310422,8
1504310432,8
1504310442,8
1504310452,8
1504310462,15
1504310472,16
1504310482,16
1504310492,16
1504310502,16
1504310512,16
1504310522,24
1504310532,24
1504310542,24
1504310552,24
1504310562,24
1504310572,24
1504310582,31
1504310592,32
1504310602,32
1504310612,32
1504310622,32
1504310632,32
1504310642,40
1504310652,40
1504310662,40
1504310672,40
1504310682,40
1504310692,40
1504310702,47
1504310712,48
1504310722,48
1504310732,48
1504310742,48
1504310752,48
1504310762,55
1504310772,55
1504310782,55
1504310792,55
1504310802,55
1504310812,55
1504310822,61
1504310832,62
1504310842,62
1504310852,62
1504310862,62
1504310872,62
1504310882,70
1504310892,70
1504310902,70
1504310912,70
1504310922,70
1504310932,70
1504310942,77
1504310952,78
1504310962,78
1504310972,78
1504310982,78
1504310992,78
1504311002,86
1504311012,86
1504311022,86
1504311032,86
1504311042,86
1504311052,86
1504311062,93
1504311072,94
1504311082,94
1504311092,94
1504311102,94
1504311112,94
1504311122,101
1504311132,101
1504311142,101
1504311152,101
1504311162,101
1504311172,101
1504311182,107
1504311192,108
1504311202,108
1504311212,108
1504311222,108
1504311232,108
1504311242,116
1504311252,116
1504311262,116
1504311272,116
1504311282,116
1504311292,116
1504311302,123
1504311312,124
1504311322,124
1504311332,124
1504311342,124
1504311352,124
1504311362,130
1504311372,130
1504311382,130
1504311392,130
1504311402,130
1504311412,130
1504311422,135
1504311432,136
1504311442,136
1504311452,136
1504311462,136
1504311472,136
1504311482,143
1504311492,143
1504311502,143
1504311512,143
1504311522,143
1504311532,143
1504311542,149
1504311552,150
1504311562,150
1504311572,150
1504311582,150
1504311592,150
1504311602,156
1504311612,156
1504311622,156
1504311632,156
1504311642,156
1504311652,156
1504311662,161
1504311672,162
1504311682,162
1504311692,162
1504311702,162
1504311712,162
1504311722,170
1504311732,170
1504311742,170
1504311752,170
1504311762,170
1504311772,170
1504311782,177
1504311792,178
1504311802,178
1504311812,178
1504311822,178
1504311832,178
1504311842,185
1504311852,185
1504311862,185
1504311872,185
1504311882,185
1504311892,185
1504311902,191
1504311912,192
1504311922,192
1504311932,192
1504311942,192
1504311952,192
1504311962,199
1504311972,199
1504311982,199
1504311992,199
1504312002,199
1504312012,199
1504312022,205
1504312032,206
1504312042,206
1504312052,206
1504312062,206
1504312072,206
1504312082,214
1504312092,214
1504312102,214
1504312112,214
1504312122,214
1504312132,214
1504312142,221
1504312152,222
1504312162,222
1504312172,222
1504312182,222
1504312192,222
1504312202,229
1504312212,229
1504312222,229
1504312232,229
1504312242,229
1504312252,229
1504312262,235
1504312272,236
1504312282,236
1504312292,236
1504312302,236
1504312312,236
1504312322,244
1504312332,244
1504312342,244
1504312352,244
1504312362,244
1504312372,244
1504312382,251
1504312392,252
1504312402,252
1504312412,252
1504312422,252
1504312432,252
1504312442,258
1504312452,258
1504312462,258
1504312472,258
1504312482,258
1504312492,258
1504312502,263
1504312512,264
1504312522,264
1504312532,264
1504312542,264
1504312552,264
1504312562,272
1504312572,272
1504312582,272
1504312592,272
1504312602,272
1504312612,272
1504312622,279
1504312632,280
1504312642,280
1504312652,280
1504312662,280
1504312672,280
1504312682,287
1504312692,287
1504312702,287
1504312712,287
1504312722,287
1504312732,287
1504312742,293
1504312752,294
1504312762,294
1504312772,294
1504312782,294
1504312792,294
1504312802,301
1504312812,301
1504312822,301
1504312832,301
1504312842,301
1504312852,301
1504312862,307
1504312872,308
1504312882,308
1504312892,308
1504312902,308
1504312912,308
1504312922,316
1504312932,316
1504312942,316
1504312952,316
1504312962,316
1504312972,316
1504312982,323
1504312992,324
1504313002,324
1504313012,324
1504313022,324
1504313032,324
1504313042,332
1504313052,332
1504313062,332
1504313072,332
1504313082,332
1504313092,332
1504313102,339
1504313112,340
1504313122,340
1504313132,340
1504313142,340
1504313152,340
1504313162,347
1504313172,347
1504313182,347
1504313192,347
1504313202,347
1504313212,347
1504313222,353
1504313232,354
1504313242,354
1504313252,354
1504313262,354
1504313272,354
1504313282,361
1504313292,361
1504313302,361
1504313312,361
1504313322,361
1504313332,361
1504313342,367
1504313352,368
1504313362,368
1504313372,368
1504313382,368
1504313392,368
1504313402,376
1504313412,376
1504313422,376
1504313432,376
1504313442,376
1504313452,376
1504313462,383
1504313472,384
1504313482,384
1504313492,384
1504313502,384
1504313512,384
1504313522,390
1504313532,390
1504313542,390
1504313552,390
1504313562,390
1504313572,390
1504313582,395
1504313592,396
1504313602,396
1504313612,396
1504313622,396
1504313632,396
1504313642,402
1504313652,402
1504313662,402
1504313672,402
1504313682,402
1504313692,402
1504313702,407
1504313712,408
1504313722,408
1504313725,408
