Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171108-153140
5000,10000,1,5000,310.0,3121.09900503,20171108-153140
0,5000,2,5000,621.0,3777.09606522,20171108-153141
5000,10000,3,5000,928.0,3787.22984548,20171108-153141
10000,15000,4,5000,1237.0,3294.958732,20171108-153141
15000,20000,5,5000,1546.0,3391.37687811,20171108-153141
20000,25000,6,5000,1863.0,3175.6267044,20171108-153141
25000,30000,7,5000,2172.0,3573.6854735,20171108-153141
30000,35000,8,5000,2481.0,3927.83350564,20171108-153141
35000,40000,9,5000,2789.0,4203.84064387,20171108-153141
40000,45000,10,5000,3097.0,4502.36958934,20171108-153141
45000,50000,11,5000,3403.0,4782.06039651,20171108-153141
50000,55000,12,5000,3718.0,5077.39026212,20171108-153141
55000,60000,13,5000,4027.0,5323.95899056,20171108-153141
60000,65000,14,5000,4337.0,5583.82381454,20171108-153141
65000,70000,15,5000,4648.0,5827.24184229,20171108-153141
70000,75000,16,5000,4960.0,5976.81065887,20171108-153141
75000,80000,17,5000,5269.0,6167.16807508,20171108-153141
80000,85000,18,5000,5580.0,6183.60037888,20171108-153141
85000,90000,19,5000,5895.0,6391.68510379,20171108-153141
90000,95000,20,5000,6197.0,6580.28229078,20171108-153141
95000,100000,21,5000,6505.0,6737.49749541,20171108-153141
0,5000,22,5000,6813.0,5747.1414727,20171108-153142
5000,10000,23,5000,7121.0,5609.55619099,20171108-153142
10000,15000,24,5000,7431.0,5636.9252343,20171108-153142
15000,20000,25,5000,7728.0,5526.95252206,20171108-153142
20000,25000,26,5000,8026.0,5430.56116831,20171108-153142
25000,30000,27,5000,8341.0,5462.16554794,20171108-153142
30000,35000,28,5000,8656.0,5326.81534196,20171108-153142
35000,40000,29,5000,8966.0,5257.19862485,20171108-153142
40000,45000,30,5000,9277.0,5195.02814607,20171108-153142
45000,50000,31,5000,9584.0,5224.99540336,20171108-153142
50000,55000,32,5000,9891.0,5166.6212759,20171108-153142
55000,60000,33,5000,10198.0,5275.83586726,20171108-153142
60000,65000,34,5000,10506.0,5346.48597725,20171108-153142
65000,70000,35,5000,10817.0,5288.98010893,20171108-153142
70000,75000,36,5000,11128.0,5234.42779615,20171108-153142
75000,80000,37,5000,11438.0,5184.71513859,20171108-153143
80000,85000,38,5000,11749.0,5138.59910923,20171108-153143
85000,90000,39,5000,12048.0,5162.23032734,20171108-153143
90000,95000,40,5000,12347.0,5246.8958067,20171108-153143
95000,100000,41,5000,12657.0,5323.86792648,20171108-153143
100000,105000,42,5000,12969.0,5382.68602441,20171108-153143
105000,110000,43,5000,13284.0,5441.79333854,20171108-153143
110000,115000,44,5000,13598.0,5499.38306788,20171108-153143
115000,120000,45,5000,13908.0,5552.72974581,20171108-153143
120000,125000,46,5000,14218.0,5604.53996255,20171108-153143
125000,130000,47,5000,14524.0,5638.01043528,20171108-153143
130000,135000,48,5000,14829.0,5710.87711777,20171108-153143
135000,140000,49,5000,15148.0,5762.68269042,20171108-153143
140000,145000,50,5000,15466.0,5830.27523503,20171108-153143
145000,150000,51,5000,15773.0,5893.09555558,20171108-153143
150000,155000,52,5000,16079.0,5935.76648079,20171108-153143
155000,160000,53,5000,16393.0,6007.93571214,20171108-153143
160000,165000,54,5000,16706.0,6070.85372717,20171108-153143
165000,170000,55,5000,17018.0,6130.42130919,20171108-153143
170000,175000,56,5000,17331.0,6201.73851806,20171108-153143
175000,180000,57,5000,17638.0,6240.25077633,20171108-153143
180000,185000,58,5000,17945.0,6174.03105571,20171108-153143
185000,190000,59,5000,18252.0,6236.83398429,20171108-153143
190000,195000,60,5000,18560.0,6290.45108688,20171108-153143
195000,200000,61,5000,18873.0,6327.96577743,20171108-153143
200000,205000,62,5000,19186.0,6364.06257021,20171108-153143
205000,210000,63,5000,19489.0,6398.04438607,20171108-153143
210000,215000,64,5000,19792.0,6431.22781198,20171108-153143
215000,220000,65,5000,20105.0,6465.09583661,20171108-153143
220000,225000,66,5000,20418.0,6500.49821155,20171108-153143
225000,230000,67,5000,20727.0,6546.60640775,20171108-153144
230000,235000,68,5000,21036.0,6601.09706409,20171108-153144
235000,240000,69,5000,21345.0,6648.09129229,20171108-153144
240000,245000,70,5000,21654.0,6693.67166381,20171108-153144
245000,250000,71,5000,21955.0,6737.79609268,20171108-153144
250000,255000,72,5000,22257.0,6765.24520755,20171108-153144
255000,260000,73,5000,22572.0,6811.83237195,20171108-153144
260000,265000,74,5000,22887.0,6840.79692051,20171108-153144
265000,270000,75,5000,23198.0,6884.30902326,20171108-153144
270000,275000,76,5000,23509.0,6926.97428965,20171108-153144
275000,280000,77,5000,23810.0,6951.88201796,20171108-153144
280000,285000,78,5000,24111.0,6992.77997513,20171108-153144
285000,290000,79,5000,24426.0,7035.40806225,20171108-153144
290000,295000,80,5000,24740.0,7061.34896995,20171108-153144
295000,300000,81,5000,25046.0,7099.93110189,20171108-153144
300000,305000,82,5000,25352.0,7138.0887348,20171108-153144
305000,310000,83,5000,25653.0,7175.27089448,20171108-153144
310000,315000,84,5000,25954.0,7195.53534247,20171108-153144
315000,320000,85,5000,26263.0,7200.28396865,20171108-153144
320000,325000,86,5000,26573.0,7236.82929398,20171108-153144
325000,330000,87,5000,26891.0,7286.65900442,20171108-153144
330000,335000,88,5000,27209.0,7332.18578781,20171108-153144
335000,340000,89,5000,27523.0,7370.6081873,20171108-153144
340000,345000,90,5000,27836.0,7392.16413816,20171108-153144
345000,350000,91,5000,28138.0,7409.39687604,20171108-153144
350000,355000,92,5000,28440.0,7442.37074742,20171108-153144
