Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.04216
100,1000,3,5000,120,48,0.84256
100,10000,3,5000,120,48,6.28409
100,100000,3,5000,120,48,71.35268
100,1000000,3,5000,120,48,676.35872
