Produce_batch_from,Produce_batch_until,Num_Messages,Number_Dim,Message_size_in_Bytes,APoints/Msg,Message_dim,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,3,309, 0.0,0.0,20171130-114301
5000,10000,1,5000,3,310, 309.0,3114.1406366,20171130-114301
0,5000,2,5000,3,311, 619.0,2493.7870112,20171130-114301
5000,10000,3,5000,3,312, 930.0,2832.62885232,20171130-114301
10000,15000,4,5000,3,315, 1242.0,3301.26000757,20171130-114301
15000,20000,5,5000,3,311, 1557.0,3929.07976045,20171130-114301
20000,25000,6,5000,3,305, 1868.0,4493.4864885,20171130-114301
25000,30000,7,5000,3,313, 2174.0,4945.78859483,20171130-114301
30000,35000,8,5000,3,310, 2488.0,5195.52150589,20171130-114301
35000,40000,9,5000,3,316, 2799.0,5313.19344288,20171130-114301
40000,45000,10,5000,3,310, 3116.0,5577.89373986,20171130-114301
45000,50000,11,5000,3,310, 3426.0,5803.44567602,20171130-114301
50000,55000,12,5000,3,308, 3736.0,6086.98243157,20171130-114301
55000,60000,13,5000,3,306, 4045.0,6265.40307547,20171130-114301
60000,65000,14,5000,3,304, 4352.0,6423.55059103,20171130-114301
65000,70000,15,5000,3,309, 4656.0,6562.85897334,20171130-114301
70000,75000,16,5000,3,311, 4965.0,6698.53465288,20171130-114301
75000,80000,17,5000,3,311, 5277.0,6900.53082354,20171130-114301
80000,85000,18,5000,3,311, 5588.0,7117.40268805,20171130-114302
85000,90000,19,5000,3,311, 5900.0,7334.03145706,20171130-114302
90000,95000,20,5000,3,314, 6211.0,7424.55187446,20171130-114302
95000,100000,21,5000,3,309, 6526.0,7584.6071049,20171130-114302
0,5000,22,5000,3,303, 6836.0,6499.27988674,20171130-114302
5000,10000,23,5000,3,303, 7139.0,6038.76713472,20171130-114302
10000,15000,24,5000,3,315, 7442.0,5670.81322894,20171130-114302
15000,20000,25,5000,3,315, 7758.0,5378.54029854,20171130-114302
20000,25000,26,5000,3,313, 8073.0,5412.06657776,20171130-114302
25000,30000,27,5000,3,313, 8387.0,5411.68378682,20171130-114302
30000,35000,28,5000,3,311, 8701.0,5444.87006766,20171130-114302
35000,40000,29,5000,3,311, 9012.0,5369.71661517,20171130-114302
40000,45000,30,5000,3,316, 9324.0,5491.6805459,20171130-114302
45000,50000,31,5000,3,316, 9640.0,5573.33035965,20171130-114302
50000,55000,32,5000,3,316, 9957.0,5600.05579957,20171130-114302
55000,60000,33,5000,3,316, 10273.0,5624.77897605,20171130-114303
60000,65000,34,5000,3,304, 10590.0,5698.11953001,20171130-114303
65000,70000,35,5000,3,303, 10894.0,5800.82465729,20171130-114303
70000,75000,36,5000,3,295, 11198.0,5889.42860382,20171130-114303
75000,80000,37,5000,3,295, 11494.0,5945.91500048,20171130-114303
80000,85000,38,5000,3,311, 11790.0,5950.72906438,20171130-114303
85000,90000,39,5000,3,311, 12102.0,5963.0569714,20171130-114303
90000,95000,40,5000,3,298, 12414.0,5977.45404108,20171130-114303
95000,100000,41,5000,3,298, 12712.0,6064.72350644,20171130-114303
100000,105000,42,5000,3,313, 13010.0,6113.6128353,20171130-114303
105000,110000,43,5000,3,313, 13323.0,6168.16696755,20171130-114303
110000,115000,44,5000,3,308, 13637.0,6220.42785501,20171130-114303
115000,120000,45,5000,3,308, 13945.0,6269.05038246,20171130-114303
120000,125000,46,5000,3,307, 14254.0,6319.11977107,20171130-114303
125000,130000,47,5000,3,307, 14562.0,6388.52632772,20171130-114303
130000,135000,48,5000,3,311, 14869.0,6455.15043596,20171130-114303
135000,140000,49,5000,3,311, 15181.0,6522.46338451,20171130-114303
140000,145000,50,5000,3,305, 15492.0,6598.83534748,20171130-114303
145000,150000,51,5000,3,305, 15798.0,6638.75517777,20171130-114303
150000,155000,52,5000,3,307, 16104.0,6677.8547382,20171130-114303
155000,160000,53,5000,3,307, 16411.0,6715.27360843,20171130-114303
160000,165000,54,5000,3,309, 16718.0,6774.26610628,20171130-114303
165000,170000,55,5000,3,309, 17028.0,6844.2910706,20171130-114303
170000,175000,56,5000,3,313, 17337.0,6903.01027155,20171130-114303
175000,180000,57,5000,3,313, 17651.0,6941.46234408,20171130-114303
180000,185000,58,5000,3,316, 17965.0,6999.17528064,20171130-114303
185000,190000,59,5000,3,316, 18281.0,7034.59812652,20171130-114303
190000,195000,60,5000,3,306, 18597.0,7068.94213627,20171130-114303
195000,200000,61,5000,3,306, 18904.0,7121.07924891,20171130-114303
200000,205000,62,5000,3,300, 19211.0,7174.44638614,20171130-114303
205000,210000,63,5000,3,300, 19512.0,7224.37124918,20171130-114303
210000,215000,64,5000,3,313, 19813.0,7270.86856462,20171130-114303
215000,220000,65,5000,3,313, 20127.0,7301.74915086,20171130-114303
220000,225000,66,5000,3,313, 20441.0,7362.01702638,20171130-114303
225000,230000,67,5000,3,313, 20754.0,7388.94692477,20171130-114304
230000,235000,68,5000,3,306, 21067.0,7437.41591843,20171130-114304
235000,240000,69,5000,3,306, 21373.0,7482.39111637,20171130-114304
240000,245000,70,5000,3,299, 21679.0,7538.34812161,20171130-114304
245000,250000,71,5000,3,299, 21978.0,7581.09106891,20171130-114304
250000,255000,72,5000,3,297, 22277.0,7622.83926842,20171130-114304
255000,260000,73,5000,3,297, 22575.0,7664.02292511,20171130-114304
260000,265000,74,5000,3,312, 22873.0,7702.21605714,20171130-114304
265000,270000,75,5000,3,311, 23185.0,7722.52620832,20171130-114304
270000,275000,76,5000,3,305, 23497.0,7744.18149222,20171130-114304
275000,280000,77,5000,3,305, 23803.0,7783.32901397,20171130-114304
280000,285000,78,5000,3,306, 24108.0,7801.13418653,20171130-114304
285000,290000,79,5000,3,306, 24415.0,7819.21599029,20171130-114304
290000,295000,80,5000,3,314, 24722.0,7837.29212866,20171130-114304
295000,300000,81,5000,3,314, 25037.0,7887.0256765,20171130-114304
300000,305000,82,5000,3,312, 25352.0,7905.23728931,20171130-114304
305000,310000,83,5000,3,312, 25664.0,7942.97796696,20171130-114304
310000,315000,84,5000,3,299, 25976.0,7944.26323933,20171130-114304
315000,320000,85,5000,3,299, 26275.0,7978.9326993,20171130-114304
320000,325000,86,5000,3,314, 26574.0,7991.97174158,20171130-114304
325000,330000,87,5000,3,313, 26889.0,8029.42693911,20171130-114304
330000,335000,88,5000,3,299, 27202.0,8067.24504386,20171130-114304
335000,340000,89,5000,3,299, 27502.0,8099.93039207,20171130-114304
340000,345000,90,5000,3,315, 27801.0,8131.29681086,20171130-114304
345000,350000,91,5000,3,316, 28117.0,8179.80521324,20171130-114304
350000,355000,92,5000,3,318, 28433.0,8212.92822831,20171130-114304
355000,360000,93,5000,3,318, 28751.0,8224.99157342,20171130-114304
360000,365000,94,5000,3,302, 29069.0,8268.04567829,20171130-114304
365000,370000,95,5000,3,302, 29372.0,8298.31257256,20171130-114304
370000,375000,96,5000,3,315, 29675.0,8326.87269213,20171130-114304
375000,380000,97,5000,3,315, 29991.0,8359.63706745,20171130-114304
380000,385000,98,5000,3,315, 30306.0,8391.67824775,20171130-114304
385000,390000,99,5000,3,315, 30622.0,8424.16987025,20171130-114304
390000,395000,100,5000,3,321, 30937.0,8435.8769423,20171130-114304
395000,400000,101,5000,3,321, 31259.0,8475.58503441,20171130-114304
400000,405000,102,5000,3,303, 31580.0,8507.62367455,20171130-114304
405000,410000,103,5000,3,303, 31884.0,8512.66750025,20171130-114304
410000,415000,104,5000,3,320, 32188.0,8520.27574828,20171130-114304
415000,420000,105,5000,3,320, 32509.0,8550.33824361,20171130-114305
420000,425000,106,5000,3,316, 32829.0,8580.58957642,20171130-114305
425000,430000,107,5000,3,316, 33146.0,8591.84800116,20171130-114305
430000,435000,108,5000,3,305, 33462.0,8619.93932979,20171130-114305
435000,440000,109,5000,3,305, 33768.0,8645.83015226,20171130-114305
440000,445000,110,5000,3,318, 34074.0,8652.66853027,20171130-114305
445000,450000,111,5000,3,318, 34393.0,8680.61831622,20171130-114305
450000,455000,112,5000,3,299, 34712.0,8692.23576845,20171130-114305
455000,460000,113,5000,3,299, 35011.0,8715.9799169,20171130-114305
460000,465000,114,5000,3,300, 35311.0,8752.56354132,20171130-114305
465000,470000,115,5000,3,300, 35612.0,8759.44602989,20171130-114305
470000,475000,116,5000,3,327, 35913.0,8661.92523052,20171130-114305
475000,480000,117,5000,3,327, 36241.0,8574.24474004,20171130-114305
480000,485000,118,5000,3,307, 36568.0,8553.76432867,20171130-114305
