BatchTime, SubmissionTime, SchedulingDelay, TotalDelay, NumberRecords, Scenario
1507679820000 ms, 2017-10-10T18:57:00, 1, 1294, 0,1_Producer_Count
1507679880000 ms, 2017-10-10T18:58:00, 1, 1265, 0,1_Producer_Count
1507679940000 ms, 2017-10-10T18:59:00, 1, 1280, 0,1_Producer_Count
1507680000000 ms, 2017-10-10T19:00:00, 2, 1282, 0,1_Producer_Count
1507680060000 ms, 2017-10-10T19:01:00, 2, 1292, 0,1_Producer_Count
1507680120000 ms, 2017-10-10T19:02:00, 0, 1276, 0,1_Producer_Count
1507680180000 ms, 2017-10-10T19:03:00, 1, 1300, 0,1_Producer_Count
1507680240000 ms, 2017-10-10T19:04:00, 0, 1299, 0,1_Producer_Count
1507680300000 ms, 2017-10-10T19:05:00, 1, 1294, 0,1_Producer_Count
1507680360000 ms, 2017-10-10T19:06:00, 1, 1271, 0,1_Producer_Count
1507680420000 ms, 2017-10-10T19:07:00, 1, 1279, 0,1_Producer_Count
1507680480000 ms, 2017-10-10T19:08:00, 1, 1269, 0,1_Producer_Count
1507680540000 ms, 2017-10-10T19:09:00, 1, 1302, 0,1_Producer_Count
1507680600000 ms, 2017-10-10T19:10:00, 1, 1292, 0,1_Producer_Count
1507680660000 ms, 2017-10-10T19:11:00, 1, 1294, 0,1_Producer_Count
1507680720000 ms, 2017-10-10T19:12:00, 1, 1263, 0,1_Producer_Count
1507680780000 ms, 2017-10-10T19:13:00, 1, 1291, 0,1_Producer_Count
1507680840000 ms, 2017-10-10T19:14:00, 1, 1335, 0,1_Producer_Count
1507680900000 ms, 2017-10-10T19:15:00, 1, 1291, 0,1_Producer_Count
1507680960000 ms, 2017-10-10T19:16:00, 1, 1293, 0,1_Producer_Count
1507681020000 ms, 2017-10-10T19:17:00, 1, 1277, 0,1_Producer_Count
1507681080000 ms, 2017-10-10T19:18:00, 0, 1298, 0,1_Producer_Count
1507681140000 ms, 2017-10-10T19:19:00, 1, 1325, 0,1_Producer_Count
1507681200000 ms, 2017-10-10T19:20:00, 1, 1312, 0,1_Producer_Count
1507681260000 ms, 2017-10-10T19:21:00, 0, 1282, 0,1_Producer_Count
1507681320000 ms, 2017-10-10T19:22:00, 1, 1282, 0,1_Producer_Count
1507681380000 ms, 2017-10-10T19:23:00, 1, 1286, 0,1_Producer_Count
1507681440000 ms, 2017-10-10T19:24:00, 1, 1262, 0,1_Producer_Count
1507681500000 ms, 2017-10-10T19:25:00, 0, 1281, 0,1_Producer_Count
1507681560000 ms, 2017-10-10T19:26:00, 1, 1297, 0,1_Producer_Count
1507681620000 ms, 2017-10-10T19:27:00, 1, 1286, 0,1_Producer_Count
1507681680000 ms, 2017-10-10T19:28:00, 1, 1268, 0,1_Producer_Count
1507681740000 ms, 2017-10-10T19:29:00, 1, 1268, 0,1_Producer_Count
1507681800000 ms, 2017-10-10T19:30:00, 1, 1276, 0,1_Producer_Count
1507681860000 ms, 2017-10-10T19:31:00, 0, 1289, 0,1_Producer_Count
1507681920000 ms, 2017-10-10T19:32:00, 2, 1263, 0,1_Producer_Count
1507681980000 ms, 2017-10-10T19:33:00, 1, 1283, 0,1_Producer_Count
1507682040000 ms, 2017-10-10T19:34:00, 1, 1277, 0,1_Producer_Count
1507682100000 ms, 2017-10-10T19:35:00, 1, 1280, 0,1_Producer_Count
1507682160000 ms, 2017-10-10T19:36:00, 1, 1281, 0,1_Producer_Count
1507682220000 ms, 2017-10-10T19:37:00, 1, 1303, 0,1_Producer_Count
1507682280000 ms, 2017-10-10T19:38:00, 1, 1307, 0,1_Producer_Count
1507682340000 ms, 2017-10-10T19:39:00, 0, 1285, 0,1_Producer_Count
1507682400000 ms, 2017-10-10T19:40:00, 1, 1283, 0,1_Producer_Count
1507682460000 ms, 2017-10-10T19:41:00, 0, 1248, 0,1_Producer_Count
1507682520000 ms, 2017-10-10T19:42:00, 0, 1271, 0,1_Producer_Count
1507682580000 ms, 2017-10-10T19:43:00, 1, 1254, 0,1_Producer_Count
1507682640000 ms, 2017-10-10T19:44:00, 1, 1270, 0,1_Producer_Count
1507682700000 ms, 2017-10-10T19:45:00, 1, 1267, 0,1_Producer_Count
1507682760000 ms, 2017-10-10T19:46:00, 1, 1326, 0,1_Producer_Count
1507682820000 ms, 2017-10-10T19:47:00, 1, 1269, 0,1_Producer_Count
1507682880000 ms, 2017-10-10T19:48:00, 0, 1281, 0,1_Producer_Count
1507682940000 ms, 2017-10-10T19:49:00, 1, 1330, 0,1_Producer_Count
1507683000000 ms, 2017-10-10T19:50:00, 8, 1392, 0,1_Producer_Count
1507683060000 ms, 2017-10-10T19:51:00, 1, 1287, 0,1_Producer_Count
