TIMESTAMP        work-RQ          work-RD          work-WR          
1481737573 3785549 667262550332 199967879111
1481737574 3785759 667262590204 199967893573
1481737575 3785973 667262630076 199967908037
1481737576 3786196 667262681800 199967925450
1481737577 3786448 667262737500 199967943886
1481737578 3786719 667262810208 199967966258
1481737579 3787012 668034641640 199967990593
1481737580 3787364 669255280668 199968018996
1481737582 3787655 670870219924 199968056260
1481737583 3787998 673160441016 199968093486
1481737584 3788308 675756847436 199968132580
1481737585 3788591 679041118528 199968169794
1481737586 3788874 682342166848 199968207013
1481737587 3789157 685630632256 199968244230
1481737588 3789440 688931680576 199968281456
1481737589 3789723 692241117504 199968318683
1481737591 3790006 695542165824 199968355903
1481737592 3790289 698822242624 199968393126
1481737593 3790572 702098125120 199968430348
1481737594 3790855 705260761408 199968467570
1481737595 3791138 708310151488 199968504796
1481737596 3791421 711133049152 199968542015
1481737597 3791704 713872060736 199968579240
1481737599 3791987 716246167872 199968616461
1481737600 3792270 718523806016 199968653684
1481737601 3792541 720277029532 199968685960
1481737602 3792811 721556403532 199968718252
1481737603 3793065 722684762748 199968745579
1481737604 3793308 723599192644 199968767963
1481737605 3793552 723695733260 199968790375
