TIMESTAMP        home1-RQ         home1-RD         home1-WR         work-RQ          work-RD          work-WR          scratch-RQ       scratch-RD       scratch-WR       
1481737573        122924           1364678732        27873278         250775            19958261408      51833875280       85904            325299269         2102565609       
1481737574        122924           1364678732        27873278         250823            19958265396      51833877400       85907            325299269         2102565609       
1481737575        122924           1364678732        27873278         250872            19958269384      51833879518       85907            325299269         2102565609       
1481737576        122936           1364686052        27873278         250930            19958285248      51833884598       85907            325299269         2102565609       
1481737577        122944           1364687260        27873278         251009            19958309076      51833891670       85907            325299269         2102565609       
1481737578        122944           1364687260        27873278         251090            19958334032      51833898735       85920            511669285         2102565609       
1481737579        122944           1364687260        27873278         251192            20730109808      51833905797       85920            567834789         2102565609       
1481737580        122944           1364687260        27873278         251256            21539634288      51833912860       85920            567834789         2102565609       
1481737582        122948           1364687260        27873278         251320            22340770160      51833919924       85920            567834789         2102565609       
1481737583        122948           1364687260        27873278         251384            23154488944      51833926984       85920            567834789         2102565609       
1481737584        122948           1364687260        27873278         251448            23972402032      51833934046       85920            567834789         2102565609       
1481737585        122948           1364687260        27873278         251512            24794509424      51833941108       85920            567834789         2102565609       
1481737586        122948           1364687260        27873278         251576            25612422516      51833948169       85920            567834789         2102565609       
1481737587        122948           1364687260        27873278         251640            26426141304      51833955235       85920            567834789         2102565609       
1481737588        122948           1364687260        27873278         251704            27244054396      51833962302       85920            567834789         2102565609       
1481737589        122949           1364687260        27873278         251768            28066161792      51833969367       85921            567834789         2102565609       
1481737591        122949           1364687260        27873278         251832            28892463492      51833976431       85921            567834789         2102565609       
1481737592        122953           1364687260        27873278         251896            29701987976      51833983494       85921            567834789         2102565609       
1481737593        122953           1364687260        27873278         251960            30503123852      51833990557       85921            567834789         2102565609       
1481737594        122953           1364687260        27873278         252024            31191013520      51833997618       85921            567834789         2102565609       
1481737595        122953           1364687260        27873278         252088            31757268372      51834004681       85921            567834789         2102565609       
1481737596        122953           1364687260        27873278         252152            32302551704      51834011745       85921            567834789         2102565609       
1481737597        122953           1364687260        27873278         252216            32860417948      51834018807       85921            567834789         2102565609       
1481737599        122953           1364687260        27873278         252280            33426672800      51834025873       85921            567834789         2102565609       
1481737600        122953           1364687260        27873278         252344            33988733348      51834032936       85921            567834789         2102565609       
1481737601        122954           1364687260        27873278         252396            34068322308      51834035055       85921            567834789         2102565609       
1481737602        122956           1364687260        27873278         252445            34068326304      51834037173       85921            567834789         2102565609       
1481737603        122956           1364687260        27873278         252494            34068330300      51834039293       85921            567834789         2102565609       
1481737604        122956           1364687260        27873278         252543            34068334296      51834041412       85921            567834789         2102565609       
1481737605        122961           1364687260        27873278         252592            34068338292      51834043533       85921            567834789         2102565609       
