Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
0,5000,0,5000,0.0,0.0
5000,10000,1,5000,310.0,3150.59363452
0,5000,2,5000,620.0,3141.97536652
5000,10000,3,5000,931.0,3347.41515643
10000,15000,4,5000,1240.0,3793.75395081
15000,20000,5,5000,1555.0,4140.69333828
20000,25000,6,5000,1870.0,4720.00389956
25000,30000,7,5000,2182.0,5235.97808343
30000,35000,8,5000,2490.0,5477.39040045
35000,40000,9,5000,2803.0,5767.07309945
40000,45000,10,5000,3111.0,6001.23798302
45000,50000,11,5000,3418.0,6333.05255643
50000,55000,12,5000,3726.0,6518.34913178
55000,60000,13,5000,4035.0,6828.86756876
60000,65000,14,5000,4344.0,7058.26208307
65000,70000,15,5000,4655.0,7314.54657981
70000,75000,16,5000,4964.0,7509.26463936
75000,80000,17,5000,5277.0,7721.64084616
80000,85000,18,5000,5589.0,7888.48457079
85000,90000,19,5000,5892.0,8070.38130473
90000,95000,20,5000,6195.0,8204.11279896
95000,100000,21,5000,6509.0,8380.44514515
0,5000,22,5000,6823.0,6814.45411762
5000,10000,23,5000,7132.0,6949.68909887
10000,15000,24,5000,7441.0,7082.03891854
15000,20000,25,5000,7746.0,7205.35255643
20000,25000,26,5000,8052.0,7323.04811252
25000,30000,27,5000,8357.0,7472.50260735
30000,35000,28,5000,8661.0,7532.82326572
35000,40000,29,5000,8974.0,7647.93910206
40000,45000,30,5000,9287.0,7783.44066891
45000,50000,31,5000,9601.0,7912.22932736
50000,55000,32,5000,9914.0,8008.0842562
55000,60000,33,5000,10216.0,8120.23948987
60000,65000,34,5000,10517.0,8203.0690392
65000,70000,35,5000,10829.0,8289.35618333
70000,75000,36,5000,11142.0,8377.51317103
75000,80000,37,5000,11439.0,8401.1947362
80000,85000,38,5000,11736.0,8469.85393357
85000,90000,39,5000,12052.0,8569.07330959
90000,95000,40,5000,12368.0,8640.1057749
95000,100000,41,5000,12682.0,8737.52330741
100000,105000,42,5000,12996.0,8810.90072239
105000,110000,43,5000,13308.0,8874.94540501
110000,115000,44,5000,13619.0,8936.03477909
115000,120000,45,5000,13934.0,8994.07569846
120000,125000,46,5000,14249.0,9053.13436605
125000,130000,47,5000,14567.0,9050.35033135
130000,135000,48,5000,14886.0,9104.62571099
135000,140000,49,5000,15187.0,9151.50103714
140000,145000,50,5000,15489.0,9199.74791455
145000,150000,51,5000,15799.0,9251.63008284
150000,155000,52,5000,16109.0,9301.17901255
155000,160000,53,5000,16423.0,9373.60665529
160000,165000,54,5000,16737.0,9442.56832882
165000,170000,55,5000,17040.0,9483.00838413
170000,175000,56,5000,17343.0,9523.09820944
175000,180000,57,5000,17649.0,9584.82500796
180000,185000,58,5000,17955.0,9643.61290594
185000,190000,59,5000,18260.0,9678.64893183
190000,195000,60,5000,18565.0,9672.94356799
195000,200000,61,5000,18870.0,9665.41376875
200000,205000,62,5000,19175.0,9717.49039497
205000,210000,63,5000,19490.0,9757.00112553
210000,215000,64,5000,19805.0,9793.36235841
215000,220000,65,5000,20113.0,9826.06799645
220000,225000,66,5000,20420.0,9703.81521262
225000,230000,67,5000,20718.0,9758.75336408
230000,235000,68,5000,21015.0,9788.30430915
235000,240000,69,5000,21326.0,9838.69380008
240000,245000,70,5000,21637.0,9874.35823887
245000,250000,71,5000,21953.0,9908.15299851
250000,255000,72,5000,22269.0,9907.38540132
255000,260000,73,5000,22586.0,9939.01724032
260000,265000,74,5000,22904.0,9970.63690854
265000,270000,75,5000,23218.0,9985.27384497
270000,275000,76,5000,23532.0,10008.0674389
275000,280000,77,5000,23840.0,10034.0156922
280000,285000,78,5000,24147.0,10056.8497478
285000,290000,79,5000,24459.0,10051.1245773
290000,295000,80,5000,24770.0,10099.3998545
295000,300000,81,5000,25067.0,10122.0192402
300000,305000,82,5000,25364.0,10047.8264507
305000,310000,83,5000,25674.0,9968.86720732
310000,315000,84,5000,25985.0,9893.43148125
315000,320000,85,5000,26293.0,9786.11841202
320000,325000,86,5000,26602.0,9737.3099878
325000,330000,87,5000,26920.0,9709.1439012
330000,335000,88,5000,27238.0,9621.61365724
335000,340000,89,5000,27550.0,9620.05460349
340000,345000,90,5000,27863.0,9617.1664062
345000,350000,91,5000,28167.0,9603.65068813
350000,355000,92,5000,28472.0,9627.06933742
355000,360000,93,5000,28771.0,9649.50685757
360000,365000,94,5000,29069.0,9671.44582123
365000,370000,95,5000,29380.0,9697.52805314
370000,375000,96,5000,29690.0,9721.58042008
375000,380000,97,5000,30003.0,9758.9010894
380000,385000,98,5000,30316.0,9783.21429863
385000,390000,99,5000,30630.0,9804.1222397
390000,395000,100,5000,30943.0,9825.47969885
395000,400000,101,5000,31251.0,9844.93952592
400000,405000,102,5000,31560.0,9864.38648009
405000,410000,103,5000,31874.0,9887.50089738
410000,415000,104,5000,32188.0,9888.13283878
415000,420000,105,5000,32504.0,9912.8206788
420000,425000,106,5000,32820.0,9913.41294
425000,430000,107,5000,33120.0,9907.35743486
430000,435000,108,5000,33420.0,9923.87197242
435000,440000,109,5000,33732.0,9943.04503822
440000,445000,110,5000,34044.0,9962.58596513
445000,450000,111,5000,34369.0,9961.77481836
450000,455000,112,5000,34695.0,9960.45951836
455000,460000,113,5000,35008.0,9976.61168207
460000,465000,114,5000,35320.0,9990.30911778
465000,470000,115,5000,35620.0,9983.14761498
470000,475000,116,5000,35919.0,9974.48535857
475000,480000,117,5000,36232.0,9977.27869764
480000,485000,118,5000,36545.0,9961.98113915
485000,490000,119,5000,36849.0,9961.03313498
490000,495000,120,5000,37154.0,9976.56872967
495000,500000,121,5000,37473.0,10005.1233321
500000,505000,122,5000,37792.0,10022.651293
505000,510000,123,5000,38108.0,10012.6693853
510000,515000,124,5000,38423.0,10030.1951062
515000,520000,125,5000,38736.0,10055.5133814
520000,525000,126,5000,39048.0,10082.192787
525000,530000,127,5000,39355.0,10097.1616699
530000,535000,128,5000,39663.0,10122.0730452
535000,540000,129,5000,39977.0,10137.8114539
540000,545000,130,5000,40291.0,10152.656435
545000,550000,131,5000,40597.0,10166.1766449
550000,555000,132,5000,40904.0,10189.9805195
555000,560000,133,5000,41214.0,10215.2428265
560000,565000,134,5000,41523.0,10229.2899265
565000,570000,135,5000,41834.0,10242.6967228
570000,575000,136,5000,42146.0,10257.2290297
575000,580000,137,5000,42455.0,10269.9655392
580000,585000,138,5000,42765.0,10282.6332112
585000,590000,139,5000,43067.0,10284.0424955
590000,595000,140,5000,43370.0,10276.2890899
595000,600000,141,5000,43680.0,10240.3405562
600000,605000,142,5000,43990.0,10211.988633
605000,610000,143,5000,44298.0,10225.8326445
610000,615000,144,5000,44606.0,10213.6492285
615000,620000,145,5000,44914.0,10235.6493089
620000,625000,146,5000,45222.0,10258.3503479
625000,630000,147,5000,45543.0,10273.2586498
630000,635000,148,5000,45864.0,10289.2493366
