Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171027-153752
5000,10000,1,5000,309.0,6102.37135741,20171027-153752
0,5000,2,5000,619.0,5285.26242547,20171027-153752
5000,10000,3,5000,926.0,4692.57317667,20171027-153752
10000,15000,4,5000,1238.0,4463.9127944,20171027-153752
15000,20000,5,5000,1548.0,4328.60252858,20171027-153752
20000,25000,6,5000,1860.0,3814.53056722,20171027-153752
25000,30000,7,5000,2166.0,3813.37975667,20171027-153752
30000,35000,8,5000,2480.0,3551.99089761,20171027-153752
35000,40000,9,5000,2791.0,3842.11894113,20171027-153752
40000,45000,10,5000,3104.0,4094.83023107,20171027-153752
45000,50000,11,5000,3415.0,4369.06933203,20171027-153752
50000,55000,12,5000,3730.0,4629.80752778,20171027-153752
55000,60000,13,5000,4045.0,4877.23086697,20171027-153752
60000,65000,14,5000,4360.0,5063.10774047,20171027-153752
65000,70000,15,5000,4674.0,5280.74141328,20171027-153752
70000,75000,16,5000,4984.0,5437.11165003,20171027-153752
75000,80000,17,5000,5296.0,5584.41253744,20171027-153753
80000,85000,18,5000,5603.0,5715.8241533,20171027-153753
85000,90000,19,5000,5911.0,5836.98669519,20171027-153753
90000,95000,20,5000,6223.0,5958.38124375,20171027-153753
95000,100000,21,5000,6535.0,6117.86451978,20171027-153753
0,5000,22,5000,6850.0,5393.49633788,20171027-153753
5000,10000,23,5000,7158.0,5105.84324735,20171027-153753
10000,15000,24,5000,7466.0,5037.13081524,20171027-153753
15000,20000,25,5000,7781.0,5165.73341292,20171027-153753
20000,25000,26,5000,8096.0,5291.16778805,20171027-153753
25000,30000,27,5000,8411.0,5414.35495824,20171027-153753
30000,35000,28,5000,8725.0,5452.71906578,20171027-153753
35000,40000,29,5000,9044.0,5542.36228773,20171027-153753
40000,45000,30,5000,9364.0,5656.04408422,20171027-153753
45000,50000,31,5000,9687.0,5738.65503895,20171027-153753
50000,55000,32,5000,10010.0,5818.0689103,20171027-153753
55000,60000,33,5000,10319.0,5932.85951669,20171027-153753
60000,65000,34,5000,10629.0,6028.16488202,20171027-153753
65000,70000,35,5000,10934.0,6036.90101925,20171027-153753
70000,75000,36,5000,11240.0,6143.8793618,20171027-153753
75000,80000,37,5000,11552.0,6234.2511333,20171027-153753
80000,85000,38,5000,11865.0,6293.60505528,20171027-153753
85000,90000,39,5000,12167.0,6293.99284071,20171027-153753
90000,95000,40,5000,12469.0,6294.36567389,20171027-153754
95000,100000,41,5000,12775.0,6346.60564325,20171027-153754
100000,105000,42,5000,13082.0,6347.65056359,20171027-153754
105000,110000,43,5000,13396.0,6351.96994117,20171027-153754
110000,115000,44,5000,13710.0,6357.7744039,20171027-153754
115000,120000,45,5000,14028.0,6363.78622811,20171027-153754
120000,125000,46,5000,14346.0,6369.58194619,20171027-153754
125000,130000,47,5000,14655.0,6350.7428168,20171027-153754
130000,135000,48,5000,14963.0,6426.79779869,20171027-153754
135000,140000,49,5000,15271.0,6470.8394842,20171027-153754
140000,145000,50,5000,15579.0,6534.61202144,20171027-153754
145000,150000,51,5000,15879.0,6573.97353743,20171027-153754
150000,155000,52,5000,16179.0,6611.65026584,20171027-153754
155000,160000,53,5000,16488.0,6683.11499289,20171027-153754
160000,165000,54,5000,16798.0,6743.36825508,20171027-153754
165000,170000,55,5000,17112.0,6806.00307713,20171027-153754
170000,175000,56,5000,17426.0,6845.63117482,20171027-153754
175000,180000,57,5000,17741.0,6883.21309687,20171027-153754
180000,185000,58,5000,18055.0,6919.48817751,20171027-153754
185000,190000,59,5000,18382.0,6989.75440553,20171027-153754
190000,195000,60,5000,18710.0,7049.81276123,20171027-153754
195000,200000,61,5000,19018.0,7116.1855328,20171027-153754
200000,205000,62,5000,19326.0,7167.02326257,20171027-153754
205000,210000,63,5000,19634.0,7154.04327159,20171027-153754
210000,215000,64,5000,19942.0,7182.03294746,20171027-153754
215000,220000,65,5000,20246.0,7208.82224869,20171027-153754
220000,225000,66,5000,20551.0,7217.75297066,20171027-153754
225000,230000,67,5000,20867.0,7247.98250067,20171027-153754
230000,235000,68,5000,21182.0,7236.58306024,20171027-153754
235000,240000,69,5000,21492.0,7262.96237849,20171027-153755
240000,245000,70,5000,21803.0,7250.63220047,20171027-153755
245000,250000,71,5000,22108.0,7274.12904235,20171027-153755
250000,255000,72,5000,22414.0,7327.42982759,20171027-153755
255000,260000,73,5000,22727.0,7372.86374148,20171027-153755
260000,265000,74,5000,23039.0,7398.24222011,20171027-153755
265000,270000,75,5000,23347.0,7440.38542133,20171027-153755
270000,275000,76,5000,23655.0,7490.78932052,20171027-153755
275000,280000,77,5000,23972.0,7534.74635357,20171027-153755
280000,285000,78,5000,24289.0,7578.22721935,20171027-153755
285000,290000,79,5000,24596.0,7617.6124586,20171027-153755
290000,295000,80,5000,24904.0,7656.56601106,20171027-153755
295000,300000,81,5000,25217.0,7697.50137535,20171027-153755
300000,305000,82,5000,25530.0,7737.49799807,20171027-153755
305000,310000,83,5000,25833.0,7780.53200115,20171027-153755
310000,315000,84,5000,26135.0,7828.64719718,20171027-153755
315000,320000,85,5000,26434.0,7842.50623091,20171027-153755
320000,325000,86,5000,26733.0,7889.84345765,20171027-153755
325000,330000,87,5000,27038.0,7905.32092152,20171027-153755
330000,335000,88,5000,27342.0,7882.93970424,20171027-153755
335000,340000,89,5000,27659.0,7792.93151801,20171027-153755
340000,345000,90,5000,27976.0,7840.12804428,20171027-153755
345000,350000,91,5000,28292.0,7878.33514944,20171027-153755
350000,355000,92,5000,28607.0,7924.08441582,20171027-153755
355000,360000,93,5000,28924.0,7960.0640642,20171027-153755
360000,365000,94,5000,29241.0,7943.07692792,20171027-153755
365000,370000,95,5000,29556.0,7925.25008607,20171027-153755
370000,375000,96,5000,29871.0,7942.13358624,20171027-153755
375000,380000,97,5000,30183.0,7923.45501447,20171027-153755
380000,385000,98,5000,30495.0,7966.44617612,20171027-153755
385000,390000,99,5000,30805.0,7980.93988096,20171027-153755
390000,395000,100,5000,31115.0,7896.99535695,20171027-153756
395000,400000,101,5000,31432.0,7882.21199053,20171027-153756
400000,405000,102,5000,31749.0,7925.76329479,20171027-153756
