Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.06634
100,1000,3,5000,120,48,1.04401
100,10000,3,5000,120,48,7.24879
100,100000,3,5000,120,48,70.29263
100,1000000,3,5000,120,48,688.80322
