Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec
100,100,3,8000,0,48,0.39383
100,1000,3,8000,0,48,1.32116
100,10000,3,8000,0,48,11.38821
100,100000,3,8000,0,48,117.23246
100,1000000,3,8000,0,48,1202.73317
