0,8000,0,8000,0.0,0.0
0,8000,1,8000,494.0,1016.97364686
8000,16000,2,8000,989.0,1612.30411311
16000,24000,3,8000,1490.0,2174.16410269
24000,32000,4,8000,1984.0,2598.48145371
32000,40000,5,8000,2478.0,2887.33831174
40000,48000,6,8000,2975.0,3117.94215715
48000,56000,7,8000,3469.0,3310.5600601
56000,64000,8,8000,3965.0,3470.14401886
64000,72000,9,8000,4462.0,3469.13954479
72000,80000,10,8000,4955.0,3657.93098593
80000,88000,11,8000,5452.0,3820.40211401
88000,96000,12,8000,5952.0,3974.00637223
0,8000,13,8000,6447.0,3285.44542707
8000,16000,14,8000,6955.0,3320.53192465
16000,24000,15,8000,7458.0,3439.05020878
24000,32000,16,8000,7958.0,3534.86397609
32000,40000,17,8000,8455.0,3622.01826062
40000,48000,18,8000,8950.0,3710.42737351
48000,56000,19,8000,9448.0,3792.00327644
56000,64000,20,8000,9950.0,3874.69968828
64000,72000,21,8000,10448.0,3828.76972708
72000,80000,22,8000,10940.0,3873.56044825
80000,88000,23,8000,11436.0,3914.56557069
88000,96000,24,8000,11949.0,3901.31823302
96000,104000,25,8000,12436.0,3969.51172562
104000,112000,26,8000,12927.0,4032.87062537
112000,120000,27,8000,13434.0,4071.46922225
120000,128000,28,8000,13955.0,4094.88042076
128000,136000,29,8000,14459.0,4156.88228463
136000,144000,30,8000,14955.0,4212.43648991
144000,152000,31,8000,15449.0,4254.85854978
152000,160000,32,8000,15942.0,4297.21228779
160000,168000,33,8000,16423.0,4247.01870054
168000,176000,34,8000,16924.0,4288.63496379
176000,184000,35,8000,17417.0,4309.30405195
184000,192000,36,8000,17914.0,4327.99717107
192000,200000,37,8000,18417.0,4349.55625859
200000,208000,38,8000,18922.0,4368.35171903
208000,216000,39,8000,19424.0,4387.64523489
216000,224000,40,8000,19925.0,4432.32437941
224000,232000,41,8000,20429.0,4466.65378133
232000,240000,42,8000,20927.0,4485.45634986
240000,248000,43,8000,21405.0,4522.8742824
248000,256000,44,8000,21901.0,4539.69585952
256000,264000,45,8000,22382.0,4509.86412113
264000,272000,46,8000,22867.0,4544.86736657
272000,280000,47,8000,23359.0,4579.93388405
280000,288000,48,8000,23846.0,4609.05475786
288000,296000,49,8000,24347.0,4633.78943764
296000,304000,50,8000,24842.0,4643.20048071
304000,312000,51,8000,25338.0,4653.1436694
312000,320000,52,8000,25833.0,4662.8087975
320000,328000,53,8000,26320.0,4692.40412403
328000,336000,54,8000,26797.0,4702.22875894
336000,344000,55,8000,27297.0,4725.13326386
344000,352000,56,8000,27802.0,4753.71786627
352000,360000,57,8000,28306.0,4732.86701312
360000,368000,58,8000,28810.0,4755.51838984
368000,376000,59,8000,29299.0,4772.91397252
376000,384000,60,8000,29802.0,4793.14931945
384000,392000,61,8000,30297.0,4799.96655933
392000,400000,62,8000,30791.0,4783.36593796
400000,408000,63,8000,31310.0,4792.98467908
408000,416000,64,8000,31808.0,4798.09547127
416000,424000,65,8000,32301.0,4803.27634494
424000,432000,66,8000,32799.0,4809.6740755
432000,440000,67,8000,33297.0,4816.43253933
440000,448000,68,8000,33781.0,4820.45680995
448000,456000,69,8000,34279.0,4800.15612788
456000,464000,70,8000,34774.0,4784.08335859
464000,472000,71,8000,35271.0,4790.28213522
472000,480000,72,8000,35774.0,4787.99397195
480000,488000,73,8000,36278.0,4811.39429734
488000,496000,74,8000,36760.0,4825.8158251
496000,504000,75,8000,37238.0,4830.02000574
504000,512000,76,8000,37715.0,4843.87042787
512000,520000,77,8000,38194.0,4847.41946355
520000,528000,78,8000,38684.0,4860.87257636
528000,536000,79,8000,39169.0,4873.65020033
536000,544000,80,8000,39659.0,4886.48187716
544000,552000,81,8000,40157.0,4882.42345022
552000,560000,82,8000,40665.0,4901.22589605
560000,568000,83,8000,41183.0,4906.71609435
568000,576000,84,8000,41677.0,4891.8234165
576000,584000,85,8000,42170.0,4849.32419442
584000,592000,86,8000,42663.0,4867.96494465
592000,600000,87,8000,43157.0,4883.94071449
600000,608000,88,8000,43652.0,4895.51221949
608000,616000,89,8000,44154.0,4899.21238442
616000,624000,90,8000,44664.0,4912.48128968
624000,632000,91,8000,45171.0,4925.23666314
632000,640000,92,8000,45665.0,4937.38453525
640000,648000,93,8000,46139.0,4931.56274326
648000,656000,94,8000,46630.0,4933.56514467
656000,664000,95,8000,47119.0,4949.67077964
664000,672000,96,8000,47618.0,4965.01256308
672000,680000,97,8000,48124.0,4977.22118143
680000,688000,98,8000,48623.0,4992.85060422
688000,696000,99,8000,49127.0,5003.71714998
696000,704000,100,8000,49613.0,5018.2561903
704000,712000,101,8000,50105.0,5031.79757308
712000,720000,102,8000,50607.0,5034.57659448
720000,728000,103,8000,51110.0,5030.65886061
728000,736000,104,8000,51591.0,5032.17551239
736000,744000,105,8000,52071.0,5017.54078448
744000,752000,106,8000,52551.0,5018.96762848
752000,760000,107,8000,53035.0,5005.23266663
760000,768000,108,8000,53536.0,4992.44415159
768000,776000,109,8000,54019.0,4994.50289664
776000,784000,110,8000,54509.0,4981.52885763
784000,792000,111,8000,55013.0,4984.35686282
792000,800000,112,8000,55527.0,4987.98837718
800000,808000,113,8000,56036.0,4991.1268568
808000,816000,114,8000,56551.0,4980.73011549
