Pilot Startuptime:37.1978640556CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,21.338727951,N/A,21.3680288792,404.475744963,404.486532927,0.040798,232.059994,0.002775
unit.000001,Mapper-0-2,N/A,23.6932160854,N/A,23.7082400322,443.768059969,443.779633045,0.037447,237.141407,0.002777
unit.000002,Mapper-0-3,N/A,24.7976648808,N/A,24.8247029781,449.885674,449.897942066,0.067729,236.662074,0.002554
unit.000003,Mapper-0-4,N/A,26.4558420181,N/A,26.4729208946,466.475995064,466.487055063,0.038008,233.366462,0.002517
unit.000004,Mapper-0-5,N/A,26.8541650772,N/A,26.8770899773,476.08695507,476.099054098,0.037411,235.675088,0.00237
unit.000005,Mapper-0-6,N/A,27.9586338997,N/A,27.9861309528,483.23050499,483.241626024,0.051922,237.6694,0.002274
unit.000006,Mapper-0-7,N/A,28.6578919888,N/A,28.6727929115,441.315877914,441.326931953,0.039404,229.249057,0.002316
unit.000007,Mapper-0-8,N/A,6.79557299614,N/A,7.36243796349,457.250313044,457.264964104,0.051699,248.811158,0.00252
unit.000008,Mapper-0-9,N/A,31.4158709049,N/A,31.4462180138,410.909765005,410.921689034,0.033477,222.859999,0.003032
unit.000009,Mapper-0-10,N/A,31.9642119408,N/A,31.9906709194,381.28571105,381.297244072,0.034732,209.456214,0.002689
unit.000010,Mapper-0-11,N/A,7.19697189331,N/A,7.66526794434,384.343966007,384.354402065,0.051208,232.731151,0.002879
unit.000011,Mapper-0-12,N/A,9.66379594803,N/A,9.67830300331,430.794363022,430.805088043,0.052205,245.127538,0.002621
unit.000012,Mapper-0-13,N/A,22.0365860462,N/A,22.0513439178,422.129719973,422.140902996,0.06513,234.243181,0.00278
unit.000013,Mapper-0-14,N/A,29.76313591,N/A,29.7944989204,470.983076096,470.996666908,0.046361,234.934686,0.002204
unit.000014,Mapper-0-15,N/A,33.0688610077,N/A,33.0999290943,488.318598986,488.328953981,0.035305,237.212583,0.001947
unit.000015,Mapper-0-16,N/A,6.44737505913,N/A,6.49044704437,272.652221918,272.742184877,0.067493,182.533252,0.004309
unit.000016,Mapper-0-17,N/A,6.45460391045,N/A,6.54444599152,372.019421101,372.03035593,0.070286,194.482926,0.003166
unit.000017,Mapper-0-18,N/A,6.48675298691,N/A,6.64836192131,331.873501062,332.452564001,0.068207,185.110773,0.00237
unit.000018,Mapper-0-19,N/A,6.51552295685,N/A,6.74571800232,370.987569094,370.999150038,0.072098,192.669618,0.002261
unit.000019,Mapper-0-20,N/A,6.52995610237,N/A,6.79926204681,368.924779892,368.936197042,0.066921,190.483491,0.004905
unit.000020,Mapper-0-21,N/A,6.5479080677,N/A,6.84942102432,221.033757925,221.045258045,0.06818,180.695918,0.002914
unit.000021,Mapper-0-22,N/A,6.56580591202,N/A,6.89975690842,369.956429005,369.96779108,0.070514,191.829356,0.003033
unit.000022,Mapper-0-23,N/A,6.59455704689,N/A,7.0005300045,298.162448883,298.175924063,0.079742,182.560643,0.001755
unit.000023,Mapper-0-24,N/A,6.60898995399,N/A,7.05066108704,373.050354004,373.07389307,0.105772,195.147387,0.002325
unit.000024,Mapper-0-25,N/A,6.62325692177,N/A,7.09695100784,367.89420104,367.905385017,0.098095,186.058368,0.003066
unit.000025,Mapper-0-26,N/A,6.64103198051,N/A,7.14720892906,374.104748964,374.124212027,0.081098,207.366418,0.003899
unit.000026,Mapper-0-27,N/A,6.65535306931,N/A,7.2045249939,246.13567996,246.14745903,0.081513,180.983338,0.002548
unit.000027,Mapper-0-28,N/A,6.66968894005,N/A,7.25082492828,271.533904076,271.614084959,0.081609,181.385245,0.002635
unit.000028,Mapper-0-29,N/A,6.70273399353,N/A,7.34045410156,385.365597963,385.378113985,0.048457,233.38858,0.002257
unit.000029,Mapper-0-30,N/A,6.7170920372,N/A,7.34412693977,375.144496918,375.156806946,0.050969,212.739718,0.002797
unit.000030,Mapper-0-31,N/A,6.73485302925,N/A,7.34778594971,480.173750877,480.185080051,0.050382,254.46217,0.002265
unit.000031,Mapper-0-32,N/A,6.75269603729,N/A,7.35145401955,435.890130997,435.901230097,0.05209,244.049266,0.003195
unit.000032,Mapper-0-33,N/A,6.76691102982,N/A,7.3551158905,477.09949398,477.117606878,0.050897,253.270245,0.002681
unit.000033,Mapper-0-34,N/A,6.77758288383,N/A,7.3587770462,466.431572914,466.445132971,0.050414,250.401214,0.002514
unit.000034,Mapper-0-35,N/A,6.81347990036,N/A,7.366106987,479.152250051,479.163374901,0.049702,254.352373,0.002462
unit.000035,Mapper-0-36,N/A,6.82767295837,N/A,7.36976408958,391.496553898,391.508065939,0.050344,233.595786,0.002829
unit.000036,Mapper-0-37,N/A,6.84193086624,N/A,7.3734190464,464.433713913,464.448090076,0.050204,249.160055,0.001922
unit.000037,Mapper-0-38,N/A,6.86021995544,N/A,7.37707209587,456.220743895,456.232799053,0.052966,248.708212,0.002635
unit.000038,Mapper-0-39,N/A,6.87093400955,N/A,7.38071703911,468.523165941,468.534024954,0.047873,251.264315,0.002277
unit.000039,Mapper-0-40,N/A,6.88518500328,N/A,7.38438105583,403.454063892,403.464711905,0.05084,239.472413,0.0025
unit.000040,Mapper-0-41,N/A,6.92093396187,N/A,7.39234304428,400.396125078,400.407420874,0.052189,239.088081,0.012609
unit.000041,Mapper-0-42,N/A,6.93158888817,N/A,7.39602303505,419.050096989,419.062273979,0.046384,243.339004,0.002092
unit.000042,Mapper-0-43,N/A,6.95298790932,N/A,7.39968895912,423.141820908,423.153321028,0.045268,243.702551,0.001949
unit.000043,Mapper-0-44,N/A,6.9636619091,N/A,7.40367603302,392.508722067,392.519999981,0.043484,235.165154,0.001954
unit.000044,Mapper-0-45,N/A,6.98143386841,N/A,7.40739107132,413.966278076,413.978419065,0.06333,241.234556,0.001996
unit.000045,Mapper-0-46,N/A,6.99676990509,N/A,7.41105794907,407.685621023,407.697311878,0.045478,240.370235,0.001926
unit.000046,Mapper-0-47,N/A,7.02558803558,N/A,7.4332280159,390.464780092,390.476638079,0.04414,234.071376,0.002055
unit.000047,Mapper-0-48,N/A,7.03978991508,N/A,7.43689894676,401.420675039,401.432528973,0.097687,239.75868,0.002031
unit.000048,Mapper-0-49,N/A,7.0860850811,N/A,7.63913488388,439.275305033,439.287471056,0.068255,246.278556,0.001938
unit.000049,Mapper-0-50,N/A,7.12177109718,N/A,7.64659190178,376.17494297,376.19771409,0.047085,224.009867,0.002053
unit.000050,Mapper-0-51,N/A,7.15424609184,N/A,7.65394091606,450.911046982,450.93392396,0.063389,247.135895,0.002142
unit.000051,Mapper-0-52,N/A,7.18277192116,N/A,7.66158294678,415.991544008,416.003746033,0.047887,238.388461,0.002783
unit.000052,Mapper-0-53,N/A,7.23990797997,N/A,7.67624497414,434.860316038,434.871773958,0.048049,245.365911,0.00227
unit.000053,Mapper-0-54,N/A,13.4885079861,N/A,13.5098910332,406.663763046,406.676940918,0.041181,237.650895,0.003018
unit.000054,Mapper-0-55,N/A,7.26148295403,N/A,7.6799120903,429.782069921,429.793555975,0.048126,244.9403,0.001845
unit.000055,Mapper-0-56,N/A,7.28651809692,N/A,7.6872279644,399.373327971,399.385030985,0.068889,238.526713,0.00202
unit.000056,Mapper-0-57,N/A,7.4181830883,N/A,7.69832086563,408.708595991,408.719594002,0.047672,240.872065,0.002928
unit.000057,Mapper-0-58,N/A,8.58895897865,N/A,8.60352396965,379.242969036,379.254411936,0.065881,223.568677,0.003139
unit.000058,Mapper-0-59,N/A,11.3048050404,N/A,11.3210949898,427.737688065,427.749410868,0.048189,242.172174,0.002553
unit.000059,Mapper-0-60,N/A,13.1037778854,N/A,13.1208779812,470.982331991,470.995573997,0.045115,247.589627,0.001933
unit.000060,Mapper-0-61,N/A,15.2788290977,N/A,15.2864160538,398.353013039,398.36371088,0.062194,232.975241,0.003055
unit.000061,Mapper-0-62,N/A,16.927134037,N/A,16.9938268661,389.431802988,389.442863941,0.060425,228.087181,0.006162
unit.000062,Mapper-0-63,N/A,19.6860029697,N/A,19.7138900757,445.810940027,445.822005033,0.032379,241.861229,0.001964
unit.000063,Mapper-0-64,N/A,7.3080599308,N/A,7.69088292122,395.564991951,396.322238922,0.051552,235.425132,0.002324
unit.000064,Mapper-0-65,N/A,18.0321910381,N/A,18.0557770729,466.455450058,466.466579914,0.053066,246.630248,0.003048
unit.000065,Mapper-0-66,N/A,25.3463580608,N/A,25.4113600254,411.922373056,411.934100866,0.042644,222.463481,0.003191
unit.000066,Mapper-0-67,N/A,34.7218410969,N/A,34.752022028,484.253484011,484.264199018,0.034364,234.914904,0.002251
unit.000067,Mapper-0-68,N/A,6.4689040184,N/A,6.59823393822,366.86144495,366.873750925,0.063876,185.565217,0.002433
unit.000068,Mapper-0-69,N/A,6.5801320076,N/A,6.94598507881,178.097413063,178.109462023,0.065675,151.674828,0.004635
unit.000069,Mapper-0-70,N/A,6.68400597572,N/A,7.30101108551,378.210079908,378.221345901,0.049,224.455899,0.002954
unit.000070,Mapper-0-71,N/A,30.3111009598,N/A,30.3488359451,467.499762058,467.511478901,0.043926,233.515872,0.002254
unit.000071,Mapper-0-72,N/A,6.90320587158,N/A,7.38865995407,417.025171995,417.05666399,0.054058,239.126508,0.001931
unit.000072,Mapper-0-73,N/A,7.01483392715,N/A,7.41470599174,394.55231595,394.564120054,0.07635,235.211583,0.001887
unit.000073,Mapper-0-74,N/A,33.6171469688,N/A,33.6318368912,453.047084093,453.058584929,0.07331,228.784818,0.002487
unit.000074,Mapper-0-75,N/A,35.2707290649,N/A,35.2871940136,446.824017048,446.835485935,0.033803,226.198715,0.002068
unit.000075,Mapper-0-76,N/A,36.3756399155,N/A,36.4041910172,432.83553791,432.847555876,0.063301,223.01556,0.002679
unit.000076,Mapper-0-77,N/A,36.9878249168,N/A,37.0027689934,492.394412994,492.406585932,0.033523,238.616599,0.002844
unit.000077,Mapper-0-78,N/A,37.8724460602,N/A,37.8869628906,473.02995801,473.042002916,0.036176,228.516473,0.002417
unit.000078,Mapper-0-79,N/A,6.50481295586,N/A,6.6953830719,192.488180876,192.502574921,0.069885,177.005021,0.003768
unit.000079,Mapper-0-80,N/A,7.07541203499,N/A,7.44906401634,459.279407978,464.418663979,0.046927,249.512214,0.002102
unit.000080,Mapper-0-81,N/A,7.10757303238,N/A,7.64292502403,475.053847075,475.06498003,0.064046,253.481203,0.002158
unit.000081,Mapper-0-82,N/A,7.13615608215,N/A,7.65025901794,397.322930098,397.333574057,0.050606,237.098882,0.001929
unit.000082,Mapper-0-83,N/A,7.16496706009,N/A,7.65791988373,438.258352995,438.272949934,0.050896,245.502096,0.001935
unit.000083,Mapper-0-84,N/A,7.27215194702,N/A,7.68356895447,442.332112074,442.767028093,0.047472,246.477539,0.002158
unit.000084,Mapper-0-85,N/A,7.21152210236,N/A,7.66892194748,424.172781944,424.184988976,0.050928,243.214434,0.002749
unit.000085,Mapper-0-86,N/A,7.22569894791,N/A,7.67258095741,490.362088919,490.372948885,0.04884,257.845993,0.002453
unit.000086,Mapper-0-87,N/A,7.0612039566,N/A,7.44517588615,447.853060961,447.870213985,0.066432,248.219516,0.001768
unit.000087,Mapper-0-88,N/A,7.32234406471,N/A,7.69465303421,455.206607103,455.219629049,0.050745,248.79657,0.003576
unit.000088,Mapper-0-89,N/A,8.01610803604,N/A,8.03066802025,489.341357946,489.352690935,0.050319,256.580106,0.002623
unit.000089,Mapper-0-90,N/A,10.2008929253,N/A,10.2154500484,386.397919893,386.425808907,0.051491,234.058458,0.002966
unit.000090,Mapper-0-91,N/A,11.9951860905,N/A,12.0135989189,486.285532951,486.296436071,0.042996,252.691944,0.002776
unit.000091,Mapper-0-92,N/A,14.68227005,N/A,14.6972498894,481.196129084,481.208837032,0.042829,251.777449,0.002309
unit.000092,Mapper-0-93,N/A,16.3825700283,N/A,16.4140939713,380.26811409,380.280363083,0.044503,225.650917,0.002716
unit.000093,Mapper-0-94,N/A,18.5808470249,N/A,18.607863903,420.08216691,420.093674898,0.035074,238.613339,0.003046
unit.000094,Mapper-0-95,N/A,20.2340970039,N/A,20.2416210175,425.204988956,426.736022949,0.044325,238.503249,0.002133
unit.000095,Mapper-0-96,N/A,23.1407840252,N/A,23.1663150787,382.311980009,382.322947979,0.024275,219.920285,0.002697
unit.000096,Reducer-0,N/A,496.401367903,N/A,496.647716045,500.496645927,501.829986095,0.176615,0.021886,0.003273
unit.000097,Mapper-1-1,N/A,514.215512037,N/A,514.243495941,918.683216095,918.696099043,0.032117,244.253234,0.003022
unit.000098,Mapper-1-2,N/A,514.964317083,N/A,514.996782064,888.269809961,888.281491995,0.031108,230.566806,0.003281
unit.000099,Mapper-1-3,N/A,518.843873978,N/A,518.860748053,970.09739995,970.107505083,0.038644,250.478027,0.002204
unit.000100,Mapper-1-4,N/A,516.754369974,N/A,516.771045923,872.873153925,872.884761095,0.032074,210.161222,0.002415
unit.000101,Mapper-1-5,N/A,523.91851902,N/A,523.984080076,952.909260035,952.922533035,0.036177,242.050082,0.002447
unit.000102,Mapper-1-6,N/A,532.420127869,N/A,532.442272902,987.425843954,987.43727994,0.030482,240.929017,0.001709
unit.000103,Mapper-1-7,N/A,527.867597103,N/A,527.886512995,901.200610876,901.213341951,0.028936,223.712981,0.002564
unit.000104,Mapper-1-8,N/A,531.625315905,N/A,531.655225992,915.628177881,915.639704943,0.031963,226.851034,0.002055
unit.000105,Mapper-1-9,N/A,507.189832926,N/A,507.204464912,688.335211039,688.452256918,0.036164,176.939087,0.00284
unit.000106,Mapper-1-10,N/A,519.737776995,N/A,519.802973986,878.430619001,879.005780935,0.031203,211.3827,0.003006
unit.000107,Mapper-1-11,N/A,539.95392108,N/A,539.997073889,996.676515102,996.68808198,0.027663,234.90757,0.001904
unit.000108,Mapper-1-12,N/A,548.615042925,N/A,548.687788963,947.806643009,947.817995071,0.029226,217.646508,0.00372
unit.000109,Mapper-1-13,N/A,512.572810888,N/A,512.591326952,884.076323032,884.210939884,0.029397,226.325196,0.002664
unit.000110,Mapper-1-14,N/A,548.556437016,N/A,548.655077934,1002.79481697,1002.80666494,0.029558,232.669195,0.00274
unit.000111,Mapper-1-15,N/A,506.572546005,N/A,506.586993933,714.569536924,714.583431005,0.043555,184.328767,0.003717
unit.000112,Mapper-1-16,N/A,511.376484871,N/A,511.447917938,877.401288986,877.41347003,0.073507,218.805377,0.002781
unit.000113,Mapper-1-17,N/A,512.123338938,N/A,512.142477036,912.572561026,912.583484888,0.030819,242.649669,0.002354
unit.000114,Mapper-1-18,N/A,509.430624962,N/A,509.448620081,760.919610023,761.026024103,0.041013,188.190974,0.003551
unit.000115,Mapper-1-19,N/A,515.26347208,N/A,515.304383993,892.337148905,892.34890604,0.030338,231.998302,0.002701
unit.000116,Mapper-1-20,N/A,510.629699945,N/A,510.650281906,735.76946497,735.983481884,0.036026,182.82645,0.003396
unit.000117,Mapper-1-21,N/A,508.243433952,N/A,508.258060932,793.247982979,793.268739939,0.039977,193.443475,0.003414
