Pilot Startuptime:34.2006571293CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,85.8427829742,N/A,85.8637578487,331.165127993,331.18640995,0.014143,174.733318,0.005474
unit.000001,Mapper-0-2,N/A,88.0629680157,N/A,88.0779588223,256.049947023,256.061612844,0.012584,114.547399,0.004512
unit.000002,Mapper-0-3,N/A,89.941257,N/A,89.959774971,258.095451832,258.108356953,0.016676,114.187647,0.004654
unit.000003,Mapper-0-4,N/A,93.6703970432,N/A,93.6970009804,338.191880941,338.203090906,0.01093,168.250227,0.004452
unit.000004,Mapper-0-5,N/A,97.0484788418,N/A,97.0699739456,324.944903851,324.957522869,0.010331,159.292029,0.003877
unit.000005,Mapper-0-6,N/A,126.575623989,N/A,126.597074032,346.469557047,346.481370926,0.011395,140.179643,0.004308
unit.000006,Mapper-0-7,N/A,131.621484041,N/A,131.669924974,346.491758823,346.503764868,0.036771,133.979902,0.004341
unit.000007,Mapper-0-8,N/A,121.95368886,N/A,121.97673583,263.176276922,263.187697887,0.045377,82.840978,0.006018
unit.000008,Mapper-0-9,N/A,5.42275190353,N/A,5.5535569191,184.487283945,184.499176025,0.02455,108.52352,0.005813
unit.000009,Mapper-0-10,N/A,123.853101015,N/A,123.874231815,351.908746004,351.921102047,0.01161,147.230968,0.004552
unit.000010,Mapper-0-11,N/A,55.2288088799,N/A,55.25867486,291.892925024,291.905474901,0.040854,174.838984,0.004811
unit.000011,Mapper-0-12,N/A,118.784461021,N/A,118.818058014,328.031365871,329.061058998,0.05582,137.651007,0.007043
unit.000012,Mapper-0-13,N/A,112.357251883,N/A,112.374660015,340.234917879,340.24749589,0.010379,151.760669,0.004964
unit.000013,Mapper-0-14,N/A,109.067029953,N/A,109.098565817,328.022370815,329.059939861,0.010647,150.136264,0.004436
unit.000014,Mapper-0-15,N/A,105.852383852,N/A,105.87343502,324.73997283,324.936570883,0.011447,148.566896,0.003912
unit.000015,Mapper-0-16,N/A,5.44456481934,N/A,5.60420084,194.629835844,195.104248047,0.024764,109.608121,0.006116
unit.000016,Mapper-0-17,N/A,5.47339701653,N/A,5.69850087166,87.4158148766,87.4386498928,0.024103,74.340096,0.010657
unit.000017,Mapper-0-18,N/A,5.53552889824,N/A,5.9150249958,89.5376420021,89.5660970211,0.024141,75.403619,0.003818
unit.000018,Mapper-0-19,N/A,5.59671282768,N/A,6.01301503181,156.204234838,156.217378855,0.024871,104.320741,0.004627
unit.000019,Mapper-0-20,N/A,5.62914896011,N/A,6.02044701576,121.835877895,121.848810911,0.024779,102.217375,0.010472
unit.000020,Mapper-0-21,N/A,5.70573592186,N/A,6.03894686699,211.374860048,211.390038967,0.018528,119.446507,0.005615
unit.000021,Mapper-0-22,N/A,82.8689408302,N/A,82.8885860443,313.154603958,313.171246052,0.061881,165.064032,0.004443
unit.000022,Mapper-0-23,N/A,5.81394290924,N/A,6.06479501724,218.89625001,218.91373992,0.017733,132.479449,0.005017
unit.000023,Mapper-0-24,N/A,5.87865185738,N/A,6.07959198952,218.945565939,218.958626986,0.039998,134.694898,0.004935
unit.000024,Mapper-0-25,N/A,5.92206597328,N/A,6.09074687958,229.244189978,229.257038832,0.022836,155.704112,0.004983
unit.000025,Mapper-0-26,N/A,5.96511101723,N/A,6.10183691978,218.93682003,218.94874382,0.029171,134.3177,0.004935
unit.000026,Mapper-0-27,N/A,6.11024999619,N/A,6.13194990158,223.070139885,223.082438946,0.037455,142.909016,0.004877
unit.000027,Mapper-0-28,N/A,7.71178984642,N/A,7.73742389679,210.2986269,210.316300869,0.03446,112.891952,0.004966
unit.000028,Mapper-0-29,N/A,12.2592890263,N/A,12.274520874,222.038256884,222.049602985,0.021926,141.700749,0.004533
unit.000029,Mapper-0-30,N/A,14.9183938503,N/A,14.9413149357,227.164435863,227.185217857,0.017778,143.458584,0.004944
unit.000030,Mapper-0-31,N/A,16.4731018543,N/A,16.5175099373,233.364467859,233.37665987,0.037616,154.088552,0.004279
unit.000031,Mapper-0-32,N/A,19.6636228561,N/A,19.699203968,224.087189913,224.099146843,0.027546,134.650683,0.006141
unit.000032,Mapper-0-33,N/A,22.7988889217,N/A,22.8201880455,229.253199816,229.26571393,0.025414,149.410068,0.004407
unit.000033,Mapper-0-34,N/A,26.2574038506,N/A,26.2769248486,231.315156937,231.326970816,0.010857,147.574158,0.004675
unit.000034,Mapper-0-35,N/A,28.3651909828,N/A,28.3888218403,282.631112814,282.643571854,0.015241,185.483126,0.005209
unit.000035,Mapper-0-36,N/A,31.119740963,N/A,31.1420538425,283.711709023,283.725352049,0.035779,188.415925,0.00393
unit.000036,Mapper-0-37,N/A,33.1712939739,N/A,33.1967499256,241.730998993,241.74364686,0.018005,158.998767,0.005197
unit.000037,Mapper-0-38,N/A,34.2758378983,N/A,34.3175640106,305.895193815,305.907683849,0.058424,210.32636,0.005149
unit.000038,Mapper-0-39,N/A,37.4947898388,N/A,37.5280380249,280.573722839,280.590540886,0.06084,177.651644,0.004577
unit.000039,Mapper-0-40,N/A,39.2068450451,N/A,39.2292499542,287.746840954,287.761997938,0.010486,189.661472,0.004736
unit.000040,Mapper-0-41,N/A,43.1768000126,N/A,43.1869289875,293.996229887,294.997185946,0.049239,187.556757,0.004865
unit.000041,Mapper-0-42,N/A,45.5437200069,N/A,45.5539879799,296.009460926,296.021952868,0.018828,187.527333,0.005427
unit.000042,Mapper-0-43,N/A,47.7016928196,N/A,47.7254190445,288.782016039,288.797782898,0.018797,179.595884,0.004972
unit.000043,Mapper-0-44,N/A,48.8059659004,N/A,48.8422889709,289.819319963,289.83156395,0.010735,181.393375,0.004707
unit.000044,Mapper-0-45,N/A,51.9167239666,N/A,51.9505720139,284.746088982,284.75821805,0.010652,170.190318,0.005049
unit.000045,Mapper-0-46,N/A,52.771600008,N/A,52.8223669529,287.7258389,287.737769842,0.011426,172.928303,0.004774
unit.000046,Mapper-0-47,N/A,55.6368639469,N/A,55.6524779797,299.103371859,299.114764929,0.016625,178.239189,0.004538
unit.000047,Mapper-0-48,N/A,60.4634859562,N/A,60.4878339767,301.146016836,301.169540882,0.011096,179.794964,0.00616
unit.000048,Mapper-0-49,N/A,61.5677249432,N/A,61.5917448997,302.198261976,302.76374197,0.01221,179.46578,0.004814
unit.000049,Mapper-0-50,N/A,63.6316809654,N/A,63.6481888294,301.157346964,301.174185991,0.011076,174.622818,0.004252
unit.000050,Mapper-0-51,N/A,66.0531978607,N/A,66.1207509041,296.022552967,296.03588295,0.049962,170.439309,0.005094
unit.000051,Mapper-0-52,N/A,66.8540759087,N/A,66.8691010475,317.283071995,320.556741953,0.039027,179.916374,0.004484
unit.000052,Mapper-0-53,N/A,67.9610660076,N/A,67.992939949,322.67105484,322.682387829,0.017533,180.295888,0.00441
unit.000053,Mapper-0-54,N/A,69.6167459488,N/A,69.6468570232,320.573029041,320.585074902,0.037021,181.348684,0.00435
unit.000054,Mapper-0-55,N/A,71.825786829,N/A,71.8355619907,315.237140894,315.24947691,0.062119,177.801081,0.004762
unit.000055,Mapper-0-56,N/A,74.586482048,N/A,74.6188189983,314.197291851,314.211525917,0.011792,177.363987,0.004481
unit.000056,Mapper-0-57,N/A,76.1967539787,N/A,76.2311630249,309.994097948,310.005242825,0.011345,173.12176,0.004729
unit.000057,Mapper-0-58,N/A,78.2677688599,N/A,78.2855408192,343.387526989,343.400053978,0.012251,186.88603,0.004106
unit.000058,Mapper-0-59,N/A,81.3625810146,N/A,81.3810548782,316.268630981,316.280968904,0.019341,166.489112,0.004776
unit.000059,Mapper-0-60,N/A,83.9737818241,N/A,84.041287899,325.97825098,325.990285873,0.020307,170.429301,0.004916
unit.000060,Mapper-0-61,N/A,86.1467888355,N/A,86.1688959599,235.428724051,235.441501856,0.038552,98.729084,0.008397
unit.000061,Mapper-0-62,N/A,56.7409720421,N/A,56.7652759552,313.153969049,313.169821978,0.017529,192.344785,0.004926
unit.000062,Mapper-0-63,N/A,93.6393818855,N/A,93.6769080162,322.651487827,322.662499905,0.010532,161.233826,0.004992
unit.000063,Mapper-0-64,N/A,96.2418968678,N/A,96.2621660233,348.653532028,348.795948029,0.008877,171.258033,0.005083
unit.000064,Mapper-0-65,N/A,98.7044649124,N/A,98.773665905,334.361433983,334.401183844,0.010455,163.232504,0.003898
unit.000065,Mapper-0-66,N/A,102.376961946,N/A,102.402096987,337.139904022,337.155274868,0.015307,158.786642,0.004055
unit.000066,Mapper-0-67,N/A,104.060700893,N/A,104.083506823,325.958322048,325.972437859,0.016283,149.990733,0.004513
unit.000067,Mapper-0-68,N/A,107.707415819,N/A,107.739451885,322.67017889,322.681514978,0.034762,147.95136,0.004608
unit.000068,Mapper-0-69,N/A,110.578011036,N/A,110.604382992,324.720448017,324.93571496,0.010435,144.63309,0.004131
unit.000069,Mapper-0-70,N/A,17.0240440369,N/A,17.0485210419,237.476078033,237.490059853,0.018251,165.490829,0.004471
unit.000070,Mapper-0-71,N/A,115.430820942,N/A,115.448568821,246.833225012,246.849251986,0.017416,83.390591,0.007033
unit.000071,Mapper-0-72,N/A,123.462438822,N/A,123.503300905,342.336825848,342.348974943,0.01117,141.247725,0.004939
unit.000072,Mapper-0-73,N/A,121.651377916,N/A,121.722903967,277.495214939,277.506775856,0.027348,91.478017,0.004184
unit.000073,Mapper-0-74,N/A,128.157212019,N/A,128.193436861,344.422111988,344.435863018,0.011396,137.695956,0.004577
unit.000074,Mapper-0-75,N/A,71.373488903,N/A,71.4307308197,303.804918051,303.824090004,0.018174,170.284749,0.004654
unit.000075,Mapper-0-76,N/A,104.041832924,N/A,104.064553022,342.358042002,342.369921923,0.023942,160.30473,0.004686
unit.000076,Mapper-0-77,N/A,133.135406971,N/A,133.164427042,344.403287888,344.41570282,0.010073,131.900571,0.004745
unit.000077,Mapper-0-78,N/A,5.56434297562,N/A,6.00558495522,87.415407896,87.4379668236,0.02713,73.97308,0.005279
unit.000078,Mapper-0-79,N/A,5.72365283966,N/A,6.04263782501,230.277636051,230.292959929,0.018338,158.280694,0.004944
unit.000079,Mapper-0-80,N/A,5.50676989555,N/A,5.81044697762,88.4687638283,88.4918549061,0.026827,74.776016,0.00388
unit.000080,Mapper-0-81,N/A,5.54986000061,N/A,5.97615098953,210.298171043,210.315320969,0.026498,114.669664,0.006267
unit.000081,Mapper-0-82,N/A,46.1975309849,N/A,46.2074198723,275.445188046,275.457406044,0.04635,163.934895,0.004728
unit.000082,Mapper-0-83,N/A,58.9549980164,N/A,58.9834039211,293.9736619,294.019296885,0.03871,175.293321,0.005207
unit.000083,Mapper-0-84,N/A,68.5120289326,N/A,68.5241718292,302.197746992,302.76559186,0.017447,168.125944,0.005145
unit.000084,Mapper-0-85,N/A,5.74885988235,N/A,6.05001497269,210.325471878,210.345299006,0.017644,114.480567,0.004934
unit.000085,Mapper-0-86,N/A,5.84264087677,N/A,6.07217693329,217.855432034,217.868607044,0.042182,128.606107,0.004742
unit.000086,Mapper-0-87,N/A,5.89298987389,N/A,6.08328485489,226.145200014,226.156438828,0.021806,148.288713,0.005321
unit.000087,Mapper-0-88,N/A,118.481658936,N/A,118.552582979,274.40705204,274.424898863,0.054176,90.679568,0.00463
unit.000088,Mapper-0-89,N/A,5.64349198341,N/A,6.02415585518,219.979073048,219.991202831,0.018325,133.438117,0.005056
unit.000089,Mapper-0-90,N/A,5.98688101768,N/A,6.10662484169,218.923859835,218.93646884,0.047733,134.923026,0.004569
unit.000090,Mapper-0-91,N/A,20.3449659348,N/A,20.3676948547,232.331040859,232.344043016,0.017709,153.78957,0.004655
unit.000091,Mapper-0-92,N/A,34.8331198692,N/A,34.8573420048,273.373111963,273.385632038,0.048555,175.200886,0.004616
unit.000092,Mapper-0-93,N/A,49.205919981,N/A,49.2748959064,306.912911892,306.924590826,0.051761,198.242891,0.004578
unit.000093,Mapper-0-94,N/A,63.2277438641,N/A,63.2621779442,307.944061041,307.956894875,0.010767,183.984668,0.00529
unit.000094,Mapper-0-95,N/A,73.4820330143,N/A,73.5469989777,321.613327026,321.629601002,0.009976,181.241225,0.004052
unit.000095,Mapper-0-96,N/A,89.1854820251,N/A,89.2547578812,234.394428968,234.406218052,0.011474,91.031129,0.008515
unit.000096,Mapper-0-97,N/A,107.111114025,N/A,107.13168788,322.649473906,322.660735846,0.010949,147.616815,0.004466
unit.000097,Mapper-0-98,N/A,125.061782837,N/A,125.083571911,330.133299828,330.144826889,0.007927,135.344076,0.004259
unit.000098,Mapper-0-99,N/A,5.45898199081,N/A,5.64719581604,163.313514948,163.325095892,0.024571,106.369536,0.0071
unit.000099,Mapper-0-100,N/A,5.76691699028,N/A,6.05369997025,218.890038013,218.901640892,0.01765,127.96417,0.005166
unit.000100,Mapper-0-101,N/A,11.3613169193,N/A,11.4329319,239.547104836,239.55883193,0.021842,175.569317,0.005191
unit.000101,Mapper-0-102,N/A,26.7084259987,N/A,26.7239129543,242.763494015,242.77550292,0.010698,164.11274,0.004624
unit.000102,Mapper-0-103,N/A,39.6577489376,N/A,39.6827960014,243.797075033,243.809000015,0.010362,158.104037,0.005512
unit.000103,Mapper-0-104,N/A,5.48801183701,N/A,5.75616002083,174.302652836,174.319351912,0.024762,107.543909,0.005511
unit.000104,Mapper-0-105,N/A,66.2499918938,N/A,66.2708249092,322.630633831,322.642225981,0.017472,181.818149,0.004472
unit.000105,Mapper-0-106,N/A,77.7577939034,N/A,77.7888119221,307.944494009,307.957815886,0.010043,170.44578,0.004746
unit.000106,Mapper-0-107,N/A,96.090392828,N/A,96.1560049057,329.071205854,329.084697962,0.010251,162.308158,0.003961
unit.000107,Mapper-0-108,N/A,112.195255041,N/A,112.261584997,332.220995903,332.244896889,0.010306,146.854227,0.005079
unit.000108,Mapper-0-109,N/A,5.85702586174,N/A,6.07588005066,227.177106857,227.194655895,0.017127,150.821807,0.004956
unit.000109,Mapper-0-110,N/A,13.7560009956,N/A,13.7778499126,213.433075905,216.853296995,0.010793,124.215425,0.004832
unit.000110,Mapper-0-111,N/A,6.11735582352,N/A,6.14293789864,234.397258997,234.408629894,0.021721,169.438225,0.004708
unit.000111,Mapper-0-112,N/A,23.3471050262,N/A,23.3646259308,241.731551886,241.744547844,0.010718,170.648424,0.004793
unit.000112,Mapper-0-113,N/A,5.58222603798,N/A,6.00930786133,90.5960438251,90.6096799374,0.024734,75.477968,0.003637
unit.000113,Mapper-0-114,N/A,5.6148250103,N/A,6.01669001579,89.5373239517,89.566701889,0.024608,75.06327,0.003738
unit.000114,Mapper-0-115,N/A,5.66156983376,N/A,6.02785587311,225.119869947,225.132288933,0.018345,149.740733,0.004951
unit.000115,Mapper-0-116,N/A,5.73439788818,N/A,6.04633402824,210.326030016,210.344858885,0.017809,113.83174,0.005712
unit.000116,Mapper-0-117,N/A,5.78487682343,N/A,6.05739498138,212.416931868,212.431949854,0.036629,120.68313,0.00504
unit.000117,Mapper-0-118,N/A,116.962080002,N/A,116.988878012,350.876796961,350.889073849,0.015995,146.982661,0.00419
unit.000118,Mapper-0-119,N/A,109.080480814,N/A,109.154155016,315.237725019,315.250100851,0.009343,143.465937,0.004736
unit.000119,Mapper-0-120,N/A,110.425531864,N/A,110.44984889,339.207051039,339.218765974,0.059805,152.63872,0.004748
unit.000120,Mapper-0-121,N/A,21.2451498508,N/A,21.2645380497,238.533288956,238.545907974,0.031983,168.131706,0.004655
unit.000121,Mapper-0-122,N/A,31.6670489311,N/A,31.6901378632,258.117527962,258.129223824,0.046168,171.71475,0.005056
unit.000122,Mapper-0-123,N/A,5.95070505142,N/A,6.09814691544,218.912466049,218.924980879,0.021888,132.871799,0.005666
unit.000123,Mapper-0-124,N/A,18.5605330467,N/A,18.5762758255,232.347143888,232.358981848,0.017708,152.243852,0.004491
unit.000124,Mapper-0-125,N/A,25.0013589859,N/A,25.0699279308,231.297933817,231.310180902,0.048844,150.010463,0.00478
unit.000125,Mapper-0-126,N/A,24.5502409935,N/A,24.5717689991,276.480392933,276.495115995,0.017022,188.87777,0.006137
unit.000126,Mapper-0-127,N/A,27.9109790325,N/A,27.9346530437,243.776509047,243.788206816,0.01719,161.994828,0.005164
unit.000127,Mapper-0-128,N/A,18.132876873,N/A,18.1552660465,236.460394859,236.474845886,0.017778,161.622111,0.005163
unit.000128,Mapper-0-129,N/A,5.82830691338,N/A,6.06847882271,228.218940973,228.23201704,0.018381,155.210739,0.005389
unit.000129,Mapper-0-130,N/A,38.0499620438,N/A,38.0728218555,283.663254976,283.696722984,0.010976,181.515343,0.005041
unit.000130,Mapper-0-131,N/A,41.3152120113,N/A,41.337059021,292.914347887,292.93026185,0.036155,184.50467,0.004244
unit.000131,Mapper-0-132,N/A,92.0340850353,N/A,92.0673239231,256.044033051,256.058537006,0.017435,109.5663,0.005938
unit.000132,Mapper-0-133,N/A,59.8639340401,N/A,59.8791809082,305.879310846,305.891335011,0.010104,185.964672,0.005401
unit.000133,Mapper-0-134,N/A,44.0381028652,N/A,44.05367589,304.84591198,304.857579947,0.018729,193.930368,0.005221
unit.000134,Mapper-0-135,N/A,119.995913982,N/A,120.013556004,267.241235971,267.270390034,0.014456,84.705929,0.004156
unit.000135,Mapper-0-136,N/A,62.1287498474,N/A,62.1447989941,332.266624928,332.291982889,0.010776,198.95876,0.004745
unit.000136,Mapper-0-137,N/A,54.1250269413,N/A,54.1468749046,302.782016039,302.803171873,0.016614,178.654759,0.004288
unit.000137,Mapper-0-138,N/A,84.5388219357,N/A,84.5570528507,314.198796034,314.210804939,0.0244,164.673202,0.004649
unit.000138,Mapper-0-139,N/A,15.3682279587,N/A,15.3888258934,279.542632818,279.554754972,0.030892,194.065093,0.00427
unit.000139,Mapper-0-140,N/A,116.810914993,N/A,116.831650019,255.014971018,255.027338982,0.052221,84.001936,0.00525
unit.000140,Mapper-0-141,N/A,75.0927839279,N/A,75.1035399437,323.702890873,323.719641924,0.057323,180.25509,0.005686
unit.000141,Mapper-0-142,N/A,105.551267862,N/A,105.628528833,335.216765881,336.139297962,0.010459,156.939176,0.004655
unit.000142,Mapper-0-143,N/A,131.635277987,N/A,131.707700014,345.437423944,345.44926405,0.01135,134.617489,0.004606
unit.000143,Mapper-0-144,N/A,79.7765760422,N/A,79.8397209644,340.239056826,340.252436876,0.01942,177.795384,0.003857
unit.000144,Mapper-0-145,N/A,102.307796001,N/A,102.381611824,341.269114017,341.335202932,0.015309,160.568482,0.004663
unit.000145,Mapper-0-146,N/A,82.4715359211,N/A,82.5018229485,338.17474699,338.186291933,0.019405,177.155591,0.004039
unit.000146,Mapper-0-147,N/A,133.321218014,N/A,133.340474844,348.559314013,348.799136877,0.065897,134.518639,0.00416
unit.000147,Mapper-0-148,N/A,72.9297249317,N/A,72.9510698318,336.148171902,336.15972805,0.01046,189.741209,0.003954
unit.000148,Mapper-0-149,N/A,57.199767828,N/A,57.2079098225,308.980078936,308.992835999,0.01663,189.178655,0.004837
unit.000149,Mapper-0-150,N/A,36.391065836,N/A,36.4150438309,246.852578878,246.864533901,0.010261,163.467643,0.00474
unit.000150,Mapper-0-151,N/A,58.3555710316,N/A,58.3822238445,298.069133043,298.082181931,0.028874,177.461671,0.004899
