CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,106.13615489,N/A,106.207115889,287.287759781,287.300065994,0.013211,119.73436,0.012381
unit.000001,Mapper-0-2,N/A,107.800740957,N/A,107.817878962,282.787371874,282.80074501,0.01296,113.320566,0.012077
unit.000002,Mapper-0-3,N/A,78.1976819038,N/A,78.2353229523,259.848454952,259.860474825,0.01477,118.325474,0.012601
unit.000003,Mapper-0-4,N/A,111.65336585,N/A,111.708585978,271.787038803,271.800462961,0.036758,102.073854,0.012464
unit.000004,Mapper-0-5,N/A,113.872954845,N/A,113.893814802,283.836002827,284.12802887,0.027311,108.0212,0.014371
unit.000005,Mapper-0-6,N/A,116.082525015,N/A,116.101000786,289.404047012,289.416563988,0.015781,107.356902,0.013043
unit.000006,Mapper-0-7,N/A,116.998176813,N/A,117.041066885,288.334249973,288.362890005,0.061028,104.32741,0.012022
unit.000007,Mapper-0-8,N/A,121.430015802,N/A,121.465073824,216.883009911,216.8961339,0.016337,45.49161,0.015822
unit.000008,Mapper-0-9,N/A,123.137537003,N/A,123.167989969,185.869885921,185.882341862,0.031347,36.867547,0.015334
unit.000009,Mapper-0-10,N/A,124.938953876,N/A,124.956818819,224.296028852,224.308163881,0.041377,46.475364,0.014445
unit.000010,Mapper-0-11,N/A,128.96704483,N/A,129.01707983,237.807107925,237.821143866,0.033474,48.265399,0.012859
unit.000011,Mapper-0-12,N/A,131.585471869,N/A,131.676056862,292.644857883,292.657851934,0.013207,96.680314,0.012531
unit.000012,Mapper-0-13,N/A,133.502918005,N/A,133.521569014,284.139552832,284.15455389,0.03262,88.776759,0.012379
unit.000013,Mapper-0-14,N/A,135.817315817,N/A,135.83214283,281.745596886,281.758641958,0.013481,84.429714,0.012196
unit.000014,Mapper-0-15,N/A,138.619313955,N/A,138.649334908,291.4920609,291.503826857,0.013172,90.156649,0.012111
unit.000015,Mapper-0-16,N/A,141.652211905,N/A,141.677271843,302.446322918,302.499415874,0.0291,96.438036,0.012479
unit.000016,Mapper-0-17,N/A,144.771192789,N/A,144.799935818,286.259293795,286.272388935,0.039222,80.532196,0.013124
