Pilot Startuptime:35.2074401379CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000027,Mapper-0-28,N/A,140.142233849,N/A,140.179751873,198.561776876,198.574478865,0.040494,53.741193,0.005252
unit.000028,Mapper-0-29,N/A,150.063489914,N/A,150.129729986,175.928463936,175.941401958,0.008559,22.031565,0.003934
unit.000029,Mapper-0-30,N/A,162.952979803,N/A,162.972837925,192.392660856,192.405187845,0.01145,26.311158,0.00356
unit.000030,Mapper-0-31,N/A,6.45116186142,N/A,6.4879348278,71.1361060143,71.1477899551,0.040647,54.849694,0.004855
unit.000031,Mapper-0-32,N/A,6.45857381821,N/A,6.5509519577,55.1370069981,55.150177002,0.041314,40.546129,0.004461
unit.000032,Mapper-0-33,N/A,6.49512195587,N/A,6.6579208374,55.1097848415,55.1249938011,0.0393,40.054338,0.004524
unit.000033,Mapper-0-34,N/A,6.98003292084,N/A,7.63433599472,72.2131578922,72.2253708839,0.018061,52.79683,0.004146
unit.000034,Mapper-0-35,N/A,6.57274580002,N/A,6.92076086998,56.1742868423,56.1891999245,0.041388,40.868898,0.003805
unit.000035,Mapper-0-36,N/A,6.59835600853,N/A,7.02425599098,70.1029059887,70.1141049862,0.040365,54.212926,0.003894
unit.000036,Mapper-0-37,N/A,6.62131690979,N/A,7.07240486145,55.1374838352,55.1495800018,0.041386,40.455567,0.003841
unit.000037,Mapper-0-38,N/A,6.66868281364,N/A,7.23320484161,62.4210419655,62.4349849224,0.041272,47.576638,0.006716
unit.000038,Mapper-0-39,N/A,6.68322587013,N/A,7.287804842,71.1322247982,71.1442089081,0.04071,54.297691,0.00421
unit.000039,Mapper-0-40,N/A,6.69413685799,N/A,7.33948993683,72.2091629505,72.2213759422,0.024456,53.261394,0.004212
unit.000040,Mapper-0-41,N/A,48.1962058544,N/A,48.2672247887,109.751606941,109.766002893,0.039773,57.014821,0.004401
unit.000041,Mapper-0-42,N/A,6.7418718338,N/A,7.38719391823,91.922511816,91.9340248108,0.024541,63.628029,0.00378
unit.000042,Mapper-0-43,N/A,6.75646281242,N/A,7.39093184471,85.4487450123,85.4612119198,0.024488,57.207303,0.003547
unit.000043,Mapper-0-44,N/A,86.1000058651,N/A,86.1421108246,124.431312799,124.44330883,0.011005,28.702302,0.007416
unit.000044,Mapper-0-45,N/A,6.84053897858,N/A,7.40961480141,75.6486999989,75.6640818119,0.024426,56.895975,0.004083
unit.000045,Mapper-0-46,N/A,101.579418898,N/A,101.599709988,151.908244848,151.921299934,0.011576,33.118249,0.004115
unit.000046,Mapper-0-47,N/A,6.86976885796,N/A,7.41713500023,78.8034229279,78.8170268536,0.024549,58.662318,0.003813
unit.000047,Mapper-0-48,N/A,6.89880394936,N/A,7.42473292351,101.699844837,101.712540865,0.024536,77.286054,0.004255
unit.000048,Mapper-0-49,N/A,6.91701889038,N/A,7.42848587036,85.4913859367,85.5035738945,0.024311,60.685148,0.003863
unit.000049,Mapper-0-50,N/A,6.94982886314,N/A,7.45059299469,74.2823879719,74.2964179516,0.018851,55.858409,0.004175
unit.000050,Mapper-0-51,N/A,6.96070790291,N/A,7.45432090759,79.8339660168,79.8456778526,0.032777,57.966938,0.004111
unit.000051,Mapper-0-52,N/A,7.0090098381,N/A,7.64184880257,91.9569540024,91.9692769051,0.017956,64.879672,0.004307
unit.000052,Mapper-0-53,N/A,7.04247689247,N/A,7.64933395386,78.8021438122,78.8139548302,0.018178,56.98927,0.004004
unit.000053,Mapper-0-54,N/A,7.05759191513,N/A,7.65306091309,85.470241785,85.4821989536,0.01816,56.916425,0.003455
unit.000054,Mapper-0-55,N/A,7.13803601265,N/A,7.67198181152,85.4272677898,85.4393270016,0.061567,59.175809,0.004289
unit.000055,Mapper-0-56,N/A,6.88789796829,N/A,7.4208920002,74.304530859,74.3177409172,0.024482,56.604761,0.003898
unit.000056,Mapper-0-57,N/A,7.09041190147,N/A,7.66053199768,92.0138828754,92.026736021,0.018176,61.203888,0.004408
unit.000057,Mapper-0-58,N/A,223.858363867,N/A,223.892582893,250.445786953,250.498618841,0.011969,21.642338,0.003446
unit.000058,Mapper-0-59,N/A,7.21451687813,N/A,7.69328188896,75.341272831,75.6393408775,0.022989,56.263941,0.004472
unit.000059,Mapper-0-60,N/A,7.25122594833,N/A,7.70369791985,86.5094339848,86.5219738483,0.022999,60.638579,0.004877
unit.000060,Mapper-0-61,N/A,7.26209402084,N/A,7.70765185356,91.9823069572,91.9938299656,0.020985,64.157471,0.00453
unit.000061,Mapper-0-62,N/A,6.63225483894,N/A,7.13090801239,56.1736798286,56.1896598339,0.041283,40.574941,0.003386
unit.000062,Mapper-0-63,N/A,6.47316288948,N/A,6.60584282875,55.1097559929,55.125718832,0.041375,40.403115,0.003795
unit.000063,Mapper-0-64,N/A,6.50647497177,N/A,6.70889902115,62.4215788841,62.4357299805,0.040941,47.748091,0.004172
unit.000064,Mapper-0-65,N/A,6.55452084541,N/A,6.8662378788,69.0464868546,69.0590288639,0.040615,53.42567,0.006568
unit.000065,Mapper-0-66,N/A,13.2548120022,N/A,13.2789959908,70.0973370075,70.1098008156,0.018467,45.816775,0.004469
unit.000066,Mapper-0-67,N/A,6.58736181259,N/A,6.97181582451,62.44566679,62.4588699341,0.040659,48.523068,0.005339
unit.000067,Mapper-0-68,N/A,6.52126288414,N/A,6.76758599281,71.1531939507,71.1644349098,0.041376,54.870078,0.004535
unit.000068,Mapper-0-69,N/A,6.71272683144,N/A,7.37974190712,77.7352378368,77.7477049828,0.024548,58.462035,0.00383
unit.000069,Mapper-0-70,N/A,6.65042901039,N/A,7.18194794655,72.18582201,72.1983938217,0.040651,55.380117,0.004092
unit.000070,Mapper-0-71,N/A,39.0167529583,N/A,39.0613398552,107.680010796,107.693758011,0.011857,64.198398,0.004051
unit.000071,Mapper-0-72,N/A,6.72729992867,N/A,7.38347196579,75.3187828064,75.6356317997,0.024495,57.221633,0.004031
unit.000072,Mapper-0-73,N/A,71.1523180008,N/A,71.1859178543,138.456609011,138.470075846,0.02182,49.831197,0.004528
unit.000073,Mapper-0-74,N/A,6.774766922,N/A,7.39466285706,76.7007749081,76.7134859562,0.025151,56.56536,0.004643
unit.000074,Mapper-0-75,N/A,6.78931879997,N/A,7.39840698242,95.1486489773,95.1995999813,0.024473,68.58291,0.003769
unit.000075,Mapper-0-76,N/A,6.80765390396,N/A,7.40214300156,72.1897230148,72.2040278912,0.024517,50.896339,0.005042
unit.000076,Mapper-0-77,N/A,6.85507893562,N/A,7.41337490082,79.8370079994,79.8479440212,0.024508,58.231727,0.003909
unit.000077,Mapper-0-78,N/A,132.975600958,N/A,132.995973825,168.686797857,168.699085951,0.011523,31.117573,0.003444
unit.000078,Mapper-0-79,N/A,7.1562769413,N/A,7.67574095726,93.0595078468,93.0705788136,0.038106,66.98996,0.004345
unit.000079,Mapper-0-80,N/A,7.20361495018,N/A,7.68817400932,89.8601129055,89.8734619617,0.046228,61.718387,0.00411
unit.000080,Mapper-0-81,N/A,7.23674082756,N/A,7.69730091095,94.1124207973,94.1249659061,0.023004,67.610499,0.003926
unit.000081,Mapper-0-82,N/A,250.762288809,N/A,250.828402996,280.577020884,280.595481873,0.01183,25.982823,0.004217
unit.000082,Mapper-0-83,N/A,7.12344098091,N/A,7.66821885109,79.8558568954,79.8697378635,0.01792,59.017813,0.004443
unit.000083,Mapper-0-84,N/A,7.10850095749,N/A,7.66433691978,77.7361018658,77.748418808,0.024977,56.234131,0.003969
unit.000084,Mapper-0-85,N/A,7.07591986656,N/A,7.65680098534,83.4183778763,83.4415199757,0.018144,59.908519,0.005239
unit.000085,Mapper-0-86,N/A,7.03142499924,N/A,7.64557981491,93.0736060143,93.0845828056,0.023981,64.56868,0.003781
unit.000086,Mapper-0-87,N/A,6.99453687668,N/A,7.63810992241,70.0816237926,70.0936570168,0.018149,48.398062,0.005347
unit.000087,Mapper-0-88,N/A,6.93165302277,N/A,7.44685292244,74.2821719646,74.2954490185,0.089835,55.010481,0.004562
unit.000088,Mapper-0-89,N/A,119.060634851,N/A,119.079589844,156.264904022,156.276366949,0.0252,22.000658,0.004204
unit.000089,Mapper-0-90,N/A,122.187424898,N/A,122.210779905,172.822210789,172.834517956,0.016945,45.550788,0.004846
unit.000090,Mapper-0-91,N/A,120.621948004,N/A,120.689075947,159.371351004,159.384220839,0.01086,27.23785,0.004037
unit.000091,Mapper-0-92,N/A,95.3449468613,N/A,95.3879919052,147.285704851,147.299446821,0.012145,31.505317,0.00457
unit.000092,Mapper-0-93,N/A,125.487054825,N/A,125.507255793,196.505848885,196.517658949,0.028468,66.706987,0.004686
unit.000093,Mapper-0-94,N/A,121.525256872,N/A,121.557641983,179.030710936,179.043085814,0.017882,51.632087,0.006157
unit.000094,Mapper-0-95,N/A,128.851290941,N/A,128.885226011,161.447263002,161.461503983,0.011118,24.308329,0.00435
unit.000095,Mapper-0-96,N/A,128.24800992,N/A,128.2675879,165.587152958,165.598950863,0.010784,30.140554,0.003816
unit.000096,Mapper-0-97,N/A,147.357448816,N/A,147.431326866,179.051200867,179.064833879,0.012697,27.389149,0.004337
unit.000097,Mapper-0-98,N/A,160.029224873,N/A,160.109507799,187.297777891,187.310439825,0.011264,24.537915,0.004042
unit.000098,Mapper-0-99,N/A,169.248822927,N/A,169.264578819,202.639176846,202.652213812,0.011015,29.239688,0.003982
unit.000099,Mapper-0-100,N/A,175.78854394,N/A,175.819757938,226.572516918,226.610311985,0.031667,45.622716,0.00659
unit.000100,Mapper-0-101,N/A,136.618532896,N/A,136.651534796,170.753059864,170.764932871,0.010496,29.447361,0.003985
unit.000101,Mapper-0-102,N/A,188.668634892,N/A,188.701172829,230.736424923,231.04794693,0.011499,38.916646,0.003976
unit.000102,Mapper-0-103,N/A,198.231281996,N/A,198.247406006,232.121059895,232.134827852,0.011428,30.576202,0.004603
unit.000103,Mapper-0-104,N/A,206.102535963,N/A,206.128490925,236.845796824,241.228417873,0.036687,26.795837,0.00395
unit.000104,Mapper-0-105,N/A,212.399647951,N/A,212.421970844,252.580866814,252.59303689,0.010777,34.534273,0.00463
unit.000105,Mapper-0-106,N/A,144.690455914,N/A,144.711191893,173.855317831,173.866494894,0.010953,25.463025,0.003955
unit.000106,Mapper-0-107,N/A,228.611663818,N/A,228.632591963,308.826920986,308.867434978,0.043167,70.269468,0.004759
unit.000107,Mapper-0-108,N/A,242.997919798,N/A,243.013954878,311.000862837,311.015652895,0.017938,61.928934,0.008518
unit.000108,Mapper-0-109,N/A,150.055679798,N/A,150.096081018,184.183387995,184.22452879,0.079692,29.862777,0.004348
unit.000109,Mapper-0-110,N/A,151.725739956,N/A,151.777632952,181.097461939,181.109150887,0.011524,26.454018,0.003537
unit.000110,Mapper-0-111,N/A,155.052088976,N/A,155.099727869,186.261353016,186.274666786,0.084167,27.529033,0.004486
unit.000111,Mapper-0-112,N/A,156.56324482,N/A,156.583679914,220.183921814,220.196234941,0.062323,58.699144,0.005567
unit.000112,Mapper-0-113,N/A,158.219774961,N/A,158.236962795,197.525966883,197.538782835,0.038419,35.149768,0.003436
unit.000113,Mapper-0-114,N/A,158.522771835,N/A,158.544711828,194.440452814,194.459149837,0.010752,31.502676,0.004427
unit.000114,Mapper-0-115,N/A,266.33896184,N/A,266.373267889,293.590423822,293.659559011,0.009738,22.41193,0.003326
unit.000115,Mapper-0-116,N/A,275.952552795,N/A,275.971086979,332.807762861,332.819557905,0.013982,52.412742,0.00347
unit.000116,Mapper-0-117,N/A,282.608597994,N/A,282.633920908,334.85868597,335.203147888,0.042709,48.837148,0.003781
unit.000117,Mapper-0-118,N/A,290.720513821,N/A,290.74987483,332.808432817,332.820218801,0.039535,37.2638,0.00365
unit.000118,Mapper-0-119,N/A,297.624334812,N/A,297.644953012,321.904814959,321.917276859,0.009907,21.088378,0.003453
unit.000119,Mapper-0-120,N/A,167.738094807,N/A,167.761474848,205.755659819,205.767228842,0.049286,34.230124,0.004132
unit.000120,Mapper-0-121,N/A,210.484061956,N/A,210.498919964,246.274900913,246.288149834,0.027039,31.343885,0.003605
unit.000121,Mapper-0-122,N/A,210.738565922,N/A,210.764858961,248.35117197,248.364959955,0.01112,33.872503,0.003742
unit.000122,Mapper-0-123,N/A,212.098720789,N/A,212.120556831,247.310896873,247.322947979,0.06334,30.640747,0.003814
unit.000123,Mapper-0-124,N/A,213.869890928,N/A,213.896983862,242.373359919,242.387192011,0.010749,23.51543,0.004344
unit.000124,Mapper-0-125,N/A,215.182324886,N/A,215.2034688,274.877624989,274.893311977,0.042532,53.84418,0.005009
unit.000125,Mapper-0-126,N/A,216.738981962,N/A,216.753949881,246.297402859,246.310032845,0.054943,25.680643,0.004448
unit.000126,Mapper-0-127,N/A,217.017640829,N/A,217.033507824,242.790362835,242.802289963,0.048066,22.582194,0.003938
unit.000127,Mapper-0-128,N/A,218.376617908,N/A,218.418094873,285.716225863,287.361568928,0.014749,61.519302,0.007898
unit.000128,Mapper-0-129,N/A,219.032192945,N/A,219.063319921,250.510417938,250.523386002,0.01147,26.896384,0.003497
unit.000129,Mapper-0-130,N/A,220.854653835,N/A,220.927688837,250.426721811,250.496901989,0.011118,24.795849,0.004447
unit.000130,Mapper-0-131,N/A,222.795401812,N/A,222.82375598,252.559042931,252.57168293,0.011103,24.092276,0.004238
unit.000131,Mapper-0-132,N/A,224.966319799,N/A,225.042508841,276.906464815,276.918934822,0.040012,45.750046,0.004089
unit.000132,Mapper-0-133,N/A,225.387568951,N/A,225.408149958,292.571975946,292.58483696,0.01319,62.585486,0.00463
unit.000133,Mapper-0-134,N/A,226.293695927,N/A,226.31268692,287.370625973,287.38488698,0.024818,56.271833,0.006623
unit.000134,Mapper-0-135,N/A,227.71566391,N/A,227.745012999,281.619527817,281.632716894,0.022016,49.709889,0.005258
unit.000135,Mapper-0-136,N/A,228.628032923,N/A,228.661056995,296.736329794,297.296459913,0.020438,61.805124,0.007361
unit.000136,Mapper-0-137,N/A,230.307480812,N/A,230.331614017,258.995047808,259.007771015,0.024262,23.330997,0.00361
unit.000137,Mapper-0-138,N/A,232.1796,N/A,232.195843935,259.010626793,259.02273488,0.010902,21.406218,0.006044
unit.000138,Mapper-0-139,N/A,235.108541965,N/A,235.144990921,262.370606899,262.382980824,0.028072,22.759204,0.003952
unit.000139,Mapper-0-140,N/A,235.1186378,N/A,235.179096937,263.410456896,264.1916399,0.015325,24.896858,0.004024
unit.000140,Mapper-0-141,N/A,241.292434931,N/A,241.30892992,290.456578016,290.490974903,0.044249,44.694595,0.006836
unit.000141,Mapper-0-142,N/A,244.458007812,N/A,244.478441954,302.885582924,302.898173809,0.018078,53.101976,0.008058
unit.000142,Mapper-0-143,N/A,245.355947018,N/A,245.455814838,272.63495779,274.866581917,0.011817,23.944494,0.00386
unit.000143,Mapper-0-144,N/A,247.006624937,N/A,247.023537874,276.927954912,276.942695856,0.041722,25.019369,0.00422
unit.000144,Mapper-0-145,N/A,248.54657793,N/A,248.575078964,280.004254818,280.566589832,0.010823,26.662423,0.004682
unit.000145,Mapper-0-146,N/A,248.562901974,N/A,248.618789911,280.577852964,280.596150875,0.062054,28.731987,0.004057
unit.000146,Mapper-0-147,N/A,250.776487827,N/A,250.851621866,280.035475969,280.56573987,0.010252,25.4091,0.004154
unit.000147,Mapper-0-148,N/A,251.730202913,N/A,251.749145985,278.979482889,279.01271987,0.010087,23.214946,0.00395
unit.000148,Mapper-0-149,N/A,253.388851881,N/A,253.408870935,317.393520832,317.814525843,0.015389,59.020582,0.007935
unit.000149,Mapper-0-150,N/A,254.49605298,N/A,254.542965889,284.696811914,284.708795786,0.010698,26.498681,0.003622
unit.000150,Mapper-0-151,N/A,255.094385862,N/A,255.122939825,287.348292828,287.360865831,0.020891,26.257845,0.003706
unit.000151,Mapper-0-152,N/A,48.2532098293,N/A,48.2862539291,105.355839968,106.63564086,0.010651,53.441151,0.00479
unit.000152,Mapper-0-153,N/A,49.1010379791,N/A,49.1249089241,106.644729853,106.659330845,0.010872,53.432952,0.003675
unit.000153,Mapper-0-154,N/A,50.8481228352,N/A,50.856128931,103.263592005,103.274393797,0.010416,45.989657,0.003778
unit.000154,Mapper-0-155,N/A,52.2184798717,N/A,52.2358968258,112.924539804,112.941529989,0.024431,56.763877,0.004408
unit.000155,Mapper-0-156,N/A,54.9971578121,N/A,55.0121529102,108.714455843,108.727144957,0.044473,49.177339,0.006015
unit.000156,Mapper-0-157,N/A,58.508027792,N/A,58.5238089561,104.320287943,104.332376003,0.052059,42.19188,0.003991
unit.000157,Mapper-0-158,N/A,61.8050639629,N/A,61.8208990097,129.10155797,129.115671873,0.039393,56.898328,0.008514
unit.000158,Mapper-0-159,N/A,63.5203328133,N/A,63.5535728931,118.260334969,118.275492907,0.014626,47.926857,0.004843
unit.000159,Mapper-0-160,N/A,65.056773901,N/A,65.1267468929,110.788608789,110.800249815,0.010966,40.067755,0.004114
unit.000160,Mapper-0-161,N/A,66.0060899258,N/A,66.0285139084,123.372521877,123.385675907,0.011336,46.972483,0.004492
unit.000161,Mapper-0-162,N/A,67.3184518814,N/A,67.3850858212,116.187748909,116.200797796,0.010596,44.232898,0.004412
unit.000162,Mapper-0-163,N/A,70.2396788597,N/A,70.2691450119,145.179015875,146.218427896,0.014203,52.514023,0.00336
unit.000163,Mapper-0-164,N/A,72.6299479008,N/A,72.6539108753,106.645929813,106.658929825,0.011108,30.591883,0.004003
unit.000164,Mapper-0-165,N/A,74.2987480164,N/A,74.3146328926,116.187333822,116.199906826,0.012509,36.752927,0.003759
unit.000165,Mapper-0-166,N/A,75.8937799931,N/A,75.9683909416,112.950538874,112.961735964,0.027142,33.764991,0.003842
unit.000166,Mapper-0-167,N/A,77.6835579872,N/A,77.7002999783,115.134424925,115.149243832,0.010431,33.137982,0.003737
unit.000167,Mapper-0-168,N/A,81.6099059582,N/A,81.6373698711,120.31327796,120.326850891,0.010525,30.15341,0.003893
unit.000168,Mapper-0-169,N/A,84.7701377869,N/A,84.8509249687,123.39604497,123.40938282,0.010584,28.951837,0.004904
unit.000169,Mapper-0-170,N/A,87.5636868477,N/A,87.5841169357,126.526943922,127.066821814,0.059184,29.863768,0.00539
unit.000170,Mapper-0-171,N/A,90.8705070019,N/A,90.893625021,149.333015919,149.850852013,0.011132,37.873976,0.004005
unit.000171,Mapper-0-172,N/A,93.2402718067,N/A,93.2727198601,146.226926804,146.243663788,0.032881,31.478174,0.004705
unit.000172,Mapper-0-173,N/A,95.3371038437,N/A,95.359637022,145.199065924,146.217566013,0.010283,28.808838,0.003582
unit.000173,Mapper-0-174,N/A,96.9831898212,N/A,97.0000197887,156.267124891,156.277702808,0.015123,43.077338,0.011449
unit.000174,Mapper-0-175,N/A,100.67957592,N/A,100.709523916,150.875405788,150.886865854,0.036226,30.377832,0.004089
unit.000175,Mapper-0-176,N/A,104.350514889,N/A,104.373189926,174.886657,174.902118921,0.047777,65.843831,0.007694
unit.000176,Mapper-0-177,N/A,107.013430834,N/A,107.036415815,162.479229927,162.491153002,0.011985,46.187861,0.005178
unit.000177,Mapper-0-178,N/A,108.674430847,N/A,108.702874899,166.610909939,166.623374939,0.014981,50.072101,0.007594
unit.000178,Mapper-0-179,N/A,110.426148891,N/A,110.468015909,158.337985992,158.350260019,0.036869,31.528408,0.004246
unit.000179,Mapper-0-180,N/A,112.54753685,N/A,112.602530003,155.229749918,155.24315691,0.09378,25.66512,0.003942
unit.000180,Mapper-0-181,N/A,115.268667936,N/A,115.295202971,158.338358879,158.350958824,0.01096,30.65274,0.004599
unit.000181,Mapper-0-182,N/A,117.410645008,N/A,117.512951851,154.189728022,154.204698801,0.010321,21.283204,0.00402
unit.000182,Mapper-0-183,N/A,40.6798529625,N/A,40.7588489056,103.22920084,103.240983963,0.018082,49.897623,0.004258
unit.000183,Mapper-0-184,N/A,169.554433823,N/A,169.57612586,204.709779978,204.731981993,0.010187,31.095682,0.003901
unit.000184,Mapper-0-185,N/A,171.213609934,N/A,171.242240906,233.156244993,233.167415857,0.023253,56.712478,0.007156
unit.000185,Mapper-0-186,N/A,172.423362017,N/A,172.450606823,228.680325985,228.693459988,0.012907,51.399696,0.004181
unit.000186,Mapper-0-187,N/A,174.133168936,N/A,174.155910015,228.662353992,228.676057816,0.017694,49.683467,0.005348
unit.000187,Mapper-0-188,N/A,174.283155918,N/A,174.315931797,210.881295919,210.893219948,0.010622,33.971762,0.004592
unit.000188,Mapper-0-189,N/A,175.796904802,N/A,175.868377924,227.643306971,227.656982899,0.016084,46.390166,0.004302
unit.000189,Mapper-0-190,N/A,177.299775839,N/A,177.341803789,226.606462955,226.624796867,0.012782,44.903502,0.012305
unit.000190,Mapper-0-191,N/A,178.955075979,N/A,178.980157852,206.794452906,206.806869984,0.010265,25.115935,0.004521
unit.000191,Mapper-0-192,N/A,179.2608428,N/A,179.290391922,206.790693998,206.802394867,0.030097,23.300508,0.004516
unit.000192,Mapper-0-193,N/A,180.614588976,N/A,180.630726814,242.396616936,242.408542871,0.019055,54.828657,0.006686
unit.000193,Mapper-0-194,N/A,180.764482975,N/A,180.795289993,243.82652092,244.263048887,0.012235,56.588438,0.005863
unit.000194,Mapper-0-195,N/A,182.424731016,N/A,182.455181837,213.938907862,213.951982021,0.010924,28.395239,0.004642
unit.000195,Mapper-0-196,N/A,183.684727907,N/A,183.71875,218.131219864,218.146968842,0.010709,31.355465,0.003803
unit.000196,Mapper-0-197,N/A,185.346159935,N/A,185.361303806,214.96365881,215.011943817,0.097281,26.443003,0.004084
unit.000197,Mapper-0-198,N/A,185.498474836,N/A,185.51962781,214.975403786,215.021894932,0.011193,26.59721,0.003826
unit.000198,Mapper-0-199,N/A,187.158837795,N/A,187.179945946,219.145795822,219.157840967,0.010017,28.099203,0.004085
unit.000199,Mapper-0-200,N/A,188.518296957,N/A,188.584229946,223.374644995,223.457135916,0.034567,30.322058,0.004004
unit.000200,Mapper-0-201,N/A,191.839031935,N/A,191.848536968,225.516739845,225.528726816,0.011171,29.202039,0.004313
unit.000201,Mapper-0-202,N/A,194.75693202,N/A,194.827065945,225.501098871,225.513186932,0.010584,26.160941,0.003555
unit.000202,Mapper-0-203,N/A,196.421612978,N/A,196.437213898,230.732607841,231.04748702,0.010704,30.88389,0.004501
unit.000203,Mapper-0-204,N/A,190.32878089,N/A,190.361678839,226.550942898,226.573765993,0.010456,32.277268,0.004221
unit.000204,Mapper-0-205,N/A,193.400514841,N/A,193.429514885,224.483937979,224.496392965,0.008289,27.451982,0.003936
unit.000205,Mapper-0-206,N/A,199.594688892,N/A,199.611888885,234.172597885,234.727728844,0.0117,29.911093,0.00391
unit.000206,Mapper-0-207,N/A,196.572103977,N/A,196.597330809,234.740875959,234.759800911,0.010696,35.247709,0.004084
unit.000207,Mapper-0-208,N/A,201.109327793,N/A,201.139159918,235.830761909,235.845150948,0.011069,31.455146,0.004231
unit.000208,Mapper-0-209,N/A,202.717989922,N/A,202.746168852,235.807050943,235.820429802,0.010694,29.189798,0.004984
unit.000209,Mapper-0-210,N/A,202.865912914,N/A,202.891726017,234.73930192,234.764984846,0.016714,28.523368,0.004596
unit.000210,Mapper-0-211,N/A,204.42869091,N/A,204.443925858,235.807556868,235.820991993,0.02139,27.077684,0.004069
unit.000211,Mapper-0-212,N/A,205.788731813,N/A,205.818458796,252.538108826,252.550855875,0.010487,40.307143,0.003809
unit.000212,Mapper-0-213,N/A,207.307956934,N/A,207.376536846,242.257057905,242.312137842,0.008107,29.119226,0.004332
unit.000213,Mapper-0-214,N/A,208.923149824,N/A,208.944765806,242.321928978,242.363977909,0.010299,29.130293,0.004003
unit.000214,Mapper-0-215,N/A,268.816818953,N/A,268.881089926,298.296400785,298.308848858,0.009433,24.754322,0.003453
unit.000215,Mapper-0-216,N/A,269.573122978,N/A,269.598721981,304.957791805,304.971486807,0.009159,29.413907,0.013602
unit.000216,Mapper-0-217,N/A,271.388679981,N/A,271.432837963,303.922920942,303.936472893,0.010501,28.177221,0.003451
unit.000217,Mapper-0-218,N/A,271.400946856,N/A,271.473723888,302.886054993,302.898962975,0.009625,26.020702,0.003372
unit.000218,Mapper-0-219,N/A,275.074020863,N/A,275.091717005,320.889667988,320.903997898,0.039198,42.183973,0.004312
