Pilot Startuptime:31.1651620865CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000040,Mapper-2-7,N/A,2350.21391702,N/A,2350.23317003,3368.99018192,3369.00191498,0.00902,985.700355,0.018581
unit.000041,Mapper-2-8,N/A,2358.611166,N/A,2358.63400602,3321.00338197,3321.01788092,0.031096,924.521263,0.013912
unit.000042,Mapper-2-9,N/A,2348.52818704,N/A,2348.54951,3402.43785286,3402.44989395,0.009048,1022.845478,0.013615
unit.000043,Mapper-2-10,N/A,2350.22115588,N/A,2350.24791002,3384.18369699,3384.19521785,0.010412,1003.738874,0.014642
unit.000044,Mapper-2-11,N/A,2349.42136788,N/A,2349.4361639,3101.68852401,3101.70046806,0.010125,713.859333,0.015341
unit.000045,Mapper-2-12,N/A,2346.95313597,N/A,2347.02481794,3474.751436,3475.37165904,0.008174,1040.839566,0.013637
unit.000046,Mapper-2-13,N/A,2348.53845787,N/A,2348.56408405,3110.80342603,3110.81435394,0.008607,717.016695,0.015093
unit.000047,Mapper-2-14,N/A,2357.87311387,N/A,2357.97485304,3502.69035602,3502.70161986,0.032339,1051.01878,0.013498
unit.000048,Mapper-2-15,N/A,2346.21522403,N/A,2346.2407949,3341.29162788,3341.304847,0.00898,967.457098,0.014333
unit.000049,Mapper-2-16,N/A,2347.75082088,N/A,2347.77051592,3295.71034598,3295.72607303,0.009991,934.890627,0.014853
unit.000050,Reducer-2,N/A,3509.64438105,N/A,3509.73830605,N/A,N/A,1.0301,2.099827,0.00975
unit.000051,Mapper-3-1,N/A,3525.90671587,N/A,3525.9702599,4603.05179501,4603.07673407,0.009108,1047.565858,0.028902
unit.000052,Mapper-3-2,N/A,3532.77245688,N/A,3532.79998088,4712.46088099,4713.61605906,0.014577,1048.841222,0.013981
unit.000053,Mapper-3-3,N/A,3532.75882506,N/A,3532.78837204,4732.87387991,4732.88922501,0.016635,1049.969611,0.013416
unit.000054,Mapper-3-4,N/A,3533.65526986,N/A,3533.73438692,4593.79146004,4593.82269287,0.03514,1032.784964,0.032487
unit.000055,Mapper-3-5,N/A,3528.929142,N/A,3528.95124888,4652.19826508,4652.22781396,0.007607,1048.388359,0.014233
unit.000056,Mapper-3-6,N/A,3528.90029097,N/A,3528.91845798,4613.27801394,4613.29266787,0.007585,1046.080635,0.014763
unit.000057,Mapper-3-7,N/A,3526.94901395,N/A,3527.01410198,4672.09256506,4672.15238905,0.007739,1050.992256,0.013607
unit.000058,Mapper-3-8,N/A,3530.69295907,N/A,3530.71115208,4683.24155498,4683.34303808,0.007871,1047.674254,0.013482
unit.000059,Mapper-3-9,N/A,3526.65200305,N/A,3526.66683507,4576.53522301,4576.54787207,0.007596,1033.491611,0.02909
unit.000060,Mapper-3-10,N/A,3528.90743208,N/A,3528.94750786,4642.95277405,4642.97473502,0.007685,1047.40682,0.014078
unit.000061,Mapper-3-11,N/A,3530.700109,N/A,3530.72584105,4722.75214601,4722.76357388,0.007843,1051.760954,0.014086
unit.000062,Mapper-3-12,N/A,3534.40170598,N/A,3534.42046285,4693.22066998,4693.23316598,0.011384,1044.367513,0.019645
unit.000063,Mapper-3-13,N/A,3529.80341887,N/A,3529.82903194,4632.69737601,4632.71463203,0.008166,1045.265223,0.019675
unit.000064,Mapper-3-14,N/A,3532.61023498,N/A,3532.675704,4622.48413587,4622.50324488,0.01769,1041.737783,0.016354
unit.000065,Mapper-3-15,N/A,3533.71351194,N/A,3533.76642203,4703.33730292,4703.35079598,0.014481,1046.292816,0.017634
unit.000066,Mapper-3-16,N/A,3529.79567599,N/A,3529.81441808,4662.43882298,4662.71146989,0.008291,1047.462921,0.019306
unit.000067,Reducer-3,N/A,4742.50144887,N/A,4742.59515285,N/A,N/A,1.038215,2.132995,0.010944
unit.000068,Mapper-4-1,N/A,4757.57798004,N/A,4757.60362697,5839.35823393,5839.37010789,0.008219,1050.690919,0.013977
unit.000069,Mapper-4-2,N/A,4761.49685693,N/A,4761.51182294,5668.58025193,5668.59191108,0.009212,887.549667,0.015834
unit.000070,Mapper-4-3,N/A,4758.37472796,N/A,4758.40103102,5703.87482691,5703.88672996,0.008696,897.481026,0.016627
unit.000071,Mapper-4-4,N/A,4759.88437104,N/A,4759.89918494,5695.785043,5695.79595399,0.008831,895.29643,0.017439
unit.000072,Mapper-4-5,N/A,4761.64374185,N/A,4761.66306686,5751.97854304,5751.98974085,0.009146,978.131244,0.013656
unit.000073,Mapper-4-6,N/A,4763.33475399,N/A,4763.35807204,5801.89769101,5801.91143799,0.013759,1015.113395,0.013951
unit.000074,Mapper-4-7,N/A,4757.570858,N/A,4757.58902597,5876.79926491,5876.81048107,0.0073,1064.172227,0.013689
unit.000075,Mapper-4-8,N/A,4758.36756802,N/A,4758.38642287,5651.35965204,5651.37145901,0.008795,877.681422,0.015007
unit.000076,Mapper-4-9,N/A,4759.41014004,N/A,4759.42481303,5779.09893394,5779.10962892,0.008861,1007.083259,0.015326
unit.000077,Mapper-4-10,N/A,4762.59825802,N/A,4762.64628005,5677.71181989,5677.94507408,0.01448,888.245519,0.015555
unit.000078,Mapper-4-11,N/A,4759.11280298,N/A,4759.12759185,5788.21989989,5788.23056197,0.008602,1010.206218,0.015328
unit.000079,Mapper-4-12,N/A,4761.65090299,N/A,4761.67774105,5895.039397,5895.05047488,0.010296,1065.882547,0.015071
unit.000080,Mapper-4-13,N/A,4762.58978295,N/A,4762.620579,5855.55063605,5855.56195092,0.010837,1047.932971,0.014527
unit.000081,Mapper-4-14,N/A,4766.09726095,N/A,4766.16148806,5686.66240692,5686.67628789,0.010723,885.044444,0.014239
unit.000082,Mapper-4-15,N/A,4763.342273,N/A,4763.39868593,5817.07596898,5817.08839202,0.026454,1032.463623,0.014716
unit.000083,Mapper-4-16,N/A,4756.67684507,N/A,4756.74023199,5659.47218108,5659.48298907,0.008664,887.578023,0.02062
unit.000084,Reducer-4,N/A,5903.35020208,N/A,5903.44508505,N/A,N/A,1.041137,2.093499,0.011114
