Pilot Startuptime:29.9971621037CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000030,Mapper-1-14,N/A,1217.23728395,N/A,1217.26397491,2289.58722997,2289.60102892,0.021681,1028.065548,0.004739
unit.000031,Mapper-1-15,N/A,1215.106076,N/A,1215.12125206,2298.03075886,2298.04382205,0.023508,1034.905934,0.005552
unit.000032,Mapper-1-16,N/A,1209.93069696,N/A,1209.99657989,2308.23595405,2308.25231409,0.015391,1041.619241,0.011936
unit.000033,Reducer-1,N/A,2404.24165893,N/A,2404.33390498,N/A,N/A,0.121328,0.211431,0.003999
unit.000034,Mapper-2-1,N/A,2413.70512009,N/A,2414.39034605,3516.43603301,3516.45049,0.019722,1090.553984,0.005147
unit.000035,Mapper-2-2,N/A,2416.12174606,N/A,2416.14696407,3481.09458494,3481.2335,0.020997,1054.091133,0.004643
unit.000036,Mapper-2-3,N/A,2419.28301096,N/A,2419.298805,3433.25223207,3433.26515102,0.051325,983.744856,0.005031
unit.000037,Mapper-2-4,N/A,2420.13542199,N/A,2420.15702295,3443.41278195,3443.42614198,0.059694,1010.920197,0.004792
unit.000038,Mapper-2-5,N/A,2419.48677492,N/A,2419.50749493,3340.40373802,3340.41584301,0.02705,883.852033,0.007988
unit.000039,Mapper-2-6,N/A,2418.54536891,N/A,2418.57293391,3313.98958492,3314.00372791,0.021128,880.977259,0.006803
unit.000040,Mapper-2-7,N/A,2415.37741089,N/A,2415.40269089,3358.59859586,3358.61449099,0.02389,892.510905,0.006097
unit.000041,Mapper-2-8,N/A,2417.64197206,N/A,2417.65992904,3502.18111491,3502.19540501,0.019155,1070.502023,0.006442
unit.000042,Mapper-2-9,N/A,2417.64905691,N/A,2417.68846202,3413.93773699,3414.95231104,0.021162,979.641535,0.005855
unit.000043,Mapper-2-10,N/A,2414.47918296,N/A,2414.49361205,3349.4318409,3349.44441795,0.020429,893.300193,0.005863
unit.000044,Mapper-2-11,N/A,2420.14680195,N/A,2420.17194009,3491.46325898,3491.47683191,0.038402,1059.655333,0.004635
unit.000045,Mapper-2-12,N/A,2414.62572694,N/A,2414.64007902,3403.73963809,3403.75555706,0.020506,974.16081,0.005046
unit.000046,Mapper-2-13,N/A,2415.37036705,N/A,2415.38829899,3331.46787786,3331.47869897,0.02218,886.822327,0.006858
unit.000047,Mapper-2-14,N/A,2417.66691589,N/A,2417.69209409,3423.11034298,3423.12398887,0.022577,983.345835,0.005323
unit.000048,Mapper-2-15,N/A,2416.11470699,N/A,2416.132586,3366.77211499,3366.78505802,0.019466,902.033771,0.005941
unit.000049,Mapper-2-16,N/A,2418.53663301,N/A,2418.55853295,3323.15218592,3323.16688609,0.025954,882.502821,0.007925
unit.000050,Reducer-2,N/A,3524.00701094,N/A,3524.09990406,N/A,N/A,0.121143,0.214523,0.003834
unit.000051,Mapper-3-1,N/A,3545.97879791,N/A,3546.00401688,4555.51206088,4555.52444386,0.020765,973.915114,0.004669
unit.000052,Mapper-3-2,N/A,3544.43060589,N/A,3544.45936799,4546.35456586,4546.36849189,0.018874,959.142998,0.006174
unit.000053,Mapper-3-3,N/A,3547.72032094,N/A,3547.78790903,4643.09042788,4643.10592294,0.024832,1056.71174,0.004699
unit.000054,Mapper-3-4,N/A,3548.68039489,N/A,3548.70731997,4518.63084102,4518.64199305,0.020036,944.720636,0.006364
unit.000055,Mapper-3-5,N/A,3549.41506791,N/A,3549.43577695,4658.34740186,4658.36026692,0.031983,1055.1268,0.004897
unit.000056,Mapper-3-6,N/A,3544.36007094,N/A,3544.44847202,4510.19473505,4510.20783401,0.017826,945.630162,0.005785
unit.000057,Mapper-3-7,N/A,3535.09937787,N/A,3535.16302896,4500.00528288,4500.01768589,0.020651,940.056523,0.005114
unit.000058,Mapper-3-8,N/A,3547.86786509,N/A,3547.90125799,4679.790344,4679.92303705,0.032515,1084.479274,0.005144
unit.000059,Mapper-3-9,N/A,3544.41644597,N/A,3544.45573306,4598.35306287,4598.36513996,0.019312,1040.974297,0.004641
unit.000060,Mapper-3-10,N/A,3545.23234105,N/A,3545.25751686,4573.88397789,4573.89723897,0.019463,1015.553741,0.005734
unit.000061,Mapper-3-11,N/A,3547.77672005,N/A,3547.80237603,4609.54235601,4609.55385089,0.030198,1040.188145,0.004915
unit.000062,Mapper-3-12,N/A,3545.971766,N/A,3545.98968005,4527.58347607,4527.59642386,0.019441,951.197027,0.007729
unit.000063,Mapper-3-13,N/A,3547.90483403,N/A,3547.93746686,4620.70656705,4620.71805692,0.036911,1045.157642,0.005556
unit.000064,Mapper-3-14,N/A,3548.66926193,N/A,3548.69251704,4536.99596405,4537.01040792,0.021586,953.493742,0.004825
unit.000065,Mapper-3-15,N/A,3545.22529888,N/A,3545.243186,4564.69398308,4564.70705509,0.020294,979.535339,0.005901
unit.000066,Mapper-3-16,N/A,3535.54663086,N/A,3535.56103086,4583.03882909,4583.05144,0.015054,1033.813555,0.005114
unit.000067,Reducer-3,N/A,4687.46603703,N/A,4687.55974698,N/A,N/A,0.120028,0.21571,0.00387
unit.000068,Mapper-4-1,N/A,4700.14834189,N/A,4700.16321898,5449.7946589,5449.80847096,0.020145,714.816305,0.005373
unit.000069,Mapper-4-2,N/A,4703.30862999,N/A,4703.32710886,5458.95393395,5458.9676609,0.02031,711.837412,0.005799
unit.000070,Mapper-4-3,N/A,4701.51196694,N/A,4701.57626295,5468.14373493,5468.161731,0.021125,728.518001,0.005573
unit.000071,Mapper-4-4,N/A,4703.31625795,N/A,4703.34151793,5823.70457196,5823.71659493,0.024559,1032.187895,0.005243
unit.000072,Mapper-4-5,N/A,4701.65999007,N/A,4701.67895103,5769.74412489,5769.75501394,0.020071,1021.353931,0.005931
unit.000073,Mapper-4-6,N/A,4704.05475497,N/A,4704.07194591,5658.423002,5658.43505192,0.026727,939.122141,0.005686
unit.000074,Mapper-4-7,N/A,4702.55582595,N/A,4702.62826109,5878.86807489,5878.90392709,0.035359,1054.445246,0.005483
unit.000075,Mapper-4-8,N/A,4701.66813588,N/A,4701.69328403,5844.20218706,5844.21457696,0.024759,1039.07408,0.006544
unit.000076,Mapper-4-9,N/A,4698.14326596,N/A,4698.20722699,5646.91584206,5646.9271009,0.032305,924.08735,0.0042
unit.000077,Mapper-4-10,N/A,4698.95738006,N/A,4698.97174788,5745.30463886,5745.31655288,0.022126,1024.112596,0.006136
unit.000078,Mapper-4-11,N/A,4705.52353501,N/A,4705.54903793,5726.94692707,5726.95808697,0.04887,999.644429,0.005926
unit.000079,Mapper-4-12,N/A,4699.40386701,N/A,4699.41825604,5433.46782994,5433.48273206,0.020194,710.10033,0.006305
unit.000080,Mapper-4-13,N/A,4702.61742997,N/A,4702.64281988,5441.63965297,5441.6547389,0.019919,708.145238,0.005382
unit.000081,Mapper-4-14,N/A,4704.20336795,N/A,4704.21865296,5794.26897407,5794.28141809,0.02571,1025.637235,0.005698
unit.000082,Mapper-4-15,N/A,4705.54526401,N/A,4705.56777191,5691.08521295,5691.09898591,0.080296,945.91586,0.004311
unit.000083,Mapper-4-16,N/A,4699.700629,N/A,4699.71500397,5423.92961192,5423.94283605,0.015051,709.584766,0.004274
unit.000084,Reducer-4,N/A,5888.05871391,N/A,5888.15355587,N/A,N/A,0.124716,0.213512,0.005051
