Pilot Startuptime:32.5012428761CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,6.92813897133,N/A,7.33326411247,535.88044095,535.892727137,0.047832,248.879526,0.002303
unit.000001,Mapper-0-2,N/A,6.96023201942,N/A,7.34060096741,519.691571951,519.70273304,0.049005,245.837039,0.002828
unit.000002,Mapper-0-3,N/A,6.97850108147,N/A,7.34428405762,536.911656141,536.922508955,0.07095,248.412795,0.002231
unit.000003,Mapper-0-4,N/A,7.02554893494,N/A,7.35529208183,539.96888113,540.995268106,0.063302,250.332217,0.002939
unit.000004,Mapper-0-5,N/A,7.05398106575,N/A,7.36261415482,498.109216928,498.12116313,0.050748,241.045715,0.00235
unit.000005,Mapper-0-6,N/A,7.08252811432,N/A,7.36995100975,466.907501936,469.092792988,0.054145,225.212215,0.002744
unit.000006,Mapper-0-7,N/A,7.13248801231,N/A,7.38097310066,507.454412937,507.467940092,0.051455,242.98641,0.002353
unit.000007,Mapper-0-8,N/A,7.1703350544,N/A,7.38834095001,551.1082201,551.1194911,0.050138,251.186,0.002479
unit.000008,Mapper-0-9,N/A,7.21685004234,N/A,7.39989805222,504.265005112,504.27634716,0.053778,240.45853,0.002564
unit.000009,Mapper-0-10,N/A,37.0435569286,N/A,37.0763549805,575.601094007,575.612415075,0.042685,237.112003,0.002174
unit.000010,Mapper-0-11,N/A,6.48393106461,N/A,6.74266815186,161.77138114,161.785155058,0.079701,147.554242,0.003945
unit.000011,Mapper-0-12,N/A,6.40745210648,N/A,6.49490499496,216.704065084,216.716376066,0.071804,178.665289,0.00311
unit.000012,Mapper-0-13,N/A,6.53069496155,N/A,6.91026902199,422.289215088,422.30065012,0.073237,195.999454,0.002281
unit.000013,Mapper-0-14,N/A,6.56682801247,N/A,7.01503515244,318.964451075,318.976185083,0.095889,190.375956,0.003686
unit.000014,Mapper-0-15,N/A,6.4540541172,N/A,6.6456091404,162.807110071,162.820268154,0.070656,147.737449,0.002535
unit.000015,Mapper-0-16,N/A,6.43974399567,N/A,6.5922100544,167.972895145,167.98352313,0.072867,149.791306,0.002468
unit.000016,Mapper-0-17,N/A,28.2048859596,N/A,28.2307479382,522.768254995,522.780353069,0.086809,232.649866,0.002691
unit.000017,Mapper-0-18,N/A,6.51994109154,N/A,6.85022902489,269.471055984,269.482767105,0.070955,181.171179,0.002415
unit.000018,Mapper-0-19,N/A,6.5019569397,N/A,6.79324197769,388.879267931,388.891471148,0.072229,195.76704,0.002487
unit.000019,Mapper-0-20,N/A,6.65995502472,N/A,7.27083897591,528.881088972,530.776000023,0.043979,247.9364,0.002151
unit.000020,Mapper-0-21,N/A,6.67421603203,N/A,7.27449893951,458.725131035,458.742293119,0.043832,202.996292,0.002639
unit.000021,Mapper-0-22,N/A,6.5524251461,N/A,6.96390414238,163.840616941,163.852718115,0.071517,148.124806,0.00245
unit.000022,Mapper-0-23,N/A,6.7067220211,N/A,7.28185200691,491.130043983,491.142205954,0.04409,239.890936,0.002568
unit.000023,Mapper-0-24,N/A,6.73515295982,N/A,7.28915810585,481.712381124,481.724694967,0.044376,233.161895,0.003153
unit.000024,Mapper-0-25,N/A,6.76743507385,N/A,7.29658913612,463.832515955,463.843883991,0.043695,222.482757,0.003045
unit.000025,Mapper-0-26,N/A,6.78170514107,N/A,7.300303936,469.104871035,469.125010967,0.065898,226.113661,0.002284
unit.000026,Mapper-0-27,N/A,6.81448292732,N/A,7.30761599541,490.097923994,490.109890938,0.044032,238.513543,0.002916
unit.000027,Mapper-0-28,N/A,6.82871699333,N/A,7.31127214432,469.153929949,469.182296038,0.043772,228.447264,0.002538
unit.000028,Mapper-0-29,N/A,6.85722708702,N/A,7.31857514381,462.800011158,462.811787128,0.044636,223.335172,0.002565
unit.000029,Mapper-0-30,N/A,6.87500596046,N/A,7.32225394249,471.239526033,471.254974127,0.044391,230.644205,0.002266
unit.000030,Mapper-0-31,N/A,6.88930416107,N/A,7.32593393326,483.775298119,484.660727978,0.049,235.907203,0.002464
unit.000031,Mapper-0-32,N/A,6.91381812096,N/A,7.32959294319,461.783874989,461.795258999,0.049143,213.021659,0.002748
unit.000032,Mapper-0-33,N/A,6.94598793983,N/A,7.33693909645,514.739789009,514.751523972,0.048584,244.947029,0.0022
unit.000033,Mapper-0-34,N/A,6.75322508812,N/A,7.29282212257,475.396798134,475.41009903,0.047345,231.051292,0.002091
unit.000034,Mapper-0-35,N/A,7.00769400597,N/A,7.35162401199,501.187196016,501.198828936,0.083353,240.08721,0.00294
unit.000035,Mapper-0-36,N/A,7.0362200737,N/A,7.35896515846,476.413177967,476.427526951,0.053286,231.179967,0.002368
unit.000036,Mapper-0-37,N/A,7.07185101509,N/A,7.36628103256,524.792184114,524.806533098,0.052495,247.301438,0.002377
