CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000000,Mapper-0-1,N/A,6.73837804794,N/A,7.19592213631,468.858402014,468.869928122,0.010213,214.062662,0.013951
unit.000001,Mapper-0-2,N/A,23.6085472107,N/A,23.6444101334,503.228340149,503.243192196,0.015662,220.148452,0.012299
unit.000002,Mapper-0-3,N/A,6.78962802887,N/A,7.20708417892,486.885425091,486.896819115,0.00819,227.804238,0.012023
unit.000003,Mapper-0-4,N/A,6.8331451416,N/A,7.21822810173,475.200548172,475.218469143,0.057984,218.717782,0.014045
unit.000004,Mapper-0-5,N/A,6.88088297844,N/A,7.22946405411,470.917026043,470.929527998,0.011189,212.055344,0.012738
unit.000005,Mapper-0-6,N/A,6.92884707451,N/A,7.24062514305,567.790026188,567.801781178,0.014792,254.21138,0.012223
unit.000006,Mapper-0-7,N/A,6.48707199097,N/A,6.76034498215,190.470295191,190.485762119,0.014159,175.379516,0.014142
unit.000007,Mapper-0-8,N/A,6.9911839962,N/A,7.2555501461,531.004776001,531.016497135,0.014727,243.136477,0.01277
unit.000008,Mapper-0-9,N/A,6.51993703842,N/A,6.87015104294,188.351861,188.410024166,0.012672,173.489163,0.024402
unit.000009,Mapper-0-10,N/A,6.85903716087,N/A,7.22575497627,524.629736185,524.646003008,0.011593,243.529483,0.01199
unit.000010,Mapper-0-11,N/A,6.77106904984,N/A,7.20336413383,490.680210114,490.700055122,0.00827,228.613612,0.012623
unit.000011,Mapper-0-12,N/A,6.95419001579,N/A,7.2480840683,467.825537205,467.836589098,0.014785,203.085665,0.01349
unit.000012,Mapper-0-13,N/A,6.64344620705,N/A,7.17306017876,483.80332303,483.814132214,0.01029,224.947125,0.012957
unit.000013,Mapper-0-14,N/A,6.39906716347,N/A,6.43573999405,195.364293098,195.376375198,0.011031,178.026458,0.013578
unit.000014,Mapper-0-15,N/A,7.02017903328,N/A,7.26301312447,526.908768177,526.927492142,0.023575,243.370617,0.011936
unit.000015,Mapper-0-16,N/A,7.07077312469,N/A,7.30359101295,522.577326059,522.594629049,0.015569,242.016343,0.012338
unit.000016,Mapper-0-17,N/A,9.62154006958,N/A,9.64720010757,482.766786098,483.793951988,0.015662,224.856478,0.0126
unit.000017,Mapper-0-18,N/A,17.2336649895,N/A,17.2613251209,513.570897102,513.583384991,0.013457,233.328181,0.011982
unit.000018,Mapper-0-19,N/A,34.0765280724,N/A,34.1037371159,558.568236113,558.579691172,0.014556,231.620374,0.012346
unit.000019,Mapper-0-20,N/A,40.2713041306,N/A,40.3079631329,523.614248037,523.626056194,0.016093,210.84818,0.012905
unit.000020,Mapper-0-21,N/A,52.4298009872,N/A,52.4566559792,582.082416058,582.095238209,0.013779,227.727055,0.01188
unit.000021,Mapper-0-22,N/A,6.46831703186,N/A,6.70936203003,424.807888985,424.820466042,0.011961,200.1497,0.013056
unit.000022,Mapper-0-23,N/A,6.59637212753,N/A,7.11118102074,189.438371181,189.450500011,0.012272,173.72403,0.017259
unit.000023,Mapper-0-24,N/A,6.6109521389,N/A,7.16562008858,193.577303171,193.592641115,0.013122,177.240147,0.012464
unit.000024,Mapper-0-25,N/A,6.62538099289,N/A,7.1693379879,319.340808153,319.358200073,0.012311,198.019574,0.013143
unit.000025,Mapper-0-26,N/A,6.6580221653,N/A,7.1767771244,489.66132021,489.675966024,0.010272,230.1573,0.013479
unit.000026,Mapper-0-27,N/A,6.67252016068,N/A,7.18048620224,479.709544182,479.720655203,0.00932,223.32938,0.012844
unit.000027,Mapper-0-28,N/A,6.72025918961,N/A,7.19218802452,498.10551405,498.118197203,0.010231,233.259352,0.012707
unit.000028,Mapper-0-29,N/A,6.56364607811,N/A,7.01306605339,355.048003197,355.062873125,0.012324,199.509812,0.014315
unit.000029,Mapper-0-30,N/A,6.53083610535,N/A,6.91813516617,192.5427742,192.554691076,0.012327,176.351881,0.013064
unit.000030,Mapper-0-31,N/A,6.50534415245,N/A,6.80782914162,390.857457161,392.217060089,0.013213,199.609273,0.013681
unit.000031,Mapper-0-32,N/A,6.44290518761,N/A,6.6038351059,465.490836143,465.506283045,0.012339,203.952258,0.013477
unit.000032,Mapper-0-33,N/A,6.40645599365,N/A,6.49818110466,191.505810976,191.520656109,0.013345,175.958477,0.013456
unit.000033,Mapper-0-34,N/A,6.70563697815,N/A,7.18791007996,536.101353168,536.113345146,0.009393,245.823655,0.012682
unit.000034,Mapper-0-35,N/A,6.75291419029,N/A,7.19963216782,533.036655188,533.052983046,0.009805,246.052679,0.012081
unit.000035,Mapper-0-36,N/A,31.3689990044,N/A,31.4337570667,478.680055141,478.694202185,0.013948,205.089102,0.012804
unit.000036,Mapper-0-37,N/A,6.79679203033,N/A,7.21081018448,491.709516048,491.726309061,0.038909,230.283086,0.012458
unit.000037,Mapper-0-38,N/A,6.84446001053,N/A,7.22195100784,484.795798063,484.815386057,0.012724,226.677065,0.012463
unit.000038,Mapper-0-39,N/A,6.89623618126,N/A,7.23318314552,517.554107189,517.566797018,0.015023,239.827502,0.013408
unit.000039,Mapper-0-40,N/A,6.94704508781,N/A,7.24436020851,514.605315208,514.616225004,0.015213,238.349755,0.012803
unit.000040,Mapper-0-41,N/A,6.97245907784,N/A,7.25181102753,493.758563995,495.070580006,0.014767,230.706645,0.011693
unit.000041,Mapper-0-42,N/A,7.00202512741,N/A,7.25928211212,535.076050043,535.090473175,0.014761,243.656052,0.012724
