Pilot Startuptime:35.03764081CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000030,Mapper-1-14,N/A,1205.49595404,N/A,1205.51098704,2283.97905111,2284.99604607,0.008629,1036.796259,0.015096
unit.000031,Mapper-1-15,N/A,1207.17362618,N/A,1207.1936512,2263.59739399,2263.61017418,0.016611,1032.844452,0.01492
unit.000032,Mapper-1-16,N/A,1205.64492607,N/A,1205.71273708,2344.16889811,2344.34719014,0.01479,1096.952826,0.014398
unit.000033,Reducer-1,N/A,2351.89132905,N/A,2351.98921609,N/A,N/A,1.041502,2.097838,0.010714
unit.000034,Mapper-2-1,N/A,2367.43131709,N/A,2367.44636607,3461.98762107,3462.00549197,0.012737,1025.738988,0.015484
unit.000035,Mapper-2-2,N/A,2368.47092009,N/A,2368.48874116,3483.3958931,3483.40713501,0.009852,1027.605264,0.015473
unit.000036,Mapper-2-3,N/A,2363.87041116,N/A,2363.93434715,3418.93809104,3418.9493022,0.011681,1020.179612,0.015449
unit.000037,Mapper-2-4,N/A,2366.69061112,N/A,2366.70558214,3387.32889414,3387.3432312,0.008671,1010.605404,0.01479
unit.000038,Mapper-2-5,N/A,2365.05912709,N/A,2365.074049,3504.03916502,3504.05337405,0.008627,1040.839304,0.014222
unit.000039,Mapper-2-6,N/A,2365.35551715,N/A,2365.37047601,3438.31834817,3438.32969403,0.008534,1023.296189,0.013484
unit.000040,Mapper-2-7,N/A,2369.21261811,N/A,2369.22794199,3493.79400206,3493.8056252,0.017805,1030.630662,0.028986
unit.000041,Mapper-2-8,N/A,2369.955621,N/A,2369.97281313,3397.51901603,3397.53290319,0.010539,1011.652517,0.015306
unit.000042,Mapper-2-9,N/A,2367.57869506,N/A,2367.59380817,3524.48610616,3524.4993,0.010094,1046.52066,0.013952
unit.000043,Mapper-2-10,N/A,2368.17438602,N/A,2368.19161201,3514.23566413,3515.33784509,0.012955,1041.681623,0.015339
unit.000044,Mapper-2-11,N/A,2366.83742905,N/A,2366.85546613,3451.5450542,3451.55660915,0.008839,1022.862434,0.014535
unit.000045,Mapper-2-12,N/A,2364.61395097,N/A,2364.62886906,3373.04268312,3373.05612016,0.008658,993.330532,0.045965
unit.000046,Mapper-2-13,N/A,2369.65797901,N/A,2369.67388797,3472.16563916,3472.17873406,0.016882,1023.375836,0.014234
unit.000047,Mapper-2-14,N/A,2368.91630816,N/A,2368.93155909,3535.71812916,3535.73276901,0.012438,1054.979793,0.014677
unit.000048,Mapper-2-15,N/A,2365.80065298,N/A,2365.81560016,3429.14382005,3429.15515208,0.009883,1021.364259,0.016033
unit.000049,Mapper-2-16,N/A,2366.09623003,N/A,2366.11118603,3411.79598713,3411.80863714,0.009239,1017.051294,0.030246
unit.000050,Reducer-2,N/A,3543.16305614,N/A,3543.25785804,N/A,N/A,1.075977,2.073215,0.010937
unit.000051,Mapper-3-1,N/A,3561.08064508,N/A,3561.1067791,4553.82493615,4554.23200917,0.008273,963.574267,0.01575
unit.000052,Mapper-3-2,N/A,3564.03454518,N/A,3564.04980612,4653.11397409,4653.12959003,0.009246,1035.18467,0.01488
unit.000053,Mapper-3-3,N/A,3563.81673408,N/A,3563.86459517,4635.80146599,4635.81437016,0.010157,1033.305358,0.014032
unit.000054,Mapper-3-4,N/A,3562.56432104,N/A,3562.63070798,4661.28291512,4661.29796815,0.009033,1037.677412,0.013779
unit.000055,Mapper-3-5,N/A,3559.47993207,N/A,3559.506001,4643.94398904,4643.95732617,0.007819,1040.967263,0.013581
unit.000056,Mapper-3-6,N/A,3561.83165216,N/A,3561.85486698,4578.68231106,4578.69690108,0.007919,1005.819136,0.0273
unit.000057,Mapper-3-7,N/A,3562.7119081,N/A,3562.72786903,4670.4512651,4670.4639442,0.008062,1039.871051,0.016424
unit.000058,Mapper-3-8,N/A,3560.1641922,N/A,3560.17934299,4587.8723712,4587.88591504,0.007789,1012.189495,0.015913
unit.000059,Mapper-3-9,N/A,3563.82422018,N/A,3563.88159418,4695.99840999,4696.0111022,0.015502,1042.718311,0.014966
unit.000060,Mapper-3-10,N/A,3561.81919599,N/A,3561.84002209,4616.579494,4616.59226608,0.007523,1023.811153,0.01447
unit.000061,Mapper-3-11,N/A,3560.31082416,N/A,3560.3256681,4596.027987,4596.04028916,0.007638,1018.450949,0.014358
unit.000062,Mapper-3-12,N/A,3561.07338905,N/A,3561.09188414,4687.80202413,4687.82311296,0.008019,1042.934249,0.013523
unit.000063,Mapper-3-13,N/A,3558.68025303,N/A,3558.70622706,4606.36143804,4606.37594318,0.007483,1026.47871,0.017062
unit.000064,Mapper-3-14,N/A,3558.67300606,N/A,3558.69141698,4625.75666618,4625.76912904,0.007628,1037.79919,0.014195
unit.000065,Mapper-3-15,N/A,3556.69787502,N/A,3558.48239803,4563.40345597,4563.41782212,0.008952,989.289817,0.020203
unit.000066,Mapper-3-16,N/A,3559.41876197,N/A,3559.4911902,4678.60594797,4678.61987519,0.007149,1044.571609,0.013747
unit.000067,Reducer-3,N/A,4702.28574204,N/A,4702.38043809,N/A,N/A,1.049624,2.09503,0.010725
unit.000068,Mapper-4-1,N/A,4743.06064415,N/A,4743.124403,5767.94716311,5767.95922399,0.008882,992.900888,0.014294
unit.000069,Mapper-4-2,N/A,4746.02633905,N/A,4746.04514217,5757.94920897,5758.05780697,0.008962,989.804187,0.022423
unit.000070,Mapper-4-3,N/A,4745.879426,N/A,4745.94664097,5814.71651697,5814.72973919,0.008589,1034.526569,0.013873
unit.000071,Mapper-4-4,N/A,4746.99162602,N/A,4747.01783705,5843.69554114,5843.71031404,0.008807,1036.842176,0.014633
unit.000072,Mapper-4-5,N/A,4750.14141917,N/A,4750.15820718,5786.60234714,5786.61684108,0.014122,990.442002,0.014342
unit.000073,Mapper-4-6,N/A,4747.7183702,N/A,4747.73696709,5852.88135004,5852.89446616,0.008775,1037.690062,0.013481
unit.000074,Mapper-4-7,N/A,4750.25932813,N/A,4750.29292297,5796.288831,5796.30401015,0.011547,1013.706302,0.016001
unit.000075,Mapper-4-8,N/A,4748.62344813,N/A,4748.64341712,5805.54158902,5805.552953,0.008946,1029.769638,0.014505
unit.000076,Mapper-4-9,N/A,4749.36742902,N/A,4749.38405299,5833.49984002,5833.51395512,0.013064,1033.51295,0.01655
unit.000077,Mapper-4-10,N/A,4747.7256341,N/A,4747.75193214,5776.37177896,5776.38356519,0.009199,992.78664,0.016535
unit.000078,Mapper-4-11,N/A,4748.7714262,N/A,4748.78780913,5862.61815619,5862.63171816,0.009215,1037.382048,0.015104
unit.000079,Mapper-4-12,N/A,4745.93541503,N/A,4745.9615221,5881.09116697,5881.11120009,0.008272,1043.439235,0.014169
unit.000080,Mapper-4-13,N/A,4746.98412418,N/A,4747.00288606,5891.24373817,5891.25739098,0.008274,1044.261032,0.016653
unit.000081,Mapper-4-14,N/A,4749.51487207,N/A,4749.53149414,5900.44896007,5900.61409807,0.01018,1046.332019,0.014006
unit.000082,Mapper-4-15,N/A,4751.91997218,N/A,4751.94437718,5871.80679607,5871.82009506,0.012637,1035.260956,0.014839
unit.000083,Mapper-4-16,N/A,4746.0339222,N/A,4746.06003809,5824.92413902,5824.93705416,0.00833,1034.738338,0.016701
unit.000084,Reducer-4,N/A,5907.89835405,N/A,5908.03581715,N/A,N/A,1.041513,2.098209,0.010706
