Pilot Startuptime:32.8333208561CU,Name,New,StageIn,Allocate,Exec,StageOut,Done,Read,Exec,Write
unit.000055,Mapper-0-56,N/A,5.95199298859,N/A,6.24884700775,214.604283094,214.615790129,0.039997,196.693368,0.003399
unit.000056,Mapper-0-57,N/A,6.30495715141,N/A,6.32041811943,187.522763014,187.534965992,0.050336,169.061347,0.003058
unit.000057,Mapper-0-58,N/A,6.03025197983,N/A,6.26807713509,193.684489965,195.048197985,0.038856,175.55161,0.003142
unit.000058,Mapper-0-59,N/A,5.98592615128,N/A,6.25643110275,160.398667097,160.410995007,0.038642,141.067338,0.002841
unit.000059,Mapper-0-60,N/A,6.10854506493,N/A,6.28739619255,204.298079967,204.310036182,0.040286,184.195105,0.002721
unit.000060,Mapper-0-61,N/A,11.3175070286,N/A,11.3325531483,195.058520079,195.070366144,0.028972,177.809637,0.003317
unit.000061,Mapper-0-62,N/A,10.2131011486,N/A,10.2287390232,186.480139017,186.499416113,0.029617,168.238435,0.003239
unit.000062,Mapper-0-63,N/A,12.9652080536,N/A,12.9803311825,167.524237156,167.535660028,0.02241,147.629734,0.002943
unit.000063,Mapper-0-64,N/A,14.7023720741,N/A,14.722671032,173.680827141,173.694029093,0.021716,151.813938,0.003233
unit.000064,Mapper-0-65,N/A,19.7256271839,N/A,19.7584321499,221.780388117,221.794433117,0.037121,192.131991,0.00248
unit.000065,Mapper-0-66,N/A,21.1796531677,N/A,21.2514059544,232.018357038,232.030593157,0.03649,202.017737,0.00257
unit.000066,Mapper-0-67,N/A,22.6845099926,N/A,22.7049300671,217.682846069,217.696632147,0.037344,184.303084,0.003376
unit.000067,Mapper-0-68,N/A,24.9446771145,N/A,24.9614300728,205.315042019,205.327167034,0.036631,171.865341,0.002778
unit.000068,Mapper-0-69,N/A,26.6532301903,N/A,26.6738500595,223.830239058,223.842388153,0.071006,192.90583,0.002317
unit.000069,Mapper-0-70,N/A,28.3486950397,N/A,28.3654100895,224.861015081,224.873133183,0.022105,190.953259,0.002821
unit.000070,Mapper-0-71,N/A,30.0080871582,N/A,30.0396370888,209.41892004,209.458003998,0.050008,172.921097,0.002982
unit.000071,Mapper-0-72,N/A,31.7124459743,N/A,31.7280759811,209.425517082,209.45760107,0.022076,174.234894,0.002435
unit.000072,Mapper-0-73,N/A,33.3353571892,N/A,33.3670301437,227.923386097,227.934805155,0.071495,184.99835,0.002375
unit.000073,Mapper-0-74,N/A,35.0005130768,N/A,35.0308539867,215.636554003,215.64744401,0.03283,169.304391,0.002556
unit.000074,Mapper-0-75,N/A,36.7183721066,N/A,36.7384591103,244.235486031,244.246798038,0.04563,199.816439,0.00426
unit.000075,Mapper-0-76,N/A,39.9940111637,N/A,40.0124700069,244.249582052,244.260785103,0.022853,199.872388,0.00206
unit.000076,Mapper-0-77,N/A,46.1045200825,N/A,46.1311330795,262.716957092,262.728515148,0.032838,201.550386,0.002049
unit.000077,Mapper-0-78,N/A,11.8613581657,N/A,11.8764500618,145.311068058,145.322345972,0.021814,126.058553,0.00322
unit.000078,Mapper-0-79,N/A,26.0516650677,N/A,26.0877439976,219.730818987,219.744719028,0.046295,189.156625,0.002137
unit.000079,Mapper-0-80,N/A,54.9007899761,N/A,54.9192261696,267.851204157,267.862500191,0.018,199.865991,0.002554
unit.000080,Mapper-0-81,N/A,84.846364975,N/A,84.8650920391,285.364578009,285.376338005,0.021413,178.173516,0.00294
unit.000081,Mapper-0-82,N/A,77.311383009,N/A,77.3327691555,146.342514992,146.354334116,0.024801,65.358272,0.002525
unit.000082,Mapper-0-83,N/A,56.466892004,N/A,56.4982690811,263.751008987,263.762788057,0.017623,198.659979,0.002068
unit.000083,Mapper-0-84,N/A,64.2145860195,N/A,64.2585480213,282.285792112,282.298804045,0.034082,196.024886,0.002655
unit.000084,Mapper-0-85,N/A,67.4711589813,N/A,67.4912941456,137.925892115,137.93780303,0.045848,67.272046,0.005118
unit.000085,Mapper-0-86,N/A,65.8738560677,N/A,65.8997740746,265.797137022,265.808340073,0.046904,187.260885,0.001954
unit.000086,Mapper-0-87,N/A,74.8678581715,N/A,74.9443020821,255.508322001,255.522689104,0.034153,169.990856,0.002619
unit.000087,Mapper-0-88,N/A,6.07529807091,N/A,6.27977514267,192.646465063,192.661565065,0.137538,173.076795,0.0032
unit.000088,Mapper-0-89,N/A,18.0701110363,N/A,18.1400420666,211.545267105,211.558079958,0.038258,184.989417,0.003164
unit.000089,Mapper-0-90,N/A,29.5559000969,N/A,29.6252601147,208.393700123,208.405344963,0.035875,174.282748,0.002325
unit.000090,Mapper-0-91,N/A,41.0988731384,N/A,41.1724991798,236.087435961,236.099256039,0.022984,189.91671,0.002694
unit.000091,Mapper-0-92,N/A,59.7887489796,N/A,59.8115491867,254.475219011,254.487024069,0.036175,183.90257,0.002604
unit.000092,Mapper-0-93,N/A,9.51843500137,N/A,9.53378200531,130.401991129,130.414138079,0.031705,111.252949,0.002637
unit.000093,Mapper-0-94,N/A,92.5876660347,N/A,92.6160850525,286.399741173,286.411832094,0.058195,166.783571,0.002949
unit.000094,Mapper-0-95,N/A,110.049426079,N/A,110.076313019,298.082759142,298.094881058,0.03067,156.889195,0.002545
unit.000095,Mapper-0-96,N/A,126.136543989,N/A,126.154462099,311.011204004,311.342964172,0.054118,145.238221,0.00231
unit.000096,Mapper-0-97,N/A,5.84102916718,N/A,6.22136712074,206.341855049,206.353976965,0.029404,188.913686,0.003093
unit.000097,Mapper-0-98,N/A,5.87063598633,N/A,6.22894597054,202.220736027,202.245246172,0.02913,182.885342,0.002255
unit.000098,Mapper-0-99,N/A,6.75834202766,N/A,6.77342200279,200.169661045,200.181576967,0.052625,182.567455,0.003136
unit.000099,Mapper-0-100,N/A,21.7802510262,N/A,21.7994530201,218.697959185,218.710807085,0.032264,188.343638,0.002917
unit.000100,Mapper-0-101,N/A,32.7797160149,N/A,32.8176281452,239.142793179,239.158395052,0.086716,194.336295,0.00239
unit.000101,Mapper-0-102,N/A,48.2158870697,N/A,48.2329239845,268.873066187,268.884752035,0.063837,203.655042,0.00257
unit.000102,Mapper-0-103,N/A,64.7654821873,N/A,64.7943069935,277.150463104,277.16251111,0.057932,193.313388,0.00208
unit.000103,Mapper-0-104,N/A,82.1043741703,N/A,82.1240689754,288.622871161,288.634910107,0.026959,180.915793,0.002091
unit.000104,Mapper-0-105,N/A,98.0054211617,N/A,98.0300221443,162.443264961,162.455408096,0.027854,59.163663,0.002678
unit.000105,Mapper-0-106,N/A,24.3430380821,N/A,24.4092869759,207.375478983,207.387326956,0.03543,177.498991,0.002619
unit.000106,Mapper-0-107,N/A,5.5214869976,N/A,5.87822699547,122.162883997,122.459223032,0.087795,108.034789,0.004006
unit.000107,Mapper-0-108,N/A,5.66719102859,N/A,6.17958116531,200.14866209,200.160303116,0.029844,182.017806,0.003318
unit.000108,Mapper-0-109,N/A,6.13073515892,N/A,6.29153108597,186.509276152,186.521576166,0.037067,167.669844,0.002681
unit.000109,Mapper-0-110,N/A,20.2759599686,N/A,20.3005650043,203.252560139,203.264122009,0.035439,170.303461,0.002833
unit.000110,Mapper-0-111,N/A,31.1167211533,N/A,31.1449019909,220.767179012,220.780256987,0.044215,185.677196,0.002977
unit.000111,Mapper-0-112,N/A,44.4428861141,N/A,44.4700610638,235.06225419,235.075422049,0.023022,184.311473,0.003019
unit.000112,Mapper-0-113,N/A,5.68199515343,N/A,6.18336510658,190.60167098,190.613375187,0.048502,171.37066,0.003561
unit.000113,Mapper-0-114,N/A,5.74459600449,N/A,6.19862508774,169.587597132,169.599555016,0.031846,149.773547,0.003053
unit.000114,Mapper-0-115,N/A,94.7058031559,N/A,94.7282509804,290.687582016,290.699220181,0.034895,168.839159,0.002653
unit.000115,Mapper-0-116,N/A,112.945738077,N/A,112.966940165,298.060389042,298.072566986,0.054018,155.089886,0.002565
unit.000116,Mapper-0-117,N/A,130.726309061,N/A,130.75583005,182.535562038,182.546375036,0.02724,47.192393,0.002036
unit.000117,Mapper-0-118,N/A,5.61489415169,N/A,6.16770005226,67.8388040066,67.850823164,0.089163,54.427431,0.002463
unit.000118,Mapper-0-119,N/A,5.93353509903,N/A,6.24489712715,177.778156996,177.791561127,0.044189,156.711631,0.002438
unit.000119,Mapper-0-120,N/A,8.41347813606,N/A,8.42846512794,155.784718037,155.797665119,0.035285,136.922209,0.002857
unit.000120,Mapper-0-121,N/A,6.06416416168,N/A,6.27569818497,193.709625006,195.047657967,0.043473,175.745276,0.002155
unit.000121,Mapper-0-122,N/A,34.4397070408,N/A,34.4699800014,225.874063015,225.886034012,0.054538,183.906514,0.002363
unit.000122,Mapper-0-123,N/A,52.6827709675,N/A,52.7174589634,261.692970037,261.70492816,0.068618,200.456544,0.003032
unit.000123,Mapper-0-124,N/A,7.86255002022,N/A,7.87767100334,162.462841988,162.47479701,0.031936,140.617945,0.002358
unit.000124,Mapper-0-125,N/A,123.999992132,N/A,124.02466917,315.438407183,315.451723099,0.033784,147.954953,0.002295
unit.000125,Mapper-0-126,N/A,103.18948102,N/A,103.217787981,266.829214096,266.841377974,0.025996,152.803778,0.002673
unit.000126,Mapper-0-127,N/A,16.9613320827,N/A,16.9808959961,175.73259306,175.746128082,0.021357,152.383496,0.002241
unit.000127,Mapper-0-128,N/A,5.43930315971,N/A,5.60760712624,73.3252680302,73.3413021564,0.090419,60.159983,0.002404
unit.000128,Mapper-0-129,N/A,5.72620606422,N/A,6.19482398033,188.555435181,188.567751169,0.033837,169.252732,0.003128
unit.000129,Mapper-0-130,N/A,6.01548814774,N/A,6.2640171051,203.27327013,203.284075022,0.046383,178.679001,0.002593
unit.000130,Mapper-0-131,N/A,13.5040581226,N/A,13.521531105,161.430225134,161.442299128,0.035005,140.395992,0.003122
unit.000131,Mapper-0-132,N/A,28.047752142,N/A,28.0762310028,210.510984182,210.523252964,0.078696,176.352366,0.002203
unit.000132,Mapper-0-133,N/A,38.6374740601,N/A,38.6549539566,245.26781106,245.28049016,0.047938,200.561627,0.002771
unit.000133,Mapper-0-134,N/A,57.5757479668,N/A,57.6031279564,249.363183975,249.374292135,0.02236,186.426883,0.002582
unit.000134,Mapper-0-135,N/A,73.5256500244,N/A,73.5488669872,274.055703163,274.105555058,0.020936,184.512118,0.002853
unit.000135,Mapper-0-136,N/A,88.9710531235,N/A,88.9935541153,290.70858407,290.71963501,0.022413,176.508052,0.002847
unit.000136,Mapper-0-137,N/A,37.8230161667,N/A,37.8542001247,240.169430017,240.180454969,0.032066,197.751898,0.002282
unit.000137,Mapper-0-138,N/A,114.457769156,N/A,114.48155117,303.994346142,304.005548,0.026711,156.28767,0.00276
unit.000138,Mapper-0-139,N/A,5.80776906013,N/A,6.21380019188,189.588394165,189.600713015,0.03565,167.003671,0.002802
unit.000139,Mapper-0-140,N/A,46.7087919712,N/A,46.7341191769,262.727166176,262.739649057,0.053839,201.64578,0.002013
unit.000140,Mapper-0-141,N/A,51.0195131302,N/A,51.0573711395,280.232220173,280.243827105,0.036335,209.125994,0.014353
unit.000141,Mapper-0-142,N/A,54.3424711227,N/A,54.3705890179,252.427781105,252.440797091,0.017852,193.899264,0.002765
unit.000142,Mapper-0-143,N/A,15.3052620888,N/A,15.325371027,172.667756081,172.67952919,0.024843,153.437586,0.003009
unit.000143,Mapper-0-144,N/A,59.2338600159,N/A,59.2626299858,256.542299986,256.554058075,0.034457,186.049338,0.002226
unit.000144,Mapper-0-145,N/A,61.450371027,N/A,61.4750931263,281.254050016,281.265383959,0.035492,197.599114,0.003212
unit.000145,Mapper-0-146,N/A,71.4809470177,N/A,71.5094711781,273.031056166,273.043910027,0.049792,186.615072,0.002037
unit.000146,Mapper-0-147,N/A,5.77807998657,N/A,6.20619106293,201.189002991,201.200733185,0.037212,182.401681,0.002317
unit.000147,Mapper-0-148,N/A,70.576734066,N/A,70.5935051441,258.629340172,258.641169071,0.022134,179.395713,0.003038
unit.000148,Mapper-0-149,N/A,5.47294807434,N/A,5.71897101402,125.496250153,125.508255959,0.091379,112.635664,0.004672
unit.000149,Mapper-0-150,N/A,5.79307317734,N/A,6.20998907089,170.602406025,170.613859177,0.040159,150.89853,0.003387
unit.000150,Mapper-0-151,N/A,78.2180211544,N/A,78.2368049622,276.131316185,276.142491102,0.029086,179.083992,0.003175
unit.000151,Mapper-0-152,N/A,81.2154021263,N/A,81.2323150635,278.173665047,278.185609102,0.021535,172.154514,0.002523
unit.000152,Mapper-0-153,N/A,84.0906481743,N/A,84.1119849682,282.276684046,282.289611101,0.021704,178.258679,0.003393
unit.000153,Mapper-0-154,N/A,86.6021990776,N/A,86.6245470047,291.73985219,291.751504183,0.020263,179.800024,0.002613
unit.000154,Mapper-0-155,N/A,88.3662421703,N/A,88.3875319958,265.805636168,265.816905022,0.022759,167.3145,0.002834
unit.000155,Mapper-0-156,N/A,91.4808750153,N/A,91.4989700317,283.310837984,283.325211048,0.030025,166.912956,0.002336
unit.000156,Mapper-0-157,N/A,93.799156189,N/A,93.8200240135,314.408756018,314.419358015,0.030409,180.382,0.00222
unit.000157,Mapper-0-158,N/A,119.024899006,N/A,119.052397013,312.363242149,312.375640154,0.03769,156.805282,0.002213
unit.000158,Mapper-0-159,N/A,5.5326590538,N/A,5.92994713783,138.961341143,138.975147009,0.097744,125.718983,0.002533
unit.000159,Mapper-0-160,N/A,105.694081068,N/A,105.769975185,306.064727068,306.899986029,0.021891,165.859633,0.002756
unit.000160,Mapper-0-161,N/A,39.3917660713,N/A,39.408894062,249.383385181,249.395250082,0.02573,205.066443,0.002703
unit.000161,Mapper-0-162,N/A,5.90392017365,N/A,6.23716616631,213.589176178,213.60227108,0.044294,196.838647,0.002122
unit.000162,Mapper-0-163,N/A,66.4757740498,N/A,66.493322134,259.65061307,259.662249088,0.022818,185.992041,0.003942
unit.000163,Mapper-0-164,N/A,5.69669508934,N/A,6.18714809418,172.64765501,172.659226179,0.067681,151.682671,0.002832
unit.000164,Mapper-0-165,N/A,56.0128660202,N/A,56.0416581631,242.203946114,242.215778112,0.018993,180.51736,0.002483
unit.000165,Mapper-0-166,N/A,5.48799800873,N/A,5.77074313164,134.45134306,134.463883162,0.112915,119.813996,0.002899
unit.000166,Mapper-0-167,N/A,42.7877230644,N/A,42.8102080822,226.910699129,226.923238039,0.023844,180.611613,0.002287
unit.000167,Mapper-0-168,N/A,6.0451259613,N/A,6.27188897133,202.214569092,202.226281166,0.045383,183.106461,0.002729
unit.000168,Mapper-0-169,N/A,16.4130589962,N/A,16.4445970058,196.071310043,196.083255053,0.02433,174.429449,0.002818
unit.000169,Mapper-0-170,N/A,49.9157910347,N/A,49.9418251514,264.772014141,264.784734011,0.032776,201.353655,0.002358
unit.000170,Mapper-0-171,N/A,6.14549517632,N/A,6.29533815384,186.480811119,186.499128103,0.088575,168.070355,0.003795
unit.000171,Mapper-0-172,N/A,80.5906620026,N/A,80.6117491722,271.998842955,272.010475159,0.022818,177.620874,0.002485
unit.000172,Mapper-0-173,N/A,127.85197711,N/A,127.884838104,308.954837084,308.974480152,0.022719,143.521137,0.0024
unit.000173,Mapper-0-174,N/A,18.618211031,N/A,18.63875103,214.623342991,214.634766102,0.054924,189.920864,0.002813
unit.000174,Mapper-0-175,N/A,62.559841156,N/A,62.5981659889,257.555516958,257.60789609,0.055881,185.105047,0.002296
unit.000175,Mapper-0-176,N/A,78.9741721153,N/A,78.994615078,279.208147049,279.220858097,0.030846,180.842161,0.002693
unit.000176,Mapper-0-177,N/A,5.56685900688,N/A,6.03785800934,152.740655184,152.755683184,0.104561,139.209772,0.002278
unit.000177,Mapper-0-178,N/A,47.8176851273,N/A,47.8438110352,275.099394083,275.110588074,0.032723,205.906851,0.003503
unit.000178,Mapper-0-179,N/A,5.4059150219,N/A,5.50669407845,76.3871421814,76.9796409607,0.090011,63.329965,0.002908
unit.000179,Mapper-0-180,N/A,73.5074989796,N/A,73.5297429562,143.011759043,143.277292013,0.021885,66.00791,0.004443
unit.000180,Mapper-0-181,N/A,121.139405012,N/A,121.178580999,297.028149128,297.039803028,0.022983,146.534091,0.00241
unit.000181,Mapper-0-182,N/A,5.63331103325,N/A,6.17165207863,109.811295986,109.823909998,0.091595,95.365356,0.010389
unit.000182,Mapper-0-183,N/A,23.4382221699,N/A,23.4633510113,207.361288071,207.37354517,0.031914,175.590648,0.002786
unit.000183,Mapper-0-184,N/A,90.7242720127,N/A,90.7918829918,293.484107971,296.005861998,0.027278,171.903998,0.00333
unit.000184,Mapper-0-185,N/A,99.1151611805,N/A,99.139247179,299.09603405,299.107493162,0.073962,169.806767,0.002483
unit.000185,Mapper-0-186,N/A,44.9960529804,N/A,45.0152821541,237.11086297,237.123226166,0.022087,187.579071,0.002445
unit.000186,Mapper-0-187,N/A,68.0764069557,N/A,68.0977790356,279.197432041,279.209228039,0.021425,190.75127,0.002676
unit.000187,Mapper-0-188,N/A,6.09381699562,N/A,6.2835919857,179.039116144,179.050537109,0.037117,162.442663,0.003284
unit.000188,Mapper-0-189,N/A,43.3369870186,N/A,43.3537449837,260.673729181,260.685084105,0.020504,205.494027,0.003003
unit.000189,Mapper-0-190,N/A,5.88915205002,N/A,6.2327439785,188.55587101,188.569427013,0.039068,166.377762,0.003037
unit.000190,Mapper-0-191,N/A,6.00078105927,N/A,6.26022696495,171.632770061,171.646841049,0.036976,152.339724,0.002777
unit.000191,Mapper-0-192,N/A,51.5772101879,N/A,51.5957450867,248.349997997,248.362298965,0.021741,191.173579,0.002766
unit.000192,Reducer-0,N/A,319.870356083,N/A,320.394102097,325.647060156,327.077264071,0.36901,0.021955,0.004788
unit.000193,Mapper-1-1,N/A,345.512392044,N/A,345.535153151,493.384238005,493.398393154,0.01764,143.748919,0.003264
unit.000194,Mapper-1-2,N/A,351.367558002,N/A,351.448534012,549.062747955,549.075307131,0.017885,191.828994,0.002438
unit.000195,Mapper-1-3,N/A,337.301546097,N/A,337.327702999,465.847738981,465.859683037,0.016499,108.544955,0.003972
unit.000196,Mapper-1-4,N/A,427.004727125,N/A,427.038496017,662.732949972,662.74478507,0.017108,190.905452,0.002709
unit.000197,Mapper-1-5,N/A,363.367108107,N/A,363.437163115,600.641452074,600.653670073,0.01579,227.564762,0.002157
unit.000198,Mapper-1-6,N/A,361.761816978,N/A,361.870534182,568.71073699,568.724495173,0.025097,200.680779,0.002138
unit.000199,Mapper-1-7,N/A,425.379626036,N/A,425.397933006,674.222292185,674.235856056,0.018099,195.168217,0.002006
unit.000200,Mapper-1-8,N/A,424.153738022,N/A,424.175031185,645.061355114,645.080183029,0.017334,189.018575,0.002705
unit.000201,Mapper-1-9,N/A,341.464562178,N/A,341.48368907,436.641308069,436.655423164,0.023045,90.410327,0.002911
unit.000202,Mapper-1-10,N/A,335.278990984,N/A,335.346769094,423.786508083,423.804598093,0.015765,84.844914,0.003529
unit.000203,Mapper-1-11,N/A,339.782081127,N/A,339.809920073,440.712905169,440.725087166,0.017687,94.796992,0.004171
unit.000204,Mapper-1-12,N/A,364.271291971,N/A,364.305648088,566.562896967,566.588874102,0.016477,197.465078,0.002353
unit.000205,Mapper-1-13,N/A,424.459207058,N/A,424.489369154,673.184434175,673.201516151,0.017368,195.743133,0.002291
unit.000206,Mapper-1-14,N/A,344.752261162,N/A,344.818078041,511.717836142,511.731371164,0.024894,162.359574,0.010616
unit.000207,Mapper-1-15,N/A,367.483716965,N/A,367.525359154,583.07963419,583.092712164,0.02562,207.572541,0.002734
unit.000208,Mapper-1-16,N/A,374.066545963,N/A,374.132599115,596.277543068,596.289373159,0.017395,217.181646,0.002641
unit.000209,Mapper-1-17,N/A,338.116005182,N/A,338.142178059,428.636523008,430.504086971,0.019952,87.686721,0.003791
unit.000210,Mapper-1-18,N/A,378.540969133,N/A,378.61680603,626.408596039,626.424476147,0.019001,228.587487,0.002564
unit.000211,Mapper-1-19,N/A,378.532262087,N/A,378.567924976,627.49603796,627.508015156,0.01702,230.932725,0.00253
unit.000212,Mapper-1-20,N/A,379.541275978,N/A,379.558120966,599.656610012,599.668924093,0.016857,213.799203,0.002584
unit.000213,Mapper-1-21,N/A,391.053794146,N/A,391.081073046,661.691096067,661.710464001,0.016943,226.080218,0.003056
unit.000214,Mapper-1-22,N/A,375.73419714,N/A,375.753102064,594.750827074,594.780472994,0.018048,212.571858,0.002743
unit.000215,Mapper-1-23,N/A,374.828296185,N/A,374.892872095,585.128081083,585.861914158,0.018272,204.849981,0.002776
unit.000216,Mapper-1-24,N/A,388.508533955,N/A,388.530707121,681.432125092,681.448541164,0.016922,234.188941,0.002673
unit.000217,Mapper-1-25,N/A,394.269967079,N/A,394.331408024,602.710453033,602.722738028,0.017476,196.476062,0.002735
unit.000218,Mapper-1-26,N/A,419.4816401,N/A,419.520958185,667.971282959,667.984663963,0.017915,199.919874,0.002234
