t,value
1502370352,-1
1502370362,-1
1502370372,4633
1502370382,4633
1502370392,4633
1502370402,4633
1502370412,4633
1502370422,4633
1502370432,4633
1502370442,12004
1502370452,12004
1502370462,12004
1502370472,12004
1502370482,12004
1502370492,12004
1502370502,11919
1502370512,11919
1502370522,11919
1502370532,11919
1502370542,11919
1502370552,4682
1502370562,4682
1502370572,4682
1502370582,4682
1502370592,4682
1502370602,4682
1502370612,4682
1502370622,12037
1502370632,12037
1502370642,12037
1502370652,12037
1502370662,12037
1502370672,12037
1502370682,11873
1502370692,11873
1502370702,11873
1502370712,11873
1502370722,11873
1502370732,11873
1502370742,12129
1502370752,12129
1502370762,12129
1502370772,12129
1502370782,12129
1502370792,12129
1502370802,12412
1502370812,12412
1502370822,12412
1502370832,12412
1502370842,12412
1502370852,12412
1502370862,12353
1502370872,12353
1502370882,12353
1502370892,12353
1502370902,12353
1502370912,12353
1502370922,12558
1502370932,12558
1502370942,12558
1502370952,12558
1502370962,12558
1502370972,12558
1502370982,11642
1502370992,11642
1502371002,11642
1502371012,11642
1502371022,11642
1502371032,11642
1502371042,12186
1502371052,12186
1502371062,12186
1502371072,12186
1502371082,12186
1502371092,12186
1502371102,11961
1502371112,11961
1502371122,11961
1502371132,11961
1502371142,11961
1502371152,11961
1502371162,11886
1502371172,11886
1502371182,11886
1502371192,11886
1502371202,11886
1502371212,11886
1502371222,11739
1502371232,11739
1502371242,11739
1502371252,11739
1502371262,11739
1502371272,11739
1502371282,11368
1502371292,11368
1502371302,11368
1502371312,11368
1502371322,11368
1502371332,11368
1502371342,11567
1502371352,11567
1502371362,11567
1502371372,11567
1502371382,11567
1502371392,11567
1502371402,11578
1502371412,11578
1502371422,11578
1502371432,11578
1502371442,11578
1502371452,11578
1502371462,12132
1502371472,12132
1502371482,12132
1502371492,12132
1502371502,12132
1502371512,12132
1502371522,12254
1502371532,12254
1502371542,12254
1502371552,12254
1502371562,12254
1502371572,12254
1502371582,11809
1502371592,11809
1502371602,11809
1502371612,11809
1502371622,11809
1502371632,11809
1502371642,12775
1502371652,12775
1502371662,12775
1502371672,12775
1502371682,12775
1502371692,12775
1502371702,11233
1502371712,11233
1502371722,11233
1502371732,11233
1502371742,1259
1502371752,1259
1502371762,1259
1502371772,1259
1502371782,1259
1502371792,1259
1502371802,1263
1502371812,1263
1502371822,1263
1502371832,1263
1502371842,1263
1502371852,1263
1502371862,1278
1502371872,1278
1502371882,1278
1502371892,1278
1502371902,1278
1502371912,1278
1502371922,1362
1502371932,1362
1502371942,1362
1502371952,1362
1502371962,1362
1502371972,1362
1502371982,1412
1502371992,1412
1502372002,1412
1502372012,1412
1502372022,1412
1502372032,1412
1502372042,1313
1502372052,1313
1502372062,1313
1502372072,1313
1502372082,1313
1502372092,1313
1502372102,1265
1502372112,1265
1502372122,1265
1502372132,1265
1502372142,1265
1502372152,1265
1502372162,1309
1502372172,1309
1502372182,1309
1502372192,1309
1502372202,1309
1502372212,1309
1502372222,1272
1502372232,1272
1502372242,1272
1502372252,1272
1502372262,1272
1502372272,1272
1502372282,1309
1502372292,1309
1502372302,1309
1502372312,1309
1502372322,1309
1502372332,1309
1502372342,1297
1502372352,1297
1502372362,1297
1502372372,1297
1502372382,1297
1502372392,1297
1502372402,1253
1502372412,1253
1502372422,1253
1502372432,1253
1502372442,1253
1502372452,1253
1502372462,1342
1502372472,1342
1502372482,1342
1502372492,1342
1502372502,1342
1502372512,1342
1502372522,1255
1502372532,1255
1502372542,1255
1502372552,1255
1502372562,1255
1502372572,1255
1502372582,1319
1502372592,1319
1502372602,1319
1502372612,1319
1502372622,1319
1502372632,1319
1502372642,1241
1502372652,1241
1502372662,1241
1502372672,1241
1502372682,1241
1502372692,1241
1502372702,1261
1502372712,1261
1502372722,1261
1502372732,1261
1502372742,1261
1502372752,1261
1502372762,1270
1502372772,1270
1502372782,1270
1502372792,1270
1502372802,1270
1502372812,1270
1502372822,1267
1502372832,1267
1502372842,1267
1502372852,1267
1502372862,1267
1502372872,1267
1502372882,1288
1502372892,1288
1502372902,1288
1502372912,1288
1502372922,1288
1502372932,1288
1502372942,1246
1502372952,1246
1502372962,1246
1502372972,1246
1502372982,1246
1502372992,1246
1502373002,1251
1502373012,1251
1502373022,1251
1502373032,1251
1502373042,1251
1502373052,1251
1502373062,1341
1502373072,1341
1502373082,1341
1502373092,1341
1502373102,1341
1502373112,1341
1502373122,1273
1502373132,1273
1502373142,1273
1502373152,1273
1502373162,1273
1502373172,1273
1502373182,1314
1502373192,1314
1502373202,1314
1502373212,1314
1502373222,1314
1502373232,1314
1502373242,1309
1502373252,1309
1502373262,1309
1502373272,1309
1502373282,1309
1502373292,1309
1502373302,1262
1502373312,1262
1502373322,1262
1502373332,1262
1502373342,1262
1502373352,1262
1502373362,1266
1502373372,1266
1502373382,1266
1502373392,1266
1502373402,1266
1502373412,1266
1502373422,1270
1502373432,1270
1502373442,1270
1502373452,1270
1502373462,1270
1502373472,1270
1502373482,1303
1502373492,1303
1502373502,1303
1502373512,1303
1502373522,1303
