Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.10403
100,1000,3,5000,120,48,0.77697
100,10000,3,5000,120,48,6.01911
100,100000,3,5000,120,48,63.23400
100,1000000,3,5000,120,48,654.61260
