Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
435000,440000,109,5000,33805.0,8026.27254495,20171107-234150
440000,445000,110,5000,34102.0,8052.07417826,20171107-234150
445000,450000,111,5000,34418.0,8067.0564157,20171107-234150
450000,455000,112,5000,34733.0,8081.71189558,20171107-234150
455000,460000,113,5000,35036.0,8114.85643568,20171107-234150
460000,465000,114,5000,35338.0,8139.83959424,20171107-234150
465000,470000,115,5000,35655.0,8173.28308074,20171107-234150
470000,475000,116,5000,35971.0,8206.46780714,20171107-234150
475000,480000,117,5000,36279.0,8232.02592221,20171107-234150
480000,485000,118,5000,36588.0,8257.46444287,20171107-234150
485000,490000,119,5000,36895.0,8266.95128056,20171107-234150
490000,495000,120,5000,37202.0,8291.03709993,20171107-234150
495000,500000,121,5000,37517.0,8322.64047599,20171107-234150
500000,505000,122,5000,37831.0,8333.11834404,20171107-234150
505000,510000,123,5000,38147.0,8346.53944574,20171107-234150
510000,515000,124,5000,38463.0,8372.27267579,20171107-234150
515000,520000,125,5000,38776.0,8395.9611783,20171107-234150
520000,525000,126,5000,39089.0,8419.75305189,20171107-234150
525000,530000,127,5000,39392.0,8427.64834499,20171107-234150
530000,535000,128,5000,39694.0,8449.62521852,20171107-234150
535000,540000,129,5000,40006.0,8472.42969496,20171107-234150
540000,545000,130,5000,40317.0,8480.49953526,20171107-234150
545000,550000,131,5000,40631.0,8503.43439667,20171107-234150
550000,555000,132,5000,40945.0,8526.02135202,20171107-234150
555000,560000,133,5000,41251.0,8546.68067297,20171107-234150
560000,565000,134,5000,41558.0,8575.0192368,20171107-234150
565000,570000,135,5000,41857.0,8594.99507014,20171107-234151
570000,575000,136,5000,42157.0,8601.23480071,20171107-234151
575000,580000,137,5000,42460.0,8606.86520966,20171107-234151
580000,585000,138,5000,42764.0,8633.70433802,20171107-234151
585000,590000,139,5000,43080.0,8656.00957643,20171107-234151
590000,595000,140,5000,43396.0,8677.60322157,20171107-234151
595000,600000,141,5000,43712.0,8699.20826372,20171107-234151
600000,605000,142,5000,44027.0,8708.49152205,20171107-234151
605000,610000,143,5000,44340.0,8738.5040891,20171107-234151
610000,615000,144,5000,44652.0,8745.15623774,20171107-234151
615000,620000,145,5000,44964.0,8670.18061919,20171107-234151
620000,625000,146,5000,45275.0,8596.77469824,20171107-234151
625000,630000,147,5000,45584.0,8576.68816355,20171107-234151
630000,635000,148,5000,45892.0,8506.32529565,20171107-234151
635000,640000,149,5000,46206.0,8438.93073604,20171107-234151
640000,645000,150,5000,46519.0,8422.8276498,20171107-234151
645000,650000,151,5000,46832.0,8404.27952636,20171107-234151
650000,655000,152,5000,47145.0,8340.02586777,20171107-234151
655000,660000,153,5000,47455.0,8323.70781078,20171107-234151
660000,665000,154,5000,47765.0,8261.87245063,20171107-234151
665000,670000,155,5000,48066.0,8246.08316926,20171107-234151
670000,675000,156,5000,48367.0,8229.85101417,20171107-234152
675000,680000,157,5000,48679.0,8215.10208723,20171107-234152
680000,685000,158,5000,48991.0,8157.22688006,20171107-234152
685000,690000,159,5000,49304.0,8143.2055699,20171107-234152
690000,695000,160,5000,49617.0,8087.46331573,20171107-234152
695000,700000,161,5000,49931.0,8063.22674016,20171107-234152
700000,705000,162,5000,50245.0,8051.91042271,20171107-234152
705000,710000,163,5000,50556.0,8038.92555122,20171107-234152
710000,715000,164,5000,50867.0,8027.13249613,20171107-234152
715000,720000,165,5000,51181.0,8016.55651252,20171107-234152
720000,725000,166,5000,51494.0,7965.80261439,20171107-234152
725000,730000,167,5000,51803.0,7915.49306753,20171107-234152
730000,735000,168,5000,52111.0,7904.03689048,20171107-234152
735000,740000,169,5000,52417.0,7855.07099371,20171107-234152
740000,745000,170,5000,52722.0,7844.27717773,20171107-234152
745000,750000,171,5000,53038.0,7834.87505185,20171107-234152
750000,755000,172,5000,53355.0,7825.60284642,20171107-234152
755000,760000,173,5000,53669.0,7780.05865166,20171107-234153
760000,765000,174,5000,53983.0,7771.30978574,20171107-234153
765000,770000,175,5000,54281.0,7760.73784404,20171107-234153
770000,775000,176,5000,54579.0,7715.4267984,20171107-234153
775000,780000,177,5000,54886.0,7706.27895899,20171107-234153
780000,785000,178,5000,55192.0,7663.07659415,20171107-234153
785000,790000,179,5000,55495.0,7683.4625986,20171107-234153
790000,795000,180,5000,55797.0,7696.85322976,20171107-234153
795000,800000,181,5000,56108.0,7719.59580855,20171107-234153
800000,805000,182,5000,56418.0,7736.68637586,20171107-234153
805000,810000,183,5000,56735.0,7746.64558955,20171107-234153
810000,815000,184,5000,57050.0,7755.96363111,20171107-234153
815000,820000,185,5000,57357.0,7776.53477289,20171107-234153
820000,825000,186,5000,57663.0,7792.78151765,20171107-234153
825000,830000,187,5000,57965.0,7799.24127534,20171107-234153
830000,835000,188,5000,58267.0,7814.98111655,20171107-234153
835000,840000,189,5000,58574.0,7836.73409126,20171107-234153
840000,845000,190,5000,58881.0,7844.19619167,20171107-234153
845000,850000,191,5000,59194.0,7835.64749223,20171107-234153
850000,855000,192,5000,59506.0,7826.63076328,20171107-234153
855000,860000,193,5000,59812.0,7817.37037617,20171107-234153
860000,865000,194,5000,60118.0,7807.94921525,20171107-234153
865000,870000,195,5000,60434.0,7800.11024276,20171107-234153
870000,875000,196,5000,60749.0,7820.51754181,20171107-234153
875000,880000,197,5000,61057.0,7836.02315169,20171107-234153
880000,885000,198,5000,61365.0,7855.67103293,20171107-234153
885000,890000,199,5000,61674.0,7867.28486961,20171107-234153
890000,895000,200,5000,61983.0,7874.53190839,20171107-234154
895000,900000,201,5000,62294.0,7889.73661286,20171107-234154
900000,905000,202,5000,62606.0,7905.26005082,20171107-234154
905000,910000,203,5000,62923.0,7921.34804403,20171107-234154
910000,915000,204,5000,63241.0,7937.38152223,20171107-234154
915000,920000,205,5000,63560.0,7953.94611855,20171107-234154
920000,925000,206,5000,63879.0,7970.31203971,20171107-234154
925000,930000,207,5000,64183.0,7988.25767849,20171107-234154
930000,935000,208,5000,64487.0,7994.31722165,20171107-234154
935000,940000,209,5000,64801.0,8012.78641818,20171107-234154
940000,945000,210,5000,65115.0,8027.69756115,20171107-234154
945000,950000,211,5000,65422.0,8041.58759625,20171107-234154
950000,955000,212,5000,65729.0,8059.59542362,20171107-234154
955000,960000,213,5000,66039.0,8073.67536646,20171107-234154
960000,965000,214,5000,66350.0,8080.06637283,20171107-234154
965000,970000,215,5000,66660.0,8097.74328103,20171107-234154
970000,975000,216,5000,66971.0,8111.62737436,20171107-234154
975000,980000,217,5000,67280.0,8125.20639244,20171107-234154
980000,985000,218,5000,67588.0,8131.95335878,20171107-234154
985000,990000,219,5000,67907.0,8146.81552517,20171107-234154
990000,995000,220,5000,68225.0,8161.30375791,20171107-234154
995000,1000000,221,5000,68542.0,8179.91153565,20171107-234154
0,5000,222,5000,68859.0,6833.92115694,20171107-234156
5000,10000,223,5000,69177.0,6777.18982384,20171107-234156
10000,15000,224,5000,69495.0,6755.28748202,20171107-234156
15000,20000,225,5000,69813.0,6772.90707024,20171107-234156
20000,25000,226,5000,70131.0,6782.83163235,20171107-234156
25000,30000,227,5000,70449.0,6792.63240306,20171107-234156
30000,35000,228,5000,70768.0,6807.63032251,20171107-234156
35000,40000,229,5000,71086.0,6822.6798377,20171107-234156
40000,45000,230,5000,71404.0,6832.19410954,20171107-234156
45000,50000,231,5000,71722.0,6841.84022546,20171107-234156
50000,55000,232,5000,72040.0,6856.67040584,20171107-234156
55000,60000,233,5000,72358.0,6874.03855781,20171107-234156
60000,65000,234,5000,72677.0,6891.48146618,20171107-234156
65000,70000,235,5000,72995.0,6908.61395044,20171107-234156
70000,75000,236,5000,73313.0,6925.89673728,20171107-234156
75000,80000,237,5000,73631.0,6937.22900668,20171107-234156
80000,85000,238,5000,73949.0,6951.50844328,20171107-234156
85000,90000,239,5000,74267.0,6968.23733721,20171107-234156
90000,95000,240,5000,74585.0,6982.26808648,20171107-234156
95000,100000,241,5000,74903.0,6996.18465106,20171107-234156
100000,105000,242,5000,75221.0,7009.95074287,20171107-234156
105000,110000,243,5000,75526.0,7022.87048937,20171107-234156
110000,115000,244,5000,75830.0,7038.23682752,20171107-234156
115000,120000,245,5000,76134.0,7053.70331103,20171107-234156
120000,125000,246,5000,76439.0,7066.58920783,20171107-234156
125000,130000,247,5000,76743.0,7079.15982249,20171107-234156
130000,135000,248,5000,77048.0,7092.00131665,20171107-234157
135000,140000,249,5000,77352.0,7106.81921287,20171107-234157
140000,145000,250,5000,77657.0,7119.47831861,20171107-234157
145000,150000,251,5000,77961.0,7131.89961132,20171107-234157
150000,155000,252,5000,78266.0,7144.4402372,20171107-234157
155000,160000,253,5000,78570.0,7159.53328163,20171107-234157
160000,165000,254,5000,78875.0,7171.70368131,20171107-234157
165000,170000,255,5000,79179.0,7183.80359697,20171107-234157
170000,175000,256,5000,79484.0,7191.81455968,20171107-234157
175000,180000,257,5000,79788.0,7203.9644888,20171107-234157
180000,185000,258,5000,80093.0,7210.86403199,20171107-234157
185000,190000,259,5000,80397.0,7222.95354882,20171107-234157
190000,195000,260,5000,80701.0,7229.81984631,20171107-234157
195000,200000,261,5000,81006.0,7241.65102055,20171107-234157
200000,205000,262,5000,81310.0,7253.50950079,20171107-234157
205000,210000,263,5000,81621.0,7265.43284352,20171107-234157
210000,215000,264,5000,81932.0,7280.04233464,20171107-234157
215000,220000,265,5000,82244.0,7292.22524979,20171107-234157
220000,225000,266,5000,82555.0,7304.10712667,20171107-234157
225000,230000,267,5000,82866.0,7315.95418003,20171107-234157
230000,235000,268,5000,83177.0,7327.75408932,20171107-234157
235000,240000,269,5000,83488.0,7343.23752002,20171107-234157
240000,245000,270,5000,83800.0,7355.03079922,20171107-234157
245000,250000,271,5000,84111.0,7369.34237629,20171107-234157
250000,255000,272,5000,84422.0,7375.92315892,20171107-234157
255000,260000,273,5000,84733.0,7390.00763196,20171107-234157
260000,265000,274,5000,85044.0,7404.29752216,20171107-234157
265000,270000,275,5000,85355.0,7414.19551894,20171107-234157
270000,275000,276,5000,85667.0,7425.80508935,20171107-234157
275000,280000,277,5000,85978.0,7437.2504695,20171107-234157
280000,285000,278,5000,86289.0,7448.69965748,20171107-234157
285000,290000,279,5000,86600.0,7463.65637142,20171107-234157
290000,295000,280,5000,86911.0,7474.88330785,20171107-234157
295000,300000,281,5000,87223.0,7470.77922296,20171107-234157
300000,305000,282,5000,87534.0,7476.66072738,20171107-234157
305000,310000,283,5000,87837.0,7482.14301348,20171107-234157
310000,315000,284,5000,88141.0,7487.79502185,20171107-234157
315000,320000,285,5000,88444.0,7493.02904351,20171107-234157
320000,325000,286,5000,88747.0,7498.63259563,20171107-234157
325000,330000,287,5000,89050.0,7511.78156778,20171107-234157
330000,335000,288,5000,89354.0,7522.41119851,20171107-234158
335000,340000,289,5000,89657.0,7535.41861709,20171107-234158
340000,345000,290,5000,89960.0,7545.99981757,20171107-234158
345000,350000,291,5000,90264.0,7556.40928685,20171107-234158
350000,355000,292,5000,90567.0,7566.76267842,20171107-234158
355000,360000,293,5000,90870.0,7577.06505857,20171107-234158
360000,365000,294,5000,91173.0,7585.47603762,20171107-234158
365000,370000,295,5000,91476.0,7590.72606776,20171107-234158
370000,375000,296,5000,91780.0,7595.97668821,20171107-234158
375000,380000,297,5000,92083.0,7606.13201176,20171107-234158
380000,385000,298,5000,92386.0,7611.24936723,20171107-234158
385000,390000,299,5000,92690.0,7624.8572511,20171107-234158
390000,395000,300,5000,92993.0,7634.98155175,20171107-234158
395000,400000,301,5000,93296.0,7639.86816449,20171107-234158
400000,405000,302,5000,93600.0,7652.42926178,20171107-234158
405000,410000,303,5000,93909.0,7657.51117894,20171107-234158
410000,415000,304,5000,94219.0,7670.0735496,20171107-234158
415000,420000,305,5000,94529.0,7680.2810054,20171107-234158
420000,425000,306,5000,94839.0,7685.28367954,20171107-234158
425000,430000,307,5000,95149.0,7690.33549462,20171107-234158
430000,435000,308,5000,95459.0,7700.43947403,20171107-234158
435000,440000,309,5000,95769.0,7705.51534036,20171107-234158
440000,445000,310,5000,96079.0,7717.982116,20171107-234158
445000,450000,311,5000,96389.0,7722.87161313,20171107-234158
450000,455000,312,5000,96699.0,7735.3723296,20171107-234158
455000,460000,313,5000,97008.0,7741.05687781,20171107-234158
460000,465000,314,5000,97318.0,7750.83777111,20171107-234158
465000,470000,315,5000,97628.0,7762.76405157,20171107-234158
470000,475000,316,5000,97938.0,7772.53628888,20171107-234158
475000,480000,317,5000,98248.0,7782.19718752,20171107-234158
480000,485000,318,5000,98558.0,7786.80530725,20171107-234158
485000,490000,319,5000,98868.0,7798.78398274,20171107-234158
490000,495000,320,5000,99178.0,7810.90136113,20171107-234158
495000,500000,321,5000,99487.0,7823.66627011,20171107-234158
500000,505000,322,5000,99797.0,7833.13315587,20171107-234158
505000,510000,323,5000,100111.0,7845.68277106,20171107-234158
510000,515000,324,5000,100424.0,7850.86912073,20171107-234158
515000,520000,325,5000,100737.0,7860.17122518,20171107-234158
520000,525000,326,5000,101050.0,7872.59927883,20171107-234158
525000,530000,327,5000,101363.0,7882.47550965,20171107-234159
530000,535000,328,5000,101676.0,7894.91945176,20171107-234159
535000,540000,329,5000,101989.0,7899.95282362,20171107-234159
540000,545000,330,5000,102302.0,7904.80782926,20171107-234159
545000,550000,331,5000,102615.0,7909.73667083,20171107-234159
550000,555000,332,5000,102928.0,7910.54611061,20171107-234159
555000,560000,333,5000,103241.0,7922.60350239,20171107-234159
560000,565000,334,5000,103554.0,7932.26014248,20171107-234159
565000,570000,335,5000,103867.0,7941.97677113,20171107-234159
570000,575000,336,5000,104180.0,7955.01986376,20171107-234159
575000,580000,337,5000,104493.0,7959.67322776,20171107-234159
580000,585000,338,5000,104806.0,7954.6060135,20171107-234159
585000,590000,339,5000,105120.0,7949.59021656,20171107-234159
590000,595000,340,5000,105433.0,7925.51079654,20171107-234159
595000,600000,341,5000,105746.0,7937.31561962,20171107-234159
600000,605000,342,5000,106059.0,7946.68611584,20171107-234159
605000,610000,343,5000,106363.0,7955.23948012,20171107-234159
610000,615000,344,5000,106667.0,7963.80815352,20171107-234159
615000,620000,345,5000,106971.0,7967.68913011,20171107-234159
620000,625000,346,5000,107275.0,7976.29648644,20171107-234159
625000,630000,347,5000,107579.0,7984.87266702,20171107-234159
630000,635000,348,5000,107883.0,7995.93589872,20171107-234159
635000,640000,349,5000,108187.0,8004.34851665,20171107-234159
640000,645000,350,5000,108491.0,8012.90793185,20171107-234159
645000,650000,351,5000,108795.0,8019.5053902,20171107-234159
650000,655000,352,5000,109099.0,8023.23477583,20171107-234159
655000,660000,353,5000,109403.0,8026.85673197,20171107-234159
660000,665000,354,5000,109707.0,8037.53911682,20171107-234159
665000,670000,355,5000,110011.0,8045.92324218,20171107-234159
670000,675000,356,5000,110315.0,8054.01508978,20171107-234159
675000,680000,357,5000,110619.0,8062.3466195,20171107-234159
680000,685000,358,5000,110923.0,8065.85484322,20171107-234159
685000,690000,359,5000,111227.0,8074.13270125,20171107-234159
690000,695000,360,5000,111531.0,8077.64834179,20171107-234159
695000,700000,361,5000,111835.0,8080.90330123,20171107-234159
700000,705000,362,5000,112139.0,8088.28194601,20171107-234200
705000,710000,363,5000,112454.0,8092.4199881,20171107-234200
710000,715000,364,5000,112769.0,8101.25896174,20171107-234200
715000,720000,365,5000,113085.0,8105.47190023,20171107-234200
720000,725000,366,5000,113400.0,8114.31703644,20171107-234200
725000,730000,367,5000,113715.0,8118.49745442,20171107-234200
730000,735000,368,5000,114030.0,8130.27598485,20171107-234200
735000,740000,369,5000,114346.0,8134.51388904,20171107-234200
740000,745000,370,5000,114661.0,8105.62299364,20171107-234200
745000,750000,371,5000,114976.0,8100.49184558,20171107-234200
750000,755000,372,5000,115291.0,8095.39232949,20171107-234200
755000,760000,373,5000,115607.0,8106.31807866,20171107-234200
760000,765000,374,5000,115922.0,8110.50408877,20171107-234200
765000,770000,375,5000,116237.0,8119.03429642,20171107-234200
770000,775000,376,5000,116552.0,8127.58445249,20171107-234200
775000,780000,377,5000,116868.0,8136.12956117,20171107-234200
780000,785000,378,5000,117183.0,8140.14299146,20171107-234200
785000,790000,379,5000,117498.0,8148.58043862,20171107-234200
790000,795000,380,5000,117813.0,8157.02514515,20171107-234200
795000,800000,381,5000,118128.0,8160.97720008,20171107-234200
800000,805000,382,5000,118444.0,8169.39166796,20171107-234200
805000,810000,383,5000,118743.0,8176.80061039,20171107-234200
810000,815000,384,5000,119042.0,8184.29528603,20171107-234200
815000,820000,385,5000,119341.0,8191.8015818,20171107-234200
820000,825000,386,5000,119639.0,8194.74156197,20171107-234200
825000,830000,387,5000,119938.0,8204.3242042,20171107-234200
830000,835000,388,5000,120237.0,8207.27965864,20171107-234200
835000,840000,389,5000,120536.0,8210.41310011,20171107-234200
840000,845000,390,5000,120835.0,8220.02987095,20171107-234200
845000,850000,391,5000,121134.0,8230.41343923,20171107-234200
850000,855000,392,5000,121433.0,8233.37205597,20171107-234200
855000,860000,393,5000,121732.0,8227.19356042,20171107-234200
860000,865000,394,5000,122031.0,8203.22970354,20171107-234201
865000,870000,395,5000,122330.0,8179.56498465,20171107-234201
870000,875000,396,5000,122629.0,8173.46684148,20171107-234201
875000,880000,397,5000,122928.0,8150.17300729,20171107-234201
880000,885000,398,5000,123227.0,8127.15137948,20171107-234201
885000,890000,399,5000,123526.0,8121.31568884,20171107-234201
890000,895000,400,5000,123825.0,8098.64744742,20171107-234201
895000,900000,401,5000,124124.0,8092.85799787,20171107-234201
900000,905000,402,5000,124422.0,8070.50347096,20171107-234201
905000,910000,403,5000,124738.0,8065.54906564,20171107-234201
910000,915000,404,5000,125054.0,8060.68184747,20171107-234201
915000,920000,405,5000,125370.0,8055.71664204,20171107-234201
920000,925000,406,5000,125685.0,8050.72874383,20171107-234201
925000,930000,407,5000,126001.0,8045.82192559,20171107-234201
930000,935000,408,5000,126317.0,8052.50006301,20171107-234201
935000,940000,409,5000,126633.0,8060.00988821,20171107-234201
940000,945000,410,5000,126948.0,8055.07663444,20171107-234201
945000,950000,411,5000,127264.0,8050.12450404,20171107-234201
950000,955000,412,5000,127580.0,8053.49111219,20171107-234201
955000,960000,413,5000,127896.0,8048.55612609,20171107-234202
960000,965000,414,5000,128211.0,8043.69665155,20171107-234202
965000,970000,415,5000,128527.0,8053.65389822,20171107-234202
970000,975000,416,5000,128842.0,8061.18133628,20171107-234202
975000,980000,417,5000,129158.0,8070.75528949,20171107-234202
980000,985000,418,5000,129474.0,8078.25006069,20171107-234202
985000,990000,419,5000,129789.0,8087.44803276,20171107-234202
990000,995000,420,5000,130105.0,8094.7389562,20171107-234202
995000,1000000,421,5000,130421.0,8101.95025183,20171107-234202
1000000,1005000,422,5000,130736.0,8109.12479584,20171107-234202
1005000,1010000,423,5000,131054.0,8112.72711695,20171107-234202
1010000,1015000,424,5000,131371.0,8120.36155951,20171107-234202
1015000,1020000,425,5000,131689.0,8124.12820287,20171107-234202
1020000,1025000,426,5000,132006.0,8127.64547582,20171107-234202
1025000,1030000,427,5000,132324.0,8131.79246911,20171107-234202
1030000,1035000,428,5000,132642.0,8139.64728828,20171107-234202
1035000,1040000,429,5000,132959.0,8143.37743323,20171107-234202
1040000,1045000,430,5000,133276.0,8147.1235083,20171107-234202
1045000,1050000,431,5000,133594.0,8150.99686832,20171107-234202
1050000,1055000,432,5000,133911.0,8161.19140493,20171107-234202
1055000,1060000,433,5000,134229.0,8169.07769232,20171107-234202
1060000,1065000,434,5000,134546.0,8164.78809004,20171107-234202
1065000,1070000,435,5000,134864.0,8160.55443721,20171107-234202
1070000,1075000,436,5000,135181.0,8156.13912007,20171107-234202
1075000,1080000,437,5000,135499.0,8165.29417353,20171107-234202
1080000,1085000,438,5000,135816.0,8172.87821911,20171107-234202
1085000,1090000,439,5000,136134.0,8176.55208223,20171107-234202
1090000,1095000,440,5000,136451.0,8184.16105791,20171107-234202
1095000,1100000,441,5000,136769.0,8187.82422383,20171107-234202
1100000,1105000,442,5000,137086.0,8197.40350056,20171107-234202
1105000,1110000,443,5000,137395.0,8200.27240135,20171107-234202
1110000,1115000,444,5000,137704.0,8206.85731587,20171107-234202
1115000,1120000,445,5000,138012.0,8209.58605885,20171107-234202
1120000,1125000,446,5000,138321.0,8212.55877819,20171107-234202
1125000,1130000,447,5000,138630.0,8219.24332618,20171107-234203
1130000,1135000,448,5000,138939.0,8225.85287671,20171107-234203
1135000,1140000,449,5000,139248.0,8228.49937106,20171107-234203
1140000,1145000,450,5000,139557.0,8235.11040903,20171107-234203
1145000,1150000,451,5000,139865.0,8237.62907127,20171107-234203
1150000,1155000,452,5000,140174.0,8244.2102811,20171107-234203
1155000,1160000,453,5000,140483.0,8253.31584764,20171107-234203
1160000,1165000,454,5000,140792.0,8259.79123117,20171107-234203
1165000,1170000,455,5000,141101.0,8268.97038387,20171107-234203
1170000,1175000,456,5000,141410.0,8275.30011658,20171107-234203
1175000,1180000,457,5000,141718.0,8277.80787284,20171107-234203
1180000,1185000,458,5000,142027.0,8280.28054344,20171107-234203
1185000,1190000,459,5000,142336.0,8282.79990978,20171107-234203
1190000,1195000,460,5000,142645.0,8285.15063373,20171107-234203
