CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,cpptraj_ens1_1,6.76268005371,6.76644706726,8.39851093292,44.2149090767,46.0425720215
unit.000001,cpptraj_ens1_2,6.65051603317,6.65196800232,7.04926204681,33.6956169605,35.1117341518
unit.000002,cpptraj_ens1_3,6.65200400352,6.65343809128,7.05918693542,34.001057148,35.1619930267
unit.000003,cpptraj_ens1_4,6.62466001511,6.62620210648,6.85294103622,38.3507130146,39.6663889885
unit.000004,cpptraj_ens1_5,6.63087010384,6.6322760582,6.8953139782,35.6228289604,37.3647840023
unit.000005,cpptraj_ens1_6,6.65347003937,6.65487909317,7.08752894402,31.4675440788,32.9071159363
unit.000006,cpptraj_ens1_7,6.60807108879,6.60949897766,6.70771312714,27.9305281639,29.7584381104
unit.000007,cpptraj_ens1_8,6.6811029911,6.68277096748,7.29391312599,38.2492380142,39.6418981552
unit.000008,cpptraj_ens2_1,6.63530111313,6.63688397408,6.9247751236,41.8869929314,43.2889690399
unit.000009,cpptraj_ens2_2,6.78590893745,6.78726196289,8.65678310394,40.1724181175,41.0344281197
unit.000010,cpptraj_ens2_3,6.69203495979,6.69352006912,7.36369895935,44.8235051632,46.2939491272
unit.000011,cpptraj_ens2_4,6.60039615631,6.60271406174,6.65549206734,32.9852890968,34.0108511448
unit.000012,cpptraj_ens2_5,6.71629905701,6.71774315834,7.62927508354,47.0427510738,48.8464651108
unit.000013,cpptraj_ens2_6,6.71484303474,6.7163131237,7.61608600616,46.5372321606,47.670591116
unit.000014,cpptraj_ens2_7,6.78298616409,6.78440213203,8.62042999268,41.892455101,43.3387601376
unit.000015,cpptraj_ens2_8,6.66716694832,6.6686899662,7.2038769722,42.9984340668,44.5132789612
unit.000016,cpptraj_ens3_1,6.73797893524,6.73953700066,8.01854014397,44.6270639896,46.1952381134
unit.000017,cpptraj_ens3_2,6.73624610901,6.73795199394,7.98605012894,36.3334350586,37.4145700932
unit.000018,cpptraj_ens3_3,6.70124602318,6.70276594162,7.4728281498,38.9581711292,40.7915170193
unit.000019,cpptraj_ens3_4,6.74275612831,6.74433612823,8.06990909576,45.9325430393,46.4971079826
unit.000020,cpptraj_ens3_5,6.75641608238,6.75785303116,8.30813002586,44.4188380241,46.0931551456
unit.000021,cpptraj_ens3_6,6.75050115585,6.7520210743,8.21730113029,43.0010831356,44.5140190125
unit.000022,cpptraj_ens3_7,6.75497698784,6.75640702248,8.28825592995,45.5295259953,46.4445490837
unit.000023,cpptraj_ens3_8,6.75932693481,6.7607960701,8.34633898735,43.0037629604,44.5631980896
unit.000024,cpptraj_ens4_1,6.71173405647,6.71332097054,7.56498098373,46.4383180141,47.6217739582
unit.000025,cpptraj_ens4_2,6.76792216301,6.76942014694,8.43031311035,41.3826651573,42.2089760303
unit.000026,cpptraj_ens4_3,6.77095603943,6.77242302895,8.46902012825,35.0171401501,36.3146600723
unit.000027,cpptraj_ens4_4,6.77388596535,6.77543401718,8.50865197182,36.5360839367,37.4647750854
unit.000028,cpptraj_ens4_5,6.77689814568,6.77857613564,8.54882407188,39.3663361073,40.9345810413
unit.000029,cpptraj_ens4_6,6.78154397011,6.78301000595,8.60403108597,39.2643680573,40.884665966
unit.000030,cpptraj_ens4_7,6.78901600838,6.79056715965,8.69241595268,40.1751799583,41.0387849808
unit.000031,cpptraj_ens4_8,6.67027711868,6.67184209824,7.22403693199,44.1125230789,45.9410851002
unit.000032,cpptraj_ens5_1,6.67186307907,6.67336010933,7.23387312889,49.3492369652,50.9994289875
unit.000033,cpptraj_ens5_2,6.67340707779,6.67499899864,7.24364614487,50.1532399654,51.0992200375
unit.000034,cpptraj_ens5_3,6.67502999306,6.6764960289,7.2536611557,44.4161701202,46.0431411266
unit.000035,cpptraj_ens5_4,6.67952609062,6.68108510971,7.28370213509,49.851418972,51.0487959385
unit.000036,cpptraj_ens5_5,6.68424916267,6.68568110466,7.31427907944,50.1558980942,51.0999419689
unit.000037,cpptraj_ens5_6,6.6871919632,6.68880105019,7.33399009705,44.9244561195,46.2946610451
unit.000038,cpptraj_ens5_7,6.69035315514,6.69198012352,7.35378909111,46.6386899948,47.7199780941
unit.000039,cpptraj_ens5_8,6.69507312775,6.69652199745,7.4244761467,46.4357359409,47.6205420494
unit.000040,cpptraj_ens6_1,6.69970607758,6.701182127,7.4623799324,46.3348250389,47.5724959373
unit.000041,cpptraj_ens6_2,6.70430612564,6.70574593544,7.49343109131,43.7090330124,44.8641541004
unit.000042,cpptraj_ens6_3,6.70871400833,6.71014308929,7.54048705101,45.2259600163,46.3440330029
unit.000043,cpptraj_ens6_4,6.71335506439,6.71483802795,7.58444905281,44.115142107,45.9914541245
unit.000044,cpptraj_ens6_5,6.62012696266,6.62158298492,6.80586695671,37.8449001312,39.592249155
unit.000045,cpptraj_ens6_6,6.71931910515,6.72081708908,7.65125703812,43.0990691185,44.5640220642
unit.000046,cpptraj_ens6_7,6.72407412529,6.72554993629,7.77769398689,44.7219190598,46.2441389561
unit.000047,cpptraj_ens6_8,6.73016214371,6.73161792755,7.8799700737,43.1017620564,44.6133301258
unit.000048,cpptraj_ens7_1,6.73474502563,6.73614215851,7.96430706978,44.6189579964,46.1442849636
unit.000049,cpptraj_ens7_2,6.69355607033,6.69502305984,7.3809530735,43.5056240559,44.76466012
unit.000050,cpptraj_ens7_3,6.74117207527,6.74272012711,8.05584216118,45.4285640717,46.3953700066
unit.000051,cpptraj_ens7_4,6.74432611465,6.74597215652,8.11137604713,44.1177420616,45.9919531345
unit.000052,cpptraj_ens7_5,6.74881196022,6.75033593178,8.18829703331,44.6216869354,46.1449980736
unit.000053,cpptraj_ens7_6,6.7535071373,6.75500893593,8.26677107811,45.6304750443,46.44530797
unit.000054,cpptraj_ens7_7,6.7578561306,6.75929498672,8.32891392708,46.7421929836,47.7700760365
unit.000055,cpptraj_ens7_8,6.76080703735,6.76266098022,8.38219094276,46.5398640633,47.6714849472
unit.000056,cpptraj_ens8_1,6.76642107964,6.76793193817,8.41093015671,43.4045579433,44.7147409916
unit.000057,cpptraj_ens8_2,6.76943016052,6.77091193199,8.44870996475,44.6243910789,46.1943690777
unit.000058,cpptraj_ens8_3,6.77242803574,6.77383804321,8.48967003822,43.1043810844,44.6141281128
unit.000059,cpptraj_ens8_4,6.77540707588,6.77692914009,8.52933692932,40.2768361568,41.0881669521
unit.000060,cpptraj_ens8_5,6.77860713005,6.78004813194,8.56060004234,39.1604361534,40.8351171017
unit.000061,cpptraj_ens8_6,6.78442001343,6.78587293625,8.63892698288,34.1042521,35.1863880157
unit.000062,cpptraj_ens8_7,6.78726315498,6.7889380455,8.68185305595,42.2934989929,43.3883349895
unit.000063,cpptraj_ens8_8,6.60498309135,6.60658812523,6.6871919632,23.1781320572,24.5293600559
unit.000064,cpptraj_ens9_1,6.61416316032,6.61561703682,6.75057697296,34.3094739914,35.2368540764
unit.000065,cpptraj_ens9_2,6.62311410904,6.62492704391,6.84228801727,39.3637261391,40.8904349804
unit.000066,cpptraj_ens9_3,6.6765460968,6.67803502083,7.26397895813,41.6872980595,42.2587461472
unit.000067,cpptraj_ens9_4,6.64893198013,6.65049505234,7.03924798965,33.1897830963,34.0607049465
unit.000068,cpptraj_ens9_5,6.68568205833,6.68713903427,7.32423901558,39.261726141,40.8409330845
unit.000069,cpptraj_ens9_6,6.68880605698,6.69031214714,7.34384703636,40.2742640972,41.0840389729
unit.000070,cpptraj_ens9_7,6.69809508324,6.69965600967,7.44484400749,42.2908370495,43.3846230507
unit.000071,cpptraj_ens9_8,6.69656801224,6.69806194305,7.43462014198,41.8896989822,43.3342370987
unit.000072,cpptraj_ens10_1,6.74735307693,6.74878811836,8.16198992729,39.6680431366,40.9842939377
unit.000073,cpptraj_ens10_2,6.70577406883,6.7072019577,7.51486110687,43.508286953,44.76541996
unit.000074,cpptraj_ens10_3,6.71018505096,6.71168994904,7.55459403992,41.1807701588,42.1636431217
unit.000075,cpptraj_ens10_4,6.61107516289,6.61263608932,6.7284181118,24.5937290192,25.5774731636
unit.000076,cpptraj_ens10_5,6.71774506569,6.71932005882,7.64033293724,43.9111499786,44.9139311314
unit.000077,cpptraj_ens10_6,6.72235798836,6.72404193878,7.72762703896,39.5665140152,40.9398579597
unit.000078,cpptraj_ens10_7,6.72702002525,6.72844815254,7.80571508408,39.9704170227,40.9893140793
unit.000079,cpptraj_ens10_8,6.73165106773,6.73326301575,7.92375993729,43.7116560936,44.8648200035
unit.000080,cpptraj_ens11_1,6.6827609539,6.68423604965,7.30411601067,46.941879034,47.8199000359
unit.000081,cpptraj_ens11_2,6.73956894875,6.74126601219,8.04125094414,47.0454289913,48.8947379589
unit.000082,cpptraj_ens11_3,6.73330903053,6.73478794098,7.94159603119,46.2339451313,47.5712630749
unit.000083,cpptraj_ens11_4,6.74584197998,6.7473320961,8.13873314857,43.2015480995,44.664139986
