CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,cpptraj_ens1,5.3639922142,5.36740899086,5.39091801643,157.369052172,158.361397028
unit.000001,cpptraj_ens2,5.37809920311,5.3795440197,5.4783270359,163.890799999,164.534381151
unit.000002,cpptraj_ens3,5.38269019127,5.38420820236,5.50827121735,155.966140032,156.986756086
unit.000003,cpptraj_ens4,5.35959911346,5.3647351265,5.36851716042,159.073327065,160.63501215
unit.000004,cpptraj_ens5,5.37518715858,5.37664604187,5.45908617973,162.784032106,163.636051178
unit.000005,cpptraj_ens6,5.37213420868,5.373691082,5.43966603279,154.559336185,156.707121134
unit.000006,cpptraj_ens7,5.37369203568,5.37518119812,5.44932317734,160.477925062,162.025945187
unit.000007,cpptraj_ens8,5.36877202988,5.37117600441,5.42028713226,155.262853146,156.725657225
unit.000008,cpptraj_ens9,5.36721420288,5.36991715431,5.41051316261,161.781284094,163.38364315
unit.000009,cpptraj_ens10,5.38098311424,5.38266205788,5.49843001366,165.891170025,167.288334131
unit.000010,cpptraj_ens11,5.37055516243,5.37246417999,5.42994713783,139.328350067,140.684295177
unit.000011,cpptraj_ens12,5.37665319443,5.37808918953,5.46872901917,154.057437181,155.323935032
unit.000012,cpptraj_ens13,5.38420414925,5.38587617874,5.51795101166,152.251374006,153.932896137
unit.000013,cpptraj_ens14,5.36224007607,5.36615419388,5.38052201271,155.563526154,156.969339132
unit.000014,cpptraj_ens15,5.37955307961,5.3809800148,5.48870015144,159.174443007,160.874941111
unit.000015,cpptraj_ens16,5.36559510231,5.36863303185,5.40077400208,167.695003033,168.673878193
