CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,cpptraj_ens1_1,5.43722486496,5.43960690498,5.49233388901,86.9551899433,88.7547028065
unit.000001,cpptraj_ens1_2,5.45970487595,5.46121287346,5.68408799171,96.6914899349,97.506428957
unit.000002,cpptraj_ens2_1,5.46271276474,5.46427083015,5.75096678734,96.492803812,97.5055668354
unit.000003,cpptraj_ens2_2,5.46592187881,5.46740579605,5.7996737957,91.77628088,92.1297149658
unit.000004,cpptraj_ens3_1,5.46738696098,5.46882081032,5.81079387665,96.3891808987,97.4557678699
unit.000005,cpptraj_ens3_2,5.47024083138,5.47176599503,5.84822177887,91.174489975,92.0803837776
unit.000006,cpptraj_ens4_1,5.47319579124,5.47490882874,5.87769889832,96.4899208546,97.4571149349
unit.000007,cpptraj_ens4_2,5.47637081146,5.47789382935,5.92454385757,88.5652849674,88.90275383
unit.000008,cpptraj_ens5_1,5.42812991142,5.43309783936,5.43689584732,88.9679579735,89.9775879383
unit.000009,cpptraj_ens5_2,5.46427083015,5.46592283249,5.77958083153,87.6599209309,88.8055999279
unit.000010,cpptraj_ens6_1,5.47174596786,5.47322797775,5.86591386795,93.0803937912,94.2328059673
unit.000011,cpptraj_ens6_2,5.43569898605,5.43831181526,5.48128581047,86.0522007942,87.6814968586
unit.000012,cpptraj_ens7_1,5.44432592392,5.44578480721,5.5350959301,87.9615409374,88.8534958363
unit.000013,cpptraj_ens7_2,5.44094896317,5.44254589081,5.51315498352,88.6663889885,88.9044439793
unit.000014,cpptraj_ens8_1,5.45823383331,5.4597029686,5.66012477875,94.3845949173,95.3549799919
unit.000015,cpptraj_ens8_2,5.46881699562,5.47024989128,5.82455992699,87.1571979523,88.7564938068
unit.000016,cpptraj_ens9_1,5.47785592079,5.47940993309,5.95520377159,93.6821057796,94.2798769474
unit.000017,cpptraj_ens9_2,5.4502248764,5.45241093636,5.58311891556,85.2488219738,86.654157877
unit.000018,cpptraj_ens10_1,5.43241691589,5.43579792976,5.46002697945,87.4585437775,88.8041148186
unit.000019,cpptraj_ens10_2,5.44723892212,5.44871783257,5.56150388718,83.539400816,85.5295438766
unit.000020,cpptraj_ens11_1,5.45237088203,5.45385789871,5.59785795212,83.9429028034,85.5793027878
unit.000021,cpptraj_ens11_2,5.45382976532,5.4553539753,5.6145529747,77.6329188347,79.3268637657
unit.000022,cpptraj_ens12_1,5.45532679558,5.4567489624,5.62586283684,94.1836049557,95.3076999187
unit.000023,cpptraj_ens12_2,5.4748737812,5.47639799118,5.89154291153,92.0804679394,93.2044968605
unit.000024,cpptraj_ens13_1,5.44872879982,5.45020198822,5.57257390022,77.6244289875,79.3209397793
unit.000025,cpptraj_ens13_2,5.46120882034,5.46271085739,5.71004796028,90.3723449707,91.0561888218
unit.000026,cpptraj_ens14_1,5.44577884674,5.44725084305,5.54539084435,89.5701618195,89.9791538715
unit.000027,cpptraj_ens14_2,5.44261598587,5.44431591034,5.52390098572,83.7418129444,85.5315699577
unit.000028,cpptraj_ens15_1,5.43076586723,5.43453788757,5.44940090179,88.4640238285,88.8551678658
unit.000029,cpptraj_ens15_2,5.45678281784,5.45823478699,5.63726782799,95.5872979164,96.3825228214
unit.000030,cpptraj_ens16_1,5.43399095535,5.43703389168,5.47034597397,92.0775017738,93.1578218937
unit.000031,cpptraj_ens16_2,5.4389629364,5.44092297554,5.5028219223,84.1446027756,85.5807127953
