CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,cpptraj_ens1_1,5.58330202103,5.58483505249,6.02522301674,43.9969871044,45.6432821751
unit.000001,cpptraj_ens1_2,5.54429197311,5.54579019547,5.74662303925,36.9641470909,37.8637981415
unit.000002,cpptraj_ens1_3,5.5570640564,5.55849814415,5.84937906265,50.5293741226,52.2930240631
unit.000003,cpptraj_ens1_4,5.5502910614,5.55225896835,5.80694007874,45.8100800514,46.8687541485
unit.000004,cpptraj_ens2_1,5.59710216522,5.5985751152,6.14423918724,31.6348581314,32.5063560009
unit.000005,cpptraj_ens2_2,5.56004309654,5.56162405014,5.87027907372,38.4727091789,40.0155081749
unit.000006,cpptraj_ens2_3,5.56794500351,5.569409132,5.92177700996,31.3318400383,32.4842710495
unit.000007,cpptraj_ens2_4,5.57407999039,5.57578611374,5.96268200874,36.6605529785,37.8142230511
unit.000008,cpptraj_ens3_1,5.58172917366,5.58328199387,6.0145881176,36.3575630188,37.7646820545
unit.000009,cpptraj_ens3_2,5.58655405045,5.5879971981,6.04536700249,46.915708065,47.9923551083
unit.000010,cpptraj_ens3_3,5.59560704231,5.59710216522,6.121997118,36.9686031342,37.8834002018
unit.000011,cpptraj_ens3_4,5.60149717331,5.60297417641,6.17744517326,51.5318210125,53.3196811676
unit.000012,cpptraj_ens4_1,5.607640028,5.60914897919,6.23286104202,37.9688990116,38.9394960403
unit.000013,cpptraj_ens4_2,5.51227402687,5.51562714577,5.53995108604,40.081362009,41.140568018
unit.000014,cpptraj_ens4_3,5.51866602898,5.52035117149,5.57090902328,32.9413001537,33.5815629959
unit.000015,cpptraj_ens4_4,5.52192902565,5.5234310627,5.59289503098,28.6126291752,29.2308039665
unit.000016,cpptraj_ens5_1,5.52638912201,5.52789902687,5.62354302406,49.6235721111,51.1187181473
unit.000017,cpptraj_ens5_2,5.53278207779,5.534471035,5.66595602036,47.417894125,49.0193090439
unit.000018,cpptraj_ens5_3,5.54058218002,5.54258608818,5.71952199936,52.3338620663,53.3686101437
unit.000019,cpptraj_ens5_4,5.5472650528,5.54869318008,5.76858496666,50.4279680252,51.2179350853
unit.000020,cpptraj_ens6_1,5.55560803413,5.55704808235,5.83952498436,50.0258049965,51.1684420109
unit.000021,cpptraj_ens6_2,5.52795004845,5.52952504158,5.63415718079,40.5924110413,42.2326471806
