CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,cpptraj_ens1_1,5.64010596275,5.64155697823,5.81367111206,45.849093914,47.0599040985
unit.000001,cpptraj_ens1_2,5.61770296097,5.62030792236,5.66359496117,41.102725029,41.9106988907
unit.000002,cpptraj_ens1_3,5.61932706833,5.62151193619,5.67379498482,41.1108520031,42.0114130974
unit.000003,cpptraj_ens1_4,5.68986010551,5.69129705429,6.18487095833,40.7977778912,41.8585999012
unit.000004,cpptraj_ens1_5,5.6242480278,5.62572193146,5.7051320076,38.6678080559,40.1791551113
unit.000005,cpptraj_ens1_6,5.72557210922,5.72715210915,6.49003505707,39.9828920364,40.5324690342
unit.000006,cpptraj_ens1_7,5.63180804253,5.63415002823,5.75908589363,41.4078938961,43.088299036
unit.000007,cpptraj_ens1_8,5.63715791702,5.63862609863,5.7921230793,43.6315340996,44.6124389172
unit.000008,cpptraj_ens2_1,5.64157509804,5.6429309845,5.82431793213,46.7583920956,48.3348479271
unit.000009,cpptraj_ens2_2,5.64600896835,5.64754605293,5.85784101486,47.0617170334,48.4347519875
unit.000010,cpptraj_ens2_3,5.65192604065,5.65338110924,5.90603709221,44.9415919781,45.836990118
unit.000011,cpptraj_ens2_4,5.65663003922,5.65824890137,5.96838307381,47.1626729965,48.4360389709
unit.000012,cpptraj_ens2_5,5.65993309021,5.66142201424,5.98846101761,46.7610239983,48.33710289
unit.000013,cpptraj_ens2_6,5.6629281044,5.66446709633,6.00836896896,41.9756929874,43.0890190601
unit.000014,cpptraj_ens2_7,5.66775798798,5.6694290638,6.03850698471,38.9707949162,40.3794929981
unit.000015,cpptraj_ens2_8,5.67238402367,5.67387008667,6.07151603699,41.9783740044,43.1378550529
unit.000016,cpptraj_ens3_1,5.67746400833,5.6789829731,6.10232400894,43.8350279331,44.7123439312
unit.000017,cpptraj_ens3_2,5.68184304237,5.68327593803,6.13273191452,40.28789711,41.6595211029
unit.000018,cpptraj_ens3_3,5.68486690521,5.68670392036,6.15320491791,40.2913730145,41.7090110779
unit.000019,cpptraj_ens3_4,5.77330493927,5.77503204346,7.06072998047,39.3737258911,40.4306130409
unit.000020,cpptraj_ens3_5,5.78714489937,5.78858399391,7.30052804947,40.0871970654,40.5833210945
unit.000021,cpptraj_ens3_6,5.8007569313,5.80245804787,7.60554599762,38.765693903,40.2294449806
unit.000022,cpptraj_ens3_7,5.70205807686,5.70367193222,6.26926898956,42.8244330883,43.4370539188
unit.000023,cpptraj_ens3_8,5.64292907715,5.64448595047,5.83561205864,41.1055269241,41.9609680176
unit.000024,cpptraj_ens4_1,5.66942405701,5.67089104652,6.05097603798,44.9442269802,45.886400938
unit.000025,cpptraj_ens4_2,5.69427490234,5.69588088989,6.21585893631,44.2378900051,45.7882111073
unit.000026,cpptraj_ens4_3,5.71656990051,5.71806907654,6.40746593475,47.3644340038,48.4856779575
unit.000027,cpptraj_ens4_4,5.72121810913,5.72267699242,6.4381570816,49.9802839756,50.9341630936
unit.000028,cpptraj_ens4_5,5.7240319252,5.72558188438,6.46624588966,49.6790709496,50.9309079647
unit.000029,cpptraj_ens4_6,5.72869706154,5.73029303551,6.51077604294,49.4795570374,50.881385088
unit.000030,cpptraj_ens4_7,5.73307204247,5.73453307152,6.541203022,46.3553431034,48.1842579842
unit.000031,cpptraj_ens4_8,5.73601508141,5.73751997948,6.56227302551,40.8020980358,41.8593449593
unit.000032,cpptraj_ens5_1,5.73747611046,5.73894000053,6.5725851059,53.691026926,55.2311298847
unit.000033,cpptraj_ens5_2,5.73891806602,5.74044799805,6.58316588402,51.387319088,52.058576107
unit.000034,cpptraj_ens5_3,5.74040007591,5.74195504189,6.59313988686,48.3721129894,49.6601519585
unit.000035,cpptraj_ens5_4,5.74191594124,5.74340605736,6.60350990295,51.1847651005,52.0098099709
unit.000036,cpptraj_ens5_5,5.74337005615,5.74482989311,6.61495709419,45.3462340832,47.0106999874
unit.000037,cpptraj_ens5_6,5.74769496918,5.74912500381,6.64627408981,46.4549839497,48.2342290878
unit.000038,cpptraj_ens5_7,5.7506480217,5.75218701363,6.66690397263,53.3899140358,55.1853649616
unit.000039,cpptraj_ens5_8,5.75217700005,5.75384497643,6.67759490013,51.3898921013,52.1034379005
unit.000040,cpptraj_ens6_1,5.75527310371,5.7567191124,6.70125508308,38.7606780529,40.2287340164
unit.000041,cpptraj_ens6_2,5.75675296783,5.75820398331,6.74567008018,34.8059270382,35.7237439156
unit.000042,cpptraj_ens6_3,5.75822210312,5.75966596603,6.7748260498,37.029239893,38.9018149376
unit.000043,cpptraj_ens6_4,5.7614300251,5.76289796829,6.8139770031,42.0295441151,43.2869551182
unit.000044,cpptraj_ens6_5,5.76590800285,5.7673740387,6.94002795219,45.1442699432,45.9364249706
unit.000045,cpptraj_ens6_6,5.76884198189,5.77036309242,6.99458909035,42.4213759899,43.3870990276
unit.000046,cpptraj_ens6_7,5.77032399178,5.77181410789,7.02295303345,45.5475831032,47.0130519867
unit.000047,cpptraj_ens6_8,5.77502393723,5.77658390999,7.08371090889,40.2982048988,41.7589919567
unit.000048,cpptraj_ens7_1,5.77800798416,5.77951598167,7.12720298767,42.8271009922,43.4378139973
