CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,cpptraj_ens1,5.38886809349,5.39226508141,5.42394399643,158.208544016,158.793170929
unit.000001,cpptraj_ens2,5.39724707603,5.39884996414,5.47173905373,162.924791098,164.223819971
unit.000002,cpptraj_ens3,5.39209890366,5.39481186867,5.44297504425,161.8197999,162.704236031
unit.000003,cpptraj_ens4,5.40187692642,5.40343904495,5.50048804283,161.822984934,162.83275795
unit.000004,cpptraj_ens5,5.38563203812,5.38964891434,5.40437197685,151.488316059,152.787991047
unit.000005,cpptraj_ens6,5.38300609589,5.3882060051,5.39194703102,166.333034039,167.875369072
unit.000006,cpptraj_ens7,5.40872597694,5.4102730751,5.53929209709,156.402271986,158.540865898
unit.000007,cpptraj_ens8,5.3957130909,5.39728307724,5.46221709251,161.718519926,162.578574896
unit.000008,cpptraj_ens9,5.38729906082,5.39096903801,5.41437196732,158.910504103,160.064709902
unit.000009,cpptraj_ens10,5.40702009201,5.40865588188,5.52961301804,163.326440096,164.356941938
unit.000010,cpptraj_ens11,5.39883208275,5.40035891533,5.48131108284,148.583992004,150.244108915
unit.000011,cpptraj_ens12,5.40038299561,5.40185403824,5.49099206924,150.283910036,151.503196955
unit.000012,cpptraj_ens13,5.39398407936,5.39604902267,5.45250892639,157.704931021,158.682267904
unit.000013,cpptraj_ens14,5.40339803696,5.40492796898,5.51007008553,160.916095018,162.450015068
unit.000014,cpptraj_ens15,5.39048695564,5.3935739994,5.4333999157,162.523284912,164.094822884
unit.000015,cpptraj_ens16,5.40504407883,5.40705299377,5.51983499527,166.534076929,168.00423193
