Produce_batch,Num_Messages,Number_APoints/Msg,KB_Transfered,KB/sec,TimeStamp
0,5000,0,5000,0.0,0.0,20171027-153752
5000,10000,1,5000,309.0,3149.17527682,20171027-153752
0,5000,2,5000,620.0,2845.79913153,20171027-153752
5000,10000,3,5000,931.0,3010.55922632,20171027-153752
10000,15000,4,5000,1237.0,3608.79270055,20171027-153752
15000,20000,5,5000,1548.0,4105.86348827,20171027-153752
20000,25000,6,5000,1861.0,4609.75678182,20171027-153752
25000,30000,7,5000,2169.0,4947.18908572,20171027-153752
30000,35000,8,5000,2477.0,5146.66061377,20171027-153752
35000,40000,9,5000,2788.0,5263.45808217,20171027-153752
40000,45000,10,5000,3102.0,5488.48853493,20171027-153752
45000,50000,11,5000,3410.0,5682.31138621,20171027-153752
50000,55000,12,5000,3721.0,5786.32577667,20171027-153752
55000,60000,13,5000,4032.0,5967.14563082,20171027-153752
60000,65000,14,5000,4341.0,6205.49890443,20171027-153752
65000,70000,15,5000,4652.0,6341.46112001,20171027-153752
70000,75000,16,5000,4961.0,6545.78844726,20171027-153752
75000,80000,17,5000,5271.0,6743.5049548,20171027-153752
80000,85000,18,5000,5581.0,6918.48917365,20171027-153752
85000,90000,19,5000,5892.0,7087.99263002,20171027-153752
90000,95000,20,5000,6202.0,7183.56249569,20171027-153752
95000,100000,21,5000,6513.0,7331.13288491,20171027-153752
0,5000,22,5000,6820.0,6147.11815061,20171027-153753
5000,10000,23,5000,7120.0,5930.62534269,20171027-153753
10000,15000,24,5000,7419.0,5891.2187922,20171027-153753
15000,20000,25,5000,7719.0,5973.7094492,20171027-153753
20000,25000,26,5000,8019.0,6008.73093511,20171027-153753
25000,30000,27,5000,8341.0,6101.47348168,20171027-153753
30000,35000,28,5000,8662.0,6154.55029525,20171027-153753
35000,40000,29,5000,8973.0,6283.83808062,20171027-153753
40000,45000,30,5000,9284.0,6408.12895012,20171027-153753
45000,50000,31,5000,9590.0,6527.40678089,20171027-153753
50000,55000,32,5000,9897.0,6627.67436459,20171027-153753
55000,60000,33,5000,10198.0,6684.80686949,20171027-153753
60000,65000,34,5000,10499.0,6738.83327034,20171027-153753
65000,70000,35,5000,10805.0,6792.43637223,20171027-153753
70000,75000,36,5000,11111.0,6894.53685647,20171027-153753
75000,80000,37,5000,11426.0,6999.99948936,20171027-153753
80000,85000,38,5000,11741.0,7101.39553353,20171027-153753
85000,90000,39,5000,12054.0,7182.00699249,20171027-153753
90000,95000,40,5000,12367.0,7262.74458182,20171027-153753
95000,100000,41,5000,12663.0,7349.10564702,20171027-153753
100000,105000,42,5000,12960.0,7385.01520459,20171027-153753
105000,110000,43,5000,13275.0,7476.08922102,20171027-153753
110000,115000,44,5000,13590.0,7551.16641923,20171027-153753
115000,120000,45,5000,13903.0,7638.60000178,20171027-153753
120000,125000,46,5000,14217.0,7731.33720697,20171027-153753
125000,130000,47,5000,14530.0,7765.2453166,20171027-153753
130000,135000,48,5000,14842.0,7795.11127367,20171027-153753
135000,140000,49,5000,15139.0,7820.16819252,20171027-153754
140000,145000,50,5000,15436.0,7892.75425311,20171027-153754
145000,150000,51,5000,15749.0,7970.27893475,20171027-153754
150000,155000,52,5000,16062.0,8028.55562174,20171027-153754
155000,160000,53,5000,16364.0,8050.04374279,20171027-153754
160000,165000,54,5000,16667.0,8103.12442976,20171027-153754
165000,170000,55,5000,16982.0,8161.14737454,20171027-153754
170000,175000,56,5000,17297.0,8233.45985647,20171027-153754
175000,180000,57,5000,17609.0,8252.2981614,20171027-153754
180000,185000,58,5000,17920.0,8268.89088699,20171027-153754
185000,190000,59,5000,18226.0,8283.77412506,20171027-153754
190000,195000,60,5000,18531.0,8239.56310283,20171027-153754
195000,200000,61,5000,18848.0,8305.43642196,20171027-153754
200000,205000,62,5000,19164.0,8325.6400254,20171027-153754
205000,210000,63,5000,19469.0,8366.83677646,20171027-153754
210000,215000,64,5000,19773.0,8410.03438407,20171027-153754
215000,220000,65,5000,20087.0,8452.80165695,20171027-153754
220000,225000,66,5000,20400.0,8463.42048838,20171027-153754
225000,230000,67,5000,20714.0,8507.46110047,20171027-153754
230000,235000,68,5000,21028.0,8569.436643,20171027-153754
235000,240000,69,5000,21329.0,8582.51184634,20171027-153754
240000,245000,70,5000,21630.0,8637.64779877,20171027-153754
245000,250000,71,5000,21944.0,8699.69668922,20171027-153754
250000,255000,72,5000,22259.0,8743.16352957,20171027-153754
255000,260000,73,5000,22569.0,8755.08971685,20171027-153754
260000,265000,74,5000,22880.0,8807.58820444,20171027-153754
265000,270000,75,5000,23193.0,8849.5073448,20171027-153754
270000,275000,76,5000,23507.0,8859.79119665,20171027-153754
275000,280000,77,5000,23809.0,8907.96690191,20171027-153754
280000,285000,78,5000,24111.0,8915.37891879,20171027-153754
285000,290000,79,5000,24420.0,8951.31117321,20171027-153754
290000,295000,80,5000,24729.0,8986.61218512,20171027-153754
295000,300000,81,5000,25041.0,8994.53838071,20171027-153754
300000,305000,82,5000,25352.0,9027.79297798,20171027-153754
305000,310000,83,5000,25654.0,9032.11617512,20171027-153754
310000,315000,84,5000,25956.0,9075.88343405,20171027-153754
315000,320000,85,5000,26267.0,9062.71128275,20171027-153754
320000,325000,86,5000,26578.0,9112.18129574,20171027-153754
325000,330000,87,5000,26880.0,9142.15191201,20171027-153755
330000,335000,88,5000,27182.0,9145.76510641,20171027-153755
335000,340000,89,5000,27495.0,9186.92304438,20171027-153755
340000,345000,90,5000,27807.0,9217.50234865,20171027-153755
345000,350000,91,5000,28123.0,9227.55384718,20171027-153755
350000,355000,92,5000,28438.0,9236.58410481,20171027-153755
355000,360000,93,5000,28744.0,9239.45566296,20171027-153755
360000,365000,94,5000,29050.0,9267.26111127,20171027-153755
365000,370000,95,5000,29359.0,9270.98162601,20171027-153755
370000,375000,96,5000,29667.0,9298.34445666,20171027-153755
