#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1481737567        0.676739          0.676735          0.009521          0.009521          0.000000          27.575800         0.009521         
1481737568        0.680645          0.676735          0.015430          0.011906          0.000000          27.575700         0.011906         
1481737569        0.680645          0.676735          0.015430          0.011345          0.000000          27.575000         0.011906         
1481737571        0.680645          0.676735          0.015430          0.009571          0.000000          27.575300         0.011906         
1481737572        0.680645          0.571648          0.015430          0.014854          0.000000          27.564500         0.014854         
1481737573        0.680645          0.623238          0.019493          0.019146          0.000000          27.556900         0.019146         
1481737574        0.680645          0.643814          0.022087          0.021339          0.000000          27.544900         0.021339         
1481737575        0.680645          0.547993          0.022087          0.010017          0.000000          27.495000         0.021339         
1481737576        1.383250          1.304770          0.061920          0.048553          0.000000          27.479400         0.048553         
1481737577        1.399970          1.321660          0.068096          0.054741          0.000000          27.473200         0.054741         
1481737578        1.508210          1.429890          0.156296          0.142941          0.000000          27.329100         0.142941         
1481737580        1.508210          1.429890          0.156296          0.142941          0.000000          26.255300         0.142941         
1481737581        1.508210          1.429890          0.156296          0.142941          0.000000          25.242300         0.142941         
1481737582        1.508210          1.429890          0.156296          0.139900          0.000000          24.222400         0.142941         
1481737583        1.508210          1.429890          0.156296          0.139919          0.000000          23.203400         0.142941         
1481737584        1.508210          1.429890          0.156296          0.139919          0.000000          22.180800         0.142941         
1481737585        1.508210          1.429890          0.156296          0.139919          0.000000          21.168400         0.142941         
1481737586        1.508210          1.429890          0.156296          0.139919          0.000000          20.158800         0.142941         
1481737588        1.508210          1.429890          0.156296          0.139919          0.000000          19.181200         0.142941         
1481737589        1.508210          1.429890          0.156296          0.139919          0.000000          18.180000         0.142941         
1481737590        1.508210          1.429890          0.156296          0.139919          0.000000          17.177100         0.142941         
1481737591        1.508210          1.429890          0.156296          0.139900          0.000000          16.182800         0.142941         
1481737592        1.508210          1.429890          0.156296          0.139919          0.000000          15.174000         0.142941         
1481737593        1.508210          1.429890          0.156296          0.139919          0.000000          14.889600         0.142941         
1481737594        1.508220          1.429900          0.156300          0.139923          0.000000          14.889800         0.142941         
1481737596        1.508220          1.429900          0.156300          0.139923          0.000000          14.889600         0.142941         
1481737597        1.508220          1.429900          0.156300          0.139923          0.000000          14.890600         0.142941         
1481737598        1.508220          1.429900          0.156300          0.139923          0.000000          14.889500         0.142941         
1481737599        1.508220          1.429900          0.156300          0.139923          0.000000          14.890400         0.142941         
1481737600        1.508220          1.429900          0.156300          0.140137          0.000000          14.890400         0.142941         
1481737601        1.508220          0.580093          0.156300          0.016087          0.000000          14.992000         0.142941         
1481737602        1.508220          0.311813          0.156300          0.005695          0.000000          14.992400         0.142941         
1481737604        1.508220          0.473145          0.156300          0.010101          0.000000          14.986700         0.142941         
