t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1507831247,2,11.914308,5.959223,0.004137,5.955086,11.914308,11.914308,11.914308,11.914308,11.914308,11.914308,0.192308,0.368018,0.393389,0.397784,calls/second,milliseconds
1507831257,2,11.914308,5.959223,0.004137,5.955086,11.914308,11.914308,11.914308,11.914308,11.914308,11.914308,0.098311,0.311520,0.380492,0.393389,calls/second,milliseconds
1507831267,588,114.844861,0.487840,0.003465,4.822191,0.131966,0.224128,0.449765,2.745141,6.867196,114.844861,19.376865,9.571840,2.302486,1.038047,calls/second,milliseconds
1507831277,588,114.844861,0.487840,0.003465,4.822191,0.131966,0.224128,0.449765,2.745141,6.867196,114.844861,14.575084,8.102388,2.227002,1.026577,calls/second,milliseconds
1507831287,588,114.844861,0.487840,0.003465,4.822191,0.131966,0.224128,0.449765,2.745141,6.867196,114.844861,11.679651,6.858523,2.153992,1.015234,calls/second,milliseconds
1507831297,588,114.844861,0.487840,0.003465,4.822191,0.131966,0.224128,0.449765,2.745141,6.867196,114.844861,9.744108,5.805615,2.083376,1.004016,calls/second,milliseconds
1507831307,588,114.844861,0.487840,0.003465,4.822191,0.131966,0.224128,0.449765,2.745141,6.867196,114.844861,8.359090,4.914347,2.015074,0.992922,calls/second,milliseconds
1507831317,588,114.844861,0.487840,0.003465,4.822191,0.131966,0.224128,0.449765,2.745141,6.867196,114.844861,7.318928,4.159905,1.949012,0.981950,calls/second,milliseconds
1507831327,645,114.844861,0.427559,0.001140,4.363613,0.012493,0.221323,0.441398,2.745141,6.826852,114.844861,7.139593,4.370127,2.070864,1.033957,calls/second,milliseconds
1507831337,836,114.844861,0.529585,0.001140,4.941930,0.010855,0.250840,0.587703,3.836804,6.736792,76.075108,8.331604,6.706228,2.632342,1.233939,calls/second,milliseconds
1507831347,868,114.844861,0.513883,0.001140,4.743459,0.128790,0.292138,0.542060,1.253248,6.736792,76.075108,7.866556,6.107181,2.635243,1.250215,calls/second,milliseconds
1507831357,934,114.844861,0.463613,0.001140,4.381937,0.011150,0.289050,0.530115,0.998092,6.101344,76.075108,7.761198,6.215486,2.779730,1.314641,calls/second,milliseconds
1507831367,978,114.844861,0.447315,0.001140,4.136647,0.143707,0.301884,0.520214,0.864305,6.101344,76.075108,7.503500,5.922694,2.827003,1.346603,calls/second,milliseconds
1507831377,1077,114.844861,0.389481,0.001140,3.733202,0.138524,0.289326,0.465266,0.837214,5.936081,76.075108,7.674116,6.499418,3.062681,1.443015,calls/second,milliseconds
1507831387,1126,114.844861,0.362590,0.001140,3.562268,0.010113,0.278388,0.441398,0.841499,5.771492,76.075108,7.489695,6.222553,3.121576,1.481063,calls/second,milliseconds
1507831397,1136,114.844861,0.361431,0.001140,3.518903,0.013240,0.280407,0.457502,0.809269,5.771492,76.075108,7.084944,5.425910,3.052241,1.475772,calls/second,milliseconds
1507831407,1173,114.844861,0.357546,0.001140,3.354075,0.149340,0.294681,0.416294,0.690088,5.203888,76.075108,6.886150,5.159034,3.073396,1.500339,calls/second,milliseconds
1507831417,1325,114.844861,0.373800,0.001140,3.032806,0.008961,0.293065,0.616439,0.998092,5.936081,23.054611,7.347158,6.603333,3.466800,1.651249,calls/second,milliseconds
1507831427,1326,114.844861,0.373880,0.001140,3.029000,0.009012,0.293754,0.614232,0.998092,5.936081,23.054611,6.966436,5.605592,3.356451,1.634111,calls/second,milliseconds
1507831437,1359,114.844861,0.366698,0.001140,2.891549,0.148928,0.292612,0.575015,0.972318,5.537643,23.054611,6.783418,5.246518,3.351759,1.651462,calls/second,milliseconds
1507831447,1471,114.844861,0.318909,0.001140,2.545637,0.024778,0.275507,0.520214,0.972318,5.537643,22.758546,6.993132,6.168806,3.612033,1.758041,calls/second,milliseconds
1507831457,1472,114.844861,0.319042,0.001140,2.542340,0.024851,0.277771,0.520214,0.972318,5.537643,22.758546,6.680463,5.237773,3.496922,1.739724,calls/second,milliseconds
1507831467,1481,114.844861,0.320285,0.001140,2.506408,0.025274,0.282989,0.499692,0.864305,5.537643,22.758546,6.429084,4.528347,3.402059,1.727142,calls/second,milliseconds
1507831477,1506,114.844861,0.325054,0.001140,2.403079,0.031576,0.316739,0.492560,0.843979,5.537643,22.758546,6.266096,4.273243,3.382758,1.739046,calls/second,milliseconds
1507831487,1546,114.844861,0.298316,0.001140,1.667424,0.207711,0.329346,0.492560,0.843979,5.258086,22.758546,6.175604,4.219140,3.399852,1.762939,calls/second,milliseconds
1507831497,1814,114.844861,0.242286,0.001106,1.291701,0.087758,0.283574,0.419550,0.768009,3.849223,10.250425,6.967854,7.847464,4.176534,2.041397,calls/second,milliseconds
1507831507,1863,114.844861,0.226887,0.000994,1.246097,0.017736,0.273438,0.416014,0.768009,4.368703,9.800631,6.891303,7.363649,4.198914,2.072833,calls/second,milliseconds
1507831517,1863,114.844861,0.226887,0.000994,1.246097,0.017736,0.273438,0.416014,0.768009,4.368703,9.800631,6.645377,6.233194,4.061257,2.049929,calls/second,milliseconds
1507831527,1866,114.844861,0.227947,0.000994,1.241182,0.023827,0.277420,0.415647,0.725349,4.368703,9.800631,6.426876,5.306989,3.934670,2.029488,calls/second,milliseconds
1507831537,1901,114.844861,0.240554,0.000994,1.180271,0.090788,0.314257,0.419550,0.670332,3.849223,9.800631,6.329504,5.021903,3.917469,2.044668,calls/second,milliseconds
1507831547,2008,114.844861,0.229531,0.000994,1.037661,0.094034,0.308145,0.406818,0.614232,3.849223,9.800631,6.470054,5.930052,4.146630,2.142544,calls/second,milliseconds
1507831557,2008,114.844861,0.229531,0.000994,1.037661,0.094034,0.308145,0.406818,0.614232,3.849223,9.800631,6.268201,5.019680,4.010687,2.118870,calls/second,milliseconds
1507831567,2059,114.844861,0.222855,0.000994,1.030297,0.025362,0.294036,0.415457,0.591571,3.971999,9.800631,6.232429,5.001964,4.045115,2.151666,calls/second,milliseconds
1507831577,2066,114.844861,0.228944,0.000994,1.018802,0.026653,0.306590,0.460795,0.558460,3.971999,9.800631,6.070264,4.330018,3.932335,2.134539,calls/second,milliseconds
1507831587,2089,114.844861,0.265039,0.000994,1.032611,0.092949,0.329039,0.484112,0.650564,5.203888,9.800631,5.962752,4.025405,3.879121,2.136401,calls/second,milliseconds
1507831597,2324,23.054611,0.233714,0.000853,0.677743,0.119660,0.321113,0.491202,0.619480,3.971999,6.856183,6.449499,6.561536,4.408582,2.333158,calls/second,milliseconds
1507831607,2400,23.054611,0.240975,0.000853,0.699560,0.105412,0.313782,0.513554,0.798794,4.168578,6.856183,6.480526,7.219294,4.631532,2.431903,calls/second,milliseconds
