TIMESTAMP        home1-RQ         home1-RD         home1-WR         work-RQ          work-RD          work-WR          scratch-RQ       scratch-RD       scratch-WR       
1484085781        352860           2132109959        9013849          669157            265027012159     27188482014       197084           57137507511       218775662227     
1484085782        352860           2132109959        9013849          669157            265027012159     27188482014       197133           57137511499       218775664363     
1484085783        352860           2132109959        9013849          669157            265027012159     27188482014       197182           57137515487       218775666500     
1484085784        352860           2132109959        9013849          669157            265027012159     27188482014       197231           57137519475       218775668635     
1484085785        352862           2132109959        9013849          669157            265027012159     27188482014       197280           57137523463       218775670769     
1484085786        352862           2132109959        9013849          669157            265027012159     27188482014       197329           57137527451       218775672905     
1484085787        352870           2132113297        9013849          669157            265027012159     27188482014       197378           57137531443       218775675038     
1484085788        352880           2132118487        9013849          669157            265027012159     27188482014       197456           57137555291       218775682135     
1484085790        352882           2132118487        9013849          669157            265027012159     27188482014       197521           57137579127       218775689229     
1484085791        352882           2132118487        9013849          669157            265027012159     27188482014       197672           57472414345       218775696320     
1484085792        352882           2132118487        9013849          669157            265027012159     27188482014       197743           57686347677       218775703406     
1484085793        352882           2132118487        9013849          669157            265027012159     27188482014       197807           58021915809       218775710490     
1484085794        352882           2132118487        9013849          669157            265027012159     27188482014       197871           58252626365       218775717581     
1484085795        352886           2132118487        9013849          669157            265027012159     27188482014       197935           58584000217       218775724675     
1484085796        352886           2132118487        9013849          669157            265027012159     27188482014       197999           58927956981       218775731766     
1484085797        352886           2132118487        9013849          669157            265027012159     27188482014       198063           59196416261       218775738858     
1484085799        352886           2132118487        9013849          669157            265027012159     27188482014       198127           59490041365       218775745950     
1484085800        352886           2132118487        9013849          669157            265027012159     27188482014       198191           59771083545       218775753035     
1484085801        352886           2132118487        9013849          669157            265027012159     27188482014       198255           60060514357       218775760129     
1484085802        352886           2132118487        9013849          669157            265027012159     27188482014       198319           60379305285       218775767217     
1484085803        352886           2132118487        9013849          669157            265027012159     27188482014       198383           60698096225       218775774309     
1484085804        352887           2132118487        9013849          669157            265027012159     27188482014       198447           61000109937       218775781397     
1484085805        352891           2132118487        9013849          669157            265027012159     27188482014       198511           61306317965       218775788489     
1484085806        352891           2132118487        9013849          669157            265027012159     27188482014       198575           61662857629       218775795579     
