Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,8000,120,48,0.06032
100,1000,3,8000,120,48,0.63594
100,10000,3,8000,120,48,5.67948
100,100000,3,8000,120,48,56.44489
100,1000000,3,8000,120,48,545.29582
