BatchTime, SubmissionTime, SchedulingDelay, TotalDelay, NumberRecords, Scenario
1506036960000 ms, 2017-09-21T18:36:00, 0, 1274, 0,1_Producer_Count
1506037020000 ms, 2017-09-21T18:37:00, 0, 1288, 0,1_Producer_Count
1506037080000 ms, 2017-09-21T18:38:00, 0, 1274, 0,1_Producer_Count
1506037140000 ms, 2017-09-21T18:39:00, 0, 1270, 0,1_Producer_Count
1506037200000 ms, 2017-09-21T18:40:00, 0, 1255, 0,1_Producer_Count
1506037260000 ms, 2017-09-21T18:41:00, 0, 1255, 0,1_Producer_Count
1506037320000 ms, 2017-09-21T18:42:00, 1, 1269, 0,1_Producer_Count
1506037380000 ms, 2017-09-21T18:43:00, 1, 1242, 0,1_Producer_Count
1506037440000 ms, 2017-09-21T18:44:00, 0, 1267, 0,1_Producer_Count
1506037500000 ms, 2017-09-21T18:45:00, 1, 1251, 0,1_Producer_Count
1506037560000 ms, 2017-09-21T18:46:00, 0, 1248, 0,1_Producer_Count
1506037620000 ms, 2017-09-21T18:47:00, 0, 1291, 0,1_Producer_Count
1506037680000 ms, 2017-09-21T18:48:00, 1, 1276, 0,1_Producer_Count
1506037740000 ms, 2017-09-21T18:49:00, 0, 1276, 0,1_Producer_Count
1506037800000 ms, 2017-09-21T18:50:00, 1, 1293, 0,1_Producer_Count
1506037860000 ms, 2017-09-21T18:51:00, 0, 1248, 0,1_Producer_Count
1506037920000 ms, 2017-09-21T18:52:00, 1, 1291, 0,1_Producer_Count
1506037980000 ms, 2017-09-21T18:53:00, 0, 1266, 0,1_Producer_Count
1506038040000 ms, 2017-09-21T18:54:00, 0, 1273, 0,1_Producer_Count
1506038100000 ms, 2017-09-21T18:55:00, 1, 1258, 0,1_Producer_Count
1506038160000 ms, 2017-09-21T18:56:00, 0, 1273, 0,1_Producer_Count
1506038220000 ms, 2017-09-21T18:57:00, 0, 1236, 0,1_Producer_Count
1506038280000 ms, 2017-09-21T18:58:00, 1, 1258, 0,1_Producer_Count
1506038340000 ms, 2017-09-21T18:59:00, 0, 1270, 0,1_Producer_Count
1506038400000 ms, 2017-09-21T19:00:00, 1, 1272, 0,1_Producer_Count
1506038460000 ms, 2017-09-21T19:01:00, 0, 1283, 0,1_Producer_Count
1506038520000 ms, 2017-09-21T19:02:00, 0, 1276, 0,1_Producer_Count
1506038580000 ms, 2017-09-21T19:03:00, 0, 1351, 0,1_Producer_Count
1506038640000 ms, 2017-09-21T19:04:00, 0, 1286, 0,1_Producer_Count
1506038700000 ms, 2017-09-21T19:05:00, 1, 1283, 0,1_Producer_Count
1506038760000 ms, 2017-09-21T19:06:00, 0, 1289, 0,1_Producer_Count
1506038820000 ms, 2017-09-21T19:07:00, 0, 1307, 0,1_Producer_Count
1506038880000 ms, 2017-09-21T19:08:00, 1, 1268, 0,1_Producer_Count
1506038940000 ms, 2017-09-21T19:09:00, 1, 1261, 0,1_Producer_Count
1506039000000 ms, 2017-09-21T19:10:00, 1, 1266, 0,1_Producer_Count
1506039060000 ms, 2017-09-21T19:11:00, 0, 1258, 0,1_Producer_Count
1506039120000 ms, 2017-09-21T19:12:00, 0, 1268, 0,1_Producer_Count
1506039180000 ms, 2017-09-21T19:13:00, 1, 1280, 0,1_Producer_Count
1506039240000 ms, 2017-09-21T19:14:00, 1, 1276, 0,1_Producer_Count
1506039300000 ms, 2017-09-21T19:15:00, 0, 1249, 0,1_Producer_Count
1506039360000 ms, 2017-09-21T19:16:00, 0, 1255, 0,1_Producer_Count
1506039420000 ms, 2017-09-21T19:17:00, 0, 1254, 0,1_Producer_Count
1506039480000 ms, 2017-09-21T19:18:00, 0, 1276, 0,1_Producer_Count
1506039540000 ms, 2017-09-21T19:19:00, 0, 1251, 0,1_Producer_Count
1506039600000 ms, 2017-09-21T19:20:00, 0, 1259, 0,1_Producer_Count
1506039660000 ms, 2017-09-21T19:21:00, 0, 1255, 0,1_Producer_Count
1506039720000 ms, 2017-09-21T19:22:00, 0, 1268, 0,1_Producer_Count
1506039780000 ms, 2017-09-21T19:23:00, 1, 1253, 0,1_Producer_Count
1506039840000 ms, 2017-09-21T19:24:00, 0, 1289, 0,1_Producer_Count
1506039900000 ms, 2017-09-21T19:25:00, 1, 1261, 0,1_Producer_Count
1506039960000 ms, 2017-09-21T19:26:00, 0, 1261, 0,1_Producer_Count
1506040020000 ms, 2017-09-21T19:27:00, 1, 1253, 0,1_Producer_Count
1506040080000 ms, 2017-09-21T19:28:00, 0, 1282, 0,1_Producer_Count
1506040140000 ms, 2017-09-21T19:29:00, 0, 1263, 0,1_Producer_Count
1506040200000 ms, 2017-09-21T19:30:00, 0, 1255, 0,1_Producer_Count
1506040260000 ms, 2017-09-21T19:31:00, 0, 1271, 0,1_Producer_Count
1506040320000 ms, 2017-09-21T19:32:00, 0, 1278, 0,1_Producer_Count
1506040380000 ms, 2017-09-21T19:33:00, 0, 1251, 0,1_Producer_Count
1506040440000 ms, 2017-09-21T19:34:00, 0, 1268, 0,1_Producer_Count
1506040500000 ms, 2017-09-21T19:35:00, 1, 1279, 0,1_Producer_Count
1506040560000 ms, 2017-09-21T19:36:00, 1, 1274, 0,1_Producer_Count
1506040620000 ms, 2017-09-21T19:37:00, 0, 1252, 0,1_Producer_Count
1506040680000 ms, 2017-09-21T19:38:00, 0, 1260, 0,1_Producer_Count
1506040740000 ms, 2017-09-21T19:39:00, 1, 1255, 0,1_Producer_Count
1506040800000 ms, 2017-09-21T19:40:00, 0, 1254, 0,1_Producer_Count
1506040860000 ms, 2017-09-21T19:41:00, 1, 1251, 0,1_Producer_Count
1506040920000 ms, 2017-09-21T19:42:00, 0, 1254, 0,1_Producer_Count
1506040980000 ms, 2017-09-21T19:43:00, 0, 1246, 0,1_Producer_Count
1506041040000 ms, 2017-09-21T19:44:00, 1, 1270, 0,1_Producer_Count
1506041100000 ms, 2017-09-21T19:45:00, 0, 1259, 0,1_Producer_Count
1506041160000 ms, 2017-09-21T19:46:00, 1, 1264, 0,1_Producer_Count
1506041220000 ms, 2017-09-21T19:47:00, 0, 1249, 0,1_Producer_Count
1506041280000 ms, 2017-09-21T19:48:00, 0, 1266, 0,1_Producer_Count
1506041340000 ms, 2017-09-21T19:49:00, 1, 1274, 0,1_Producer_Count
1506041400000 ms, 2017-09-21T19:50:00, 1, 1283, 0,1_Producer_Count
1506041460000 ms, 2017-09-21T19:51:00, 0, 1252, 0,1_Producer_Count
