Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,384,0.13179
100,1000,3,5000,120,384,0.68508
100,10000,3,5000,120,384,8.07354
100,100000,3,5000,120,384,85.90679
100,1000000,3,5000,120,384,809.97738
