#TIME Node0_NumHit Node1_NumHit Node0_NumMiss Node1_NumMiss Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1481758613 5215808 5414038 0 0 5212886 5401677 2922 12361 15295.67 12993.59 1038.94 3390.38
1481758614 5215854 5414074 0 0 5212932 5401713 2922 12361 15295.08 12998.39 1039.51 3385.62
1481758615 5215886 5414109 0 0 5212964 5401748 2922 12361 15294.71 12998.36 1039.47 3385.26
1481758617 5215941 5414143 0 0 5213019 5401782 2922 12361 15289.06 12999.27 1045.17 3384.40
1481758620 5216042 5414230 0 0 5213120 5401869 2922 12361 15266.09 12963.81 1068.91 3420.89
1481758621 5216165 5414341 0 0 5213243 5401981 2922 12361 15269.18 12932.90 1065.84 3451.09
1481758622 5216218 5414390 0 0 5213296 5402029 2922 12361 15259.43 12930.54 1074.48 3453.07
1481758623 5216250 5414455 0 0 5213328 5402094 2922 12361 15258.32 12918.63 1075.61 3465.39
1481758624 5216284 5414837 0 0 5213362 5402476 2922 12361 15259.11 12760.26 1075.48 3624.83
1481758625 5216324 5415101 0 0 5213402 5402740 2922 12361 15258.27 12523.64 1076.31 3860.36
1481758627 5216362 5415324 0 0 5213440 5402963 2922 12361 15257.36 12332.38 1076.14 4053.45
1481758628 5216399 5415548 0 0 5213477 5403187 2922 12361 15256.87 12134.49 1077.37 4249.48
1481758629 5216438 5415761 0 0 5213516 5403400 2922 12361 15257.07 11958.79 1077.41 4425.34
1481758630 5216474 5415939 0 0 5213551 5403578 2922 12361 15257.97 11813.56 1076.61 4570.10
1481758631 5216507 5416114 0 0 5213585 5403753 2922 12361 15257.30 11669.30 1076.91 4714.27
1481758632 5216540 5416300 0 0 5213618 5403940 2922 12361 15258.20 11522.42 1076.77 4861.91
1481758633 5216575 5416508 0 0 5213653 5404147 2922 12361 15257.65 11347.43 1076.59 5039.16
1481758635 5216612 5416698 0 0 5213690 5404337 2922 12361 15257.38 11194.14 1077.55 5189.45
1481758636 5216647 5416920 0 0 5213725 5404560 2922 12361 15256.80 11004.54 1077.45 5379.82
1481758637 5216682 5417068 0 0 5213759 5404708 2922 12361 15256.82 10892.39 1077.10 5491.59
1481758638 5216712 5417225 0 0 5213790 5404864 2922 12361 15258.25 10772.94 1075.62 5617.58
1481758639 5216750 5417441 0 0 5213828 5405080 2922 12361 15257.25 10590.32 1077.00 5793.68
1481758640 5216788 5417638 0 0 5213866 5405277 2922 12361 15256.51 10424.13 1077.32 5959.49
1481758641 5216821 5417847 0 0 5213898 5405486 2922 12361 15257.47 10252.50 1077.11 6131.44
1481758643 5216854 5418054 0 0 5213932 5405693 2922 12361 15257.27 10080.21 1076.92 6303.77
1481758644 5216888 5418223 0 0 5213966 5405862 2922 12361 15257.19 9946.76 1077.05 6436.83
1481758645 5216923 5418317 0 0 5214001 5405957 2922 12361 15258.09 9886.96 1076.54 6496.30
1481758646 5216957 5418384 0 0 5214035 5406023 2922 12361 15257.68 9855.46 1076.59 6527.77
1481758647 5216990 5418528 0 0 5214068 5406168 2922 12361 15257.71 9746.96 1076.49 6637.43
1481758648 5217027 5418673 0 0 5214105 5406312 2922 12361 15258.29 9636.32 1075.96 6747.69
1481758649 5217060 5418743 0 0 5214138 5406382 2922 12361 15257.32 9604.74 1076.95 6779.62
1481758650 5217094 5418848 0 0 5214171 5406487 2922 12361 15258.60 9534.58 1076.43 6854.46
1481758652 5217129 5419019 0 0 5214207 5406658 2922 12361 15257.86 9399.68 1076.39 6984.70
1481758653 5217165 5419237 0 0 5214243 5406876 2922 12361 15257.20 9215.43 1076.65 7168.56
1481758654 5217205 5419440 0 0 5214283 5407079 2922 12361 15256.56 9042.60 1077.68 7341.38
1481758655 5217239 5419667 0 0 5214316 5407306 2922 12361 15256.65 8846.70 1077.99 7538.77
1481758656 5217275 5419888 0 0 5214353 5407527 2922 12361 15256.55 8662.86 1078.05 7721.52
1481758657 5217308 5420132 0 0 5214386 5407772 2922 12361 15255.80 8455.01 1078.45 7928.99
1481758659 5217341 5420320 0 0 5214419 5407959 2922 12361 15257.05 8303.60 1077.95 8080.04
1481758660 5217378 5420484 0 0 5214455 5408123 2922 12361 15256.37 8172.65 1078.23 8210.22
1481758661 5217414 5420697 0 0 5214491 5408336 2922 12361 15257.10 7994.14 1077.49 8389.48
1481758662 5217447 5420915 0 0 5214525 5408555 2922 12361 15257.32 7807.68 1077.32 8575.95
1481758663 5217481 5421115 0 0 5214558 5408754 2922 12361 15255.72 7647.27 1078.53 8736.37
1481758664 5217514 5421297 0 0 5214591 5408936 2922 12361 15255.99 7503.45 1077.91 8880.58
1481758665 5217547 5421521 0 0 5214625 5409160 2922 12361 15256.50 7316.36 1077.77 9067.59
1481758667 5217587 5421753 0 0 5214665 5409392 2922 12361 15256.38 7113.57 1078.20 9270.05
1481758668 5217626 5421952 0 0 5214704 5409591 2922 12361 15255.84 6949.39 1078.04 9434.60
1481758669 5217666 5422201 0 0 5214743 5409840 2922 12361 15256.27 6728.11 1077.95 9657.69
1481758670 5217702 5422448 0 0 5214779 5410088 2922 12361 15256.62 6512.44 1078.72 9884.31
1481758671 5217740 5422721 0 0 5214818 5410361 2922 12361 15256.06 6273.45 1078.19 10114.52
1481758672 5217772 5422947 0 0 5214850 5410586 2922 12361 15256.25 6086.86 1078.35 10297.52
1481758673 5217803 5423111 0 0 5214881 5410750 2922 12361 15257.54 5960.06 1076.71 10423.95
1481758676 5217840 5423495 0 0 5214918 5411135 2922 12361 15257.27 5611.02 1076.98 10773.00
1481758677 5217876 5423697 0 0 5214953 5411336 2922 12361 15257.30 5442.50 1077.99 10941.54
1481758678 5217912 5423896 0 0 5214989 5411535 2922 12361 15256.00 5272.73 1078.25 11111.28
1481758679 5217948 5424076 0 0 5215026 5411715 2922 12361 15257.23 5130.37 1077.39 11253.65
1481758681 5217983 5424142 0 0 5215061 5411781 2922 12361 15257.44 5099.50 1077.18 11284.09
1481758682 5218016 5424218 0 0 5215094 5411857 2922 12361 15256.44 5060.62 1077.39 11323.34
1481758683 5218049 5424305 0 0 5215126 5411944 2922 12361 15256.39 5011.11 1077.45 11372.54
1481758684 5218082 5424425 0 0 5215160 5412065 2922 12361 15257.63 4926.77 1076.62 11457.25
1481758685 5218114 5424502 0 0 5215192 5412141 2922 12361 15257.95 4887.74 1076.30 11496.25
1481758686 5218153 5424646 0 0 5215230 5412285 2922 12361 15257.74 4767.99 1076.90 11617.45
1481758687 5218194 5424794 0 0 5215272 5412434 2922 12361 15257.47 4654.78 1077.50 11729.24
1481758689 5218230 5425015 0 0 5215307 5412654 2922 12361 15257.82 4469.56 1076.03 11914.83
1481758690 5218264 5425253 0 0 5215341 5412892 2922 12361 15256.72 4264.09 1077.08 12121.00
1481758691 5218298 5425472 0 0 5215375 5413111 2922 12361 15257.29 4082.75 1076.93 12301.25
1481758692 5218333 5425699 0 0 5215411 5413339 2922 12361 15256.59 3890.84 1077.67 12492.78
1481758693 5218370 5425935 0 0 5215447 5413575 2922 12361 15256.94 3688.47 1077.29 12695.89
1481758694 5218409 5426120 0 0 5215486 5413759 2922 12361 15256.55 3535.40 1077.68 12848.61
1481758695 5218445 5426309 0 0 5215522 5413949 2922 12361 15256.70 3379.21 1077.49 13004.82
1481758696 5218482 5426531 0 0 5215559 5414170 2922 12361 15257.75 3189.41 1076.50 13194.98
1481758698 5218517 5426761 0 0 5215594 5414401 2922 12361 15256.89 2993.00 1077.43 13390.25
1481758699 5218554 5426951 0 0 5215631 5414590 2922 12361 15257.18 2838.40 1077.42 13546.02
1481758700 5218588 5427117 0 0 5215666 5414756 2922 12361 15257.22 2707.81 1076.60 13675.77
1481758701 5218624 5427344 0 0 5215701 5414983 2922 12361 15257.54 2515.71 1077.29 13873.01
1481758702 5218659 5427569 0 0 5215737 5415208 2922 12361 15257.69 2325.70 1076.90 14058.30
1481758703 5218695 5427776 0 0 5215773 5415415 2922 12361 15257.62 2152.11 1076.62 14231.94
1481758704 5218729 5427981 0 0 5215807 5415620 2922 12361 15258.25 1978.69 1077.09 14405.31
1481758705 5218764 5428146 0 0 5215842 5415785 2922 12361 15257.14 1851.70 1077.10 14532.33
1481758707 5218801 5428348 0 0 5215878 5415987 2922 12361 15257.12 1675.99 1077.85 14707.65
1481758708 5218834 5428597 0 0 5215911 5416236 2922 12361 15256.45 1467.29 1078.54 14917.07
1481758709 5218867 5428825 0 0 5215945 5416464 2922 12361 15256.72 1278.61 1078.26 15105.01
1481758710 5218902 5429043 0 0 5215979 5416682 2922 12361 15257.49 1097.04 1076.74 15286.98
1481758711 5218936 5429251 0 0 5216013 5416890 2923 12361 15256.89 925.55 1076.98 15458.07
1481758712 5218971 5429433 0 0 5216049 5417072 2923 12361 15256.70 778.21 1077.48 15605.80
1481758713 5219007 5429580 0 0 5216084 5417219 2923 12361 15257.41 661.84 1077.55 15722.12
1481758715 5219046 5429848 0 0 5216123 5417487 2923 12361 15256.55 428.90 1078.45 15954.74
1481758716 5219084 5430070 0 0 5216161 5417709 2923 12361 15257.61 240.35 1077.76 16143.28
1481758717 5219122 5430239 0 0 5216199 5417878 2923 12361 15256.99 104.31 1077.26 16280.75
1481758718 5219158 5430464 0 0 5216235 5418103 2923 12361 15257.06 55.30 1077.20 16328.34
1481758719 5219197 5430571 0 0 5216274 5418210 2923 12361 15257.01 55.60 1077.24 16328.00
1481758720 5219231 5430647 0 0 5216309 5418286 2923 12361 15257.20 56.85 1077.00 16326.75
1481758722 5219267 5430707 0 0 5216345 5418347 2923 12361 15257.12 56.04 1078.22 16328.02
1481758723 5219304 5430803 0 0 5216382 5418442 2923 12361 15257.35 56.47 1077.66 16327.55
1481758724 5219342 5430992 0 0 5216419 5418631 2923 12361 15257.03 56.16 1076.80 16327.86
1481758725 5219377 5431164 0 0 5216455 5418803 2923 12361 15257.74 54.82 1076.50 16328.23
1481758726 5219412 5431329 0 0 5216490 5418968 2923 12361 15256.53 56.42 1077.71 16328.32
1481758727 5219447 5431471 0 0 5216525 5419110 2923 12361 15257.18 55.04 1077.81 16328.62
1481758728 5219483 5431639 0 0 5216561 5419278 2923 12361 15256.93 55.16 1077.32 16328.44
1481758729 5219519 5431813 0 0 5216597 5419453 2923 12361 15257.23 56.16 1077.75 16327.47
1481758731 5219557 5431950 0 0 5216635 5419590 2923 12361 15256.42 55.43 1077.84 16328.57
1481758732 5219597 5432094 0 0 5216675 5419733 2923 12361 15257.61 55.54 1077.35 16328.85
1481758733 5219633 5432232 0 0 5216711 5419871 2923 12361 15256.73 55.79 1077.88 16328.23
1481758734 5219669 5432367 0 0 5216746 5420007 2923 12361 15257.47 55.73 1077.17 16328.29
1481758735 5219709 5432492 0 0 5216786 5420131 2923 12361 15256.27 55.68 1078.35 16328.32
1481758736 5219747 5432678 0 0 5216824 5420318 2923 12361 15256.95 55.21 1077.30 16328.05
1481758737 5219783 5432876 0 0 5216861 5420515 2923 12361 15256.51 55.20 1078.10 16329.18
1481758739 5219822 5433006 0 0 5216899 5420645 2923 12361 15256.89 56.91 1077.36 16327.46
1481758740 5219855 5433191 0 0 5216933 5420830 2923 12361 15257.19 55.82 1077.07 16327.45
1481758741 5219890 5433346 0 0 5216968 5420985 2923 12361 15256.56 56.64 1077.71 16327.36
1481758742 5219926 5433472 0 0 5217003 5421111 2923 12361 15257.10 55.99 1077.83 16328.39
1481758743 5219965 5433694 0 0 5217043 5421333 2923 12361 15256.80 55.13 1078.25 16328.52
1481758744 5220004 5433894 0 0 5217081 5421534 2923 12361 15257.08 55.45 1078.27 16328.19
1481758745 5220051 5434119 0 0 5217128 5421759 2923 12361 15255.54 56.58 1079.06 16327.06
1481758747 5220098 5434333 0 0 5217176 5421972 2923 12361 15255.32 55.41 1078.21 16328.95
1481758748 5220160 5434520 0 0 5217238 5422159 2923 12361 15255.34 56.21 1079.31 16327.42
1481758749 5220219 5434531 0 0 5217296 5422170 2923 12361 15255.41 56.68 1079.21 16327.32
1481758750 5220274 5434546 0 0 5217352 5422185 2923 12361 15255.75 56.46 1079.02 16327.41
1481758751 5220333 5434558 0 0 5217410 5422197 2923 12361 15255.90 56.79 1078.71 16327.21
1481758752 5220392 5434571 0 0 5217469 5422210 2923 12361 15255.71 56.12 1078.54 16327.88
1481758753 5220439 5434599 0 0 5217516 5422238 2923 12361 15255.26 79.57 1080.07 16289.89
1481758754 5220519 5434675 0 0 5217596 5422314 2923 12361 15259.45 131.36 1075.93 16252.60
1481758756 5220556 5434754 0 0 5217633 5422393 2923 12361 15269.31 104.48 1064.03 16279.42
1481758757 5220594 5434802 0 0 5217671 5422442 2923 12361 15267.34 104.31 1067.24 16279.69
