CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1,N/A,6.25457906723,6.25715517998,7.60937905312,484.819665194,480.109570026
unit.000001,Euclidean_dist_387,N/A,6.25708603859,6.25936222076,7.62310218811,518.507003069,513.837566137
unit.000002,Euclidean_dist_773,N/A,6.25928902626,6.26269006729,7.63476419449,408.133183002,403.239582062
unit.000003,Euclidean_dist_1159,N/A,6.26499414444,6.26731014252,7.65984606743,388.311360121,383.717046022
unit.000004,Euclidean_dist_1545,N/A,6.26973414421,6.27325510979,7.68693208694,428.772585154,423.811496019
unit.000005,Euclidean_dist_1931,N/A,6.273209095,6.2769780159,7.6989030838,461.501466036,456.692703009
unit.000006,Euclidean_dist_2317,N/A,6.27694106102,6.27936911583,7.7109041214,429.655072212,424.824464083
unit.000007,Euclidean_dist_2703,N/A,6.27931499481,6.28340816498,7.72529006004,471.580435038,466.954800129
unit.000008,Euclidean_dist_3089,N/A,6.28338313103,6.28571605682,7.73795413971,430.493771076,425.8730762
unit.000009,Euclidean_dist_3475,N/A,6.28853416443,6.29094314575,7.76371908188,395.175574064,389.885562181
unit.000010,Euclidean_dist_3861,N/A,6.29479718208,6.29772114754,7.79028201103,462.421825171,456.694751024
unit.000011,Euclidean_dist_4247,N/A,6.29763507843,6.3000330925,7.80337715149,431.354903221,425.872719049
unit.000012,Euclidean_dist_4633,N/A,6.2999920845,6.30210113525,7.81777715683,533.784065008,529.160374165
unit.000013,Euclidean_dist_5019,N/A,6.30209708214,6.30687308311,7.83035516739,505.807263136,500.547996044
unit.000014,Euclidean_dist_5405,N/A,6.3069062233,6.30938506126,7.84318113327,377.702032089,373.432148218
unit.000015,Euclidean_dist_5791,N/A,6.30935907364,6.31196713448,7.85588002205,432.237903118,426.902409077
unit.000016,Euclidean_dist_6177,N/A,6.31437420845,6.3174932003,7.88246822357,486.403128147,482.151236057
unit.000017,Euclidean_dist_6563,N/A,6.31745505333,6.31982803345,7.89365410805,463.271360159,458.745751143
unit.000018,Euclidean_dist_6949,N/A,6.31980204582,6.32279706001,7.90701699257,472.353009224,467.966448069
unit.000019,Euclidean_dist_7335,N/A,6.32501411438,6.3287820816,7.93200016022,408.963901043,404.267407179
unit.000020,Euclidean_dist_7721,N/A,6.33114004135,6.3338561058,7.95982909203,492.812740088,488.287452221
