CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1,N/A,6.11858797073,6.12177300453,6.76432609558,514.522680998,509.532294035
unit.000001,Euclidean_dist_387,N/A,6.1239490509,6.1265130043,6.79649209976,330.655849934,359.744673014
unit.000002,Euclidean_dist_773,N/A,6.12647795677,6.12882995605,6.80779695511,529.579931974,525.004123926
unit.000003,Euclidean_dist_1159,N/A,6.13096499443,6.13378310204,6.8306760788,480.810184956,475.370913029
unit.000004,Euclidean_dist_1545,N/A,6.13809895515,6.14045214653,6.86532211304,446.771467924,441.547239065
unit.000005,Euclidean_dist_1931,N/A,6.14631509781,6.1487159729,6.89899897575,481.670445919,476.386244059
unit.000006,Euclidean_dist_2317,N/A,6.15345096588,6.15624213219,6.93483805656,448.358659029,443.584414959
unit.000007,Euclidean_dist_2703,N/A,6.16095900536,6.16325998306,6.97383093834,508.770327091,503.325149059
unit.000008,Euclidean_dist_3089,N/A,6.16559195518,6.16848611832,6.99789500237,449.99350214,444.611452103
unit.000009,Euclidean_dist_3475,N/A,6.17088508606,6.17325997353,7.02478504181,306.65664506,303.009356022
unit.000010,Euclidean_dist_3861,N/A,6.17832303047,6.18060112,7.06230211258,516.071385145,510.581001043
unit.000011,Euclidean_dist_4247,N/A,6.18525314331,6.18747806549,7.10071706772,411.73376894,406.623283148
unit.000012,Euclidean_dist_4633,N/A,6.19264793396,6.19488310814,7.14161109924,451.614174128,446.658815145
unit.000013,Euclidean_dist_5019,N/A,6.19933009148,6.20203900337,7.17979097366,390.24941206,385.145811081
unit.000014,Euclidean_dist_5405,N/A,6.20457196236,6.20698308945,7.20367598534,516.887318134,511.594207048
unit.000015,Euclidean_dist_5791,N/A,6.20914196968,6.21148395538,7.22889614105,399.002268076,394.330699921
unit.000016,Euclidean_dist_6177,N/A,6.21595406532,6.21829295158,7.26428413391,484.143723965,478.74170208
unit.000017,Euclidean_dist_6563,N/A,6.22130393982,6.2235019207,7.28971815109,503.807975054,499.233766079
unit.000018,Euclidean_dist_6949,N/A,6.61053800583,6.6132569313,387.76101613,771.481730938,766.817013025
unit.000019,Euclidean_dist_7335,N/A,6.23415899277,6.23668003082,7.35284900665,485.002017975,479.769098997
unit.000020,Euclidean_dist_7721,N/A,6.15860009193,6.16099596024,6.96095609665,449.154509068,444.60926199
unit.000021,Euclidean_dist_8107,N/A,6.23878693581,6.24090600014,7.37862706184,509.703167915,504.362991095
unit.000022,Euclidean_dist_8493,N/A,6.23121404648,6.23417901993,7.34087991714,455.571949959,450.75486207
unit.000023,Euclidean_dist_8879,N/A,6.24892997742,6.25117707253,7.42683410645,505.452764988,500.262735128
unit.000024,Euclidean_dist_9265,N/A,6.25358009338,6.25678992271,7.45282292366,526.40657711,520.915488005
unit.000025,Euclidean_dist_9651,N/A,6.25909399986,6.26152300835,7.47763609886,485.847568989,480.784505129
unit.000026,Euclidean_dist_10037,N/A,6.33413910866,6.33647012711,7.85281610489,427.409533024,422.015661001
unit.000027,Euclidean_dist_10423,N/A,6.26453709602,6.26856207848,7.50460791588,518.52600503,513.637710094
unit.000028,Euclidean_dist_10809,N/A,6.39249396324,6.39604902267,8.13891410828,436.086966991,430.231076002
unit.000029,Euclidean_dist_11195,N/A,6.44077205658,6.44304895401,8.33331799507,473.54719305,468.17575407
unit.000030,Euclidean_dist_11581,N/A,6.28171205521,6.2839050293,7.57916212082,429.988541126,425.102793932
unit.000031,Euclidean_dist_11967,N/A,6.5273809433,6.53006696701,385.357331991,751.271826982,746.380936146
unit.000032,Euclidean_dist_12353,N/A,6.57038998604,6.57282805443,386.849050045,800.189243078,795.485675097
unit.000033,Euclidean_dist_12739,N/A,6.60531711578,6.60805606842,387.707958937,770.621433973,765.798339128
unit.000034,Euclidean_dist_13125,N/A,6.6614689827,6.66401600838,388.760916948,773.137167931,767.84502697
unit.000035,Euclidean_dist_13511,N/A,6.70425105095,6.7066090107,389.7045331,792.572010994,788.326512098
unit.000036,Euclidean_dist_13897,N/A,6.74808192253,6.75166201591,391.28251195,793.402657986,788.336183071
unit.000037,Euclidean_dist_14283,N/A,6.79872012138,6.80117797852,392.451524973,812.900444031,808.767899036
unit.000038,Euclidean_dist_14669,N/A,6.82125592232,6.82439899445,393.211261988,814.70007515,809.797460079
unit.000039,Euclidean_dist_15055,N/A,6.82959103584,6.83251404762,393.296755075,861.876425982,856.930634975
unit.000040,Euclidean_dist_15441,N/A,6.83688902855,6.84171700478,393.963695049,781.596750021,776.029112101
unit.000041,Euclidean_dist_15827,N/A,6.84616994858,6.84845995903,394.077808142,862.703886032,857.949252129
unit.000042,Euclidean_dist_16213,N/A,6.85372805595,6.85587310791,394.151479006,816.426795006,811.837266922
unit.000043,Euclidean_dist_16599,N/A,6.86422514915,6.86694312096,395.010076046,758.703007936,753.533559084
unit.000044,Euclidean_dist_16985,N/A,6.33884811401,6.34114599228,7.87999892235,520.206933975,514.705783129
unit.000045,Euclidean_dist_17371,N/A,6.91149711609,6.91436600685,397.269361019,837.686922073,833.372486115
unit.000046,Euclidean_dist_17757,N/A,6.93497991562,6.9388051033,398.103812933,823.527364969,817.973981142
unit.000047,Euclidean_dist_18143,N/A,6.95886206627,6.96108293533,399.007480145,884.811995029,880.092329025
unit.000048,Euclidean_dist_18529,N/A,5.96372413635,5.96662807465,6.0233900547,303.501929045,297.941549063
unit.000049,Euclidean_dist_18915,N/A,6.36183810234,6.36460995674,7.98784399033,466.221451998,462.002830982
unit.000050,Euclidean_dist_19301,N/A,6.36758804321,6.37021303177,8.01227402687,467.001930952,462.019851923
unit.000051,Euclidean_dist_19687,N/A,6.37543201447,6.37783908844,8.05116295815,490.196150064,484.904252052
unit.000052,Euclidean_dist_20073,N/A,6.38005208969,6.38244104385,8.07689499855,468.621986151,464.062674046
unit.000053,Euclidean_dist_20459,N/A,6.38781809807,6.39040613174,8.11320209503,469.510226965,465.076614141
unit.000054,Euclidean_dist_20845,N/A,6.39605212212,6.39846205711,8.15623807907,522.539513111,516.785493135
unit.000055,Euclidean_dist_21231,N/A,6.40199303627,6.40453410149,8.18126702309,419.502573967,414.81863308
unit.000056,Euclidean_dist_21617,N/A,6.40776991844,6.41457295418,8.20440292358,507.115473032,502.308704138
unit.000057,Euclidean_dist_22003,N/A,6.41947102547,6.42164993286,8.24248600006,471.096037149,466.115448952
unit.000058,Euclidean_dist_22389,N/A,6.05419707298,6.05657911301,6.4124379158,432.596149921,427.159554005
unit.000059,Euclidean_dist_22775,N/A,6.43258094788,6.43837213516,8.30699896812,472.729785919,468.159531116
unit.000060,Euclidean_dist_23161,N/A,6.09061408043,6.09359407425,6.60210299492,500.559142113,496.152939081
unit.000061,Euclidean_dist_23547,N/A,6.11628699303,6.11863493919,6.74952602386,524.133675098,518.830728054
unit.000062,Euclidean_dist_23933,N/A,6.15104603767,6.15342903137,6.92244100571,524.928075075,518.839025974
unit.000063,Euclidean_dist_24319,N/A,6.46767091751,6.47014403343,8.43288612366,476.054693937,471.271716118
unit.000064,Euclidean_dist_24705,N/A,6.47292494774,6.47520899773,303.507929087,644.063683987,638.696687937
unit.000065,Euclidean_dist_25091,N/A,6.25143408775,6.25358200073,7.43973493576,458.055742025,452.802148104
unit.000066,Euclidean_dist_25477,N/A,6.48871707916,6.49123811722,365.132561922,788.228302002,782.188429117
unit.000067,Euclidean_dist_25863,N/A,6.30456805229,6.30679011345,7.69909906387,534.202502966,529.120358944
unit.000068,Euclidean_dist_26249,N/A,6.32895898819,6.33128595352,7.82508897781,435.201946974,430.212059975
unit.000069,Euclidean_dist_26635,N/A,6.35358095169,6.35586714745,7.94234204292,465.423991919,460.990957975
unit.000070,Euclidean_dist_27021,N/A,6.51380515099,6.51645898819,385.257035971,766.252033949,761.70527792
unit.000071,Euclidean_dist_27407,N/A,6.52176904678,6.52444791794,385.317281961,798.408761024,793.442069054
unit.000072,Euclidean_dist_27793,N/A,6.5301399231,6.53296613693,385.375850916,688.026204109,683.549154997
unit.000073,Euclidean_dist_28179,N/A,6.51906108856,6.52172493935,385.29924202,686.56852293,682.529938936
unit.000074,Euclidean_dist_28565,N/A,6.54098010063,6.5435321331,385.941165924,853.140317917,847.722841024
unit.000075,Euclidean_dist_28951,N/A,6.59727406502,6.59972310066,387.612467051,790.836111069,786.287930965
unit.000076,Euclidean_dist_29337,N/A,6.5547709465,6.5585000515,386.71043396,789.946455002,784.245505095
unit.000077,Euclidean_dist_29723,N/A,6.56408715248,6.56818914413,386.78650713,853.918539047,848.756550074
unit.000078,Euclidean_dist_30109,N/A,6.74057292938,6.74275994301,391.197047949,871.790174007,866.171365976
unit.000079,Euclidean_dist_30495,N/A,6.5789680481,6.58213400841,386.924196959,801.105685949,795.499001026
unit.000080,Euclidean_dist_30881,N/A,6.35836410522,6.36183404922,7.97440099716,536.50436306,531.166461945
unit.000081,Euclidean_dist_31267,N/A,6.364620924,6.36751794815,8.00013113022,489.359224081,483.883476019
unit.000082,Euclidean_dist_31653,N/A,6.37024211884,6.37299513817,8.02619099617,521.781432152,516.779598951
unit.000083,Euclidean_dist_32039,N/A,6.37783098221,6.38010406494,8.06356310844,418.681618929,413.799636126
unit.000084,Euclidean_dist_32425,N/A,6.3824160099,6.38552212715,8.0889480114,496.700729132,491.054029942
unit.000085,Euclidean_dist_32811,N/A,6.3903939724,6.39252495766,8.12664103508,490.958680153,485.923830986
unit.000086,Euclidean_dist_33197,N/A,6.39855504036,6.4019920826,8.16971611977,470.32468009,465.094226122
unit.000087,Euclidean_dist_33583,N/A,6.40450596809,6.40767598152,8.19250106812,531.243371964,526.036682129
unit.000088,Euclidean_dist_33969,N/A,6.4145720005,6.41713905334,8.2168109417,436.918610096,431.243588924
unit.000089,Euclidean_dist_34355,N/A,6.42163014412,6.42384195328,8.2539730072,540.324486971,535.269532919
unit.000090,Euclidean_dist_34741,N/A,6.42688012123,6.42971992493,8.27860212326,471.916703939,467.144885063
unit.000091,Euclidean_dist_35127,N/A,6.43832302094,6.44075608253,8.32057309151,497.468215942,493.101382971
unit.000092,Euclidean_dist_35513,N/A,6.44559502602,6.45160293579,8.36102795601,474.390290976,469.196644068
unit.000093,Euclidean_dist_35899,N/A,6.45547604561,6.45922803879,8.38498902321,538.826287031,534.242146969
unit.000094,Euclidean_dist_36285,N/A,6.4625890255,6.46499896049,8.40919303894,475.212273121,470.237632036
unit.000095,Euclidean_dist_36671,N/A,6.47012615204,6.47299194336,189.051445007,541.105219126,536.280926943
unit.000096,Euclidean_dist_37057,N/A,6.47521710396,6.47749614716,306.662766933,664.74455595,658.926878929
unit.000097,Euclidean_dist_37443,N/A,6.48200011253,6.48527312279,309.570655107,627.389066935,621.471140146
unit.000098,Euclidean_dist_37829,N/A,6.49100995064,6.49377298355,385.02474308,843.916266918,839.52264595
unit.000099,Euclidean_dist_38215,N/A,6.49736213684,6.50086212158,385.083629131,765.46551013,760.686180115
unit.000100,Euclidean_dist_38601,N/A,6.50287508965,6.50585198402,385.14982605,760.34551692,754.55546093
unit.000101,Euclidean_dist_38987,N/A,6.51140999794,6.51380205154,385.235386133,852.329519987,846.703587055
unit.000102,Euclidean_dist_39373,N/A,6.51626110077,6.51902103424,385.278017998,685.098828077,680.489670038
unit.000103,Euclidean_dist_39759,N/A,6.52453804016,6.52738499641,385.338046074,869.427076101,864.117532015
unit.000104,Euclidean_dist_40145,N/A,6.53307199478,6.5353679657,385.87796402,799.284245014,794.466720104
unit.000105,Euclidean_dist_40531,N/A,6.5384619236,6.54097604752,385.917422056,745.835891008,743.297181129
unit.000106,Euclidean_dist_40917,N/A,6.54348993301,6.54586911201,385.976135015,844.845297098,839.535673141
unit.000107,Euclidean_dist_41303,N/A,6.55083608627,6.55477809906,386.055582047,713.047492027,727.096789122
unit.000108,Euclidean_dist_41689,N/A,6.55845499039,6.5608150959,386.7286551,767.909585953,762.732794046
unit.000109,Euclidean_dist_42075,N/A,6.56819605827,6.57036805153,386.816498995,768.705764055,763.758134127
unit.000110,Euclidean_dist_42461,N/A,6.57542514801,6.57897210121,386.903074026,881.215270996,877.009897947
unit.000111,Euclidean_dist_42847,N/A,6.07179713249,6.07511591911,6.51068401337,532.77020812,528.079770088
unit.000112,Euclidean_dist_43233,N/A,6.86930298805,6.87138295174,395.113368988,818.147381067,812.864243031
unit.000113,Euclidean_dist_43619,N/A,6.10651898384,6.10917901993,6.68392515182,409.999475002,404.555923939
unit.000114,Euclidean_dist_44005,N/A,6.13592195511,6.13833212852,6.85453701019,515.282235146,509.549790144
unit.000115,Euclidean_dist_44391,N/A,6.17556405067,6.17834496498,7.04971003532,389.344958067,384.118556976
unit.000116,Euclidean_dist_44777,N/A,6.21376395226,6.21593809128,7.25269198418,530.417943001,526.036091089
unit.000117,Euclidean_dist_45163,N/A,6.24093604088,6.24318695068,7.39008998871,413.457545996,407.653216124
unit.000118,Euclidean_dist_45549,N/A,6.26849794388,6.27079415321,7.5159869194,459.77752614,454.851026058
unit.000119,Euclidean_dist_45935,N/A,6.89885306358,6.90207004547,396.592683077,836.759463072,832.360239983
unit.000120,Euclidean_dist_46321,N/A,6.90438508987,6.90662407875,397.174641132,884.146844149,879.0642941
unit.000121,Euclidean_dist_46707,N/A,6.90656900406,6.90931892395,397.195250988,821.806496143,816.946300983
unit.000122,Euclidean_dist_47093,N/A,6.37300395966,6.37543010712,8.03792095184,467.819947958,463.034666061
unit.000123,Euclidean_dist_47479,N/A,6.41714215279,6.41943097115,8.22909593582,420.408144951,415.838946104
unit.000124,Euclidean_dist_47865,N/A,6.46505594254,6.46763491631,8.42112398148,493.344663143,487.976269007
unit.000125,Euclidean_dist_48251,N/A,6.50599908829,6.50864696503,385.177214146,789.06892395,783.232172012
unit.000126,Euclidean_dist_48637,N/A,6.54594993591,6.54834914207,385.999459982,888.50911212,883.155478001
unit.000127,Euclidean_dist_49023,N/A,6.58503293991,6.58748602867,386.995201111,753.055057049,748.424807072
unit.000128,Euclidean_dist_49409,N/A,6.93161892891,6.93503594398,398.087135077,866.874383926,862.075822115
unit.000129,Euclidean_dist_49795,N/A,6.68092703819,6.68440198898,389.491240978,880.349810123,875.991039038
unit.000130,Euclidean_dist_50181,N/A,6.721763134,6.7306189537,390.403072119,755.961499929,751.485537052
unit.000131,Euclidean_dist_50567,N/A,6.94551491737,6.94778513908,398.246552944,825.351107121,820.012258053
unit.000132,Euclidean_dist_50953,N/A,6.81604504585,6.81889295578,393.168117046,779.905082941,774.997273922
unit.000133,Euclidean_dist_51339,N/A,6.82445693016,6.82688212395,393.233636141,834.86789608,830.319242001
unit.000134,Euclidean_dist_51725,N/A,6.83455610275,6.83690094948,393.922734022,815.540574074,810.815037012
unit.000135,Euclidean_dist_52111,N/A,6.84391403198,6.84616613388,394.042468071,892.593332052,887.24958396
unit.000136,Euclidean_dist_52497,N/A,6.85068798065,6.8537709713,394.123302937,782.416796923,777.059935093
unit.000137,Euclidean_dist_52883,N/A,6.85837507248,6.86126804352,394.258949995,817.26405406,812.854781151
unit.000138,Euclidean_dist_53269,N/A,6.87701201439,6.87938308716,396.310626984,819.054733038,813.883933067
unit.000139,Euclidean_dist_53655,N/A,6.97640013695,6.97860312462,399.250627995,829.010007143,823.079262018
unit.000140,Euclidean_dist_54041,N/A,6.92351794243,6.92669796944,397.456650972,876.11251092,870.269467115
unit.000141,Euclidean_dist_54427,N/A,6.94795107841,6.95041513443,398.284137964,867.810069084,863.087785959
unit.000142,Euclidean_dist_54813,N/A,6.97148704529,6.97358107567,399.203429937,828.133012056,823.068907022
unit.000143,Euclidean_dist_55199,N/A,6.58742499352,6.58979296684,387.016571045,801.972305059,796.520547152
unit.000144,Euclidean_dist_55585,N/A,6.58978104591,6.5921189785,387.051270962,732.799360991,734.179430008
unit.000145,Euclidean_dist_55971,N/A,6.59466004372,6.59723496437,387.586365938,694.531763077,694.700515032
unit.000146,Euclidean_dist_56357,N/A,6.84838414192,6.8507399559,394.101489067,757.910306931,752.512721062
unit.000147,Euclidean_dist_56743,N/A,6.85585093498,6.85843896866,394.227631092,875.326446056,870.259664059
unit.000148,Euclidean_dist_57129,N/A,6.61827492714,6.62091708183,387.898957014,870.218807936,865.143965006
unit.000149,Euclidean_dist_57515,N/A,6.62433004379,6.62664413452,388.445436954,794.344993114,789.353881121
unit.000150,Euclidean_dist_57901,N/A,6.91920900345,6.92150306702,397.376985073,887.254812002,882.135255098
unit.000151,Euclidean_dist_58287,N/A,6.94343805313,6.94557499886,398.204396963,850.193570137,844.654554129
unit.000152,Euclidean_dist_58673,N/A,6.96699810028,6.96950507164,399.135645151,827.282480001,822.049772024
unit.000153,Euclidean_dist_59059,N/A,6.66666913033,6.66910409927,388.811100006,691.168828964,687.619416952
unit.000154,Euclidean_dist_59445,N/A,6.67206311226,6.67470908165,389.406976938,803.649987936,798.567402124
unit.000155,Euclidean_dist_59831,N/A,6.67853713036,6.68085503578,389.465753078,856.424983025,850.802354097
unit.000156,Euclidean_dist_60217,N/A,6.68705892563,6.69025611877,389.554641008,832.413295031,827.171469927
unit.000157,Euclidean_dist_60603,N/A,6.69292211533,6.69564008713,389.606275082,857.42603302,851.823805094
unit.000158,Euclidean_dist_60989,N/A,6.70181393623,6.70416402817,389.68671608,690.131590128,685.588941097
unit.000159,Euclidean_dist_61375,N/A,6.7088830471,6.71094894409,390.26997304,889.349383116,884.179553032
unit.000160,Euclidean_dist_61761,N/A,6.7134039402,6.71658706665,390.320323944,893.40039897,888.278713942
unit.000161,Euclidean_dist_62147,N/A,6.71925997734,6.7217130661,390.375436068,774.786802053,769.888437033
unit.000162,Euclidean_dist_62533,N/A,6.73347401619,6.7356979847,390.479098082,833.26188612,828.184577942
unit.000163,Euclidean_dist_62919,N/A,6.73807501793,6.74057102203,391.172964096,775.685189009,770.907740116
unit.000164,Euclidean_dist_63305,N/A,6.74518704414,6.74818491936,391.255867004,776.524590015,770.916180134
unit.000165,Euclidean_dist_63691,N/A,6.75675010681,6.76056599617,391.380783081,885.638505936,880.087453127
unit.000166,Euclidean_dist_64077,N/A,6.76313495636,6.76712107658,392.093199015,797.574018955,792.423438072
unit.000167,Euclidean_dist_64463,N/A,6.7694849968,6.77285909653,392.157593012,810.231015921,804.691702127
unit.000168,Euclidean_dist_64849,N/A,6.77752995491,6.77995204926,392.285215139,883.322924137,878.044227123
unit.000169,Euclidean_dist_65235,N/A,6.78279805183,6.79059100151,392.333296061,811.134756088,806.72648406
unit.000170,Euclidean_dist_65621,N/A,6.79644107819,6.79873394966,392.430925131,847.50612092,842.600808144
unit.000171,Euclidean_dist_66007,N/A,6.80323195457,6.80637598038,393.009691954,700.784548998,706.863769054
unit.000172,Euclidean_dist_66393,N/A,6.80878901482,6.81114602089,393.064224005,779.07505393,773.983142138
unit.000173,Euclidean_dist_66779,N/A,6.81310009956,6.81612205505,393.140285015,841.199090004,836.455938101
unit.000174,Euclidean_dist_67165,N/A,6.86690807343,6.86935210228,395.047631025,863.588505983,858.989599943
unit.000175,Euclidean_dist_67551,N/A,6.09592795372,6.09848213196,6.62692713737,386.71084404,382.069071054
unit.000176,Euclidean_dist_67937,N/A,6.87403512001,6.87704110146,396.267297029,864.37808609,860.004976034
unit.000177,Euclidean_dist_68323,N/A,6.8793489933,6.88182711601,396.340537071,835.89744401,830.319988966
unit.000178,Euclidean_dist_68709,N/A,6.88392400742,6.88708806038,396.411863089,842.068768024,837.482736111
unit.000179,Euclidean_dist_69095,N/A,6.88709592819,6.88935613632,396.444519043,783.249789953,778.075160027
