CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000119,Euclidean_dist_45935,N/A,149.399080992,149.402868986,1021.52622199,1364.16484809,1359.03413916
unit.000120,Euclidean_dist_46321,N/A,155.460586071,155.464389086,1029.59251714,1360.9578352,1355.97109818
unit.000121,Euclidean_dist_46707,N/A,159.756714106,159.760984182,1050.63844419,1396.89048719,1391.71350813
unit.000122,Euclidean_dist_47093,N/A,163.444856167,163.448273182,1279.82211113,1569.84900808,1565.77539921
unit.000123,Euclidean_dist_47479,N/A,73.2190551758,73.2225561142,650.307922125,973.515114069,967.99080205
unit.000124,Euclidean_dist_47865,N/A,74.1387200356,74.1421670914,652.733641148,969.377915144,963.910792112
unit.000125,Euclidean_dist_48251,N/A,75.0602221489,75.0639731884,654.382922173,1011.99898911,1007.71775818
unit.000126,Euclidean_dist_48637,N/A,75.9798622131,75.983643055,654.451775074,971.488168001,965.965754986
unit.000127,Euclidean_dist_49023,N/A,76.9695081711,76.9730100632,657.7031672,977.500209093,974.093469143
unit.000128,Euclidean_dist_49409,N/A,11.6569881439,11.7039141655,11.7055270672,381.58616519,376.640695095
unit.000129,Euclidean_dist_49795,N/A,79.3544840813,79.3581650257,664.535617113,970.436200142,964.92792511
unit.000130,Euclidean_dist_50181,N/A,80.6127991676,80.6166729927,664.801824093,979.114104033,975.10664916
unit.000131,Euclidean_dist_50567,N/A,81.5347521305,81.5385332108,668.712795019,976.720533133,972.053278208
unit.000132,Euclidean_dist_50953,N/A,26.2717170715,26.275124073,307.829461098,608.325970173,602.47894907
unit.000133,Euclidean_dist_51339,N/A,83.5453810692,83.5497381687,672.557528019,1029.96848822,1024.44316006
unit.000134,Euclidean_dist_51725,N/A,31.8488121033,31.8525850773,344.212983131,647.680608034,641.971609116
unit.000135,Euclidean_dist_52111,N/A,32.939043045,32.9426519871,345.40626812,748.229685068,742.865671158
unit.000136,Euclidean_dist_52497,N/A,33.8585820198,33.8620741367,345.467354059,693.448837996,688.657337189
unit.000137,Euclidean_dist_52883,N/A,88.0099511147,88.0135731697,683.036863089,996.683442116,992.474997044
unit.000138,Euclidean_dist_53269,N/A,88.9294211864,88.9328100681,685.251434088,1030.66132402,1025.46482301
unit.000139,Euclidean_dist_53655,N/A,89.8487319946,89.8524580002,688.503458023,1022.8559401,1020.36498713
unit.000140,Euclidean_dist_54041,N/A,90.9380140305,90.9417610168,688.553902149,1060.22556114,1055.12924004
unit.000141,Euclidean_dist_54427,N/A,92.4033281803,92.40726614,688.645583153,1032.07244515,1026.48383403
unit.000142,Euclidean_dist_54813,N/A,93.3241631985,93.3280601501,689.598643064,1039.517272,1034.65075111
unit.000143,Euclidean_dist_55199,N/A,5.59599804878,5.59983611107,5.66970419884,414.477495193,409.42092514
unit.000144,Euclidean_dist_55585,N/A,5.58311605453,5.5870912075,5.61622405052,345.402369022,340.715543032
unit.000145,Euclidean_dist_55971,N/A,5.64934921265,5.65196299553,5.88034510612,380.726844072,375.610613108
unit.000146,Euclidean_dist_56357,N/A,5.59323406219,5.5958211422,5.65638399124,377.555938005,372.501654148
unit.000147,Euclidean_dist_56743,N/A,5.59983921051,5.60285210609,5.68318915367,378.257517099,373.529044151
unit.000148,Euclidean_dist_57129,N/A,5.60601806641,5.60895609856,5.70870399475,346.524103165,341.727897167
unit.000149,Euclidean_dist_57515,N/A,12.201403141,12.2049520016,12.2065730095,390.746507168,385.857969999
unit.000150,Euclidean_dist_57901,N/A,14.2104802132,14.2147891521,14.2163910866,398.218716145,393.017296076
unit.000151,Euclidean_dist_58287,N/A,17.5849070549,17.5888171196,17.5903611183,375.551472187,370.440430164
unit.000152,Euclidean_dist_58673,N/A,22.5248432159,22.5292851925,22.53089118,400.837184191,396.091006994
unit.000153,Euclidean_dist_59059,N/A,5.63191914558,5.63459920883,5.8058412075,312.730941057,312.302455187
unit.000154,Euclidean_dist_59445,N/A,5.63807106018,5.64053606987,5.82981610298,379.900454044,374.563176155
unit.000155,Euclidean_dist_59831,N/A,5.64327716827,5.6466460228,5.8532640934,410.565685987,405.33269906
unit.000156,Euclidean_dist_60217,N/A,5.65197300911,5.65505599976,5.89482212067,347.970902205,342.757956028
unit.000157,Euclidean_dist_60603,N/A,5.65511798859,5.65766811371,5.90763521194,367.493626118,363.21232605
unit.000158,Euclidean_dist_60989,N/A,5.66068315506,5.66304516792,5.93636417389,415.309868097,409.433854103
unit.000159,Euclidean_dist_61375,N/A,5.66312217712,5.66623401642,5.95127916336,368.649995089,364.245222092
unit.000160,Euclidean_dist_61761,N/A,5.66871118546,5.67160701752,5.9764881134,407.49646616,402.232062101
unit.000161,Euclidean_dist_62147,N/A,5.67449212074,5.67795705795,6.00202202797,379.044234037,373.545756102
unit.000162,Euclidean_dist_62533,N/A,5.68050217628,5.68292713165,6.02712321281,393.142504215,387.901631117
unit.000163,Euclidean_dist_62919,N/A,5.68563508987,5.68900609016,6.0500190258,402.528539181,397.101963997
unit.000164,Euclidean_dist_63305,N/A,5.69175601006,5.69450902939,6.07549214363,350.366315126,344.797192097
unit.000165,Euclidean_dist_63691,N/A,5.69695210457,5.69958615303,6.10026216507,403.365989208,398.130933046
unit.000166,Euclidean_dist_64077,N/A,5.70536708832,5.70798707008,6.13463616371,354.493117094,349.907253027
unit.000167,Euclidean_dist_64463,N/A,5.71275019646,5.71608901024,6.17358398438,326.196809053,327.529775143
unit.000168,Euclidean_dist_64849,N/A,5.72100710869,5.72342014313,6.2114341259,416.153977156,410.466072083
unit.000169,Euclidean_dist_65235,N/A,5.72632598877,5.7287940979,6.23838806152,309.241580009,304.186751127
unit.000170,Euclidean_dist_65621,N/A,5.73381114006,5.7363409996,6.27439498901,387.513361216,381.771794081
unit.000171,Euclidean_dist_66007,N/A,5.96355104446,5.96720504761,6.28629207611,392.340709209,387.902343035
unit.000172,Euclidean_dist_66393,N/A,7.42889499664,7.4331870079,7.4347410202,388.279178143,382.781387091
unit.000173,Euclidean_dist_66779,N/A,8.7256500721,8.72922420502,8.73077607155,373.624299049,368.375665188
unit.000174,Euclidean_dist_67165,N/A,10.1908950806,10.1951031685,10.1967902184,408.2162292,403.256780148
unit.000175,Euclidean_dist_67551,N/A,132.73439908,133.094551086,1010.53396201,1363.35749912,1358.01225519
unit.000176,Euclidean_dist_67937,N/A,133.618474007,133.622763157,1010.60180402,1322.36806107,1319.2897222
unit.000177,Euclidean_dist_68323,N/A,134.876561165,134.880463123,1014.07206416,1316.69507599,1312.16161299
unit.000178,Euclidean_dist_68709,N/A,135.763981104,135.766499043,1014.14517713,1320.69302106,1316.2289362
unit.000179,Euclidean_dist_69095,N/A,136.872027159,136.874693155,1015.73340821,1334.67817807,1329.49231005
unit.000180,Euclidean_dist_69481,N/A,138.976224184,138.980297089,1015.79608917,1346.39687705,1340.67691016
unit.000181,Euclidean_dist_69867,N/A,139.974757195,139.978816032,1015.84257913,1374.36431813,1369.26823616
unit.000182,Euclidean_dist_70253,N/A,141.233325005,141.23657608,1015.90638614,1385.88692021,1381.54005718
unit.000183,Euclidean_dist_70639,N/A,142.998607159,143.002616167,1016.46249509,1319.07467413,1314.20660806
unit.000184,Euclidean_dist_71025,N/A,144.087637186,144.092046022,1016.51487303,1375.53645611,1370.30885601
unit.000185,Euclidean_dist_71411,N/A,145.008772135,145.013107061,1016.57969618,1372.70447803,1367.21721315
unit.000186,Euclidean_dist_71797,N/A,146.473726034,146.477638006,1016.68449903,1343.22774816,1338.63150406
unit.000187,Euclidean_dist_72183,N/A,147.394839048,147.398620129,1017.89478016,1348.80848718,1343.74383211
unit.000188,Euclidean_dist_72569,N/A,148.855854034,148.859513044,1020.21670508,1342.13007808,1337.6022892
unit.000189,Euclidean_dist_72955,N/A,150.316954136,150.321726084,1023.06204915,1378.99695611,1373.37765598
unit.000190,Euclidean_dist_73341,N/A,151.235848188,151.23961401,1026.87172008,1400.60102105,1394.79265809
unit.000191,Euclidean_dist_73727,N/A,152.155821085,152.159479141,1026.96768022,1365.00040221,1360.049582
unit.000192,Euclidean_dist_74113,N/A,153.622195005,153.625886202,1027.97358513,1360.05076003,1354.95469308
unit.000193,Euclidean_dist_74499,N/A,153.99706912,154.000681162,1028.00423002,1366.613868,1362.10747313
unit.000194,Euclidean_dist_74885,N/A,154.916463137,154.920029163,1028.68498206,1385.01801014,1380.52667403
unit.000195,Euclidean_dist_75271,N/A,155.835653067,155.839370012,1031.103688,1365.77467203,1361.0720582
unit.000196,Euclidean_dist_75657,N/A,156.379908085,156.38401103,1031.70931602,1378.19720602,1372.3471961
unit.000197,Euclidean_dist_76043,N/A,156.756023169,156.759637117,1032.71733809,1377.38689899,1372.36666512
unit.000198,Euclidean_dist_76429,N/A,157.743596077,157.747056007,1035.33707404,1371.01879716,1366.1997261
unit.000199,Euclidean_dist_76815,N/A,158.289481163,158.293150187,1037.58170199,1381.73675513,1376.45109606
unit.000200,Euclidean_dist_77201,N/A,159.211705208,159.299766064,1049.62925816,1387.10663009,1382.56959915
unit.000201,Euclidean_dist_77587,N/A,160.301948071,160.305532217,1073.78761005,1388.72092915,1383.59839702
unit.000202,Euclidean_dist_77973,N/A,160.677598,160.680969,1091.99577022,1394.18212008,1388.65570903
unit.000203,Euclidean_dist_78359,N/A,161.222083092,161.225689173,1212.30952716,1517.31189299,1512.10155916
unit.000204,Euclidean_dist_78745,N/A,162.143751144,162.147275209,1234.54309607,1544.8842032,1539.43564606
unit.000205,Euclidean_dist_79131,N/A,162.691375017,162.694821119,1265.5301652,1558.99272108,1553.58716416
unit.000206,Euclidean_dist_79517,N/A,98.33664608,98.3406510353,691.333012104,1015.67308903,1010.78176308
unit.000207,Euclidean_dist_79903,N/A,67.5302760601,67.5687251091,368.334451199,727.91013217,722.450212002
unit.000208,Euclidean_dist_80289,N/A,108.966472149,108.970432997,700.023777008,1036.87763405,1031.5867362
unit.000209,Euclidean_dist_80675,N/A,63.6835510731,63.6874611378,351.736643076,703.597292185,699.902706146
unit.000210,Euclidean_dist_81061,N/A,123.670988083,123.67455101,976.344300032,1289.7801652,1284.66932011
unit.000211,Euclidean_dist_81447,N/A,66.0672671795,66.0709221363,360.230320215,754.170594215,749.018392086
unit.000212,Euclidean_dist_81833,N/A,66.9856410027,66.9891421795,364.638023138,724.024732113,719.331322193
unit.000213,Euclidean_dist_82219,N/A,68.451169014,68.455080986,370.678740025,728.670253038,723.463869095
unit.000214,Euclidean_dist_82605,N/A,152.700836182,152.704734087,1027.91922116,1359.21631122,1354.94153214
unit.000215,Euclidean_dist_82991,N/A,70.2899911404,70.2936630249,615.577989101,921.983359098,916.29370904
unit.000216,Euclidean_dist_83377,N/A,71.2089931965,71.2128190994,629.771580219,949.345229149,943.622798204
unit.000217,Euclidean_dist_83763,N/A,72.6749870777,72.6785941124,649.802945137,963.030927181,957.803053141
unit.000218,Euclidean_dist_84149,N/A,73.7639400959,73.7676670551,650.913982153,1059.39163017,1054.10156798
unit.000219,Euclidean_dist_84535,N/A,74.6848680973,74.6886310577,654.356680155,975.127016068,970.032047033
unit.000220,Euclidean_dist_84921,N/A,75.6047930717,75.6105530262,654.416455984,983.405019045,979.181205988
unit.000221,Euclidean_dist_85307,N/A,76.5933949947,76.5975310802,654.485538006,968.539389133,962.874905109
unit.000222,Euclidean_dist_85693,N/A,77.5140810013,77.5179030895,657.771089077,988.634966135,983.300996065
unit.000223,Euclidean_dist_86079,N/A,12.7457201481,12.749710083,12.7513542175,363.094727993,358.093437195
unit.000224,Euclidean_dist_86465,N/A,79.8995480537,79.9033391476,664.716375113,984.709340096,980.201203108
unit.000225,Euclidean_dist_86851,N/A,18.8806381226,19.1756081581,19.1772091389,363.898272991,358.338997126
unit.000226,Euclidean_dist_87237,N/A,82.0795490742,82.0833511353,668.790997982,986.734394073,981.239688158
unit.000227,Euclidean_dist_87623,N/A,82.9987151623,83.0023610592,672.525995016,1046.49806118,1041.81843805
unit.000228,Euclidean_dist_88009,N/A,83.9209411144,83.9245800972,672.633172035,1017.38803101,1012.8240521
unit.000229,Euclidean_dist_88395,N/A,85.3867950439,85.3901410103,680.106720209,1049.92954707,1044.89050913
unit.000230,Euclidean_dist_88781,N/A,86.3760490417,86.3796319962,680.181885004,1062.81103921,1057.17868519
unit.000231,Euclidean_dist_89167,N/A,87.466132164,87.4700841904,683.001211166,995.624661207,991.456032038
unit.000232,Euclidean_dist_89553,N/A,88.3847501278,88.3883330822,683.114670992,1020.67067909,1016.30670214
unit.000233,Euclidean_dist_89939,N/A,89.305535078,89.3091061115,685.310924053,1051.86907315,1046.92991519
unit.000234,Euclidean_dist_90325,N/A,90.2242860794,90.2276611328,688.528837204,1064.62685204,1060.240659
unit.000235,Euclidean_dist_90711,N/A,91.859069109,91.862691164,688.618341208,1027.9118371,1022.39636803
unit.000236,Euclidean_dist_91097,N/A,51.7599611282,51.7639172077,348.317351103,698.147725105,692.752503157
unit.000237,Euclidean_dist_91483,N/A,93.8716440201,93.8756141663,689.645376205,1013.99258804,1009.75173807
unit.000238,Euclidean_dist_91869,N/A,36.9975471497,37.0010931492,346.532389164,682.967555046,678.491762161
unit.000239,Euclidean_dist_92255,N/A,37.5470712185,37.5508511066,346.553598166,713.46313405,710.098283052
unit.000240,Euclidean_dist_92641,N/A,37.9223780632,37.9259200096,346.582811117,730.375218153,725.504012108
unit.000241,Euclidean_dist_93027,N/A,38.8476271629,38.8513040543,346.640932083,676.441748142,673.420754194
unit.000242,Euclidean_dist_93413,N/A,39.391824007,39.3954751492,346.67596221,698.890919209,693.787280083
unit.000243,Euclidean_dist_93799,N/A,39.9363582134,39.9399051666,346.716489077,724.787744045,719.317734003
unit.000244,Euclidean_dist_94185,N/A,40.858839035,40.862924099,346.77141118,715.23896718,710.11386013
unit.000245,Euclidean_dist_94571,N/A,41.7794010639,41.7830531597,346.812759161,695.450977087,690.705920219
unit.000246,Euclidean_dist_94957,N/A,42.323923111,42.327892065,346.833937168,719.89748311,715.209836006
unit.000247,Euclidean_dist_95343,N/A,43.4139351845,43.418074131,346.878345013,696.470791101,691.719499111
unit.000248,Euclidean_dist_95729,N/A,43.7889649868,43.7925632,346.899838209,725.561288118,720.375721216
unit.000249,Euclidean_dist_96115,N/A,44.3350870609,44.3386471272,346.920996189,731.174655199,725.519357204
unit.000250,Euclidean_dist_96501,N/A,45.2540709972,45.2579131126,346.964673042,743.24269104,738.780134201
unit.000251,Euclidean_dist_96887,N/A,46.2443361282,46.2486670017,347.976036072,707.677823067,701.954349041
unit.000252,Euclidean_dist_97273,N/A,46.6194810867,46.6232731342,348.00785017,664.494917154,662.250739098
unit.000253,Euclidean_dist_97659,N/A,48.08299613,48.0866940022,348.10031414,716.056841135,711.126918077
unit.000254,Euclidean_dist_98045,N/A,48.458053112,48.462002039,348.133754015,732.780794144,727.557572126
unit.000255,Euclidean_dist_98431,N/A,49.0017499924,49.0056400299,348.169005156,716.911953211,712.151812077
