CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1,N/A,88.5483169556,88.552697897,1890.56843877,2197.01154184,2192.50301886
unit.000001,Euclidean_dist_387,N/A,90.56285882,90.5675919056,1896.59240198,2211.36303592,2206.693048
unit.000002,Euclidean_dist_773,N/A,5.99287581444,5.99572491646,328.233411789,659.208701849,656.446857929
unit.000003,Euclidean_dist_1159,N/A,91.4832448959,91.488134861,1903.11608982,2212.36324477,2207.70844078
unit.000004,Euclidean_dist_1545,N/A,92.4070689678,92.4119038582,1914.13347483,2218.39078879,2213.78536487
unit.000005,Euclidean_dist_1931,N/A,92.783315897,92.7876849174,1914.35507679,2221.90272284,2217.85298181
unit.000006,Euclidean_dist_2317,N/A,6.09099292755,6.09342193604,637.532991886,956.77153182,954.319602966
unit.000007,Euclidean_dist_2703,N/A,94.2494328022,94.2541208267,1917.36950898,2238.96959877,2236.11815286
unit.000008,Euclidean_dist_3089,N/A,94.6286828518,94.6320128441,1920.5823729,2223.81162977,2219.8735888
unit.000009,Euclidean_dist_3475,N/A,95.5158038139,95.5207908154,1921.28608894,2229.73550081,2224.96742797
unit.000010,Euclidean_dist_3861,N/A,96.40020895,96.4055018425,1926.80671,2246.40325379,2242.24686384
unit.000011,Euclidean_dist_4247,N/A,96.6066749096,96.6111319065,1928.11463881,2291.9776938,2288.9405849
unit.000012,Euclidean_dist_4633,N/A,97.7121648788,97.7170329094,1930.35413885,2284.44746089,2279.79966688
unit.000013,Euclidean_dist_5019,N/A,97.7169649601,97.7195768356,1931.02843094,2234.0509088,2231.029459
unit.000014,Euclidean_dist_5405,N/A,98.7164139748,98.8215208054,1932.03407383,2266.87685585,2262.5282228
unit.000015,Euclidean_dist_5791,N/A,26.7847309113,26.7892179489,968.299034834,1286.84716392,1283.92084599
unit.000016,Euclidean_dist_6177,N/A,27.161220789,27.1660239697,971.914709806,1283.4027319,1278.79219198
unit.000017,Euclidean_dist_6563,N/A,27.7064418793,27.7111887932,973.318779945,1282.12832284,1278.79285598
unit.000018,Euclidean_dist_6949,N/A,29.0072078705,29.0113499165,977.435854912,1288.17951584,1284.93387198
unit.000019,Euclidean_dist_7335,N/A,30.6447589397,30.6494238377,983.258803844,1308.77941179,1305.3206799
unit.000020,Euclidean_dist_7721,N/A,31.566906929,31.5725297928,985.168015957,1311.89650297,1308.38695097
unit.000021,Euclidean_dist_8107,N/A,32.4894468784,32.4942729473,992.795725822,1355.81650186,1351.97825885
unit.000022,Euclidean_dist_8493,N/A,33.7870848179,33.7914350033,995.910477877,1323.80099082,1319.54705596
unit.000023,Euclidean_dist_8879,N/A,34.7101418972,34.7147679329,998.020407915,1303.51308084,1299.19545197
unit.000024,Euclidean_dist_9265,N/A,36.1775658131,36.1816527843,1007.35796285,1313.84439683,1309.40513277
unit.000025,Euclidean_dist_9651,N/A,37.6452789307,37.6495089531,1023.709589,1325.70819497,1321.56767797
unit.000026,Euclidean_dist_10037,N/A,38.7355229855,38.7401998043,1041.77024198,1378.88738394,1374.26223397
unit.000027,Euclidean_dist_10423,N/A,39.6577398777,39.6623849869,1240.27247286,1549.42453885,1545.11400986
unit.000028,Euclidean_dist_10809,N/A,41.2976169586,41.3021008968,1246.79951286,1567.68347883,1563.32815289
unit.000029,Euclidean_dist_11195,N/A,42.3902668953,42.4052159786,1250.81489587,1588.96349478,1584.45430183
unit.000030,Euclidean_dist_11581,N/A,43.8606169224,43.8651738167,1264.76395988,1617.20974779,1614.02568889
unit.000031,Euclidean_dist_11967,N/A,45.1610898972,45.1655488014,1271.18905997,1583.04198289,1579.56144786
unit.000032,Euclidean_dist_12353,N/A,46.1564297676,46.161220789,1274.10181689,1604.4283278,1600.75714087
unit.000033,Euclidean_dist_12739,N/A,47.079982996,47.0852389336,1276.31230879,1581.52074885,1577.53345895
unit.000034,Euclidean_dist_13125,N/A,48.1695418358,48.1739339828,1282.20196199,1585.75194788,1581.60054183
unit.000035,Euclidean_dist_13511,N/A,48.7158079147,48.7206058502,1283.03905296,1592.07661486,1588.4969759
unit.000036,Euclidean_dist_13897,N/A,49.8081219196,49.8128838539,1287.35555887,1611.55474997,1606.8527739
unit.000037,Euclidean_dist_14283,N/A,50.7306988239,50.7356858253,1291.06971884,1601.31528592,1596.66810894
unit.000038,Euclidean_dist_14669,N/A,51.2786428928,51.2854738235,1291.77395177,1598.45560479,1594.63117695
unit.000039,Euclidean_dist_15055,N/A,51.8249368668,51.8297448158,1292.97911096,1646.59653592,1642.48887181
unit.000040,Euclidean_dist_15441,N/A,52.917953968,52.9229879379,1301.81141186,1656.63637996,1652.69314694
unit.000041,Euclidean_dist_15827,N/A,53.2938327789,53.2992889881,1303.51848078,1623.68305898,1619.138587
unit.000042,Euclidean_dist_16213,N/A,54.3874218464,54.3921229839,1305.32756186,1622.70368886,1618.10795879
unit.000043,Euclidean_dist_16599,N/A,55.309858799,55.3137209415,1306.67030191,1613.96287799,1609.96208
unit.000044,Euclidean_dist_16985,N/A,55.685092926,55.6891028881,1307.90030885,1625.21540093,1621.16989493
unit.000045,Euclidean_dist_17371,N/A,56.3003218174,56.3049268723,1307.94336581,1616.44194484,1612.03652883
unit.000046,Euclidean_dist_17757,N/A,78.201032877,78.2057027817,1625.22073078,1968.36504483,1963.62770891
unit.000047,Euclidean_dist_18143,N/A,78.5763339996,78.5807437897,1631.64259696,1961.9661448,1958.50973487
