CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1,N/A,6.56557297707,6.56793498993,8.64849090576,702.234140873,698.349663019
unit.000001,Euclidean_dist_387,N/A,6.56791496277,6.57205200195,8.66064286232,499.313333035,494.167279005
unit.000002,Euclidean_dist_773,N/A,6.57202792168,6.57430195808,8.67461705208,613.139858961,608.173681021
unit.000003,Euclidean_dist_1159,N/A,6.57893204689,6.58188891411,8.71920895576,524.274060011,519.206513882
unit.000004,Euclidean_dist_1545,N/A,6.58470797539,6.58851695061,8.74593997002,444.498203039,439.499012947
unit.000005,Euclidean_dist_1931,N/A,6.59149885178,6.59366202354,8.77329087257,567.147275925,562.179172039
unit.000006,Euclidean_dist_2317,N/A,6.60158085823,6.60487294197,8.81471586227,467.174016953,462.297155857
unit.000007,Euclidean_dist_2703,N/A,6.61181306839,6.61467599869,8.87971496582,703.384604931,699.798654079
unit.000008,Euclidean_dist_3089,N/A,6.61943101883,6.62307786942,8.90515995026,525.978388071,521.244296074
unit.000009,Euclidean_dist_3475,N/A,6.62834405899,6.63515305519,8.94467806816,527.010135889,522.263103962
unit.000010,Euclidean_dist_3861,N/A,6.63787603378,6.640447855,8.97207903862,489.367534876,484.876242876
unit.000011,Euclidean_dist_4247,N/A,6.64474391937,6.64762496948,8.99864792824,434.368685961,429.308156013
unit.000012,Euclidean_dist_4633,N/A,6.65347886086,6.65672588348,9.04049897194,822.487420082,818.058923006
unit.000013,Euclidean_dist_5019,N/A,6.66380190849,6.6667509079,9.07755804062,528.814277887,524.314292908
unit.000014,Euclidean_dist_5405,N/A,6.66965699196,6.67331194878,9.10398888588,490.845716953,485.890768051
unit.000015,Euclidean_dist_5791,N/A,6.67926001549,6.68736600876,9.14343500137,468.854681969,464.341707945
unit.000016,Euclidean_dist_6177,N/A,6.69133901596,6.69447493553,9.17039990425,823.559715986,819.077549934
unit.000017,Euclidean_dist_6563,N/A,6.3410589695,6.34358406067,7.69084000587,435.919610977,431.344485998
unit.000018,Euclidean_dist_6949,N/A,6.92234992981,6.92564487457,10.1653430462,542.734220982,538.604930878
unit.000019,Euclidean_dist_7335,N/A,6.92875790596,6.93103504181,10.1916868687,544.466225863,540.723731995
unit.000020,Euclidean_dist_7721,N/A,6.93700289726,6.93946790695,10.2339990139,501.148886919,496.207548857
unit.000021,Euclidean_dist_8107,N/A,6.45186400414,6.45907092094,8.16397595406,601.533902884,596.950589895
unit.000022,Euclidean_dist_8493,N/A,6.4872879982,6.48980903625,8.28602600098,603.95638299,600.016664028
