CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000000,Euclidean_dist_1,N/A,5.75471997261,5.75747799873,5.837911129,324.666010141,318.018267155
unit.000001,Euclidean_dist_387,N/A,5.75745511055,5.76024603844,5.85243606567,339.498044014,333.327049971
unit.000002,Euclidean_dist_773,N/A,5.76020717621,5.7630610466,5.86586213112,325.846642971,320.05072403
unit.000003,Euclidean_dist_1159,N/A,5.7630109787,5.76626801491,5.8792951107,352.626963139,345.630663157
unit.000004,Euclidean_dist_1545,N/A,5.76637911797,5.76924514771,5.89065003395,376.361968994,369.496191978
unit.000005,Euclidean_dist_1931,N/A,5.77210402489,5.77500510216,5.91323494911,335.318796158,329.220774174
unit.000006,Euclidean_dist_2317,N/A,5.77936196327,5.78216409683,5.93570995331,349.362189054,343.584579945
unit.000007,Euclidean_dist_2703,N/A,5.78218197823,5.78617095947,5.9482820034,345.312844992,338.461848021
unit.000008,Euclidean_dist_3089,N/A,5.78614211082,5.78890299797,5.9605679512,340.533564091,334.352255106
unit.000009,Euclidean_dist_3475,N/A,5.78932094574,5.79210305214,5.97315812111,319.721071959,313.908957958
unit.000010,Euclidean_dist_3861,N/A,5.79218816757,5.79492115974,5.9861600399,338.667237997,332.29816103
unit.000011,Euclidean_dist_4247,N/A,5.79814815521,5.80101394653,6.01461410522,327.834278107,321.07367301
unit.000012,Euclidean_dist_4633,N/A,5.80104613304,5.80385398865,6.02720499039,320.916424036,313.923325062
unit.000013,Euclidean_dist_5019,N/A,5.80385398865,5.8065841198,6.03996300697,344.511772156,337.422646999
unit.000014,Euclidean_dist_5405,N/A,5.80652713776,5.80954003334,6.05272316933,348.577697992,341.541296005
unit.000015,Euclidean_dist_5791,N/A,5.80952000618,5.812458992,6.06370615959,346.055375099,339.487725019
unit.000016,Euclidean_dist_6177,N/A,5.81246805191,5.81497001648,6.07503008842,398.335118055,391.789536953
unit.000017,Euclidean_dist_6563,N/A,21.8859410286,21.8898730278,996.40350008,1320.71567512,1313.54252315
unit.000018,Euclidean_dist_6949,N/A,29.2294239998,29.2325570583,1265.39962912,1573.54975605,1568.64834499
unit.000019,Euclidean_dist_7335,N/A,5.92167806625,5.92456197739,319.85574317,639.848127127,633.298644066
unit.000020,Euclidean_dist_7721,N/A,5.92454600334,5.92696809769,319.883516073,633.779075146,627.19204998
unit.000021,Euclidean_dist_8107,N/A,51.4241061211,51.4280869961,1573.55506396,1892.10139513,1886.2310071
unit.000022,Euclidean_dist_8493,N/A,57.2861709595,57.2905299664,1599.25463796,1914.00834799,1907.57606196
unit.000023,Euclidean_dist_8879,N/A,5.93530797958,5.93763995171,320.924842119,649.896764994,643.493242025
unit.000024,Euclidean_dist_9265,N/A,5.94004702568,5.94238495827,324.74725318,686.483628988,680.077363968
unit.000025,Euclidean_dist_9651,N/A,5.94232416153,5.94515395164,325.451431036,635.095514059,628.207139015
unit.000026,Euclidean_dist_10037,N/A,5.9451110363,5.94748902321,326.557034016,650.675011158,644.519643068
unit.000027,Euclidean_dist_10423,N/A,5.94979095459,5.95229101181,327.898792982,629.967568159,623.113672018
unit.000028,Euclidean_dist_10809,N/A,84.8900289536,84.8938081264,1935.39058304,2248.49153709,2243.10020804
unit.000029,Euclidean_dist_11195,N/A,89.7326090336,89.7365119457,1958.78415418,2308.82440805,2303.01128507
unit.000030,Euclidean_dist_11581,N/A,5.9602560997,5.96306014061,331.589200974,664.569673061,657.718291044
unit.000031,Euclidean_dist_11967,N/A,5.96299409866,5.96564412117,333.348011017,657.312299013,650.603028059
unit.000032,Euclidean_dist_12353,N/A,104.297162056,104.301574945,2248.47397995,2596.94256616,2591.69256711
unit.000033,Euclidean_dist_12739,N/A,5.97065210342,5.97289705276,333.451117992,678.900864124,671.950521946
unit.000034,Euclidean_dist_13125,N/A,5.97289800644,5.9756360054,333.48171401,649.044578075,642.482136011
unit.000035,Euclidean_dist_13511,N/A,5.97565317154,5.97844409943,334.69829607,654.702484131,647.561942101
unit.000036,Euclidean_dist_13897,N/A,5.980864048,5.98324108124,341.22508502,658.918874979,652.631216049
unit.000037,Euclidean_dist_14283,N/A,5.98322296143,5.98552799225,350.063016176,660.224773169,653.650119066
unit.000038,Euclidean_dist_14669,N/A,5.72650408745,5.73522210121,5.73887300491,368.128232002,360.945209026
unit.000039,Euclidean_dist_15055,N/A,5.99056196213,5.99294805527,363.314671993,669.348562002,662.830312967
unit.000040,Euclidean_dist_15441,N/A,5.74621295929,5.74960112572,5.81407904625,314.030305147,309.849121094
unit.000041,Euclidean_dist_15827,N/A,5.76930499077,5.77211904526,5.90191316605,342.982650042,336.400475025
