Number_Clusters,Number_Points_per_Cluster,Number_Dim,Number_Points_per_Message,Interval,Number_Partitions, Time
100,100,3,5000,120,48,0.07256
100,1000,3,5000,120,48,1.25533
100,10000,3,5000,120,48,9.38704
100,100000,3,5000,120,48,110.66816
100,1000000,3,5000,120,48,1018.37010
