CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000016,Euclidean_dist_1_1,238.105425119,238.108962059,238.11090517,239.205517054,239.712177038
unit.000017,Euclidean_dist_1_4097,135.568006039,135.571477175,135.573405981,137.071285963,138.182046175
unit.000018,Euclidean_dist_1_8193,136.956730127,136.95957303,136.968026161,138.482440948,139.315006971
unit.000019,Euclidean_dist_1_12289,119.386773109,119.390059948,119.392105103,120.481445074,121.528480053
unit.000020,Euclidean_dist_1_16385,73.8055081367,73.8085291386,73.8104901314,74.8055679798,76.0998010635
unit.000021,Euclidean_dist_1_20481,133.343996048,133.347455978,133.349446058,134.458696127,134.933948994
unit.000022,Euclidean_dist_1_24577,142.167415142,142.170058012,142.178291082,143.308940172,144.827085018
unit.000023,Euclidean_dist_1_28673,142.164482117,142.167611122,142.169547081,143.305681944,144.825814009
unit.000024,Euclidean_dist_1_32769,234.383543015,234.386855125,234.388653994,235.486767054,236.303653002
unit.000025,Euclidean_dist_1_36865,286.327531099,286.330852985,286.332765102,287.464658022,287.721436024
unit.000026,Euclidean_dist_1_40961,338.004450083,338.008119106,338.01011014,339.056982994,339.507107973
unit.000027,Euclidean_dist_1_45057,146.519442081,146.522490025,146.524273157,147.928693056,148.268914938
unit.000028,Euclidean_dist_1_49153,15.0430970192,15.0462441444,15.0481390953,16.1381709576,16.4759800434
unit.000029,Euclidean_dist_1_53249,148.756188154,148.758836031,148.768075943,149.843318939,150.490268946
unit.000030,Euclidean_dist_1_57345,210.782799006,210.786931038,210.788933992,211.864145041,212.97498107
unit.000031,Euclidean_dist_1_61441,220.354048014,220.356697083,220.364390135,221.616589069,222.916849136
unit.000032,Euclidean_dist_1_65537,230.060851097,230.064088106,230.065936089,231.164026022,232.902387142
unit.000033,Euclidean_dist_1_69633,258.906919956,258.909676075,258.917771101,260.017205,260.767675161
unit.000034,Euclidean_dist_1_73729,250.811117172,250.814049006,250.822559118,251.874881983,252.950587988
unit.000035,Euclidean_dist_1_77825,261.133265018,261.136443138,261.138416052,262.225270033,262.986224174
unit.000036,Euclidean_dist_1_81921,30.4303441048,30.4335370064,30.4355220795,31.4373979568,31.9914319515
unit.000037,Euclidean_dist_1_86017,72.0415670872,72.0448009968,72.046849966,73.0944681168,73.9115209579
unit.000038,Euclidean_dist_1_90113,108.413603067,108.417006969,108.418948174,109.516210079,109.997957945
unit.000039,Euclidean_dist_1_94209,143.644909143,143.64823103,143.650155067,144.713277102,144.969702959
unit.000040,Euclidean_dist_1_98305,184.835730076,184.838863134,184.840651989,185.927966118,186.415503025
unit.000041,Euclidean_dist_1_102401,231.408672094,231.411330938,231.420056105,232.475820065,233.00801301
unit.000042,Euclidean_dist_1_106497,284.093886137,284.096709967,284.105401993,285.15252614,285.506699085
unit.000043,Euclidean_dist_1_110593,335.729892969,335.733072996,335.734941959,336.844158173,337.136846066
unit.000044,Euclidean_dist_1_114689,384.005356073,384.008844137,384.010936975,385.02571106,385.362585068
unit.000045,Euclidean_dist_1_118785,122.926107168,122.929268122,122.931074142,124.001909971,124.922990084
unit.000046,Euclidean_dist_1_122881,172.292351961,172.295500994,172.297299147,173.363752127,173.769786119
unit.000047,Euclidean_dist_1_126977,173.780179977,173.78271699,173.792016029,174.875813007,175.936671019
unit.000048,Euclidean_dist_4097_1,173.040119171,173.042768955,173.051713943,174.171290159,174.855337143
unit.000049,Euclidean_dist_4097_4097,174.522415161,174.524971962,174.534022093,175.57885313,177.016648054
unit.000050,Euclidean_dist_4097_8193,176.798213959,176.801380157,176.803168058,177.886846066,179.221570015
unit.000051,Euclidean_dist_4097_12289,178.138719082,178.141210079,178.149659157,179.19867301,180.778639078
unit.000052,Euclidean_dist_4097_16385,181.276178122,181.27947402,181.281409025,182.407469034,182.998180151
unit.000053,Euclidean_dist_4097_20481,182.01970315,182.022285938,182.030859947,183.115144014,184.13393116
unit.000054,Euclidean_dist_4097_24577,184.246443987,184.249168158,184.258087158,185.328402042,186.362207174
unit.000055,Euclidean_dist_4097_28673,185.580052137,185.582577944,185.591604948,186.635100126,187.496166945
unit.000056,Euclidean_dist_4097_32769,187.231260061,187.234241009,187.242671013,188.34394598,189.656183958
unit.000057,Euclidean_dist_4097_36865,189.310090065,189.313440084,189.315258026,190.351287127,191.880642176
unit.000058,Euclidean_dist_4097_40961,99.5532140732,99.5617980957,99.5635230541,100.659855127,101.138584137
unit.000059,Euclidean_dist_4097_45057,238.108675003,238.111593962,238.120057106,239.209238052,239.712900162
unit.000060,Euclidean_dist_4097_49153,194.518260956,194.520879984,194.529217958,195.583325148,197.385403156
unit.000061,Euclidean_dist_4097_53249,196.000785112,196.004032135,196.005887032,197.087180138,197.486747026
unit.000062,Euclidean_dist_4097_57345,123.807180166,123.810858965,123.81291008,124.80696702,126.004937172
