CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000016,Euclidean_dist_1_1,179.360384941,179.363951921,179.365763903,183.625821829,184.605458021
unit.000017,Euclidean_dist_1_16385,377.011392832,377.014822006,377.016655922,381.298784018,382.383555889
unit.000018,Euclidean_dist_1_32769,66.2646119595,66.2679309845,66.2700140476,70.3295748234,70.8225748539
unit.000019,Euclidean_dist_1_49153,110.288652897,110.291501045,110.300011873,114.491165876,115.498479843
unit.000020,Euclidean_dist_1_65537,88.987169981,88.9907829762,88.9927539825,93.1181759834,94.253180027
unit.000021,Euclidean_dist_1_81921,301.516609907,301.519861937,301.521633863,305.782783031,306.865869999
unit.000022,Euclidean_dist_1_98305,237.615583897,237.618326902,237.626994848,241.691830873,242.315572023
unit.000023,Euclidean_dist_1_114689,320.775188923,320.778203964,320.787240982,324.93599987,325.788741827
unit.000024,Euclidean_dist_1_131073,241.490875006,241.494319916,241.496244907,245.8194139,246.827838898
unit.000025,Euclidean_dist_1_147457,340.753309965,340.75604105,340.765414953,344.906461,345.758688927
unit.000026,Euclidean_dist_1_163841,244.328663826,244.332680941,244.334513903,248.73943305,249.102264881
unit.000027,Euclidean_dist_1_180225,361.360682964,361.363979816,361.365797997,365.872264862,366.917307854
unit.000028,Euclidean_dist_1_196609,246.570737839,246.574265957,246.576158047,250.757236004,251.320129871
unit.000029,Euclidean_dist_1_212993,247.370723963,247.373617887,247.38192296,251.466297865,252.401618004
unit.000030,Euclidean_dist_1_229377,248.859009981,248.86185503,248.870645046,252.973254919,253.542636871
unit.000031,Euclidean_dist_1_245761,14.3767478466,14.3801839352,14.3821489811,467.855278969,468.807096004
unit.000032,Euclidean_dist_1_262145,21.1052248478,21.108383894,21.1102788448,25.3811249733,26.4331250191
unit.000033,Euclidean_dist_1_278529,26.3054549694,26.3081109524,26.3168859482,30.4219539165,30.9252049923
unit.000034,Euclidean_dist_1_294913,34.2829320431,34.2860119343,34.2877938747,38.5804309845,38.6903588772
unit.000035,Euclidean_dist_1_311297,42.5694618225,42.5725090504,42.5743470192,46.3431298733,47.491106987
unit.000036,Euclidean_dist_1_327681,50.7242939472,50.7270419598,50.7288818359,54.705742836,55.2861700058
