CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000016,Euclidean_dist_1_1,86.6511089802,86.654031992,86.6624150276,88.4546341896,88.6187369823
unit.000017,Euclidean_dist_1_8193,214.900273085,214.903747082,214.905704975,216.532296181,217.446686983
unit.000018,Euclidean_dist_1_16385,216.381909132,216.385037184,216.386610031,218.343558073,219.606683969
unit.000019,Euclidean_dist_1_24577,238.999345064,239.002886057,239.004673004,240.794862032,240.555302143
unit.000020,Euclidean_dist_1_32769,217.133762121,217.136936188,217.138797998,218.746510983,219.694571972
unit.000021,Euclidean_dist_1_40961,219.059602022,219.063099146,219.0648911,220.759855986,220.874552965
unit.000022,Euclidean_dist_1_49153,220.406733036,220.410243988,220.411904097,222.071515083,222.006728172
unit.000023,Euclidean_dist_1_57345,222.335290194,222.338661194,222.34032011,224.185523987,224.282821178
unit.000024,Euclidean_dist_1_65537,224.268340111,224.27229619,224.274187088,226.097460032,226.471479177
unit.000025,Euclidean_dist_1_73729,226.796863079,226.800503969,226.802495956,228.512926102,228.706459999
unit.000026,Euclidean_dist_1_81921,168.796480179,168.800032139,168.802052975,170.642374039,171.715746164
unit.000027,Euclidean_dist_1_90113,245.21344018,245.216631174,245.218528986,246.737128973,247.615687132
unit.000028,Euclidean_dist_1_98305,264.233643055,264.237087965,264.238803148,265.857019186,266.42969203
unit.000029,Euclidean_dist_1_106497,20.052090168,20.0553231239,20.0570390224,21.7674190998,22.5878391266
unit.000030,Euclidean_dist_1_114689,288.745542049,288.748960018,288.750830173,290.412661076,290.936335087
unit.000031,Euclidean_dist_1_122881,290.230762005,290.234340191,290.236329079,292.023374081,292.075513124
unit.000032,Euclidean_dist_1_131073,291.266765118,291.270038128,291.272022963,292.929133177,293.160454035
unit.000033,Euclidean_dist_1_139265,290.972681046,290.976117134,290.978190184,292.627479076,293.159757137
unit.000034,Euclidean_dist_1_147457,291.85545516,291.858990192,291.861045122,293.435877085,294.241378069
unit.000035,Euclidean_dist_1_155649,293.345625162,293.348845959,293.350825071,295.043646097,295.484385967
unit.000036,Euclidean_dist_1_163841,294.828727007,294.832014084,294.834115982,296.557764053,297.649482012
unit.000037,Euclidean_dist_1_172033,296.459793091,296.46343708,296.465454102,298.06359911,298.78898406
unit.000038,Euclidean_dist_1_180225,297.947776079,297.951225042,297.953122139,299.573569059,299.926520109
unit.000039,Euclidean_dist_1_188417,300.024126053,300.027378082,300.029242992,301.686506987,302.143252134
unit.000040,Euclidean_dist_1_196609,302.244807005,302.248011112,302.249832153,303.90194416,304.360656977
unit.000041,Euclidean_dist_1_204801,284.295650959,284.299299002,284.301105022,285.984569073,286.469242096
unit.000042,Euclidean_dist_1_212993,291.710093975,291.713821173,291.715716124,293.432103157,294.240019083
unit.000043,Euclidean_dist_1_221185,301.503090143,301.506369114,301.508165121,303.197229147,303.278918982
unit.000044,Euclidean_dist_1_229377,311.082130194,311.085693121,311.087438107,312.753641129,313.268095016
unit.000045,Euclidean_dist_1_237569,310.3388381,310.342767,310.344681025,312.149610996,313.210337162
unit.000046,Euclidean_dist_1_245761,331.132219076,331.135778189,331.137669086,332.770284176,333.767522097
unit.000047,Euclidean_dist_1_253953,313.326202154,313.330075979,313.331815004,314.966652155,315.499803066
unit.000048,Euclidean_dist_8193_1,315.568768978,315.57242918,315.574206114,317.581035137,317.719954967
unit.000049,Euclidean_dist_8193_8193,316.318464994,316.321122169,316.329967022,318.088472128,317.777235985
unit.000050,Euclidean_dist_8193_16385,357.994333982,357.998000145,357.999773026,359.727818012,360.467013121
unit.000051,Euclidean_dist_8193_24577,375.940644026,375.943989992,375.952162981,377.630046129,378.209295034
unit.000052,Euclidean_dist_8193_32769,383.187947989,383.191591978,383.19336319,384.872471094,385.961227179
unit.000053,Euclidean_dist_8193_40961,11.9969961643,12.0004630089,12.0021290779,13.7229580879,14.8136711121
unit.000054,Euclidean_dist_8193_49153,144.427736998,144.431562185,144.433501005,146.29739809,147.324537992
unit.000055,Euclidean_dist_8193_57345,30.5440590382,30.5466990471,30.5557770729,32.3318920135,32.5637841225
unit.000056,Euclidean_dist_8193_65537,237.814953089,237.818281174,237.819969177,239.485939026,240.443564177
unit.000057,Euclidean_dist_8193_73729,329.633965969,329.636566162,329.645140171,331.366352081,332.57173419
unit.000058,Euclidean_dist_8193_81921,331.875259161,331.878535032,331.880285025,333.574194193,334.851181984
unit.000059,Euclidean_dist_8193_90113,62.3042840958,62.3080210686,62.3098859787,64.0138630867,64.9773349762
unit.000060,Euclidean_dist_8193_98305,334.115907192,334.118509054,334.126773119,335.893723011,336.053472042
unit.000061,Euclidean_dist_8193_106497,88.1428010464,88.1452729702,88.1536781788,89.8661170006,90.7771220207
unit.000062,Euclidean_dist_8193_114689,185.884207964,185.887461185,185.889487028,187.449388981,187.515856028
unit.000063,Euclidean_dist_8193_122881,10.5198311806,10.5233139992,10.5252079964,12.3149921894,12.6514430046
unit.000064,Euclidean_dist_8193_131073,186.784883976,186.788177967,186.790044069,188.452290058,188.650618076
unit.000065,Euclidean_dist_8193_139265,28.3254179955,28.3281121254,28.337375164,30.1198701859,30.3552401066
unit.000066,Euclidean_dist_8193_147457,189.601459026,189.604910135,189.606705189,191.37125206,192.156676054
unit.000067,Euclidean_dist_8193_155649,190.943423033,190.947084188,190.948807001,192.776162148,193.255858183
unit.000068,Euclidean_dist_8193_163841,192.286182165,192.296005011,192.297746181,193.984750986,194.497006178
unit.000069,Euclidean_dist_8193_172033,193.343250036,193.346822023,193.348750114,194.992199183,195.610323191
unit.000070,Euclidean_dist_8193_180225,194.971451998,194.974660158,194.976554155,196.802459002,196.849596024
unit.000071,Euclidean_dist_8193_188417,196.801346064,196.810407162,196.812159061,198.514294147,199.163737059
unit.000072,Euclidean_dist_8193_196609,199.024132967,199.027444124,199.029251099,200.62936306,201.568086147
unit.000073,Euclidean_dist_8193_204801,200.801285982,200.804843187,200.806713104,202.440922976,202.855648041
unit.000074,Euclidean_dist_8193_212993,103.050069094,103.053320169,103.055188179,104.751837015,105.176481009
unit.000075,Euclidean_dist_8193_221185,111.13649106,111.139124155,111.147030115,113.001600027,113.983464003
unit.000076,Euclidean_dist_8193_229377,206.433504105,206.436959028,206.438575029,208.077306032,208.524729013
unit.000077,Euclidean_dist_8193_237569,207.470311165,207.480586052,207.482138157,209.285190105,209.612353086
unit.000078,Euclidean_dist_8193_245761,209.698474169,209.701905012,209.703817129,211.399274111,211.925716162
unit.000079,Euclidean_dist_8193_253953,211.176758051,211.180556059,211.182584047,212.707771063,213.061617136
unit.000080,Euclidean_dist_16385_1,212.82238698,212.825695992,212.827353001,214.518609047,215.220172167
unit.000081,Euclidean_dist_16385_8193,214.156656027,214.159974098,214.161631107,215.827905178,216.363084078
unit.000082,Euclidean_dist_16385_16385,171.03206706,171.035762072,171.037589073,172.957058191,172.899695158
unit.000083,Euclidean_dist_16385_24577,170.28224206,170.285766125,170.287528038,172.050744057,172.848248959
unit.000084,Euclidean_dist_16385_32769,187.229792118,187.233153105,187.235063076,188.854174137,188.703174114
unit.000085,Euclidean_dist_16385_40961,67.3104860783,67.3137230873,67.3152971268,69.1442689896,70.7381830215
unit.000086,Euclidean_dist_16385_49153,206.731307983,206.734531164,206.736205101,208.379513979,208.526389122
unit.000087,Euclidean_dist_16385_57345,149.654257059,149.657458067,149.659342051,151.330245018,151.805932045
unit.000088,Euclidean_dist_16385_65537,226.055440187,226.058837175,226.060861111,227.81054306,228.654452085
unit.000089,Euclidean_dist_16385_73729,236.041716099,236.044983149,236.046802998,237.774628162,238.173974037
unit.000090,Euclidean_dist_16385_81921,230.111092091,230.114544153,230.116602182,231.73626709,232.19810915
unit.000091,Euclidean_dist_16385_90113,258.314841986,258.318701982,258.320468187,260.121026993,260.454650164
unit.000092,Euclidean_dist_16385_98305,235.591331959,235.59474206,235.596628189,237.271811962,238.122215033
unit.000093,Euclidean_dist_16385_106497,190.196976185,190.20049119,190.202170134,191.870671034,192.208562136
unit.000094,Euclidean_dist_16385_114689,28.3221731186,28.3257479668,28.327589035,30.1161470413,30.3490810394
unit.000095,Euclidean_dist_16385_122881,210.142244101,210.145828009,210.147528172,211.801841974,211.978986979
unit.000096,Euclidean_dist_16385_131073,204.949702024,204.952903032,204.954797029,206.667867184,206.361057997
unit.000097,Euclidean_dist_16385_139265,214.600805998,214.604155064,214.605796099,216.230436087,217.430480003
unit.000098,Euclidean_dist_16385_147457,224.567147017,224.570728064,224.572638035,226.198930979,226.49474597
unit.000099,Euclidean_dist_16385_155649,234.112713099,234.116039991,234.117978096,235.662177086,235.857344151
unit.000100,Euclidean_dist_16385_163841,269.427401066,269.431003094,269.432783127,271.191869974,270.936377048
unit.000101,Euclidean_dist_16385_172033,270.17355299,270.176948071,270.178713083,271.796617985,272.01642108
unit.000102,Euclidean_dist_16385_180225,264.977151155,264.981049061,264.983014107,266.764199972,267.535971165
unit.000103,Euclidean_dist_16385_188417,363.137427092,363.140310049,363.148180962,364.863470078,365.985403061
unit.000104,Euclidean_dist_16385_196609,26.838239193,26.8418171406,26.8434920311,28.5062320232,29.2190690041
unit.000105,Euclidean_dist_16385_204801,305.954195023,305.957463026,305.966645956,307.827862978,308.777935028
unit.000106,Euclidean_dist_16385_212993,307.447837114,307.45046401,307.459661961,309.236801147,309.915559053
unit.000107,Euclidean_dist_16385_221185,150.993900061,150.997545958,150.999310017,152.838267088,153.965531111
unit.000108,Euclidean_dist_16385_229377,320.784558058,320.788148165,320.789937973,322.509703159,323.704955101
unit.000109,Euclidean_dist_16385_237569,379.590223074,379.593981981,379.595868111,381.451194048,382.607170105
unit.000110,Euclidean_dist_16385_245761,340.745807171,340.749267101,340.750982046,342.424937963,343.7369771
unit.000111,Euclidean_dist_16385_253953,340.748927116,340.751650095,340.759714127,342.526268959,343.737719059
unit.000112,Euclidean_dist_24577_1,357.252550125,357.255488157,357.264111042,359.127827168,360.417034149
unit.000113,Euclidean_dist_24577_8193,367.628944159,367.632514,367.6343081,369.383056164,370.415812016
unit.000114,Euclidean_dist_24577_16385,88.8791639805,88.884344101,88.8860859871,90.7675120831,91.8411459923
unit.000115,Euclidean_dist_24577_24577,128.91933918,128.922008038,128.930166006,130.806041956,131.762503147
unit.000116,Euclidean_dist_24577_32769,323.027287006,323.03070116,323.032500029,324.72142601,325.92277503
unit.000117,Euclidean_dist_24577_40961,324.516007185,324.519477129,324.521253109,326.231374025,327.056442022
unit.000118,Euclidean_dist_24577_49153,326.746361971,326.749773026,326.75138402,328.845582962,330.300143957
unit.000119,Euclidean_dist_24577_57345,38.0138571262,38.0165731907,38.0251421928,39.6733791828,40.2860531807
unit.000120,Euclidean_dist_24577_65537,46.0428490639,46.0464301109,46.0483481884,47.814592123,48.0836730003
unit.000121,Euclidean_dist_24577_73729,24.776471138,24.7797250748,24.7815079689,26.393625021,28.0447809696
unit.000122,Euclidean_dist_24577_81921,66.1351761818,66.1384580135,66.1403660774,67.7366969585,68.6022219658
unit.000123,Euclidean_dist_24577_90113,70.7053780556,70.7088739872,70.7105691433,72.3631181717,73.2501790524
unit.000124,Euclidean_dist_24577_98305,191.828842163,191.832265139,191.834071159,193.481863022,194.44503808
