CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000016,Euclidean_dist_1_1,354.926738024,354.92976594,354.938025951,356.726181984,357.552975893
unit.000017,Euclidean_dist_1_8193,295.024147034,295.027071953,295.036099911,296.782644987,298.453173876
unit.000018,Euclidean_dist_1_16385,297.267963886,297.270699024,297.280377865,298.995983839,300.680764914
unit.000019,Euclidean_dist_1_24577,296.514545918,296.51777792,296.519888878,298.288501024,299.591617823
unit.000020,Euclidean_dist_1_32769,298.812659979,298.816020012,298.817875862,300.902246952,301.823487997
unit.000021,Euclidean_dist_1_40961,299.569803953,299.57260704,299.581666946,301.308840036,301.875296831
unit.000022,Euclidean_dist_1_49153,301.804404974,301.807039022,301.816699982,303.51702404,304.148119926
unit.000023,Euclidean_dist_1_57345,303.885124922,303.888661861,303.890678883,305.630510807,306.365888834
unit.000024,Euclidean_dist_1_65537,305.374976873,305.37785387,305.386678934,307.14281702,308.532824039
unit.000025,Euclidean_dist_1_73729,296.517506838,296.520354033,296.529505968,298.292174816,299.592832804
unit.000026,Euclidean_dist_1_81921,307.608135939,307.611544847,307.613575935,309.351472855,310.748330832
unit.000027,Euclidean_dist_1_90113,309.996338844,309.998934031,310.007166862,312.065227985,312.966642857
unit.000028,Euclidean_dist_1_98305,311.331143856,311.333834887,311.342728853,313.276664019,314.109155893
unit.000029,Euclidean_dist_1_106497,312.82107687,312.82375288,312.832011938,314.585093975,316.269255877
unit.000030,Euclidean_dist_1_114689,314.317116976,314.320514917,314.322543859,316.089818001,317.39772296
unit.000031,Euclidean_dist_1_122881,354.923588037,354.927058935,354.92888689,356.722476959,357.551487923
unit.000032,Euclidean_dist_1_131073,318.09659481,318.100083828,318.102070808,320.111754894,320.753638983
unit.000033,Euclidean_dist_1_139265,319.58689785,319.59018302,319.597100019,321.322888851,321.927605867
unit.000034,Euclidean_dist_1_147457,321.814033985,321.817222834,321.819288015,323.632572889,324.147432804
unit.000035,Euclidean_dist_1_155649,8.89744281769,8.90014386177,8.90907382965,10.6041398048,11.6647348404
unit.000036,Euclidean_dist_1_163841,19.9997389317,20.0030620098,20.0049409866,21.7631719112,22.7369668484
unit.000037,Euclidean_dist_1_172033,29.5315008163,29.5351760387,29.5372178555,31.4194898605,31.6351640224
unit.000038,Euclidean_dist_1_180225,39.0605390072,39.0640268326,39.0658729076,41.0764958858,42.7221109867
unit.000039,Euclidean_dist_1_188417,330.025308847,330.028118849,330.037719965,331.78586483,333.033756018
unit.000040,Euclidean_dist_1_196609,331.36303091,331.366611004,331.36856389,333.287469864,335.195919037
unit.000041,Euclidean_dist_1_204801,332.856094837,332.85929203,332.861177921,334.69656086,335.303313017
unit.000042,Euclidean_dist_1_212993,334.348766804,334.352095842,334.354007959,336.103770018,336.437678814
unit.000043,Euclidean_dist_1_221185,337.328073978,337.331233025,337.333118916,339.021766901,339.738265991
unit.000044,Euclidean_dist_1_229377,57.9704530239,57.9734380245,57.9818730354,59.7838919163,60.982115984
unit.000045,Euclidean_dist_1_237569,59.4456999302,59.449149847,59.4510109425,61.1914749146,62.0858399868
unit.000046,Euclidean_dist_1_245761,58.709872961,58.7125778198,58.7215118408,60.5925598145,61.0364170074
unit.000047,Euclidean_dist_1_253953,60.1867568493,60.1896588802,60.1986248493,62.199903965,63.2002248764
unit.000048,Euclidean_dist_8193_1,318.099711895,318.1022439,318.111869812,320.116457939,320.755264997
unit.000049,Euclidean_dist_8193_8193,63.8862309456,63.889756918,63.8916699886,65.7150018215,65.4775798321
unit.000050,Euclidean_dist_8193_16385,335.840564013,335.843604803,335.85314703,337.814838886,338.60103488
unit.000051,Euclidean_dist_8193_24577,66.7082188129,66.7108199596,66.7194058895,68.4351229668,68.8005399704
unit.000052,Euclidean_dist_8193_32769,67.4515478611,67.4542369843,67.4629700184,69.2390999794,69.9177308083
unit.000053,Euclidean_dist_8193_40961,68.1955318451,68.1986398697,68.2072029114,70.1446208954,69.9692709446
unit.000054,Euclidean_dist_8193_49153,372.877864838,372.881247997,372.883119822,374.626453876,375.763734818
unit.000055,Euclidean_dist_8193_57345,380.273953915,380.276585817,380.285503864,382.174917936,382.696599007
unit.000056,Euclidean_dist_8193_65537,113.742008924,113.745524883,113.747552872,115.510634899,116.472822905
unit.000057,Euclidean_dist_8193_73729,20.7431769371,20.746186018,20.7541680336,22.6716349125,23.8210828304
unit.000058,Euclidean_dist_8193_81921,30.868188858,30.8708348274,30.8802688122,32.6310069561,33.803716898
unit.000059,Euclidean_dist_8193_90113,75.6016609669,75.6050229073,75.606910944,77.3824138641,77.6620168686
unit.000060,Euclidean_dist_8193_98305,48.5930378437,48.5960528851,48.6045138836,50.3322849274,51.6654858589
unit.000061,Euclidean_dist_8193_106497,58.706581831,58.7101898193,58.7123558521,60.5879499912,61.0067670345
unit.000062,Euclidean_dist_8193_114689,378.769805908,378.772711039,378.781394005,380.465058804,381.564182997
unit.000063,Euclidean_dist_8193_122881,82.1345779896,82.1371719837,82.1462910175,83.9208099842,84.3216538429
unit.000064,Euclidean_dist_8193_131073,83.6151998043,83.6197209358,83.6216948032,85.528678894,85.4511909485
unit.000065,Euclidean_dist_8193_139265,90.9281258583,90.9312648773,90.9332008362,92.5703158379,93.2227449417
unit.000066,Euclidean_dist_8193_147457,99.0601098537,99.0636999607,99.065625906,100.920681,101.017901897
unit.000067,Euclidean_dist_8193_155649,87.3722510338,87.3760318756,87.3845570087,89.1528480053,89.865391016
unit.000068,Euclidean_dist_8193_163841,117.614660025,117.617697954,117.619639874,119.234411955,119.816255808
unit.000069,Euclidean_dist_8193_172033,126.600831032,126.604941845,126.606849909,128.291117907,128.711576939
unit.000070,Euclidean_dist_8193_180225,91.0713210106,91.0744788647,91.0762598515,92.6716349125,93.2234339714
unit.000071,Euclidean_dist_8193_188417,144.187081814,144.190493822,144.192746878,145.90693593,145.955564022
unit.000072,Euclidean_dist_8193_196609,152.200071812,152.203416824,152.20541501,153.853561878,154.705739021
unit.000073,Euclidean_dist_8193_204801,111.815218925,111.818349838,111.820436001,113.39803195,114.259579897
unit.000074,Euclidean_dist_8193_212993,167.605171919,167.608582973,167.610569,169.350478888,169.578930855
unit.000075,Euclidean_dist_8193_221185,184.726547003,184.730113029,184.732005835,186.645807981,187.32801199
unit.000076,Euclidean_dist_8193_229377,240.88104701,240.883641005,240.891932964,242.668009996,243.170202971
unit.000077,Euclidean_dist_8193_237569,240.878140926,240.881305933,240.883155823,242.566983938,243.168800831
unit.000078,Euclidean_dist_8193_245761,241.622097015,241.624682903,241.633762836,243.374559879,244.249909878
unit.000079,Euclidean_dist_8193_253953,243.254762888,243.257552862,243.26689291,245.184157848,245.382490873
unit.000080,Euclidean_dist_16385_1,324.058899879,324.061398029,324.071233988,325.85103488,326.367691994
unit.000081,Euclidean_dist_16385_8193,246.968319893,246.972066879,246.974138021,248.901355982,249.801743031
unit.000082,Euclidean_dist_16385_16385,247.611871958,247.614674807,247.623569012,249.305034876,249.85484004
unit.000083,Euclidean_dist_16385_24577,249.094960928,249.097998857,249.107420921,251.017963886,250.988977909
unit.000084,Euclidean_dist_16385_32769,250.581199884,250.583811998,250.593978882,252.325412035,252.124166965
unit.000085,Euclidean_dist_16385_40961,252.811614037,252.814996004,252.817000866,254.535681963,254.345652819
unit.000086,Euclidean_dist_16385_49153,254.312559843,254.316143036,254.317996979,256.344794035,256.515141964
unit.000087,Euclidean_dist_16385_57345,256.396210909,256.399422884,256.401225805,258.15763998,258.72931695
unit.000088,Euclidean_dist_16385_65537,257.929776907,257.933296919,257.935343981,259.86697197,259.86232686
unit.000089,Euclidean_dist_16385_73729,44.1037459373,44.106443882,44.1149098873,45.807902813,46.2770860195
unit.000090,Euclidean_dist_16385_81921,266.854911804,266.858688831,266.860765934,268.719918013,268.885583878
unit.000091,Euclidean_dist_16385_90113,63.1525988579,63.1550998688,63.1642389297,64.8140828609,65.4610748291
unit.000092,Euclidean_dist_16385_98305,146.25243783,146.255604982,146.257651806,147.918577909,148.117324829
unit.000093,Euclidean_dist_16385_106497,77.8699948788,77.8735489845,77.8754308224,79.8949358463,80.9146490097
unit.000094,Euclidean_dist_16385_114689,269.746858835,269.749614,269.758435011,271.540580034,272.339334011
unit.000095,Euclidean_dist_16385_122881,94.6286659241,94.6325209141,94.6345398426,96.4928798676,97.5991268158
unit.000096,Euclidean_dist_16385_131073,103.787715912,103.790930986,103.792845011,105.449623823,105.450417995
unit.000097,Euclidean_dist_16385_139265,275.102870941,275.106173038,275.108047962,276.86507082,277.861519814
unit.000098,Euclidean_dist_16385_147457,122.629074812,122.632337809,122.634204865,124.366600037,125.322835922
unit.000099,Euclidean_dist_16385_155649,277.975615025,277.978998899,277.981030941,279.883436918,281.157433987
unit.000100,Euclidean_dist_16385_163841,139.62429285,139.627517939,139.629379988,141.276006937,142.50968504
unit.000101,Euclidean_dist_16385_172033,147.925395966,147.928319931,147.930019855,149.629647017,150.333076
unit.000102,Euclidean_dist_16385_180225,283.943159819,283.94659996,283.948539972,285.716048002,285.694983959
unit.000103,Euclidean_dist_16385_188417,260.899350882,260.902907848,260.904871941,262.684746981,263.309381008
unit.000104,Euclidean_dist_16385_196609,264.622983932,264.625854969,264.635824919,266.607560873,267.69204998
unit.000105,Euclidean_dist_16385_204801,283.94617486,283.949010849,283.958855867,285.719650984,285.696328878
unit.000106,Euclidean_dist_16385_212993,287.571679831,287.57435894,287.583263874,289.638674021,290.729722023
unit.000107,Euclidean_dist_16385_221185,304.627911806,304.631358862,304.63350296,306.535458803,307.449519873
unit.000108,Euclidean_dist_16385_229377,298.815851927,298.818423033,298.827579975,300.700870037,300.793397903
unit.000109,Euclidean_dist_16385_237569,243.251734018,243.255111933,243.257077932,245.180374861,245.381819963
unit.000110,Euclidean_dist_16385_245761,246.226336956,246.229876995,246.231920958,247.996373892,248.719012022
unit.000111,Euclidean_dist_16385_253953,247.608871937,247.612126827,247.614044905,249.406051874,249.854014874
unit.000112,Euclidean_dist_24577_1,346.183192968,346.186669827,346.188618898,347.972239971,349.693137884
unit.000113,Euclidean_dist_24577_8193,355.827840805,355.830499887,355.840116978,357.829044819,358.637557983
unit.000114,Euclidean_dist_24577_16385,251.330485821,251.333153963,251.341117859,253.33087492,253.212378979
unit.000115,Euclidean_dist_24577_24577,253.574556828,253.577379942,253.586102009,255.443686008,255.432480812
unit.000116,Euclidean_dist_24577_32769,255.057219982,255.059901953,255.069051981,256.748668909,256.56801796
unit.000117,Euclidean_dist_24577_40961,257.142443895,257.145841837,257.14774394,258.861557007,258.781661987
unit.000118,Euclidean_dist_24577_49153,258.67404604,258.676790953,258.686415911,260.376210928,261.087615013
unit.000119,Euclidean_dist_24577_57345,286.032709837,286.035277843,286.044534922,287.831772804,288.435098886
unit.000120,Euclidean_dist_24577_65537,263.878283024,263.88100791,263.89120698,265.702785969,266.608458996
unit.000121,Euclidean_dist_24577_73729,266.112025023,266.115531921,266.117506027,267.916051865,267.800555944
unit.000122,Euclidean_dist_24577_81921,261.644892931,261.647580862,261.656466961,263.3913939,264.392227888
unit.000123,Euclidean_dist_24577_90113,70.4124529362,70.4162390232,70.4183328152,72.3525328636,73.1819689274
unit.000124,Euclidean_dist_24577_98305,245.483457804,245.486690998,245.488567829,247.192488909,247.603325844
