CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000016,Euclidean_dist_1_1,116.854984045,116.858817101,116.866585016,117.991361141,118.373711109
unit.000017,Euclidean_dist_1_4097,314.579473019,314.582654953,314.584629059,315.626412153,317.238264084
unit.000018,Euclidean_dist_1_8193,316.101348162,316.104658127,316.106611967,317.135031939,318.375112057
unit.000019,Euclidean_dist_1_12289,315.353987932,315.357470036,315.359427929,316.430691957,317.293678045
unit.000020,Euclidean_dist_1_16385,316.867475033,316.870696068,316.872413158,317.939964056,319.460076094
unit.000021,Euclidean_dist_1_20481,318.992465973,318.995691061,318.997528076,320.154650927,320.70561409
unit.000022,Euclidean_dist_1_24577,320.777323961,320.780486107,320.78225112,321.865420103,322.004339933
unit.000023,Euclidean_dist_1_28673,323.001507998,323.00487113,323.00665307,324.077841997,324.855786085
unit.000024,Euclidean_dist_1_32769,324.485229015,324.488184929,324.489743948,325.587157965,326.093958139
unit.000025,Euclidean_dist_1_36865,325.820050001,325.823454142,325.825166941,326.894384146,327.281373024
unit.000026,Euclidean_dist_1_40961,327.450204134,327.453485012,327.455383062,328.504244089,329.547773123
unit.000027,Euclidean_dist_1_45057,328.996417999,328.999699116,329.001585007,330.015274048,330.680559158
unit.000028,Euclidean_dist_1_49153,330.478206158,330.481673002,330.483472109,331.524091959,332.841645956
unit.000029,Euclidean_dist_1_53249,332.408982038,332.412256956,332.413783073,333.435069084,335.032629967
unit.000030,Euclidean_dist_1_57345,333.89606595,333.899470091,333.901139975,334.944059134,336.166177034
unit.000031,Euclidean_dist_1_61441,334.936263084,334.939789057,334.941730022,336.151594162,337.277462959
unit.000032,Euclidean_dist_1_65537,336.872115135,336.875463963,336.877099037,337.962792158,338.43504715
unit.000033,Euclidean_dist_1_69633,6.67585301399,6.67852306366,6.68829703331,7.7915289402,8.17238712311
unit.000034,Euclidean_dist_1_73729,5.93315315247,5.93739914894,5.95076394081,7.19021010399,7.0420601368
unit.000035,Euclidean_dist_1_77825,7.41133093834,7.41472101212,7.41626906395,8.59190797806,9.2545940876
