CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000004,Euclidean_dist_1_1,334.603464127,334.606162071,334.615247011,335.748290062,336.073856115
unit.000005,Euclidean_dist_1_4097,301.004837036,301.007658958,301.014950991,302.093223095,302.151757956
unit.000006,Euclidean_dist_1_8193,303.240765095,303.24368,303.251716137,304.305510998,304.398972034
unit.000007,Euclidean_dist_1_12289,302.494550943,302.498006105,302.499679089,303.596430063,304.344961166
unit.000008,Euclidean_dist_1_16385,304.73053813,304.733438015,304.75594902,305.911548138,306.563452005
unit.000009,Euclidean_dist_1_20481,306.975376129,306.977750063,306.986936092,308.017979145,308.776437998
unit.000010,Euclidean_dist_1_24577,308.365426064,308.368149042,308.376177073,309.429072142,309.909906149
unit.000011,Euclidean_dist_1_28673,309.847465038,309.851104021,309.85285306,311.031989098,312.07013607
unit.000012,Euclidean_dist_1_32769,322.619421959,322.622777939,322.624568939,323.69084096,324.347615004
unit.000013,Euclidean_dist_1_36865,313.580884933,313.584210157,313.585936069,314.64914012,315.429257154
unit.000014,Euclidean_dist_1_40961,340.473294973,340.476814032,340.478789091,341.575098038,342.710036039
unit.000015,Euclidean_dist_1_45057,316.582260132,316.58536315,316.586980104,317.662832022,317.700273991
unit.000016,Euclidean_dist_1_49153,359.872969151,359.875708103,359.884869099,360.969983101,361.810472965
unit.000017,Euclidean_dist_1_53249,319.633984089,319.636737108,319.645817995,320.776950121,321.045958996
unit.000018,Euclidean_dist_1_57345,321.869812965,321.873219013,321.874832153,322.987453938,323.264996052
unit.000019,Euclidean_dist_1_61441,322.622370005,322.625071049,322.633315086,323.694717169,324.348969936
unit.000020,Euclidean_dist_1_65537,324.107027054,324.110623121,324.112395048,325.197788954,325.481699944
unit.000021,Euclidean_dist_1_69633,325.598277092,325.601704121,325.603594065,326.704777956,327.646165133
unit.000022,Euclidean_dist_1_73729,332.96273613,332.966084003,332.967905045,334.040331125,334.93879509
unit.000023,Euclidean_dist_1_77825,331.468729973,331.47181201,331.47351408,332.834486961,334.83335495
unit.000024,Euclidean_dist_1_81921,58.3634450436,58.3669061661,58.3685901165,59.4381921291,59.7907559872
unit.000025,Euclidean_dist_1_86017,75.2864971161,75.2899200916,75.2918801308,76.4190659523,77.4954750538
unit.000026,Euclidean_dist_1_90113,94.4266741276,94.4295370579,94.431139946,95.6148171425,96.3718979359
unit.000027,Euclidean_dist_1_94209,156.099480152,156.102231979,156.111008167,157.210632086,157.370653152
unit.000028,Euclidean_dist_1_98305,157.652333975,157.65485096,157.663820028,158.716820002,158.504527092
unit.000029,Euclidean_dist_1_102401,156.75367403,156.756463051,156.764959097,157.81331706,157.423470974
unit.000030,Euclidean_dist_1_106497,158.246994972,158.249552011,158.258672953,159.320557117,159.667271137
unit.000031,Euclidean_dist_1_110593,327.097267151,327.100049973,327.108797073,328.217404127,328.783023119
unit.000032,Euclidean_dist_1_114689,335.348981142,335.351701021,335.359913111,336.455505133,337.154469967
unit.000033,Euclidean_dist_1_118785,165.101925135,165.104676962,165.114320993,166.252663136,166.311049938
unit.000034,Euclidean_dist_1_122881,163.616469145,163.619843006,163.621591091,164.74190402,165.1792171
unit.000035,Euclidean_dist_1_126977,159.733319998,159.736600161,159.738443136,160.823719025,160.80263114
unit.000036,Euclidean_dist_4097_1,165.098974943,165.10236001,165.104144096,166.248950005,166.309766054
unit.000037,Euclidean_dist_4097_4097,166.589419127,166.59268117,166.594352007,167.655831099,168.478336096
unit.000038,Euclidean_dist_4097_8193,167.331870079,167.335117102,167.336703062,168.459754944,168.530766964
unit.000039,Euclidean_dist_4097_12289,169.559381008,169.562531948,169.564023018,170.670202971,171.772611141
unit.000040,Euclidean_dist_4097_16385,171.046630144,171.050318003,171.052242041,172.177351952,172.905259132
unit.000041,Euclidean_dist_4097_20481,172.536463022,172.539380074,172.548227072,173.887588024,174.041284084
unit.000042,Euclidean_dist_4097_24577,174.765468121,174.768119097,174.777122021,175.897554159,176.252922058
unit.000043,Euclidean_dist_4097_28673,176.895182133,176.897777081,176.90604496,178.00785017,178.468021154
unit.000044,Euclidean_dist_4097_32769,179.886930943,179.890361071,179.892014027,181.018383026,180.733520031
unit.000045,Euclidean_dist_4097_36865,182.122811079,182.145249128,182.153635025,183.232157946,183.975589037
unit.000046,Euclidean_dist_4097_40961,184.348720074,184.352221966,184.354084969,185.438379049,186.196321011
unit.000047,Euclidean_dist_4097_45057,185.094524145,185.097151995,185.105520964,186.245408058,186.24960804
