CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000004,Euclidean_dist_1_1,274.56001091,274.563395977,274.565120935,276.329115868,276.99169898
unit.000005,Euclidean_dist_1_8193,28.6939840317,28.6966688633,28.7053258419,30.4163269997,30.7366640568
unit.000006,Euclidean_dist_1_16385,78.4603338242,78.463698864,78.4653589725,80.1576399803,81.2049958706
unit.000007,Euclidean_dist_1_24577,33.8760240078,33.8786158562,33.8871190548,35.6421399117,36.2423698902
unit.000008,Euclidean_dist_1_32769,42.7142410278,42.7178449631,42.719689846,44.38032794,45.6879749298
unit.000009,Euclidean_dist_1_40961,50.9325890541,50.935489893,50.9433989525,52.7248148918,53.460860014
unit.000010,Euclidean_dist_1_49153,61.3804349899,61.3829858303,61.3910989761,63.0761959553,64.5505280495
unit.000011,Euclidean_dist_1_57345,47.9636418819,47.9669978619,47.9686639309,49.7056908607,50.1679489613
unit.000012,Euclidean_dist_1_65537,95.4917778969,95.4950840473,95.4968409538,97.1457579136,97.873349905
unit.000013,Euclidean_dist_1_73729,91.1977689266,91.2010698318,91.2029709816,92.9230458736,93.4506499767
unit.000014,Euclidean_dist_1_81921,100.140812874,100.14446497,100.146181822,101.868607998,103.323796034
unit.000015,Euclidean_dist_1_90113,249.167004824,249.172657013,249.174281836,250.875980854,251.522433043
unit.000016,Euclidean_dist_1_98305,92.6828098297,92.6868028641,92.6884829998,94.4299738407,95.6095240116
unit.000017,Euclidean_dist_1_106497,328.187314987,328.190726042,328.192685843,329.851210833,331.27342701
unit.000018,Euclidean_dist_1_114689,143.521867037,143.525578976,143.527247906,145.499594927,146.672466993
unit.000019,Euclidean_dist_1_122881,24.1851189137,24.1884479523,24.1901679039,25.8903830051,26.2151918411
unit.000020,Euclidean_dist_1_131073,97.9121148586,97.9152569771,97.9171979427,99.6575949192,101.112753868
unit.000021,Euclidean_dist_1_139265,99.5427088737,99.5461468697,99.5481169224,101.366422892,102.245189905
unit.000022,Euclidean_dist_1_147457,100.888069868,100.890723944,100.899451971,102.575934887,103.376168966
unit.000023,Euclidean_dist_1_155649,218.732408047,218.735641956,218.73755002,220.397023916,220.95408082
unit.000024,Euclidean_dist_1_163841,314.395366907,314.398736,314.40058589,316.063993931,316.543542862
unit.000025,Euclidean_dist_1_172033,323.676301956,323.679676056,323.681447983,325.320245028,325.503722906
unit.000026,Euclidean_dist_1_180225,318.915293932,318.918668032,318.920586824,320.59015584,321.999102831
unit.000027,Euclidean_dist_1_188417,59.14427495,59.1475460529,59.1492538452,60.8610169888,62.3341770172
unit.000028,Euclidean_dist_1_196609,60.6276159286,60.6301929951,60.6383559704,62.3719129562,63.4686558247
unit.000029,Euclidean_dist_1_204801,62.1193618774,62.1226148605,62.1243729591,63.7755999565,64.608232975
unit.000030,Euclidean_dist_1_212993,63.5946419239,63.5979180336,63.5998659134,65.2834329605,65.7365708351
unit.000031,Euclidean_dist_1_221185,65.0650639534,65.0683310032,65.0700509548,66.6916139126,66.8669409752
unit.000032,Euclidean_dist_1_229377,66.5375509262,66.540722847,66.5424239635,68.7012858391,69.0256478786
unit.000033,Euclidean_dist_1_237569,68.1563169956,68.1594069004,68.1612329483,69.9107029438,70.3057780266
unit.000034,Euclidean_dist_1_245761,69.4881689548,69.491453886,69.4931998253,71.1160869598,71.3853518963
unit.000035,Euclidean_dist_1_253953,70.6908259392,70.6941349506,70.7011249065,72.324698925,73.5028150082
unit.000036,Euclidean_dist_8193_1,72.472137928,72.4750609398,72.4829008579,74.2322208881,74.63357687
unit.000037,Euclidean_dist_8193_8193,74.1046848297,74.1082859039,74.110077858,75.8369598389,76.7848198414
unit.000038,Euclidean_dist_8193_16385,76.2354178429,76.2387678623,76.2404458523,77.9469840527,78.9947149754
unit.000039,Euclidean_dist_8193_24577,38.9981579781,39.0010788441,39.0099849701,41.0691318512,41.7882399559
unit.000040,Euclidean_dist_8193_32769,79.9493670464,79.9527239799,79.954502821,81.6650519371,82.3358979225
unit.000041,Euclidean_dist_8193_40961,82.1806879044,82.18343997,82.19156003,83.9771718979,85.5768079758
unit.000042,Euclidean_dist_8193_49153,84.4083089828,84.4118008614,84.4134349823,86.1876978874,86.7565989494
unit.000043,Euclidean_dist_8193_57345,86.0398209095,86.0431308746,86.0451200008,87.6959500313,87.9335589409
unit.000044,Euclidean_dist_8193_65537,87.3651208878,87.3683788776,87.3701238632,89.1023159027,90.0997979641
unit.000045,Euclidean_dist_8193_73729,88.9817688465,88.9850449562,88.986989975,90.8107709885,91.2340660095
unit.000046,Euclidean_dist_8193_81921,90.4567739964,90.460021019,90.4620189667,92.1191699505,92.3679039478
unit.000047,Euclidean_dist_8193_90113,91.941879034,91.9452810287,91.9471418858,93.7262368202,94.5292539597
unit.000048,Euclidean_dist_8193_98305,93.4244539738,93.4276950359,93.4294559956,95.1343159676,95.6617269516
unit.000049,Euclidean_dist_8193_106497,94.1590569019,94.1623928547,94.1642799377,96.1390058994,96.7415938377
unit.000050,Euclidean_dist_8193_114689,95.6356508732,95.6444540024,95.6461160183,97.2468538284,97.87439394
unit.000051,Euclidean_dist_8193_122881,97.3133878708,97.3165578842,97.3182749748,98.9545269012,100.033596039
unit.000052,Euclidean_dist_8193_131073,98.6566309929,98.6599500179,98.6615459919,100.361361027,101.164065838
unit.000053,Euclidean_dist_8193_139265,100.885222912,100.888252974,100.890077829,102.572114944,103.375411034
unit.000054,Euclidean_dist_8193_147457,102.380437851,102.383260965,102.391471863,104.084084988,105.53786397
unit.000055,Euclidean_dist_8193_155649,105.955459833,105.959081888,105.960921049,107.597807884,107.857705832
unit.000056,Euclidean_dist_8193_163841,57.658880949,57.6623258591,57.6640229225,59.3538038731,60.0924088955
unit.000057,Euclidean_dist_8193_172033,56.1726980209,56.1757118702,56.1834030151,57.8454968929,58.967813015
unit.000058,Euclidean_dist_8193_180225,57.6620998383,57.664963007,57.6727459431,59.3578908443,60.098099947
unit.000059,Euclidean_dist_8193_188417,328.634083033,328.637646914,328.639385939,330.351080894,331.32809186
unit.000060,Euclidean_dist_8193_196609,338.650220871,338.665796041,338.667851925,340.615435839,341.496459007
unit.000061,Euclidean_dist_8193_204801,344.772922993,344.776178837,344.778105021,346.446996927,347.202747822
unit.000062,Euclidean_dist_8193_212993,351.373569965,351.376983881,351.378797054,352.988607883,354.123409986
unit.000063,Euclidean_dist_8193_221185,361.649767876,361.652997971,361.654754877,363.347658873,363.353123903
unit.000064,Euclidean_dist_8193_229377,67.2761390209,67.2794950008,67.2812609673,69.0051488876,69.0772709846
unit.000065,Euclidean_dist_8193_237569,68.74710989,68.7503750324,68.7521870136,70.4127898216,71.2906730175
unit.000066,Euclidean_dist_8193_245761,69.7824928761,69.7861979008,69.7880778313,71.4175159931,72.4234399796
unit.000067,Euclidean_dist_8193_253953,71.798429966,71.8012650013,71.8197369576,73.5289740562,74.5824658871
unit.000068,Euclidean_dist_16385_1,16.0112729073,16.0144560337,16.0161759853,18.150744915,18.9515149593
unit.000069,Euclidean_dist_16385_8193,24.9319159985,24.9345040321,24.9433028698,26.6983149052,27.3853929043
unit.000070,Euclidean_dist_16385_16385,76.9819719791,76.9845678806,76.9933388233,78.6543040276,80.0793609619
unit.000071,Euclidean_dist_16385_24577,194.604583025,194.60769105,194.609624863,196.265563965,196.044886827
unit.000072,Euclidean_dist_16385_32769,124.155884981,124.159034967,124.16100502,125.797090054,126.697604895
unit.000073,Euclidean_dist_16385_40961,82.9211390018,82.923789978,82.931787014,84.6852040291,85.6278538704
unit.000074,Euclidean_dist_16385_49153,85.3034520149,85.3068339825,85.3087470531,86.9920430183,87.8435099125
unit.000075,Euclidean_dist_16385_57345,81.4399318695,81.4429318905,81.4505078793,83.1781499386,84.4979329109
unit.000076,Euclidean_dist_16385_65537,17.3526139259,17.3555378914,17.3572058678,19.056912899,19.0823638439
unit.000077,Euclidean_dist_16385_73729,96.4261939526,96.4292850494,96.4310729504,98.1500759125,98.9530529976
unit.000078,Euclidean_dist_16385_81921,91.0543220043,91.0575430393,91.0590949059,92.7214229107,93.4498100281
unit.000079,Euclidean_dist_16385_90113,120.463402033,120.474671841,120.476276875,122.176184893,122.318866014
unit.000080,Euclidean_dist_16385_98305,94.0154259205,94.0189249516,94.0206239223,95.63635993,96.7406418324
unit.000081,Euclidean_dist_16385_106497,94.7533099651,94.7566690445,94.7584400177,96.4408040047,97.8214240074
unit.000082,Euclidean_dist_16385_114689,96.428935051,96.4316790104,96.440969944,98.1540210247,98.954226017
unit.000083,Euclidean_dist_16385_122881,342.081182003,342.084671974,342.086408854,343.731489897,344.982751846
unit.000084,Euclidean_dist_16385_131073,172.775166988,172.778483868,172.780356884,174.546941042,175.453680992
unit.000085,Euclidean_dist_16385_139265,39.8886649609,39.8913998604,39.9004218578,41.6700809002,41.8395168781
unit.000086,Euclidean_dist_16385_147457,191.642135859,191.645308971,191.647207022,193.349236012,194.810186863
unit.000087,Euclidean_dist_16385_155649,108.506145954,108.50937295,108.511185884,110.211802006,111.100934982
unit.000088,Euclidean_dist_16385_163841,110.578074932,110.58156085,110.583370924,112.221649885,113.315808058
unit.000089,Euclidean_dist_16385_172033,109.981020927,109.98415184,109.986210823,111.619391918,112.23475194
unit.000090,Euclidean_dist_16385_180225,111.470124006,111.473278046,111.475335836,113.127038956,114.396414042
unit.000091,Euclidean_dist_16385_188417,113.533269882,113.536747932,113.538460016,115.237653017,116.609782934
unit.000092,Euclidean_dist_16385_196609,114.415709019,114.418866873,114.420770884,116.042673826,116.663920879
unit.000093,Euclidean_dist_16385_204801,116.038508892,116.051338911,116.052966833,117.95194602,118.911636829
unit.000094,Euclidean_dist_16385_212993,117.508831024,117.51215291,117.513906956,119.159998894,120.043620825
unit.000095,Euclidean_dist_16385_221185,118.985189915,118.988265991,118.990051031,120.668318033,121.175948858
unit.000096,Euclidean_dist_16385_229377,121.056412935,121.060055971,121.061816931,122.778735876,123.404419899
unit.000097,Euclidean_dist_16385_237569,297.832722902,297.836249828,297.837983847,299.462452888,300.663956881
unit.000098,Euclidean_dist_16385_245761,124.01236105,124.016051054,124.017789841,125.695910931,126.696478844
unit.000099,Euclidean_dist_16385_253953,56.9109139442,56.9294090271,56.9311389923,58.6496069431,60.0412778854
unit.000100,Euclidean_dist_24577_1,105.356783867,105.360259056,105.361917019,107.398277044,107.805879831
unit.000101,Euclidean_dist_24577_8193,130.860878944,130.864136934,130.866036892,132.532464027,133.436254025
unit.000102,Euclidean_dist_24577_16385,337.268108845,337.271668911,337.273543835,338.901919842,339.332741976
unit.000103,Euclidean_dist_24577_24577,343.268000841,343.271322966,343.273082018,344.938067913,346.065065861
unit.000104,Euclidean_dist_24577_32769,137.584179878,137.587167025,137.588762045,139.269948959,140.083309889
unit.000105,Euclidean_dist_24577_40961,138.92482686,138.928424835,138.930134058,140.77688694,141.211215019
unit.000106,Euclidean_dist_24577_49153,140.546103954,140.549093962,140.550858974,142.184741974,143.372473955
unit.000107,Euclidean_dist_24577_57345,142.036888838,142.039783955,142.067394018,143.795922995,144.506005049
unit.000108,Euclidean_dist_24577_65537,381.480232954,381.484444857,381.486163855,383.164895058,383.481995821
unit.000109,Euclidean_dist_24577_73729,388.225818872,388.229110956,388.230885983,389.998327971,390.553783894
unit.000110,Euclidean_dist_24577_81921,14.4800848961,14.4826729298,14.4908709526,16.1463370323,16.8200399876
unit.000111,Euclidean_dist_24577_90113,22.7062659264,22.7090079784,22.7170739174,24.3872489929,25.0340909958
