CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000016,Euclidean_dist_1_1,190.790045023,190.792849064,190.801175117,192.13310504,193.658085108
unit.000017,Euclidean_dist_1_4097,9.48076701164,9.48408508301,9.48601794243,10.5026299953,11.8318450451
unit.000018,Euclidean_dist_1_8193,11.5391290188,11.5423080921,11.5441541672,12.6142401695,14.1431651115
unit.000019,Euclidean_dist_1_12289,10.0696160793,10.0730171204,10.0749740601,11.1056039333,11.8828821182
unit.000020,Euclidean_dist_1_16385,44.7673490047,44.7706489563,44.7725009918,45.811177969,46.0823690891
unit.000021,Euclidean_dist_1_20481,13.8883161545,13.8913900852,13.8934259415,14.9281330109,16.5672011375
unit.000022,Euclidean_dist_1_24577,15.3645851612,15.3679080009,15.3699610233,16.4365551472,17.7490670681
unit.000023,Euclidean_dist_1_28673,17.4376790524,17.4411921501,17.4429709911,18.5479090214,19.9349400997
unit.000024,Euclidean_dist_1_32769,77.0911431313,77.0946171284,77.0964169502,78.1967480183,78.2353019714
unit.000025,Euclidean_dist_1_36865,21.1203839779,21.1235821247,21.1254661083,22.1701221466,23.3034911156
unit.000026,Euclidean_dist_1_40961,22.7312760353,22.7343430519,22.7362999916,23.7797341347,24.469974041
unit.000027,Euclidean_dist_1_45057,24.7892830372,24.7926199436,24.794465065,25.8910701275,26.6431150436
unit.000028,Euclidean_dist_1_49153,26.1564040184,26.1597070694,26.1614050865,27.2010650635,28.8014039993
unit.000029,Euclidean_dist_1_53249,125.97594595,125.979161024,125.981151104,127.073557138,127.451604128
unit.000030,Euclidean_dist_1_57345,28.5090551376,28.5119969845,28.513887167,29.8156471252,31.0476310253
unit.000031,Euclidean_dist_1_61441,29.8325970173,29.8368871212,29.8386149406,30.9222581387,32.1403100491
unit.000032,Euclidean_dist_1_65537,30.568885088,30.5725879669,30.5742731094,31.6280140877,33.2196199894
unit.000033,Euclidean_dist_1_69633,163.496498108,163.500288963,163.502098083,164.671808958,164.806277037
