CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000016,Euclidean_dist_1_1,148.619807959,148.622664928,148.631172895,152.785713911,153.595780849
unit.000017,Euclidean_dist_1_16385,210.829822779,210.833651781,210.835496902,214.969164848,215.543257952
unit.000018,Euclidean_dist_1_32769,258.353735924,258.35766983,258.359569788,262.373030901,263.286352873
unit.000019,Euclidean_dist_1_49153,27.5369749069,27.5408089161,27.5427207947,31.7267849445,32.0344288349
unit.000020,Euclidean_dist_1_65537,29.0253448486,29.0280458927,29.0368878841,33.1366407871,33.1672039032
unit.000021,Euclidean_dist_1_81921,30.4980149269,30.5013229847,30.5031387806,34.646053791,35.3357388973
unit.000022,Euclidean_dist_1_98305,31.2405698299,31.2442839146,31.2461497784,35.5511279106,36.4168579578
unit.000023,Euclidean_dist_1_114689,32.7240519524,32.726859808,32.7364399433,36.8663008213,37.5506927967
unit.000024,Euclidean_dist_1_131073,34.2121129036,34.2156238556,34.2176558971,38.2711749077,38.7998650074
unit.000025,Euclidean_dist_1_147457,35.5432498455,35.5465347767,35.5485498905,39.7809398174,40.9615848064
unit.000026,Euclidean_dist_1_163841,37.0897488594,37.0923228264,37.1013607979,41.1943099499,41.0686328411
unit.000027,Euclidean_dist_1_180225,37.8300788403,37.8326277733,37.8410329819,41.9991250038,42.1506109238
unit.000028,Euclidean_dist_1_196609,40.0515999794,40.0541419983,40.0630238056,44.4121799469,44.371683836
unit.000029,Euclidean_dist_1_212993,42.2718307972,42.2757079601,42.2776927948,46.4218847752,46.5848538876
unit.000030,Euclidean_dist_1_229377,44.3498489857,44.3535108566,44.3556900024,48.9369189739,48.7966709137
unit.000031,Euclidean_dist_1_245761,45.8239779472,45.8278877735,45.8298559189,49.9443209171,49.9271059036
unit.000032,Euclidean_dist_1_262145,46.701695919,46.7051918507,46.7073709965,50.852134943,51.1507389545
unit.000033,Euclidean_dist_1_278529,48.7610778809,48.7640659809,48.7660927773,53.0656898022,53.368478775
unit.000034,Euclidean_dist_1_294913,51.8564858437,51.8601248264,51.862128973,55.8839738369,56.660615921
unit.000035,Euclidean_dist_1_311297,7.5709438324,7.57448387146,7.57638096809,11.6018829346,12.071310997
