CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000016,Euclidean_dist_1_1,240.525907993,240.529696941,240.531753063,244.653807878,245.890682936
unit.000017,Euclidean_dist_1_16385,23.5919909477,23.5958878994,23.5977959633,27.698816061,28.5017549992
unit.000018,Euclidean_dist_1_32769,133.911448002,133.914417028,133.924122095,138.017368078,139.218523979
unit.000019,Euclidean_dist_1_49153,48.7303290367,48.7338910103,48.7357950211,52.8524229527,54.1935858727
unit.000020,Euclidean_dist_1_65537,339.689958096,339.69276309,339.701684952,343.932990074,343.45084095
unit.000021,Euclidean_dist_1_81921,147.882129908,147.894538879,147.900664091,152.212269068,152.635807991
unit.000022,Euclidean_dist_1_98305,343.560755968,343.564502954,343.566536903,347.657624006,347.825183868
unit.000023,Euclidean_dist_1_114689,232.276036978,232.278714895,232.287463903,236.603082895,237.023966074
unit.000024,Euclidean_dist_1_131073,198.167866945,198.171144009,198.173099041,202.459850073,202.68157196
unit.000025,Euclidean_dist_1_147457,311.981734037,311.98563695,311.987583876,316.042001963,316.543334961
unit.000026,Euclidean_dist_1_163841,350.141609907,350.145209074,350.14734292,354.404975891,354.564507008
unit.000027,Euclidean_dist_1_180225,22.1103479862,22.1137299538,22.1157660484,26.1895458698,27.3716368675
unit.000028,Euclidean_dist_1_196609,73.4498229027,73.4524879456,73.462018013,77.6076960564,78.2555549145
unit.000029,Euclidean_dist_1_212993,122.272101879,122.276038885,122.278259039,126.434042931,126.97180891
unit.000030,Euclidean_dist_1_229377,379.119277954,379.123328924,379.125629902,383.105859041,383.515064955
unit.000031,Euclidean_dist_1_245761,233.172796011,233.175518036,233.184166908,237.307620049,238.107424021
unit.000032,Euclidean_dist_1_262145,360.324754953,360.328973055,360.331026077,364.474317074,364.685522079
unit.000033,Euclidean_dist_1_278529,243.360272884,243.363203049,243.372447014,247.574852943,248.163415909
unit.000034,Euclidean_dist_1_294913,251.756409883,251.759079933,251.767946005,256.138343096,257.124499083
unit.000035,Euclidean_dist_1_311297,374.610564947,374.614063978,374.616359949,378.674385071,379.077391863
unit.000036,Euclidean_dist_1_327681,269.269026041,269.271885872,269.279659033,273.65306592,274.381303072
unit.000037,Euclidean_dist_1_344065,367.326797962,367.330466032,367.332608938,371.422486067,371.336096048
unit.000038,Euclidean_dist_1_360449,369.414211988,369.418214083,369.420233011,373.536602974,373.553453922
unit.000039,Euclidean_dist_1_376833,191.568832874,191.572613955,191.574697971,195.713810921,196.045964956
unit.000040,Euclidean_dist_1_393217,305.375633001,305.379628897,305.381617069,309.696635008,309.895761013
unit.000041,Euclidean_dist_1_409601,105.975106001,105.977823973,105.987350941,110.320924997,110.383455038
unit.000042,Euclidean_dist_1_425985,373.869487047,373.873090982,373.875340939,377.872135878,377.994406939
unit.000043,Euclidean_dist_1_442369,375.945335865,375.948983908,375.950958967,380.08336997,380.209254026
unit.000044,Euclidean_dist_1_458753,377.433228016,377.436604977,377.438633919,381.795002937,382.374502897
unit.000045,Euclidean_dist_1_475137,70.4729208946,70.4760398865,70.485640049,74.8905630112,74.9633588791
unit.000046,Euclidean_dist_1_491521,381.204519033,381.208039045,381.209935904,385.420434952,385.733474016
unit.000047,Euclidean_dist_1_507905,384.331253052,384.334483862,384.336641073,388.236690044,388.169988871
unit.000048,Euclidean_dist_16385_1,6.6696100235,6.67287898064,6.67482590675,10.5980329514,11.8314409256
unit.000049,Euclidean_dist_16385_16385,7.2616610527,7.26555299759,7.27429795265,11.9080078602,12.9247350693
unit.000050,Euclidean_dist_16385_32769,7.25862789154,7.26190304756,7.26392102242,11.9038178921,12.9122998714
unit.000051,Euclidean_dist_16385_49153,8.74061989784,8.74430608749,8.74643301964,12.9109659195,14.0426299572
unit.000052,Euclidean_dist_16385_65537,10.9635879993,10.9668149948,10.9687950611,15.2244598866,16.2518670559
unit.000053,Euclidean_dist_16385_81921,13.1828520298,13.1861810684,13.1882219315,17.23711586,18.4601430893
unit.000054,Euclidean_dist_16385_98305,14.6681070328,14.6708750725,14.6792430878,18.7498540878,19.6061038971
unit.000055,Euclidean_dist_16385_114689,16.9277949333,16.9314920902,16.9334390163,21.0592188835,21.8298919201
unit.000056,Euclidean_dist_16385_131073,18.4048030376,18.4086120129,18.4105319977,22.768903017,22.9597840309
unit.000057,Euclidean_dist_16385_147457,20.6241180897,20.6269369125,20.6288449764,24.9819180965,25.1705970764
unit.000058,Euclidean_dist_16385_163841,22.8567409515,22.8595120907,22.8681740761,26.9984328747,27.4233729839
unit.000059,Euclidean_dist_16385_180225,25.0783638954,25.0811810493,25.0892319679,29.4115879536,30.6636679173
unit.000060,Euclidean_dist_16385_196609,26.4547469616,26.4584538937,26.4604580402,30.6160259247,31.7950429916
unit.000061,Euclidean_dist_16385_212993,28.6778969765,28.6811928749,28.6831660271,32.6285879612,34.0105090141
unit.000062,Euclidean_dist_16385_229377,30.1597819328,30.1635289192,30.1654529572,34.538433075,36.170552969
unit.000063,Euclidean_dist_16385_245761,31.6509759426,31.654460907,31.6564390659,35.7500219345,37.4272360802
unit.000064,Euclidean_dist_16385_262145,33.1364250183,33.1395330429,33.1413259506,37.0589110851,37.5451910496
unit.000065,Euclidean_dist_16385_278529,34.619977951,34.6234810352,34.6255140305,38.7685489655,39.7071778774
unit.000066,Euclidean_dist_16385_294913,36.1458210945,36.1494500637,36.1516518593,40.3785488605,40.8383378983
unit.000067,Euclidean_dist_16385_311297,37.6278910637,37.6308028698,37.6397879124,41.7910850048,42.9998569489
unit.000068,Euclidean_dist_16385_327681,39.8455920219,39.8493020535,39.8514649868,44.0004909039,45.2080280781
unit.000069,Euclidean_dist_16385_344065,42.0647740364,42.0678269863,42.0698139668,46.0125670433,47.5530900955
unit.000070,Euclidean_dist_16385_360449,43.548719883,43.5525228977,43.5545430183,47.7231669426,48.689688921
unit.000071,Euclidean_dist_16385_376833,45.0298838615,45.0332548618,45.0351920128,49.1313419342,50.8483119011
unit.000072,Euclidean_dist_16385_393217,46.5060069561,46.5095169544,46.5115580559,50.4392960072,51.9811940193
unit.000073,Euclidean_dist_16385_409601,47.9874949455,47.9911038876,47.9931559563,52.3486099243,54.142029047
unit.000074,Euclidean_dist_16385_425985,50.2075948715,50.2112150192,50.2132489681,54.3620069027,54.8212850094
unit.000075,Euclidean_dist_16385_442369,51.6934459209,51.6968159676,51.6987230778,55.9706480503,55.9543850422
unit.000076,Euclidean_dist_16385_458753,53.7732710838,53.7767369747,53.7788040638,57.7833919525,58.2480220795
unit.000077,Euclidean_dist_16385_475137,55.8633360863,55.8666849136,55.8687238693,59.8934819698,60.4183130264
unit.000078,Euclidean_dist_16385_491521,57.2086420059,57.2112250328,57.2217869759,61.3051350117,61.551074028
unit.000079,Euclidean_dist_16385_507905,59.5854289532,59.5878360271,59.5974609852,64.2216339111,64.7910499573
unit.000080,Euclidean_dist_32769_1,339.686702967,339.690203905,339.692128897,343.832131863,343.430470943
unit.000081,Euclidean_dist_32769_16385,338.936766863,338.940825939,338.942975044,343.024441004,343.377326012
unit.000082,Euclidean_dist_32769_32769,338.194972992,338.198029995,338.207444906,342.424319029,342.318549871
unit.000083,Euclidean_dist_32769_49153,173.932316065,173.936191082,173.938338041,177.991988897,178.296534061
unit.000084,Euclidean_dist_32769_65537,341.928225994,341.932288885,341.934484959,346.046494961,346.671153069
unit.000085,Euclidean_dist_32769_81921,158.269942045,158.273289919,158.275238037,162.585610867,162.767298937
unit.000086,Euclidean_dist_32769_98305,167.094093084,167.097341061,167.099545956,171.346459866,172.644809008
unit.000087,Euclidean_dist_32769_114689,334.470154047,334.473095894,334.482393026,338.695369005,338.858412981
unit.000088,Euclidean_dist_32769_131073,184.970046043,184.972894907,184.98133707,189.273176908,190.422224045
unit.000089,Euclidean_dist_32769_147457,52.4380130768,52.4408979416,52.4503819942,56.5762360096,57.0357909203
unit.000090,Euclidean_dist_32769_163841,202.636390924,202.639689922,202.641612053,206.990036011,208.133835077
unit.000091,Euclidean_dist_32769_180225,353.714339018,353.717880964,353.719850063,357.62767005,357.929312944
unit.000092,Euclidean_dist_32769_196609,355.209404945,355.213687897,355.215795994,359.338761091,359.069946051
unit.000093,Euclidean_dist_32769_212993,314.220417023,314.223684072,314.226106882,318.757485867,318.754823923
unit.000094,Euclidean_dist_32769_229377,357.452190876,357.455569983,357.457527876,361.555356979,361.382827997
unit.000095,Euclidean_dist_32769_245761,271.660085917,271.663434029,271.665484905,275.76661706,275.677259922
unit.000096,Euclidean_dist_32769_262145,361.974336863,361.977007866,361.986074924,366.186672926,366.849619865
unit.000097,Euclidean_dist_32769_278529,364.061776876,364.065384865,364.067528963,368.199429989,369.067089081
unit.000098,Euclidean_dist_32769_294913,364.80282402,364.806725979,364.808800936,368.904891014,369.120013952
unit.000099,Euclidean_dist_32769_311297,366.292473078,366.29598403,366.298018932,370.615989923,371.282083035
unit.000100,Euclidean_dist_32769_327681,368.664246082,368.667928934,368.670202017,372.835851908,372.472496986
unit.000101,Euclidean_dist_32769_344065,370.009653091,370.013560057,370.015462875,374.140910864,373.605679989
unit.000102,Euclidean_dist_32769_360449,371.497020006,371.500844955,371.502893925,375.551202059,375.772032022
unit.000103,Euclidean_dist_32769_376833,372.384047985,372.387575865,372.389725924,376.458489895,376.859613895
unit.000104,Euclidean_dist_32769_393217,373.720678091,373.724503994,373.726505995,377.867872,377.993503094
unit.000105,Euclidean_dist_32769_409601,375.20571208,375.208934069,375.21084094,379.478565931,380.157310009
unit.000106,Euclidean_dist_32769_425985,376.686807871,376.690237999,376.69223094,380.788816929,381.289417982
unit.000107,Euclidean_dist_32769_442369,378.376578093,378.380121946,378.382289886,382.500750065,382.429440975
unit.000108,Euclidean_dist_32769_458753,379.71698904,379.720422029,379.722496033,384.011254072,384.597915888
unit.000109,Euclidean_dist_32769_475137,382.095674038,382.098814011,382.101019859,386.326879025,386.979728937
