CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000004,Euclidean_dist_1_1,174.620936871,174.623955965,174.625963926,176.47555685,176.74118185
unit.000005,Euclidean_dist_1_8193,25.4704730511,25.4736950397,25.4754629135,27.197521925,27.9763278961
unit.000006,Euclidean_dist_1_16385,144.306511879,144.30911994,144.317163944,146.022629023,145.712353945
unit.000007,Euclidean_dist_1_24577,139.847159863,139.852302074,139.854121923,141.593635082,141.272202969
unit.000008,Euclidean_dist_1_32769,121.445807934,121.449060917,121.450801849,123.098026991,123.521800041
unit.000009,Euclidean_dist_1_40961,173.881093025,173.884193897,173.886126041,175.46825099,175.659842968
unit.000010,Euclidean_dist_1_49153,171.519064903,171.522256851,171.524064064,173.254905939,174.473767996
unit.000011,Euclidean_dist_1_57345,265.278822899,265.281486988,265.290077925,266.940788031,266.807548046
unit.000012,Euclidean_dist_1_65537,302.162275076,302.165075064,302.173058987,303.927823067,304.011250019
unit.000013,Euclidean_dist_1_73729,200.427377939,200.431236982,200.433048964,202.107044935,202.276455879
unit.000014,Euclidean_dist_1_81921,378.486304998,378.489866018,378.491649866,380.513707876,382.016501904
unit.000015,Euclidean_dist_1_90113,219.607645988,219.611207962,219.613031864,221.707716942,222.223968983
unit.000016,Euclidean_dist_1_98305,199.681568861,199.68520689,199.687026978,201.403640032,201.19552803
unit.000017,Euclidean_dist_1_106497,146.428518057,146.431644917,146.433409929,148.126744986,147.923423052
unit.000018,Euclidean_dist_1_114689,198.194464922,198.197113991,198.205745935,199.899680853,200.063318014
unit.000019,Euclidean_dist_1_122881,243.728348017,243.731087923,243.739840984,245.432465076,245.693626881
unit.000020,Euclidean_dist_1_131073,282.207295895,282.210043907,282.218365908,283.926203012,284.995889902
unit.000021,Euclidean_dist_1_139265,270.264147997,270.267384052,270.269095898,271.962375879,272.313467026
unit.000022,Euclidean_dist_1_147457,278.47151494,278.47467494,278.476399899,280.204272985,281.135351896
unit.000023,Euclidean_dist_1_155649,119.223442078,119.225982904,119.234710932,120.890987873,120.258344889
unit.000024,Euclidean_dist_1_163841,10.9129328728,10.9165570736,10.924259901,13.7666459084,14.5864489079
unit.000025,Euclidean_dist_1_172033,253.444552898,253.447661877,253.449439049,255.178000927,255.678293943
unit.000026,Euclidean_dist_1_180225,7.06580305099,7.06918287277,7.07109093666,13.7246129513,14.328209877
unit.000027,Euclidean_dist_1_188417,7.80603504181,7.80893397331,7.8167848587,13.7636599541,14.3824980259
unit.000028,Euclidean_dist_1_196609,10.1683719158,10.171462059,10.1733288765,13.7394618988,14.5324258804
unit.000029,Euclidean_dist_1_204801,11.5023419857,11.5048239231,11.5129158497,14.5344839096,14.6375780106
unit.000030,Euclidean_dist_1_212993,14.4577100277,14.4614238739,14.4633889198,16.13864398,16.8940598965
unit.000031,Euclidean_dist_1_221185,15.9908919334,15.9933769703,16.0019850731,17.750109911,18.0263500214
unit.000032,Euclidean_dist_1_229377,18.2088189125,18.2120418549,18.2137589455,19.9599580765,20.2331249714
unit.000033,Euclidean_dist_1_237569,19.5457708836,19.5491578579,19.5509679317,21.2670969963,21.3625240326
unit.000034,Euclidean_dist_1_245761,21.0252320766,21.0282759666,21.0300500393,22.674505949,22.49289608
unit.000035,Euclidean_dist_1_253953,21.7665810585,21.7693629265,21.7773878574,23.4817559719,23.5757708549
unit.000036,Euclidean_dist_8193_1,23.247494936,23.2507400513,23.2525339127,24.986082077,24.7335660458
unit.000037,Euclidean_dist_8193_8193,23.9893419743,23.9919970036,24.0004589558,25.7908599377,25.814907074
unit.000038,Euclidean_dist_8193_16385,132.517368078,132.519891024,132.52855587,134.260110855,134.590040922
unit.000039,Euclidean_dist_8193_24577,26.9496250153,26.9529540539,26.9545879364,28.705206871,29.1075470448
unit.000040,Euclidean_dist_8193_32769,27.6974239349,27.700152874,27.7086808681,29.4126069546,30.1886339188
unit.000041,Euclidean_dist_8193_40961,29.178814888,29.1815159321,29.1892409325,30.9205510616,31.3199319839
unit.000042,Euclidean_dist_8193_49153,30.6575009823,30.6603839397,30.6687319279,32.3280248642,32.4516899586
unit.000043,Euclidean_dist_8193_57345,32.1398098469,32.1425149441,32.1509969234,33.8373539448,34.5652198792
unit.000044,Euclidean_dist_8193_65537,35.1039779186,35.1074118614,35.1091520786,36.8489899635,36.8283550739
unit.000045,Euclidean_dist_8193_73729,37.2219388485,37.2251529694,37.2268979549,38.9600169659,39.1207489967
unit.000046,Euclidean_dist_8193_81921,39.4647500515,39.4672930241,39.4752049446,41.5782210827,41.3334209919
unit.000047,Euclidean_dist_8193_90113,40.9467570782,40.9495260715,40.9579319954,42.6825489998,42.4664239883
unit.000048,Euclidean_dist_8193_98305,43.17274189,43.1763730049,43.178057909,44.8911700249,44.6917910576
unit.000049,Euclidean_dist_8193_106497,44.6523458958,44.6559920311,44.6577188969,46.3989989758,46.8510260582
unit.000050,Euclidean_dist_8193_114689,46.7733800411,46.7761089802,46.7856240273,48.5143918991,49.06336689
unit.000051,Euclidean_dist_8193_122881,48.2542340755,48.2576169968,48.2593688965,49.9198110104,50.1917169094
unit.000052,Euclidean_dist_8193_131073,48.9972400665,48.9998419285,49.0080668926,50.7280418873,51.2735109329
unit.000053,Euclidean_dist_8193_139265,51.370194912,51.3736288548,51.3754620552,53.3388450146,52.4576170444
unit.000054,Euclidean_dist_8193_147457,52.1176159382,52.1203629971,52.1282820702,53.8435819149,53.5379428864
unit.000055,Euclidean_dist_8193_155649,53.6022429466,53.604804039,53.6132359505,55.3507709503,55.6980500221
unit.000056,Euclidean_dist_8193_163841,343.683548927,343.686372995,343.695065022,345.436953068,346.385225058
unit.000057,Euclidean_dist_8193_172033,6.32290291786,6.32623505592,6.32812786102,13.7212400436,14.2772939205
unit.000058,Euclidean_dist_8193_180225,21.7635810375,21.7669210434,21.7687439919,23.4782018661,23.5750050545
unit.000059,Euclidean_dist_8193_188417,8.54217100143,8.54473304749,8.55250787735,13.7517089844,14.4334709644
unit.000060,Euclidean_dist_8193_196609,10.910145998,10.9132049084,10.9149689674,13.7425029278,14.5833609104
unit.000061,Euclidean_dist_8193_204801,12.979943037,12.9840240479,12.9861619473,14.7309310436,15.7641029358
unit.000062,Euclidean_dist_8193_212993,15.1999268532,15.2030360699,15.2047798634,16.9428479671,16.9450759888
unit.000063,Euclidean_dist_8193_221185,16.729418993,16.7318739891,16.7410030365,18.6542139053,18.0773139
unit.000064,Euclidean_dist_8193_229377,18.9550230503,18.9582438469,18.9600610733,20.6635439396,20.2837519646
unit.000065,Euclidean_dist_8193_237569,19.5490410328,19.5516750813,19.560284853,21.2707588673,21.3636538982
unit.000066,Euclidean_dist_8193_245761,21.0279920101,21.0306100845,21.03895998,22.6783418655,22.494328022
unit.000067,Euclidean_dist_8193_253953,22.5034580231,22.5066850185,22.5084149837,24.4827120304,24.6824579239
unit.000068,Euclidean_dist_16385_1,118.478852034,118.481420994,118.490596056,120.187717915,120.205801964
unit.000069,Euclidean_dist_16385_8193,102.223972082,102.227351904,102.22901988,103.898586035,103.571044922
unit.000070,Euclidean_dist_16385_16385,25.4733939171,25.4765310287,25.4847428799,27.2010948658,27.9771368504
unit.000071,Euclidean_dist_16385_24577,26.9526219368,26.955286026,26.9633998871,28.7088608742,29.1082689762
unit.000072,Euclidean_dist_16385_32769,28.4364318848,28.4392299652,28.447273016,30.1162610054,30.2397890091
unit.000073,Euclidean_dist_16385_40961,285.937114954,285.93989706,285.947970867,287.64677,288.394309044
unit.000074,Euclidean_dist_16385_49153,31.4019398689,31.4046230316,31.4125988483,33.1321249008,33.5317978859
unit.000075,Euclidean_dist_16385_57345,361.493326902,361.496700048,361.498574972,363.429774046,364.260551929
unit.000076,Euclidean_dist_16385_65537,26.2131230831,26.2160029411,26.2243959904,27.9049830437,28.0282759666
unit.000077,Euclidean_dist_16385_73729,209.285053015,209.288533926,209.290364027,211.0519979,212.179545879
unit.000078,Euclidean_dist_16385_81921,40.206537962,40.2090640068,40.2164468765,41.9787888527,42.41533494
unit.000079,Euclidean_dist_16385_90113,41.693557024,41.6962368488,41.7047259808,43.3828239441,43.5532360077
unit.000080,Euclidean_dist_16385_98305,367.340741873,367.344265938,367.346005917,369.054890871,369.842752934
unit.000081,Euclidean_dist_16385_106497,246.112117052,246.11540103,246.117052078,247.841532946,247.911140919
unit.000082,Euclidean_dist_16385_114689,253.447318077,253.450093985,253.459209919,255.181653023,255.679069042
unit.000083,Euclidean_dist_16385_122881,264.528156042,264.531537056,264.533364058,266.233619928,266.753998995
unit.000084,Euclidean_dist_16385_131073,381.476494074,381.479798079,381.481561899,383.225043058,384.29100585
unit.000085,Euclidean_dist_16385_139265,51.3732378483,51.3761940002,51.3845999241,53.3424639702,53.4869980812
unit.000086,Euclidean_dist_16385_147457,300.66582489,300.669326067,300.671104908,302.416656017,302.834188938
unit.000087,Euclidean_dist_16385_155649,184.724495888,184.727820873,184.72961688,186.425811052,186.73555088
