CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000016,Euclidean_dist_1_1,265.495044947,265.497761965,265.506454945,266.63598299,268.344086885
unit.000017,Euclidean_dist_1_4097,93.7217340469,93.7245330811,93.7327439785,94.8615829945,95.7322759628
unit.000018,Euclidean_dist_1_8193,86.909815073,86.9131588936,86.9147620201,88.0206799507,89.0933470726
unit.000019,Euclidean_dist_1_12289,316.855308056,316.858839035,316.860892057,318.020811081,318.230064869
unit.000020,Euclidean_dist_1_16385,315.821040869,315.824553967,315.826364994,316.912088871,317.147739887
unit.000021,Euclidean_dist_1_20481,317.599588871,317.602895021,317.604773998,318.62181592,319.310023069
unit.000022,Euclidean_dist_1_24577,319.579951048,319.583461046,319.585301876,320.634058952,320.496165991
unit.000023,Euclidean_dist_1_28673,320.618251085,320.62176609,320.623641968,321.641695976,321.583404064
unit.000024,Euclidean_dist_1_32769,322.55378294,322.557060957,322.558618069,323.652812004,323.800076962
unit.000025,Euclidean_dist_1_36865,324.038572073,324.042083025,324.043796062,325.161720991,325.960546017
unit.000026,Euclidean_dist_1_40961,325.534903049,325.538429022,325.540049076,326.670171022,327.093760967
unit.000027,Euclidean_dist_1_45057,326.571016073,326.574496984,326.576361895,327.676266909,328.177473068
unit.000028,Euclidean_dist_1_49153,328.502003908,328.505490065,328.50712204,329.587656975,330.394861937
unit.000029,Euclidean_dist_1_53249,49.2634160519,49.2665739059,49.2680749893,50.7135488987,52.2126719952
unit.000030,Euclidean_dist_1_57345,330.596745014,330.599912882,330.601459026,331.599929094,332.62387991
unit.000031,Euclidean_dist_1_61441,332.25423789,332.257447958,332.259092093,333.311806917,333.767071009
unit.000032,Euclidean_dist_1_65537,336.156006098,336.159233093,336.161016941,337.237473011,337.167495012
unit.000033,Euclidean_dist_1_69633,99.5486130714,99.5512518883,99.5595369339,100.694956064,101.306102991
unit.000034,Euclidean_dist_1_73729,353.687046051,353.69035387,353.692308903,354.748424053,355.198193073
unit.000035,Euclidean_dist_1_77825,100.295345068,100.298491001,100.306740999,101.399470091,102.386525869
unit.000036,Euclidean_dist_1_81921,101.780122995,101.783098936,101.791091919,102.907098055,103.523454905
unit.000037,Euclidean_dist_1_86017,103.407690048,103.410990953,103.412889004,104.412925959,105.684499979
unit.000038,Euclidean_dist_1_90113,105.480701923,105.485543966,105.487289906,106.52512598,107.896538019
unit.000039,Euclidean_dist_1_94209,107.101743937,107.105168104,107.106888056,108.135277987,109.030142069
unit.000040,Euclidean_dist_1_98305,108.297225952,108.300903082,108.30251503,109.344372988,110.174489975
unit.000041,Euclidean_dist_1_102401,110.071642876,110.074596882,110.076088905,111.155013084,112.337792873
unit.000042,Euclidean_dist_1_106497,111.257894993,111.261341095,111.262888908,112.362267971,113.468766928
unit.000043,Euclidean_dist_1_110593,113.028860092,113.031897068,113.033637047,114.172844887,115.639158964
unit.000044,Euclidean_dist_1_114689,114.954575062,114.957648039,114.959157944,116.384205103,116.813020945
unit.000045,Euclidean_dist_1_118785,295.867357969,295.870106936,295.878201008,297.000341892,297.704391956
unit.000046,Euclidean_dist_1_122881,118.703146935,118.706381083,118.707935095,119.805583,120.154402018
unit.000047,Euclidean_dist_1_126977,120.180712938,120.183791876,120.185306072,121.21417594,122.31419301
unit.000048,Euclidean_dist_4097_1,321.219753981,321.222491026,321.2316401,322.348294973,322.668375015
