CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000016,Euclidean_dist_1_1,34.5009059906,34.5041298866,34.5059111118,35.6396379471,36.690541029
unit.000017,Euclidean_dist_1_4097,58.10009408,58.1034770012,58.1055018902,59.2634809017,59.5472660065
unit.000018,Euclidean_dist_1_8193,59.5853788853,59.5880019665,59.5967440605,60.6747100353,61.7455689907
unit.000019,Euclidean_dist_1_12289,119.233438015,119.236838102,119.238820076,120.393618107,120.789808035
unit.000020,Euclidean_dist_1_16385,161.146573067,161.149292946,161.157955885,162.32396102,162.359735966
unit.000021,Euclidean_dist_1_20481,203.138997078,203.142051935,203.150636911,204.253947973,205.016701937
unit.000022,Euclidean_dist_1_24577,248.885092974,248.888547897,248.890405893,249.992970943,250.7808249
unit.000023,Euclidean_dist_1_28673,295.695905924,295.699487925,295.701517105,296.766027927,297.49310708
unit.000024,Euclidean_dist_1_32769,342.040626049,342.043960094,342.045727968,343.146106005,343.977257013
unit.000025,Euclidean_dist_1_36865,10.3612220287,10.3649959564,10.3669149876,11.5094349384,12.8472108841
unit.000026,Euclidean_dist_1_40961,55.2433750629,55.2468249798,55.2488119602,56.348088026,56.2510979176
unit.000027,Euclidean_dist_1_45057,14.6459419727,14.6492390633,14.6512188911,15.732063055,16.2886300087
unit.000028,Euclidean_dist_1_49153,72.7957959175,72.7996220589,72.8015949726,73.9402849674,74.1146190166
unit.000029,Euclidean_dist_1_53249,74.2778820992,74.2810680866,74.2829399109,75.4482300282,76.2753999233
unit.000030,Euclidean_dist_1_57345,75.7575030327,75.7606470585,75.7625229359,76.857446909,77.4066679478
unit.000031,Euclidean_dist_1_61441,50.8149909973,50.8185760975,50.82051301,51.9253499508,51.8152709007
unit.000032,Euclidean_dist_1_65537,318.630997896,318.634377003,318.63647294,319.706218958,319.92770505
unit.000033,Euclidean_dist_1_69633,68.3651459217,68.3684160709,68.3702290058,69.5170900822,69.5877549648
unit.000034,Euclidean_dist_1_73729,30.9491899014,30.9526190758,30.9544730186,32.1204791069,32.280121088
unit.000035,Euclidean_dist_1_77825,85.2903690338,85.2936689854,85.2955899239,86.4096810818,86.4071969986
unit.000036,Euclidean_dist_1_81921,92.5815470219,92.5843169689,92.5933279991,93.7537949085,94.1281919479
unit.000037,Euclidean_dist_1_86017,84.5481410027,84.5510089397,84.5803930759,85.7096290588,85.3257169724
unit.000038,Euclidean_dist_1_90113,98.5494229794,98.5526371002,98.5544149876,99.5830149651,99.6925840378
unit.000039,Euclidean_dist_1_94209,246.027878046,246.030986071,246.033209085,247.077606916,247.485584021
unit.000040,Euclidean_dist_1_98305,293.323935032,293.327639103,293.329483032,294.45153594,295.278300047
unit.000041,Euclidean_dist_1_102401,339.087949991,339.091528893,339.09346199,340.22902298,341.517343998
unit.000042,Euclidean_dist_1_106497,7.41440010071,7.41706299782,7.42570710182,8.4983830452,9.55042695999
unit.000043,Euclidean_dist_1_110593,53.03155303,53.0342619419,53.0423259735,54.1402521133,54.0352640152
unit.000044,Euclidean_dist_1_114689,160.407763958,160.410609007,160.419351101,161.519541979,162.306588888
unit.000045,Euclidean_dist_1_118785,222.355484962,222.359051943,222.360970974,223.44958806,224.025893927
unit.000046,Euclidean_dist_1_122881,100.037683964,100.040281057,100.049417973,101.094935894,100.824290991
unit.000047,Euclidean_dist_1_126977,100.775015116,100.777617931,100.786251068,101.898874044,101.90377903
unit.000048,Euclidean_dist_4097_1,100.771959066,100.775254011,100.777163029,101.894947052,101.902337074
unit.000049,Euclidean_dist_4097_4097,101.517649889,101.520376921,101.529484987,102.602798939,102.982830048
unit.000050,Euclidean_dist_4097_8193,103.733711004,103.736850977,103.738657951,104.91245389,105.193181992
unit.000051,Euclidean_dist_4097_12289,104.475989103,104.479007959,104.487605095,105.619659901,106.275583029
unit.000052,Euclidean_dist_4097_16385,105.95251298,105.956079006,105.957876921,107.023511887,107.519105911
unit.000053,Euclidean_dist_4097_20481,106.594336987,106.597129107,106.605097055,107.730957031,108.600225925
unit.000054,Euclidean_dist_4097_24577,108.219311953,108.22287488,108.224697113,109.335422039,109.730748892
unit.000055,Euclidean_dist_4097_28673,109.555259943,109.558027029,109.566196918,110.64666605,110.863517046
unit.000056,Euclidean_dist_4097_32769,111.031368017,111.03400588,111.043221951,112.153814077,113.023013115
unit.000057,Euclidean_dist_4097_36865,112.510354996,112.513895035,112.515871048,113.658106089,113.124739885
unit.000058,Euclidean_dist_4097_40961,287.856636047,287.860016108,287.861958981,288.819936991,289.75931406
unit.000059,Euclidean_dist_4097_45057,299.300738096,299.304117918,299.30626893,300.587065935,301.872925997
unit.000060,Euclidean_dist_4097_49153,117.002193928,117.004894018,117.01414609,118.48823595,118.577302933
unit.000061,Euclidean_dist_4097_53249,118.486279964,118.496856928,118.500669956,119.587949991,119.708370924
unit.000062,Euclidean_dist_4097_57345,120.722907066,120.726315022,120.72812891,121.800797939,121.92246604
unit.000063,Euclidean_dist_4097_61441,121.31568408,121.318375111,121.326993942,122.408582926,123.007010937
unit.000064,Euclidean_dist_4097_65537,123.535137892,123.538423061,123.540288925,124.617929935,125.23378706
unit.000065,Euclidean_dist_4097_69633,125.024451971,125.027280092,125.035834074,126.129236937,126.514060974
unit.000066,Euclidean_dist_4097_73729,127.287569046,127.290182114,127.299066067,128.44158411,128.727854967
unit.000067,Euclidean_dist_4097_77825,129.505345106,129.509191036,129.511158943,130.649032116,129.911509991
unit.000068,Euclidean_dist_4097_81921,130.989670992,130.993314981,130.995168924,132.158135891,132.073564053
unit.000069,Euclidean_dist_4097_86017,12.5834219456,12.5860788822,12.5940580368,13.7239840031,15.057008028
unit.000070,Euclidean_dist_4097_90113,20.540653944,20.5431659222,20.552421093,21.6692819595,22.2956850529
unit.000071,Euclidean_dist_4097_94209,30.2119469643,30.2148458958,30.2230799198,31.320070982,32.2307310104
unit.000072,Euclidean_dist_4097_98305,162.47931695,162.482700109,162.484590054,163.628005028,163.492326975
unit.000073,Euclidean_dist_4097_102401,138.336257935,138.339206934,138.347615957,139.398571014,139.921331882
unit.000074,Euclidean_dist_4097_106497,57.3654870987,57.3682971001,57.3771018982,58.4637629986,58.4677829742
unit.000075,Euclidean_dist_4097_110593,141.302295923,141.30516696,141.312621117,142.41424799,143.213053942
unit.000076,Euclidean_dist_4097_114689,76.5434250832,76.5467669964,76.5486600399,77.6615240574,78.4863770008
unit.000077,Euclidean_dist_4097_118785,91.2472410202,91.2499549389,91.2588710785,92.3455250263,92.9958529472
unit.000078,Euclidean_dist_4097_122881,56.6231679916,56.6259019375,56.6345639229,57.7591230869,58.4166679382
unit.000079,Euclidean_dist_4097_126977,300.638587952,300.641777992,300.643788099,301.694592953,303.008462906
unit.000080,Euclidean_dist_8193_1,296.432435989,296.435688972,296.437664032,297.470441103,298.57505393
unit.000081,Euclidean_dist_8193_4097,308.762299061,308.765795946,308.767848969,309.844424963,310.841712952
unit.000082,Euclidean_dist_8193_8193,182.311578989,182.314413071,182.325217009,183.441591978,183.581790924
unit.000083,Euclidean_dist_8193_12289,328.23508811,328.238449097,328.240607977,329.264678001,330.889611006
