CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000004,Euclidean_dist_1_1,158.887035131,158.890396118,158.892414093,159.900843143,161.078242064
unit.000005,Euclidean_dist_1_4097,299.791716099,299.794884205,299.796833038,300.916300058,302.437644005
unit.000006,Euclidean_dist_1_8193,301.282595158,301.285753012,301.287753105,302.323547125,303.569283009
unit.000007,Euclidean_dist_1_12289,281.327522039,281.330866098,281.332657099,282.521940231,283.547180176
unit.000008,Euclidean_dist_1_16385,302.021361113,302.02473402,302.026667118,303.026894093,304.649145126
unit.000009,Euclidean_dist_1_20481,304.101616144,304.104871035,304.106705189,305.236541033,306.838312149
unit.000010,Euclidean_dist_1_24577,306.336630106,306.339276075,306.3481071,307.455439091,308.046101093
unit.000011,Euclidean_dist_1_28673,307.722463131,307.725770235,307.727549076,308.753452063,309.262811184
unit.000012,Euclidean_dist_1_32769,308.608679056,308.612169027,308.614121199,309.658397198,309.785415173
unit.000013,Euclidean_dist_1_36865,310.542739153,310.54603219,310.547690153,311.565343142,311.952788115
unit.000014,Euclidean_dist_1_40961,312.160145998,312.163428068,312.165322065,313.173774004,314.117576122
unit.000015,Euclidean_dist_1_45057,313.7882092,313.791759014,313.793664217,314.781879187,315.516325235
unit.000016,Euclidean_dist_1_49153,315.288097143,315.290781021,315.299210072,316.392386198,317.679094076
unit.000017,Euclidean_dist_1_53249,316.779351234,316.782485008,316.784245014,317.894410133,318.78387022
unit.000018,Euclidean_dist_1_57345,381.570054054,381.572956085,381.580872059,382.701191187,382.902175188
unit.000019,Euclidean_dist_1_61441,320.518606186,320.522764206,320.524446011,321.611085176,322.18920207
unit.000020,Euclidean_dist_1_65537,18.8955481052,18.8988580704,18.9005842209,19.9626500607,20.7214071751
unit.000021,Euclidean_dist_1_69633,322.778838158,322.781636,322.790420055,323.925312042,324.431480169
unit.000022,Euclidean_dist_1_73729,32.2609350681,32.2638840675,32.2718880177,33.4307210445,34.4721472263
unit.000023,Euclidean_dist_1_77825,325.787423134,325.790049076,325.797981024,326.939616203,327.728510141
unit.000024,Euclidean_dist_1_81921,48.4153261185,48.4185581207,48.420415163,49.5103671551,50.0571320057
unit.000025,Euclidean_dist_1_86017,328.678702116,328.682183027,328.683935165,329.750077009,329.970670223
unit.000026,Euclidean_dist_1_90113,66.7344870567,66.7376301289,66.7395131588,67.8054192066,69.526720047
unit.000027,Euclidean_dist_1_94209,332.435743093,332.43843317,332.446875095,333.568612099,334.376602173
unit.000028,Euclidean_dist_1_98305,287.761924028,287.765201092,287.767007113,288.85444808,290.238124132
unit.000029,Euclidean_dist_1_102401,286.225351095,286.228815079,286.230586052,287.246933222,289.009170055
unit.000030,Euclidean_dist_1_106497,285.631877184,285.634912014,285.636659145,286.644291162,287.973265171
unit.000031,Euclidean_dist_1_110593,287.906520128,287.909683228,287.911600113,288.955352068,290.290682077
unit.000032,Euclidean_dist_1_114689,289.839268208,289.842298031,289.844020128,290.86473918,291.426998138
unit.000033,Euclidean_dist_1_118785,291.477691174,291.481197119,291.482947111,292.573576212,293.586700201
unit.000034,Euclidean_dist_1_122881,292.366083145,292.369134188,292.371103048,293.581292152,294.715845108
unit.000035,Euclidean_dist_1_126977,293.845518112,293.849737167,293.851531029,294.88582015,295.848228216
unit.000036,Euclidean_dist_4097_1,296.518796206,296.521933079,296.523750067,297.599275112,299.103193998
unit.000037,Euclidean_dist_4097_4097,297.419613123,297.422762156,297.424677134,298.504560232,299.194172144
unit.000038,Euclidean_dist_4097_8193,275.979598045,275.982965231,275.984958172,277.298487186,278.040792227
unit.000039,Euclidean_dist_4097_12289,64.9581801891,64.9615721703,64.9634790421,65.9963760376,67.3570950031
unit.000040,Euclidean_dist_4097_16385,292.960494041,292.963822126,292.965689182,294.080861092,294.722498178
unit.000041,Euclidean_dist_4097_20481,303.506729126,303.509829044,303.511806011,304.737232208,305.781891108
unit.000042,Euclidean_dist_4097_24577,307.080731153,307.084073067,307.085852146,308.15034914,309.210014105
unit.000043,Euclidean_dist_4097_28673,307.866268158,307.869407177,307.871181011,308.954802036,309.263346195
unit.000044,Euclidean_dist_4097_32769,309.202652216,309.206411123,309.208243132,310.260538101,310.867922068
unit.000045,Euclidean_dist_4097_36865,311.279882193,311.283058167,311.285053015,312.369245052,313.035504103
unit.000046,Euclidean_dist_4097_40961,312.75554204,312.759008169,312.760788202,313.776316166,314.405584097
unit.000047,Euclidean_dist_4097_45057,314.52670002,314.529975176,314.531895161,315.588726044,316.596661091
unit.000048,Euclidean_dist_4097_49153,316.029656172,316.03323102,316.035058022,317.09121418,317.70198822
unit.000049,Euclidean_dist_4097_53249,317.527219057,317.530415058,317.532103062,318.598031044,319.865778208
unit.000050,Euclidean_dist_4097_57345,6.48654603958,6.48960208893,6.49820613861,7.60647106171,8.37957310677
unit.000051,Euclidean_dist_4097_61441,15.366505146,15.3699741364,15.3716800213,16.44363904,16.2227442265
unit.000052,Euclidean_dist_4097_65537,21.2411482334,21.2444272041,21.2463760376,22.2736401558,22.9563381672
unit.000053,Euclidean_dist_4097_69633,29.2854390144,29.288724184,29.2903921604,30.3127641678,30.9275631905
unit.000054,Euclidean_dist_4097_73729,325.038544178,325.042002201,325.043719053,326.43259716,326.623607159
unit.000055,Euclidean_dist_4097_77825,326.535549164,326.538337231,326.545952082,327.643144131,327.781011105
unit.000056,Euclidean_dist_4097_81921,327.934062004,327.937483072,327.93939209,329.046340227,329.917276144
unit.000057,Euclidean_dist_4097_86017,329.434893131,329.437682152,329.445963144,330.557044029,331.075444221
unit.000058,Euclidean_dist_4097_90113,333.176702023,333.180286169,333.182120085,334.271431208,335.428946018
unit.000059,Euclidean_dist_4097_94209,334.672722101,334.676021099,334.677746058,335.778248072,336.561915159
unit.000060,Euclidean_dist_4097_98305,82.5580542088,82.5614402294,82.56321311,83.5885000229,85.0700662136
unit.000061,Euclidean_dist_4097_102401,102.258317232,102.261703014,102.263403177,103.298224211,104.463307142
unit.000062,Euclidean_dist_4097_106497,110.697280169,110.700680017,110.702579021,111.746010065,112.264697075
unit.000063,Euclidean_dist_4097_110593,119.153903008,119.15707922,119.159053087,120.190677166,121.113513231
unit.000064,Euclidean_dist_4097_114689,339.807666063,339.810334206,339.819234133,340.905756235,341.402049065
unit.000065,Euclidean_dist_4097_118785,134.985829115,134.989234209,134.990888119,136.075407028,137.620588064
unit.000066,Euclidean_dist_4097_122881,144.617110014,144.620890141,144.622630119,145.627371073,146.526381016
unit.000067,Euclidean_dist_4097_126977,345.032343149,345.036164999,345.03798008,346.126407146,346.149365187
unit.000068,Euclidean_dist_8193_1,165.37838006,165.381726027,165.383498192,166.433923006,167.67039609
unit.000069,Euclidean_dist_8193_4097,348.05925107,348.062927008,348.064700127,349.14044404,349.447086096
unit.000070,Euclidean_dist_8193_8193,184.53719306,184.540433168,184.54232502,185.631538153,186.059201002
unit.000071,Euclidean_dist_8193_12289,351.645735025,351.648888111,351.650479078,352.757839203,352.810269117
unit.000072,Euclidean_dist_8193_16385,201.857748032,201.860329151,201.868925095,202.923196077,203.653807163
unit.000073,Euclidean_dist_8193_20481,354.634520054,354.638037205,354.639788151,355.773158073,356.109032154
unit.000074,Euclidean_dist_8193_24577,356.284573078,356.287998199,356.289788008,357.380367041,358.274477005
unit.000075,Euclidean_dist_8193_28673,229.140777111,229.14389205,229.145589113,230.152004004,231.325622082
unit.000076,Euclidean_dist_8193_32769,238.085937023,238.089327097,238.091117144,239.098501205,240.134475231
unit.000077,Euclidean_dist_8193_36865,246.088855028,246.092284203,246.094139099,247.141014099,247.981860161
unit.000078,Euclidean_dist_8193_40961,256.789533138,256.799896002,256.801674128,257.796959162,259.144944191
unit.000079,Euclidean_dist_8193_45057,266.145889044,266.14892602,266.150636196,267.244181156,269.090553045
unit.000080,Euclidean_dist_8193_49153,274.498097181,274.501660109,274.503653049,275.587577105,276.908839226
unit.000081,Euclidean_dist_8193_53249,283.412749052,283.415984154,283.417894125,284.432256222,285.760261059
unit.000082,Euclidean_dist_8193_57345,291.622552156,291.625759125,291.627707005,292.674530029,293.635720015
unit.000083,Euclidean_dist_8193_61441,301.876450062,301.879878998,301.881690025,302.925872087,304.625819206
unit.000084,Euclidean_dist_8193_65537,371.173447132,371.176109076,371.184375048,372.350342035,372.845411062
unit.000085,Euclidean_dist_8193_69633,321.278824091,321.281993151,321.283655167,322.414546013,322.241393089
unit.000086,Euclidean_dist_8193_73729,330.17859602,330.182527065,330.184328079,331.25735116,332.130919218
unit.000087,Euclidean_dist_8193_77825,338.31758213,338.320983171,338.322990179,339.394653082,340.101445198
unit.000088,Euclidean_dist_8193_81921,347.268866062,347.27155304,347.280032158,348.641413212,348.367432117
unit.000089,Euclidean_dist_8193_86017,357.035091162,357.037626028,357.046448231,358.187807083,358.32952714
unit.000090,Euclidean_dist_8193_90113,375.538345098,375.540846109,375.548858166,376.57308507,377.289984226
unit.000091,Euclidean_dist_8193_94209,207.729083061,207.732244015,207.733870029,208.745658159,209.225292206
unit.000092,Euclidean_dist_8193_98305,113.936512232,113.939812183,113.941634178,114.963181019,115.605678082
unit.000093,Euclidean_dist_8193_102401,199.620030165,199.623465061,199.625251055,201.009069204,202.413285017
unit.000094,Euclidean_dist_8193_106497,212.937726021,212.940320015,212.949246168,214.074276209,214.740691185
unit.000095,Euclidean_dist_8193_110593,221.830158234,221.833782196,221.83558917,222.91409421,223.603926182
unit.000096,Euclidean_dist_8193_114689,238.974453211,238.97766304,238.979460001,240.003653049,240.238247156
unit.000097,Euclidean_dist_8193_118785,297.273882151,297.277338028,297.279099226,298.303034067,299.157226086
unit.000098,Euclidean_dist_8193_122881,258.279663086,258.283144236,258.284967184,259.305035114,260.278878212
unit.000099,Euclidean_dist_8193_126977,267.815531015,267.818860054,267.820859194,268.853029013,270.227083206
unit.000100,Euclidean_dist_12289_1,92.1919550896,92.1952710152,92.1970012188,93.2439711094,94.4887571335
unit.000101,Euclidean_dist_12289_4097,284.748944998,284.752303123,284.753997087,285.83929801,286.849244118
unit.000102,Euclidean_dist_12289_8193,302.765827179,302.769576073,302.771481037,303.830545187,305.728963137
unit.000103,Euclidean_dist_12289_12289,304.851513147,304.854190111,304.862662077,305.944504023,306.914414167
unit.000104,Euclidean_dist_12289_16385,313.494140148,313.497377157,313.499208212,314.580596209,315.487569094
unit.000105,Euclidean_dist_12289_20481,322.775665998,322.779136181,322.780978203,323.92159915,324.406740189
unit.000106,Euclidean_dist_12289_24577,330.936691999,330.939474106,330.948512077,332.064787149,333.242754221
unit.000107,Euclidean_dist_12289_28673,339.804682016,339.808013201,339.809930086,340.901760101,341.34967804
unit.000108,Euclidean_dist_12289_32769,68.6587622166,68.6620471478,68.663847208,69.7153360844,70.7120051384
unit.000109,Euclidean_dist_12289_36865,359.284047127,359.287606001,359.289328098,360.395765066,361.685334206
unit.000110,Euclidean_dist_12289_40961,367.373507023,367.37699914,367.378696203,368.43236804,368.454505205
unit.000111,Euclidean_dist_12289_45057,377.779117107,377.782513142,377.784285069,378.880276203,379.495977163
unit.000112,Euclidean_dist_12289_49153,319.02822113,319.030947208,319.040283203,320.108427048,320.048011065
unit.000113,Euclidean_dist_12289_53249,320.522393227,320.525072098,320.533779144,321.615474224,322.21689105
unit.000114,Euclidean_dist_12289_57345,322.027521133,322.030443192,322.03988719,323.121963024,323.350200176
unit.000115,Euclidean_dist_12289_61441,57.8927562237,57.8957560062,57.8973522186,58.9600391388,58.9478621483
unit.000116,Euclidean_dist_12289_65537,52.8279550076,52.8311960697,52.8328511715,53.8336861134,53.4483370781
unit.000117,Euclidean_dist_12289_69633,43.4986371994,43.5035262108,43.5054650307,44.584195137,44.5444431305
unit.000118,Euclidean_dist_12289_73729,331.681278229,331.683989048,331.692373037,332.768106222,333.294990063
unit.000119,Euclidean_dist_12289_77825,247.569473028,247.572565079,247.574417114,248.648908138,250.147871017
unit.000120,Euclidean_dist_12289_81921,90.2820510864,90.2853741646,90.2873182297,91.3320810795,92.2789270878
unit.000121,Euclidean_dist_12289_86017,237.48823905,237.491372108,237.493317127,238.498797178,239.05430913
unit.000122,Euclidean_dist_12289_90113,238.822466135,238.825596094,238.827363014,239.902647018,240.236667156
unit.000123,Euclidean_dist_12289_94209,238.229585171,238.232588053,238.234199047,239.29995513,240.186454058
unit.000124,Euclidean_dist_12289_98305,239.567373037,239.570966005,239.572862148,240.60643816,241.316634178
unit.000125,Euclidean_dist_12289_102401,240.309453011,240.312890053,240.314771175,241.410060167,242.39768815
unit.000126,Euclidean_dist_12289_106497,242.52870822,242.532148123,242.533971071,243.621051073,244.616857052
unit.000127,Euclidean_dist_12289_110593,243.420740128,243.423999071,243.425751209,244.628927231,245.704503059
unit.000128,Euclidean_dist_12289_114689,244.903461218,244.906909227,244.90875721,245.933358192,246.844426155
unit.000129,Euclidean_dist_12289_118785,246.826922178,246.830169201,246.832002163,247.844860077,249.064092159
unit.000130,Euclidean_dist_12289_122881,247.86298418,247.86611104,247.867963076,248.850402117,250.148367167
unit.000131,Euclidean_dist_12289_126977,249.879432201,249.882877111,249.885026217,250.960544109,252.366435051
unit.000132,Euclidean_dist_16385_1,252.048677206,252.051916122,252.053846121,253.071079016,253.685876131
unit.000133,Euclidean_dist_16385_4097,253.684521198,253.687644005,253.689607143,254.679168224,254.818781137
unit.000134,Euclidean_dist_16385_8193,255.309619188,255.312773228,255.31459713,256.388826132,256.981036186
unit.000135,Euclidean_dist_16385_12289,257.233234167,257.236427069,257.238146067,258.299301147,259.196336031
unit.000136,Euclidean_dist_16385_16385,258.722740173,258.725882053,258.727617025,259.806915045,260.330912113
unit.000137,Euclidean_dist_16385_20481,323.376949072,323.380500078,323.388164043,324.528845072,324.485049009
