CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000016,Euclidean_dist_1_1,285.562548876,285.565293789,285.574284792,289.776845932,291.113807917
unit.000017,Euclidean_dist_1_16385,287.844179869,287.847616911,287.849565983,292.190563917,293.324761868
unit.000018,Euclidean_dist_1_32769,289.332358837,289.336557865,289.338636875,293.498600006,294.457086802
unit.000019,Euclidean_dist_1_49153,288.591982841,288.594654799,288.604118824,292.697712898,293.407697916
unit.000020,Euclidean_dist_1_65537,289.933025837,289.936816931,289.938833952,294.102826834,294.508924961
unit.000021,Euclidean_dist_1_81921,290.682300806,290.685043812,290.694607019,294.811359882,295.629881859
unit.000022,Euclidean_dist_1_98305,292.173465014,292.177009821,292.179101944,296.519166946,296.722187996
unit.000023,Euclidean_dist_1_114689,292.921759844,292.924354792,292.933717966,297.325073004,297.841970921
unit.000024,Euclidean_dist_1_131073,295.013887882,295.017527819,295.019583941,299.133612871,299.236547947
unit.000025,Euclidean_dist_1_147457,295.915616989,295.91847682,295.928314924,299.841574907,300.352836847
unit.000026,Euclidean_dist_1_163841,297.400441885,297.404068947,297.406191826,301.548702955,301.447771788
unit.000027,Euclidean_dist_1_180225,298.794303894,298.796976805,298.806407928,302.965015888,303.798550844
unit.000028,Euclidean_dist_1_196609,300.284370899,300.287304878,300.296298981,304.57051301,304.933954
unit.000029,Euclidean_dist_1_212993,302.373737812,302.377511978,302.379587889,306.484479904,307.121884823
unit.000030,Euclidean_dist_1_229377,46.5613529682,46.5641348362,46.5723369122,50.8529109955,51.2590358257
unit.000031,Euclidean_dist_1_245761,256.29158783,256.294986963,256.296886921,260.185580015,261.694535017
unit.000032,Euclidean_dist_1_262145,256.883579016,256.886782885,256.888794899,261.190409899,262.775533915
unit.000033,Euclidean_dist_1_278529,249.579373837,249.583022833,249.584982872,253.746831894,253.924280882
unit.000034,Euclidean_dist_1_294913,251.820172787,251.823089838,251.832188845,255.658799887,256.163594007
unit.000035,Euclidean_dist_1_311297,246.699061871,246.701654911,246.710328817,250.831786871,251.688790798
unit.000036,Euclidean_dist_1_327681,256.886408806,256.889145851,256.898957014,261.194240808,262.8071208
unit.000037,Euclidean_dist_1_344065,261.400050879,261.402647972,261.412328005,265.722824812,266.315636873
unit.000038,Euclidean_dist_1_360449,317.802058935,317.804754972,317.813756943,321.684559822,321.602996826
unit.000039,Euclidean_dist_1_376833,303.865489006,303.884874821,303.892892838,307.997718811,308.279848814
unit.000040,Euclidean_dist_1_393217,318.542985916,318.546432972,318.548452854,322.886182785,323.704862833
unit.000041,Euclidean_dist_1_409601,319.294425964,319.298444986,319.300582886,323.490433931,323.760084867
unit.000042,Euclidean_dist_1_425985,320.790839911,320.794511795,320.796531916,325.001242876,325.927708864
unit.000043,Euclidean_dist_1_442369,31.2345209122,31.2381718159,31.2401518822,35.4561707973,35.8576087952
unit.000044,Euclidean_dist_1_458753,324.529404879,324.532292843,324.540991783,328.626421928,329.300067902
unit.000045,Euclidean_dist_1_475137,323.026899815,323.03023386,323.032156944,327.316156864,328.133387804
unit.000046,Euclidean_dist_1_491521,51.601485014,51.6050097942,51.6069669724,55.6783819199,56.8031229973
unit.000047,Euclidean_dist_1_507905,329.644919872,329.648633957,329.650939941,333.854802847,333.798939943
unit.000048,Euclidean_dist_16385_1,98.3296368122,98.3323938847,98.3407809734,102.265280008,102.320077896
unit.000049,Euclidean_dist_16385_16385,99.0695078373,99.0721569061,99.0813269615,103.373672009,104.42948699
unit.000050,Euclidean_dist_16385_32769,99.0667397976,99.0698168278,99.0718798637,103.370110989,104.428720951
unit.000051,Euclidean_dist_16385_49153,215.062044859,215.065093994,215.073897839,219.23137784,220.792742014
unit.000052,Euclidean_dist_16385_65537,101.875172853,101.879058838,101.88099885,105.990154982,106.702844858
unit.000053,Euclidean_dist_16385_81921,103.351886988,103.355134964,103.357241869,107.599162817,108.861249924
unit.000054,Euclidean_dist_16385_98305,48.0428638458,48.0466058254,48.0485370159,52.1560208797,52.3893618584
unit.000055,Euclidean_dist_16385_114689,106.935916901,106.939110994,106.940866947,110.723428965,111.175422907
unit.000056,Euclidean_dist_16385_131073,108.419232845,108.423223019,108.425340891,112.535444975,112.306430817
unit.000057,Euclidean_dist_16385_147457,110.632728815,110.636299849,110.638197899,114.750228882,114.516414881
unit.000058,Euclidean_dist_16385_163841,271.749891996,271.752465963,271.761739969,275.89107585,276.751479864
unit.000059,Euclidean_dist_16385_180225,114.32789588,114.331467867,114.333608866,118.475098848,118.905102015
unit.000060,Euclidean_dist_16385_196609,310.430912971,310.435000896,310.437083006,314.53408885,314.896860838
