CU,Name,StageIn,Allocate,Exec,StageOut,Done
unit.000016,Euclidean_dist_1_1,241.305442095,241.308147907,241.316287041,242.995772123,243.237811089
unit.000017,Euclidean_dist_1_8193,13.1556789875,13.1593570709,13.1613891125,14.8482270241,15.9960899353
unit.000018,Euclidean_dist_1_16385,15.0688459873,15.0722870827,15.0741970539,16.9610099792,18.1590020657
unit.000019,Euclidean_dist_1_24577,13.8889219761,13.8920710087,13.8943610191,15.8535850048,17.0746810436
unit.000020,Euclidean_dist_1_32769,16.0995790958,16.1027779579,16.1047539711,18.0678050518,19.2882089615
unit.000021,Euclidean_dist_1_40961,18.3238461018,18.3268470764,18.3286640644,20.0818378925,21.5032908916
unit.000022,Euclidean_dist_1_49153,19.7936470509,19.7968459129,19.7986769676,21.5910229683,22.6340749264
unit.000023,Euclidean_dist_1_57345,20.9924759865,20.9958400726,20.9977080822,22.6974680424,23.7430078983
unit.000024,Euclidean_dist_1_65537,21.7293710709,21.7328829765,21.7347569466,23.9032709599,24.8216779232
unit.000025,Euclidean_dist_1_73729,114.191905022,114.195246935,114.197110891,116.268296957,117.462431908
unit.000026,Euclidean_dist_1_81921,121.519318104,121.521879911,121.531125069,123.209300041,123.129141092
unit.000027,Euclidean_dist_1_90113,26.2917199135,26.2950060368,26.2971351147,28.133220911,29.2597219944
unit.000028,Euclidean_dist_1_98305,28.4934110641,28.4970738888,28.4992189407,30.2467279434,31.4709830284
unit.000029,Euclidean_dist_1_106497,29.8173620701,29.8209240437,29.8228769302,31.5511751175,32.5907390118
unit.000030,Euclidean_dist_1_114689,31.4274220467,31.4351971149,31.4373040199,33.0641839504,33.7301650047
unit.000031,Euclidean_dist_1_122881,33.6261239052,33.6293280125,33.6314868927,35.2737059593,36.4493019581
unit.000032,Euclidean_dist_1_131073,35.4726099968,35.4764580727,35.4837479591,37.3835759163,38.6160409451
unit.000033,Euclidean_dist_1_139265,36.5585510731,36.5617821217,36.5639910698,38.2900130749,39.7465119362
unit.000034,Euclidean_dist_1_147457,38.025758028,38.0290260315,38.0307879448,40.0997180939,40.9273459911
unit.000035,Euclidean_dist_1_155649,199.19088006,199.194385052,199.196332932,200.960839987,201.697710991
unit.000036,Euclidean_dist_1_163841,208.012304068,208.015255928,208.023034096,210.110954046,210.736104965
unit.000037,Euclidean_dist_1_172033,216.81180191,216.815270901,216.817073107,218.657151937,219.590383053
unit.000038,Euclidean_dist_1_180225,225.001511097,225.005072117,225.006911039,226.902431011,227.406153917
unit.000039,Euclidean_dist_1_188417,44.369412899,44.3728098869,44.3747639656,46.3398599625,48.0170390606
unit.000040,Euclidean_dist_1_196609,45.8975019455,45.9009459019,45.9029750824,47.5487101078,49.1502668858
unit.000041,Euclidean_dist_1_204801,46.7855010033,46.7891120911,46.7909870148,48.5585370064,50.234924078
unit.000042,Euclidean_dist_1_212993,47.9703710079,47.9735920429,47.9756669998,49.662391901,50.3847420216
unit.000043,Euclidean_dist_1_221185,52.5672359467,52.5705139637,52.5725688934,54.2878088951,55.1164159775
unit.000044,Euclidean_dist_1_229377,106.021670103,106.024837017,106.033562899,107.724608898,108.651802063
unit.000045,Euclidean_dist_1_237569,107.505475998,107.508840084,107.510653973,109.429101944,109.763185978
unit.000046,Euclidean_dist_1_245761,106.75959897,106.762912035,106.76480794,108.52534008,108.68386507
unit.000047,Euclidean_dist_1_253953,108.248456955,108.251595974,108.253292084,109.93285799,110.843347073
unit.000048,Euclidean_dist_8193_1,109.733822107,109.737195015,109.73901391,111.641930103,111.974400997
unit.000049,Euclidean_dist_8193_8193,111.22596693,111.228846073,111.23665905,112.748944998,113.145430088
unit.000050,Euclidean_dist_8193_16385,112.556834936,112.560368061,112.562139988,114.358442068,115.304039955
unit.000051,Euclidean_dist_8193_24577,248.823926926,248.827359915,248.8293221,250.643758059,250.168920994
unit.000052,Euclidean_dist_8193_32769,259.241029978,259.244410992,259.246509075,261.003880978,261.182230949
unit.000053,Euclidean_dist_8193_40961,116.323781013,116.326481104,116.335644007,118.179615021,119.701222897
unit.000054,Euclidean_dist_8193_49153,117.960232019,117.962807894,117.971055031,119.487044096,119.855077982
unit.000055,Euclidean_dist_8193_57345,119.441625118,119.445265055,119.447303057,121.3979671,121.942786932
unit.000056,Euclidean_dist_8193_65537,294.754482985,294.758085966,294.759992123,296.717046976,297.633327007
unit.000057,Euclidean_dist_8193_73729,303.841438055,303.844850063,303.846967936,305.568869114,305.475234985
unit.000058,Euclidean_dist_8193_81921,124.493643045,124.497340918,124.499243975,126.328510046,126.419747114
unit.000059,Euclidean_dist_8193_90113,126.618438959,126.621876955,126.623761892,128.542388916,129.68021512
unit.000060,Euclidean_dist_8193_98305,127.361341,127.363884926,127.372123003,129.249615908,129.731791973
unit.000061,Euclidean_dist_8193_106497,128.992949009,128.99623704,128.998125076,130.755708933,131.916881084
unit.000062,Euclidean_dist_8193_114689,129.739466906,129.742078066,129.750732899,131.563195944,131.992645025
unit.000063,Euclidean_dist_8193_122881,131.964934111,131.968318939,131.970302105,133.772011995,135.211417913
unit.000064,Euclidean_dist_8193_131073,368.49526,368.498661995,368.500813961,370.183617115,370.278615952
unit.000065,Euclidean_dist_8193_139265,134.79006505,134.793306112,134.795288086,136.488569021,137.473647118
unit.000066,Euclidean_dist_8193_147457,136.28271699,136.285145998,136.294531107,138.10016489,138.727216005
unit.000067,Euclidean_dist_8193_155649,12.8600320816,12.8635070324,12.8653829098,14.746931076,15.9492199421
unit.000068,Euclidean_dist_8193_163841,138.513042927,138.515681982,138.524766922,140.50998807,141.092015982
unit.000069,Euclidean_dist_8193_172033,140.13815093,140.141407967,140.143346071,141.918199062,142.274240017
unit.000070,Euclidean_dist_8193_180225,42.1556510925,42.1587500572,42.1607999802,44.1256899834,45.6444408894
unit.000071,Euclidean_dist_8193_188417,142.22041893,142.223158121,142.232830048,143.929331064,144.691215992
unit.000072,Euclidean_dist_8193_196609,144.445447922,144.448997974,144.450881004,146.345458031,147.94401598
unit.000073,Euclidean_dist_8193_204801,68.1652710438,68.1684880257,68.1706879139,69.7821369171,70.2647280693
unit.000074,Euclidean_dist_8193_212993,147.469137907,147.471692085,147.481029987,149.363518953,149.283258915
unit.000075,Euclidean_dist_8193_221185,150.43811202,150.441282034,150.443300009,152.079365969,152.577544928
unit.000076,Euclidean_dist_8193_229377,340.205097914,340.208399057,340.210407972,342.006470919,341.688569069
unit.000077,Euclidean_dist_8193_237569,339.611222982,339.61472702,339.616776943,341.300945044,341.584059
unit.000078,Euclidean_dist_8193_245761,340.798646927,340.802052021,340.803966045,342.509238005,342.90950489
unit.000079,Euclidean_dist_8193_253953,128.256036043,128.25899291,128.267508984,129.954879045,130.861795902
unit.000080,Euclidean_dist_16385_1,344.361027956,344.364059925,344.366061926,346.133294106,346.544766903
unit.000081,Euclidean_dist_16385_8193,345.849472046,345.852724075,345.854552984,347.642946959,348.809225082
unit.000082,Euclidean_dist_16385_16385,347.79580307,347.799597025,347.801491022,349.756628036,350.974869013
