time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1481672824        0                 669               0                 27914888          28161346          0                 17                57074199088       52311758123       0                 3264             
1481672825        0                 669               0                 27914945          28161400          0                 17                57074222440       52311780123       0                 3264             
1481672826        0                 669               0                 27915000          28161453          0                 17                57074245216       52311801411       0                 3264             
1481672827        0                 669               0                 27915070          28161521          0                 17                57074275327       52311826715       0                 3264             
1481672829        0                 669               0                 27915124          28161573          0                 17                57074298103       52311847923       0                 3264             
1481672830        0                 669               0                 27915179          28161626          0                 17                57074321071       52311869491       0                 3264             
1481672831        0                 669               0                 27915246          28161691          0                 17                57074350054       52311893771       0                 3264             
1481672832        0                 669               0                 27915304          28161747          0                 17                57074374836       52311915883       0                 3264             
1481672833        0                 669               0                 27915358          28161799          0                 17                57074397612       52311937091       0                 3264             
1481672834        0                 669               0                 27915415          28161854          0                 17                57074421484       52311959387       0                 3264             
1481672835        0                 669               0                 27915470          28161907          0                 17                57074444452       52311980955       0                 3264             
1481672836        0                 669               0                 27915525          28161960          0                 17                57074467420       52312002523       0                 3264             
1481672837        0                 669               0                 27915602          28162035          0                 17                57074501322       52312029275       0                 3264             
1481672839        0                 669               0                 27915657          28162088          0                 17                57074524290       52312050843       0                 3264             
1481672840        0                 669               0                 27915712          28162141          0                 17                57074547258       52312072411       0                 3264             
1481672841        0                 669               0                 27915778          28162205          0                 17                57074572658       52312096195       0                 3264             
1481672842        0                 669               0                 27915838          28162263          0                 17                57074597824       52312118963       0                 3264             
1481672843        0                 669               0                 27915908          28162331          0                 17                57074628624       52312143787       0                 3264             
1481672844        0                 669               0                 27915964          28162385          0                 17                57074652304       52312165723       0                 3264             
1481672845        0                 669               0                 27916018          28162437          0                 17                57074675080       52312186931       0                 3264             
1481672846        0                 669               0                 27916073          28162490          0                 17                57074698048       52312208499       0                 3264             
1481672847        0                 669               0                 27916133          28162548          0                 17                57074723214       52312231267       0                 3264             
1481672849        0                 669               0                 27916199          28162612          0                 17                57074752008       52312255187       0                 3264             
1481672850        0                 669               0                 27916253          28162664          0                 17                57074774784       52312276395       0                 3264             
1481672851        0                 669               0                 27916308          28162717          0                 17                57074797752       52312297963       0                 3264             
1481672852        0                 669               0                 27916380          28162787          0                 17                57074828936       52312323443       0                 3264             
1481672853        0                 669               0                 27916438          28162843          0                 17                57074853718       52312345555       0                 3264             
1481672854        0                 669               0                 27916494          28162897          0                 17                57074877398       52312367491       0                 3264             
