time              msgs_alloc        msgs_max          errors            send_count        recv_count        route_count       drop_count        send_length       recv_length       route_length      drop_length      
1481672815        0                 1056              0                 28802826          29031428          0                 17                148911568868      126857444684      0                 3696             
1481672817        0                 1056              0                 28802887          29031486          0                 17                148911594417      126857467868      0                 3696             
1481672818        0                 1056              0                 28802943          29031540          0                 17                148911617577      126857489732      0                 3696             
1481672819        0                 1056              0                 28802997          29031592          0                 17                148911640353      126857510940      0                 3696             
1481672820        0                 1056              0                 28803056          29031649          0                 17                148911664185      126857533380      0                 3696             
1481672821        0                 1056              0                 28803112          29031703          0                 17                148911687889      126857555316      0                 3696             
1481672822        0                 1056              0                 28803179          29031768          0                 17                148911716872      126857579596      0                 3696             
1481672823        0                 1056              0                 28803242          29031829          0                 17                148911743850      126857602972      0                 3696             
1481672824        0                 1056              0                 28803296          29031881          0                 17                148911766626      126857624180      0                 3696             
1481672825        0                 1056              0                 28803351          29031934          0                 17                148911789594      126857645748      0                 3696             
1481672827        0                 1056              0                 28803405          29031986          0                 17                148911812370      126857666956      0                 3696             
1481672828        0                 1056              0                 28803480          29032059          0                 17                148911845368      126857693044      0                 3696             
1481672829        0                 1056              0                 28803535          29032112          0                 17                148911868336      126857714612      0                 3696             
1481672830        0                 1056              0                 28803594          29032168          0                 17                148911893310      126857736892      0                 3696             
1481672831        0                 1056              0                 28803670          29032243          0                 17                148911919380      126857761700      0                 3696             
1481672832        0                 1056              0                 28803733          29032304          0                 17                148911946360      126857785076      0                 3696             
1481672833        0                 1056              0                 28803787          29032356          0                 17                148911969136      126857806284      0                 3696             
1481672834        0                 1056              0                 28803841          29032408          0                 17                148911991912      126857827492      0                 3696             
1481672835        0                 1056              0                 28803897          29032462          0                 17                148912015072      126857849356      0                 3696             
1481672837        0                 1056              0                 28803953          29032516          0                 17                148912038232      126857871220      0                 3696             
1481672838        0                 1056              0                 28804027          29032588          0                 17                148912070320      126857897428      0                 3696             
1481672839        0                 1056              0                 28804081          29032640          0                 17                148912093096      126857918636      0                 3696             
1481672840        0                 1056              0                 28804137          29032694          0                 17                148912116256      126857940500      0                 3696             
1481672841        0                 1056              0                 28804193          29032748          0                 17                148912139936      126857962436      0                 3696             
1481672842        0                 1056              0                 28804259          29032812          0                 17                148912168730      126857986356      0                 3696             
1481672843        0                 1056              0                 28804326          29032877          0                 17                148912197716      126858010636      0                 3696             
1481672844        0                 1056              0                 28804387          29032936          0                 17                148912223132      126858034716      0                 3696             
1481672846        0                 1056              0                 28805481          29034028          0                 17                148912478836      126858255772      0                 3696             
1481672847        0                 1056              0                 28805535          29034080          0                 17                148912501612      126858276980      0                 3696             
1481672848        0                 1056              0                 28805597          29034140          0                 17                148912528402      126858299996      0                 3696             
1481672849        0                 1056              0                 28805687          29034228          0                 17                148912598471      126858329428      0                 3696             
1481672850        0                 1056              0                 28805741          29034280          0                 17                148912621247      126858350636      0                 3696             
1481672851        0                 1056              0                 28805802          29034339          0                 17                148912647134      126858373836      0                 3696             
1481672852        0                 1056              0                 28805864          29034399          0                 17                148912673924      126858396852      0                 3696             
1481672853        0                 1056              0                 28805928          29034461          0                 17                148912701098      126858420524      0                 3696             
1481672854        0                 1056              0                 28805992          29034523          0                 17                148912727618      126858444404      0                 3696             
1481672856        0                 1056              0                 28806047          29034576          0                 17                148912750586      126858465972      0                 3696             
1481672857        0                 1056              0                 28806103          29034630          0                 17                148912773746      126858487836      0                 3696             
1481672859        0                 1056              0                 28806157          29034682          0                 17                148912796522      126858509044      0                 3696             
1481672860        0                 1056              0                 28806241          29034764          0                 17                148912833077      126858537444      0                 3696             
1481672861        0                 1056              0                 28806297          29034818          0                 17                148912856757      126858559380      0                 3696             
1481672862        0                 1056              0                 28806352          29034871          0                 17                148912879725      126858580948      0                 3696             
1481672863        0                 1056              0                 28806419          29034935          0                 17                148912908714      126858605036      0                 3696             
1481672864        0                 1056              0                 28806582          29035097          0                 17                148912980858      126859728092      0                 3696             
1481672865        0                 1056              0                 28806813          29035326          0                 17                148913058850      126860035156      0                 3696             
1481672867        0                 1056              0                 28807271          29035779          0                 17                148913222698      126867858387      0                 3696             
1481672868        0                 1056              0                 28807635          29036135          0                 17                148913343730      126883823187      0                 3696             
1481672869        0                 1056              0                 28807790          29036297          0                 17                148913464448      126894364619      0                 3696             
1481672870        0                 1056              0                 28808984          29037489          0                 17                148913795650      126914544667      0                 3696             
1481672871        0                 1056              0                 28809101          29037604          0                 17                148913845522      126914591203      0                 3696             
1481672872        0                 1056              0                 28809231          29037732          0                 17                148913897810      126923052659      0                 3696             
1481672873        0                 1056              0                 28809356          29037855          0                 17                148914008608      126923100339      0                 3696             
1481672875        0                 1056              0                 28809531          29038028          0                 17                148914073720      126950433235      0                 3696             
1481672876        0                 1056              0                 28809658          29038153          0                 17                148914145250      126956772307      0                 3696             
1481672878        0                 1056              0                 28809832          29038334          0                 17                148914206130      126994518315      0                 3696             
1481672880        0                 1056              0                 28809980          29038471          0                 17                148914286388      126998779435      0                 3696             
1481672881        0                 1056              0                 28810119          29038608          0                 17                148914381168      127008267067      0                 3696             
1481672882        0                 1056              0                 28810260          29038747          0                 17                148914436544      127022997883      0                 3696             
1481672883        0                 1056              0                 28810383          29038868          0                 17                148914547044      127023044907      0                 3696             
1481672884        0                 1056              0                 28810531          29039014          0                 17                148914652514      127026243987      0                 3696             
1481672885        0                 1056              0                 28810671          29039152          0                 17                148914707554      127038877691      0                 3696             
1481672886        0                 1056              0                 28810801          29039280          0                 17                148914762546      127038928579      0                 3696             
1481672888        0                 1056              0                 28810934          29039411          0                 17                148914835574      127048414579      0                 3696             
1481672889        0                 1056              0                 28811083          29039558          0                 17                148914953826      127057904403      0                 3696             
1481672890        0                 1056              0                 28811226          29039699          0                 17                148915009354      127072647467      0                 3696             
1481672891        0                 1056              0                 28811388          29039859          0                 17                148915127086      127080050027      0                 3696             
1481672892        0                 1056              0                 28811524          29039992          0                 17                148915200987      127089536683      0                 3696             
1481672893        0                 1056              0                 28811673          29040140          0                 17                148915257715      127107431131      0                 3696             
1481672895        0                 1056              0                 28811805          29040270          0                 17                148915313307      127109579011      0                 3696             
1481672896        0                 1056              0                 28812994          29041457          0                 17                148915663450      127122422747      0                 3696             
1481672897        0                 1056              0                 28813137          29041597          0                 17                148915719514      127135060947      0                 3696             
1481672898        0                 1056              0                 28813270          29041729          0                 17                148915772706      127144563851      0                 3696             
1481672899        0                 1056              0                 28813409          29041866          0                 17                148915828546      127154051619      0                 3696             
1481672900        0                 1056              0                 28813520          29041975          0                 17                148915876250      127154095931      0                 3696             
1481672902        0                 1056              0                 28813692          29042145          0                 17                148916019790      127170943811      0                 3696             
1481672903        0                 1056              0                 28813805          29042256          0                 17                148916067878      127170988779      0                 3696             
1481672904        0                 1056              0                 28813945          29042394          0                 17                148916124366      127179452755      0                 3696             
1481672905        0                 1056              0                 28814086          29042532          0                 17                148916199851      127188944931      0                 3696             
1481672907        0                 1056              0                 28814231          29042676          0                 17                148916315842      127199482739      0                 3696             
1481672908        0                 1056              0                 28814360          29042803          0                 17                148916367954      127208967835      0                 3696             
